t,BMK1,MRNA,NFATc,NFATn,NFATpc,NFATpn,GSK3betac,GSK3betan,CaNc,CaNc_star,CaNn_star,CaNn,CaM,CaMCa,MCIP,MCIPp,MCIPpp,Comp1,Comp2,Comp3,P1433,MCIP_BMK1,MCIPp_CaNc_star,MCIPp_GSK3betac,MCIPpp_CaNc_star,NFATpc_CaNc_star,NFATc_GSK3betac,NFATpn_CaNn_star,NFATn_GSK3betan
2.56,0.012012565589122526,0.0003503566142273222,0.0003242219113892597,0.0005992957998777689,0.004603158733954135,9.917147012917008e-05,0.1697092794822604,0.33909149856168286,0.4291624497720907,0.44189969117226435,0.11801637711739098,-0.47513755022790993,24.7189845726347,0.0001786651373823533,3.724016524413001e-05,0.011353960361081345,0.07668408881112376,0.00594856333707466,0.2819431739633411,0.013912635336743005,0.7091441906999169,8.834410877464326e-06,0.0005778957119064021,0.0012929461073462934,0.004806764420575254,0.00038595103797857123,5.747249616900143e-06,3.077430683316211e-06,8.648859909367447e-05
2.57,0.01201259613105942,0.0003504296680150846,0.0003259244294381886,0.0006003985133010048,0.004601112931356377,9.925498256569039e-05,0.16970719491124264,0.3390916306206591,0.4273648006805643,0.44322315752079994,0.1184556228581346,-0.47693519931943634,24.71718616790387,0.00017942077668882633,3.725653821204087e-05,0.011378451753446327,0.07666469483503054,0.0059534316646171325,0.2819331039413019,0.013911777543962727,0.7091551185147364,8.803868940570041e-06,0.0005817663083903394,0.0012948274754095179,0.004831059748597837,0.0003878454371438101,5.787998052313125e-06,3.085781715788915e-06,8.651899463648396e-05
2.58,0.012012626480294292,0.0003505025367295628,0.0003276276334963508,0.0006015075525025916,0.004599064460046655,9.933869773801433e-05,0.16970510293837468,0.33909176021196363,0.42556805914685697,0.44454436175169837,0.11889613319487537,-0.4787319408531437,24.715388665326525,0.0001801818203232667,3.727338672149051e-05,0.011402996754309176,0.07664527573871063,0.005958325527475246,0.2819229794059189,0.013910915006082424,0.7091661055879996,8.773519705697665e-06,0.0005856550588535411,0.0012967182128236804,0.004855399216927146,0.00038974191531744356,5.828932688917102e-06,3.094187959073266e-06,8.65497041491864e-05
2.59,0.012012656637703664,0.000350575218783021,0.0003293314953285993,0.000602622917142197,0.004597013347638948,9.942261719265218e-05,0.16970300358178103,0.3390918873279467,0.42377223060019176,0.44586330198225527,0.11933790484872497,-0.4805277693998089,24.71359207027578,0.00018094832440439105,3.729071108624962e-05,0.011427595059146714,0.07662583177910931,0.0059632449871932156,0.281912800343181,0.013910047721198136,0.7091771519356218,8.74336229632679e-06,0.0005895619895913047,0.0012986183079605452,0.00487978250162989,0.00039164044079348034,5.870053168876421e-06,3.1026495825017203e-06,8.658072914291152e-05
2.6,0.01201268660415998,0.00035064771258813893,0.00033103598682301504,0.0006037446067740139,0.004594959621658055,9.950674247308495e-05,0.16970089685973783,0.33909201196098715,0.4219773205278054,0.44717997627230927,0.11978093454025703,-0.48232267947219526,24.71179638818207,0.00018172034572725367,3.730851205997725e-05,0.011452246363774404,0.076606363212129,0.005968190104743966,0.28190256673991193,0.01390917568748024,0.7091882575726088,8.713395840010685e-06,0.0005934871267094306,0.0013005277490190895,0.004904209279411251,0.0003935409819696194,5.911359130831381e-06,3.1111667556029627e-06,8.661207112516078e-05
2.61,0.012012716380531512,0.000350720016557963,0.00033274107999002204,0.0006048726208476859,0.0045929033095402395,9.959107511969808e-05,0.16969878279067002,0.3390921341034925,0.42018333447561806,0.44849438262366137,0.1202252189894411,-0.4841166655243826,24.71000162453384,0.00018249794176939467,3.7326790846949256e-05,0.011476950364346589,0.07658687029264247,0.00597316094051428,0.28189227858376126,0.013908298903172871,0.7091994225130669,8.683619468479332e-06,0.0005974304961203584,0.0013024465240279212,0.004928679227610567,0.0003954435073467346,5.952850209950911e-06,3.1197396481075306e-06,8.664373159975077e-05
2.62,0.012012745967682249,0.0003507921291058563,0.00033444674696150487,0.0006060069587092343,0.004590844438633867,9.967561666971518e-05,0.16969666139314843,0.3390922537478992,0.41839027804890216,0.4498065189794956,0.12067075491557705,-0.4859097219510985,24.708207784878198,0.00018328117069698883,3.7345549112786703e-05,0.011501706757356749,0.07656735327450583,0.005978157554289961,0.2818819358631955,0.013907417366593336,0.7092106467702122,8.654032317742428e-06,0.0006013921235393054,0.0013043746208476967,0.004953192024197023,0.00039734798552836084,5.994526037985273e-06,3.1283684299534475e-06,8.667571206675686e-05
2.63,0.012012775366471799,0.00035086404864544937,0.00033615295998992397,0.0006071476196019843,0.004588783036200051,9.976036865713164e-05,0.1696945326858872,0.3390923708866736,0.41659815691295243,0.4511163832237984,0.12111753903722906,-0.4877018430870482,24.706414874821572,0.00018407009137099385,3.736478899518426e-05,0.011526515239637741,0.07654781241057163,0.005983180005240982,0.28187153856748864,0.01390653107613154,0.7092219303563808,8.624633528192418e-06,0.0006053720344804028,0.0013063120271735362,0.004977747347765334,0.00039925438522017855,6.036386243318731e-06,3.1370532712918465e-06,8.670801402245659e-05
2.64,0.012012804577755283,0.00035093577359059076,0.00033785969144743255,0.0006082946026674924,0.0045867191294132895,9.984533261264839e-05,0.1696923966877408,0.3390924855123115,0.4148069767937544,0.4524239731807791,0.12156556807215996,-0.48949302320624627,24.704622900030394,0.0001848647633532991,3.7384513114638635e-05,0.011551375508362058,0.076528247952702,0.005988228351906644,0.28186108668671334,0.013905640030249402,0.7092332732830383,8.595422244707498e-06,0.0006093702542528336,0.0013082587305374438,0.005002344877531441,0.0004011626752294998,6.078430451022257e-06,3.145794342492604e-06,8.674063895927327e-05
2.65,0.012012833602383236,0.00035100730235529745,0.0003395669138249925,0.0006094479069464719,0.004584652745362113,9.993051006360549e-05,0.1696902534177015,0.33909259761733923,0.41301674347865475,0.4537292866142896,0.12201483873726529,-0.4912832565213459,24.702831866231733,0.0001856652469128739,3.740472458517696e-05,0.011576287261042064,0.07650866015178165,0.005993302652180731,0.28185058021173154,0.013904744227480273,0.7092446755607892,8.566397616754645e-06,0.0006133868079569691,0.0013102147183107224,0.005026984293328188,0.0004030728244647529,6.120658282906201e-06,3.1545918141499646e-06,8.677358836571946e-05
2.66,0.012012862441229013,0.00035107863336709846,0.0003412745998315922,0.0006106075312301006,0.004582583910986777,0.0001000159025451128,0.16968810289537964,0.33909270719424267,0.4112274627890788,0.4550323212288529,0.12246534775243341,-0.4930725372109218,24.701041779185825,0.00018647160324502835,3.742540594091924e-05,0.011601250195145768,0.0764890492559478,0.0059984029849129315,0.2818400191358015,0.013903843666523407,0.7092561371976761,8.537558770978809e-06,0.0006174217210329507,0.0013121799772923613,0.005051665275813253,0.0004049848019717131,6.163069348737146e-06,3.163445856297383e-06,8.680686373666961e-05
2.67,0.012012891095461718,0.000351149765199889,0.00034298272338671184,0.0006117734725761992,0.004580512652455277,0.00010010151171109611,0.16968594514579768,0.3390928142347651,0.40943914030383066,0.45633307468504264,0.12291709187943776,-0.49486085969616994,24.69925264440723,0.00018728389659237145,3.7446309918800184e-05,0.011626264004281631,0.07646941549290728,0.0060035296644022785,0.28182940347060503,0.013902938347186637,0.7092676581822094,8.50890453827347e-06,0.0006214750247389785,0.0013141544896028271,0.005076387508570897,0.00040689857729762295,6.20566315860833e-06,3.1723566305657718e-06,8.684046667580465e-05
2.68,0.0120129195656897,0.0003512206961570081,0.00034469125650364894,0.0006129457309672938,0.004578438997123228,0.00010018733898570986,0.1696837801843422,0.339092918732112,0.40765178222977483,0.457631544548843,0.12337006779967309,-0.4966482177702258,24.69746446804215,0.00018810218761753847,3.7467615744620946e-05,0.011651328390166507,0.07644975912545551,0.006008682567544585,0.2818187331959378,0.013902028267427136,0.7092792385366361,8.480434310291319e-06,0.0006255467389518473,0.001316138245573808,0.005101150671501647,0.00040881411934694353,6.248439398021004e-06,3.1813243148036228e-06,8.68743985740455e-05
2.69,0.01201294785276506,0.0003512914246628512,0.00034640017221599344,0.0006141243049360532,0.004576362971693755,0.00010027338589071444,0.16968160803089627,0.33909302067888003,0.40586539458510856,0.4589277283381012,0.12382427222889739,-0.49843460541489204,24.69567725604546,0.0001889265396415953,3.7489312557616494e-05,0.011676443051381961,0.07643008039934054,0.0060138617659645215,0.2818080083069586,0.013901113426130568,0.7092908782669118,8.452147234932059e-06,0.0006296368883187578,0.0013181312316426824,0.005125954447024482,0.000410731397455405,6.291397669541189e-06,3.1903490799567373e-06,8.690866091156282e-05
2.7,0.012012975957536618,0.0003513619491426241,0.000348109443678372,0.0006153091929090027,0.004574284602783039,0.00010035965394492126,0.16967942870549893,0.3390931200676932,0.40407998345088025,0.46022162350751433,0.12427970188193309,-0.5002200165491203,24.693891014434136,0.00018975701673757983,3.751138864434871e-05,0.011701607686825155,0.07641037955928,0.006019067332002193,0.28179722879967745,0.01390019382225743,0.7093025773780661,8.424042463372522e-06,0.0006337454972954644,0.0013201334340707277,0.005150798518167822,0.00041265038105972054,6.3345375721510976e-06,3.1994310971709307e-06,8.694325516501989e-05
2.71,0.012013003880849889,0.0003514322680223267,0.000349819044165812,0.0006165003932070797,0.004572203916920809,0.00010044614466415418,0.16967724222834346,0.33909321689120325,0.40229555497159053,0.46151322744805245,0.12473635347261076,-0.50200444502841,24.692105749287848,0.0001905936837371789,3.753383139713521e-05,0.011726821995708132,0.07639065684896985,0.006024299338751908,0.28178639467095024,0.013899269454842718,0.7093143358742081,8.39611915010146e-06,0.0006378725901437818,0.0013221448389445078,0.005175682568565738,0.00041457103969716236,6.3778587012798906e-06,3.2085705377956924e-06,8.69781828075417e-05
2.72,0.012013031623547037,0.0003515023797287369,0.0003515289470731065,0.0006176979040461892,0.004570120940550817,0.00010053285956121096,0.16967504861977584,0.33909331114208946,0.40051211535579123,0.46280253748638345,0.12519422371371322,-0.5037878846442093,24.690321466749545,0.00019143660623740567,3.7556627272478166e-05,0.011752085677557124,0.07637091251109301,0.00602955786010096,0.2817755059184736,0.013898340322995573,0.7093261537585319,8.368376452954288e-06,0.0006420181909290944,0.0013241654321772655,0.005200606282454172,0.0004164933430051386,6.421360648834459e-06,3.2177675733878605e-06,8.701344530868412e-05
2.73,0.012013059186466843,0.0003515722826893941,0.0003532391259141785,0.0006189017235377588,0.004568035700031332,0.00010061980014582475,0.1696728479002932,0.33909340281305894,0.39872967087668626,0.4640895508842962,0.12565330931691926,-0.5055703291233143,24.68853817302607,0.0001922858506072765,3.757976174949319e-05,0.011777398432211834,0.07635114678732798,0.006034842970768391,0.28176456254078,0.013897406425898949,0.7093380310333222,8.340813533147877e-06,0.000646182323517862,0.0013261951995103122,0.005225569344667141,0.0004184172607207694,6.465043003230185e-06,3.227022375715282e-06,8.70490441344031e-05
2.74,0.012013086570444675,0.00035164197533258323,0.0003549495543214458,0.0006201118496892945,0.00456594822163562,0.00010070696792462547,0.16967064009054214,0.33909349189684707,0.3969482278727309,0.4653742648381254,0.12611360699274773,-0.5073517721272698,24.68675587438873,0.00019314148399448845,3.760321928833815e-05,0.011802759959824743,0.0763313599183575,0.006040154746343781,0.28175356453723227,0.01389646776280925,0.7093499676999595,8.313429555315308e-06,0.000650365011575129,0.0013282341265144176,0.005250571440632966,0.00042034276268046385,6.508905349421719e-06,3.236335116760486e-06,8.708498074702365e-05
2.75,0.01201311377631245,0.0003517114560873183,0.00035666020604518554,0.000621328280404936,0.004563858531552432,0.00010079436440110136,0.1696684252113174,0.33909357838621734,0.3951677927482324,0.4666566764781746,0.1265751134505014,-0.5091322072517682,24.684974577173893,0.00019400357433209614,3.7626983288642006e-05,0.011828169960860394,0.0763115521438773,0.006045493263326007,0.28174251190801897,0.013895524333056,0.7093619637589261,8.286223687540655e-06,0.0006545662785620302,0.001330282198591201,0.00527561225637047,0.0004222698188194959,6.552947268933745e-06,3.2457059687243446e-06,8.712125660520916e-05
2.7600000000000002,0.012013140804898598,0.00035178072338332616,0.0003583710549528988,0.0006225510134860124,0.004561766655886489,0.00010088199107556039,0.1696662032835599,0.3390936622739618,0.3933883719739496,0.4679367828681412,0.12703782539821082,-0.510911628026051,24.683194287783596,0.00019487219034518906,3.765103604793364e-05,0.011853628136094694,0.07629172370260466,0.00605085859916203,0.2817314046541488,0.013894576136041493,0.7093740192098108,8.259195101393739e-06,0.0006587861477333005,0.0013323394009745206,0.005300691478485205,0.00042419839917158146,6.597168339891754e-06,3.255135104029748e-06,8.715787316393041e-05
2.77,0.012013167657028026,0.0003518497756510306,0.00036008207502867485,0.0006237800466315971,0.004559672620658968,0.00010096984944509171,0.1696639743283556,0.3390937435529011,0.39160997208769344,0.4692145810045396,0.12750173954257835,-0.5126900279123071,24.681415012686127,0.00019574740155756855,3.767535872007074e-05,0.011879134186614201,0.07627187483228709,0.006056250832285663,0.2817202427774457,0.013893623171240443,0.7093861340513149,8.232342971964915e-06,0.0006630246421347807,0.0013344057187318651,0.00532580879416566,0.0004261284738684541,6.64156813705281e-06,3.264622695325263e-06,8.71948318744347e-05
2.7800000000000002,0.012013194333522091,0.0003519186113215355,0.0003617932403725565,0.000625015377439064,0.004557576451807983,0.00010105794100352715,0.16966173836693352,0.33909382221588474,0.38983259969492623,0.47049006781612573,0.127966852588922,-0.5144674003050743,24.67963675841662,0.0001966292782984253,3.769993127366858e-05,0.011904687813815429,0.07625200576971099,0.006061670042156347,0.28170902628054373,0.013892665438199645,0.7093983082812577,8.20566647789983e-06,0.0006672817846009262,0.0013364811367657427,0.005350963891179478,0.00042806001313944246,6.686146231836328e-06,3.274168915488808e-06,8.723213418421511e-05
2.79,0.012013220835094738,0.00035198722872032654,0.0003635045252666328,0.0006262570030794633,0.004555478175200194,0.00010114626726552878,0.16965949542173497,0.3390938982556254,0.3880562620244017,0.4717632400836733,0.12843316122003967,-0.5162437379755989,24.677859532079097,0.00019751794529848464,3.772518649922478e-05,0.011930288717616552,0.07623211674843258,0.006067115855671043,0.2816977551706186,0.013891702936747612,0.7094105418926349,8.179164905252447e-06,0.0006715575984293198,0.0013385656389064415,0.005376156456581269,0.0004299929872359383,6.730902172892953e-06,3.283773935744654e-06,8.72697815603254e-05
2.8000000000000003,0.01201324716258686,0.0003520556263072074,0.0003652159040237513,0.0006275049210322301,0.00455337781660619,0.0001012348297120811,0.16965724551399494,0.3390939716650736,0.3862809656756596,0.473034094619217,0.12890066214374446,-0.5180190343243409,24.676083340214944,0.00019841346070845572,3.775098486786439e-05,0.011955936600492502,0.07621220800392897,0.0060725884713503705,0.2816864294509464,0.013890735666520151,0.7094228348825345,8.152837413130734e-06,0.0006758521058497128,0.001340659209964823,0.00540138617961763,0.00043192736660054297,6.775835530074172e-06,3.2934379299265837e-06,8.730777543664153e-05
2.81,0.012013273316831014,0.0003521238025378294,0.0003669273510738099,0.0006287591286621266,0.0045512754017154565,0.00010132362982188169,0.16965498866513504,0.3390940424372016,0.38450671734267744,0.4743026281617191,0.12936935206534791,-0.5197932826573232,24.674308189456756,0.00019931588591682705,3.777720598000415e-05,0.011981631165145574,0.07619227977063968,0.006078088068436639,0.2816750491257661,0.01388976362723357,0.7094351872470015,8.126683168975702e-06,0.0006801653289034684,0.001342761834550037,0.005426652750044948,0.0004338631217688003,6.820945869110029e-06,3.303161072023799e-06,8.73461172442434e-05
