t,v_c,v_n,mcln2_c,mcln2_n,mclb5_c,mclb5_n,sbf_n,sbfwhi5p_n,whi5_n,sbfwhi5_n,cln3_c,cln2_c,cdk1_c,cdk1cln2_c,clb5_c,cdk1clb5_c,cdk1_n,cln3_n,cdk1cln3_n,cdk1cln2_n,cdk1clb5sic1_c,sic1_c,cdk1clb5_n,cdk1clb5sic1p_n,cdk1cln3far1_n,far1_n,cdk1cln3far1p_n,cdk1clb5sic1_n,whi5_c,far1_c,whi5p_c,whi5p_n,sic1P_n,far1P_n
3.39,0.5087196604368465,0.5,1.0738961368938363e-06,1.6543568029098785e-06,1.0738961368938363e-06,1.6543568029098785e-06,5.282020159506191e-05,8.619231789906384e-06,0.0011957530832623323,0.025482560566615034,0.00048582418724934335,1.97155295072904e-07,0.32269410274228194,9.674274354267931e-08,1.6450453475658558e-07,3.5422136571999405e-08,0.012983593532019482,7.832852758150785e-06,1.1408845190800577e-07,6.503549480236391e-09,4.204162579568687e-08,0.038624822940524835,3.153339611463599e-10,1.8981608900472038e-13,2.1725829656897436e-07,6.258271558244095e-05,1.7257714319098725e-12,2.793638454513796e-08,0.0688494641060793,0.0036804212007119164,4.1576040470076664e-08,1.0009103671559793e-05,6.042640314924698e-14,6.440274996781784e-13
3.4,0.5087456058011303,0.5,1.0823284454553183e-06,1.6630504620202323e-06,1.0823284454553183e-06,1.6630504620202323e-06,5.3028657648573404e-05,8.659850848662616e-06,0.001199130232651662,0.025482311491502766,0.000485826536351612,1.9912934278335508e-07,0.3226648356171423,9.790827163110895e-08,1.6605948071920656e-07,3.5793298777208253e-08,0.012999877126813162,7.854538531868836e-06,1.1450556854395883e-07,6.602503545931159e-09,4.2547499677730266e-08,0.03862304319755382,3.196834385653648e-10,1.9594944820031908e-13,2.1908651238636228e-07,6.276184698465897e-05,1.7707471276556465e-12,2.8366652477476655e-08,0.06883602671430604,0.003680101468184982,4.20700294329506e-08,1.0094001237878274e-05,6.235352160804216e-14,6.614838653662975e-13
3.41,0.5087715524886613,0.5,1.0908009293946277e-06,1.6717654932393102e-06,1.0908009293946277e-06,1.6717654932393102e-06,5.323748940406584e-05,8.700491109237383e-06,0.0012025065030922518,0.0254820620194867,0.00048582888498175807,2.0111695187545452e-07,0.3226355803651807,9.908399865058937e-08,1.6762394726832245e-07,3.6167070063647404e-08,0.013016159897907238,7.876214116803852e-06,1.1492318943164704e-07,6.702652049701e-09,4.305761774714245e-08,0.03862126355024771,3.2407870821976145e-10,2.0227233425872485e-13,2.2092362330127698e-07,6.29409448648018e-05,1.8167712918855168e-12,2.880209806133512e-08,0.06882259202317964,0.003679781799917887,4.2568178077877524e-08,1.01792993082777e-05,6.434234307272172e-14,6.793876039556001e-13
3.42,0.5087975004995072,0.5,1.0993136837035038e-06,1.6805018601893974e-06,1.0993136837035038e-06,1.6805018601893974e-06,5.3446696037301454e-05,8.741159058056866e-06,0.0012058818946015166,0.025481812144904643,0.0004858312331398766,2.0311816851406608e-07,0.3226063369814894,1.0026997541361155e-07,1.6919795529729324e-07,3.654345975377422e-08,0.013032441845818572,7.89787952705499e-06,1.1534113504584255e-07,6.8040059249461595e-09,4.357199178828409e-08,0.038619483998542335,3.2852009523089245e-10,2.0878887843839055e-13,2.227697958589177e-07,6.312000906133716e-05,1.8638585864486293e-12,2.9242769137703908e-08,0.06880916003215683,0.0036794621958977057,4.307050310191679e-08,1.0264997154956074e-05,6.639503822917067e-14,6.977516499356296e-13
3.43,0.5088234498337356,0.5,1.107866803373687e-06,1.68925952649278e-06,1.107866803373687e-06,1.68925952649278e-06,5.365627672404251e-05,8.781861181547256e-06,0.0012092564071968708,0.025481561862094413,0.0004858335808260625,2.0513303886405386e-07,0.3225771054611606,1.0146625273266668e-07,1.707815256994792e-07,3.692247717004609e-08,0.013048722971064035,7.919534776721414e-06,1.1575922586131757e-07,6.906576105066897e-09,4.40906335855159e-08,0.03861770454237352,3.330079247201015e-10,2.1550321199777018e-13,2.2462519660448404e-07,6.329903941273275e-05,1.912023673194138e-12,2.9688713547573663e-08,0.06879573074069438,0.0036791426561115113,4.3577021202127847e-08,1.0351094050111416e-05,6.851377776327435e-14,7.165889377959323e-13
3.44,0.5088494004914137,0.5,1.1164603833969169e-06,1.6980384557717435e-06,1.1164603833969169e-06,1.6980384557717435e-06,5.386623064005123e-05,8.822603966134734e-06,0.0012126300408957286,0.025481311165393816,0.00048583592804041074,2.0716160909028164e-07,0.32254788579928656,1.0267288142024574e-07,1.7237467936824033e-07,3.730413163492037e-08,0.013065003274160492,7.941179879902281e-06,1.1617728235284424e-07,7.010373523463458e-09,4.461355492319852e-08,0.03861592518167709,3.375425218087314e-10,2.2241946619531667e-13,2.264899920831753e-07,6.347803575745627e-05,1.9612812139711886e-12,3.013997913193495e-08,0.06878230414824901,0.003678823180546378,4.4087749075570036e-08,1.0437589265941725e-05,7.070073236091771e-14,7.359124020260517e-13
3.45,0.5088753524726091,0.5,1.1250945187649337e-06,1.706838611648574e-06,1.1250945187649337e-06,1.706838611648574e-06,5.407655696108989e-05,8.863393898245487e-06,0.0012160027957155049,0.025481060049140667,0.0004858382747830163,2.0920392535761352e-07,0.32251867799095957,1.0388991228883989e-07,1.7397743719693685e-07,3.7688432470854477e-08,0.013081282755624809,7.962814850696757e-06,1.1659512499519477e-07,7.115409113536102e-09,4.5140767585692706e-08,0.03861414591638889,3.4212421161812564e-10,2.29541772289484e-13,2.2836434884019108e-07,6.36569979339754e-05,2.0116458706289356e-12,3.05966137317784e-08,0.06876888025427749,0.00367850376918938,4.4602703419302796e-08,1.052448207464502e-05,7.295807270798613e-14,7.557349771155342e-13
3.46,0.5089013057773893,0.5,1.1337693044694768e-06,1.7156599577455565e-06,1.1337693044694768e-06,1.7156599577455565e-06,5.428725486292071e-05,8.904237464305702e-06,0.001219374671673614,0.025480808507672776,0.0004858406210539742,2.1126003383091326e-07,0.3224894820312718,1.0511739615094013e-07,1.7558982007892881e-07,3.8075389000305736e-08,0.013097561415973851,7.984439703204001e-06,1.170125742631413e-07,7.221693808685073e-09,4.567228335735908e-08,0.03861236674644473,3.4675331926962704e-10,2.3687426153872496e-13,2.302484334207306e-07,6.383592578075788e-05,2.0631323050165237e-12,3.1058665188094574e-08,0.06875545905823657,0.0036781844220275897,4.512190093038547e-08,1.0611771748419304e-05,7.528796949036458e-14,7.760695975539232e-13
3.47,0.5089272604058217,0.5,1.1424848355022867e-06,1.7245024576849774e-06,1.1424848355022867e-06,1.7245024576849774e-06,5.449832352130596e-05,8.945141150741565e-06,0.0012227456687874706,0.025480556535327957,0.0004858429668533794,2.1332998067504497e-07,0.32246029791531555,1.0635538381903764e-07,1.7721184890757644e-07,3.846501054573158e-08,0.01311383925572449,8.006054451523174e-06,1.1742945063145606e-07,7.329238542310632e-09,4.620811402255839e-08,0.03861058767178044,3.514301698845793e-10,2.444210652014937e-13,2.3214241236999352e-07,6.401481913627139e-05,2.115755178983108e-12,3.152618134187412e-08,0.06874204055958301,0.0036778651390480823,4.5645358305877505e-08,1.0699457559462596e-05,7.769259339393842e-14,7.969291978307653e-13
3.48,0.5089532163579739,0.5,1.151241206855103e-06,1.733366075089122e-06,1.151241206855103e-06,1.733366075089122e-06,5.4709762112007875e-05,8.98611144397926e-06,0.0012261157870744888,0.025480304126444017,0.0004858453121813268,2.1541381205487241e-07,0.322431125638183,1.0760392610562338e-07,1.7884354457623974e-07,3.885730642958933e-08,0.01313011627539359,8.027659109753438e-06,1.1784557457491118e-07,7.438054247813023e-09,4.6748271365651265e-08,0.03860880869233186,3.5615508858432503e-10,2.52186314536243e-13,2.3404645223317907e-07,6.41936778389836e-05,2.1695291543778335e-12,3.199921003410759e-08,0.06872862475777353,0.003677545920237931,4.617309224283825e-08,1.0787538779972893e-05,8.01741151045926e-14,8.183267124356035e-13
3.49,0.5089791736339132,0.5,1.1600385135196657e-06,1.7422507735802763e-06,1.1600385135196657e-06,1.7422507735802763e-06,5.492156981078871e-05,9.027154830444976e-06,0.0012294850265520837,0.02548005127535877,0.00048584765703791146,2.175115741352597e-07,0.32240196519496644,1.0886307382318855e-07,1.8048492797827897e-07,3.9252285974336415e-08,0.013146392475498017,8.049253691993955e-06,1.1826076656827889e-07,7.548151858592508e-09,4.7292767170998456e-08,0.03860702980803481,3.609284004902079e-10,2.6017414080142697e-13,2.3596071955548687e-07,6.437250172736227e-05,2.224468893049855e-12,3.247779910578563e-08,0.0687152116522649,0.003677226765584209,4.670511943832714e-08,1.0876014682148218e-05,8.273470530821253e-14,8.402750758579848e-13
3.5,0.5090051322337071,0.5,1.168876826091786e-06,1.7511565580516375e-06,1.168876826091786e-06,1.7511565580516375e-06,5.5133746409304334e-05,9.06827277580915e-06,0.001232853387228604,0.02547979798081489,0.000485850001423228,2.196233172178093e-07,0.3223728165807769,1.1013288095511779e-07,1.8213602357470692e-07,3.964995823178429e-08,0.013162667856530726,8.070838190617573e-06,1.1867498604999891e-07,7.659542377774946e-09,4.784161860376567e-08,0.03860525101882198,3.657504392219898e-10,2.68390462704654e-13,2.378852635977298e-07,6.455129075750001e-05,2.2805963725818475e-12,3.2961994210333566e-08,0.06870180124251522,0.0036769076750740232,4.7241459390529216e-08,1.096488515484823e-05,8.53767637301779e-14,8.627868685885055e-13
3.5100000000000002,0.5090310921574236,0.5,1.1777560998788783e-06,1.760083628431301e-06,1.1777560998788783e-06,1.760083628431301e-06,5.5346294609753404e-05,9.109443019041704e-06,0.0012362208690695595,0.025479544262371208,0.00048585234533737013,2.2174911115320511e-07,0.3223436797908142,1.1141341646956109e-07,1.837968726862753e-07,4.0050330974747097e-08,0.013178942418871666,8.092412495324634e-06,1.190888491623011e-07,7.772237137990188e-09,4.8394868257312736e-08,0.038603472324611324,3.7062157856060773e-10,2.768496459429887e-13,2.3981957936720773e-07,6.473004544135257e-05,2.3379681426861637e-12,3.345183066334982e-08,0.068688393527989,0.0036765886486946316,4.778214483497358e-08,1.105415300110475e-05,8.81037724730608e-14,8.858729982168328e-13
3.52,0.50905705340513,0.5,1.1866763856813052e-06,1.7690320231006823e-06,1.1866763856813052e-06,1.7690320231006823e-06,5.555921470354283e-05,9.150662951850105e-06,0.001239587472075944,0.025479290122344612,0.00048585468878043235,2.2388900959969976e-07,0.32231455482020466,1.1270473692284313e-07,1.8546750266887687e-07,4.0453413035427683e-08,0.013195216162994388,8.11397658085873e-06,1.195024281021153e-07,7.886247198941156e-09,4.895253766292112e-08,0.03860169372533299,3.75542159021647e-10,2.8555905960363427e-13,2.4176362095733804e-07,6.490876583045631e-05,2.3966121171090894e-12,3.3947352343216254e-08,0.06867498850814543,0.003676269686433166,4.8327197542746605e-08,1.114381861015166e-05,9.091831711044174e-14,9.09545757990233e-13
3.5300000000000002,0.5090830159768939,0.5,1.1956377523241927e-06,1.7780017499484747e-06,1.1956377523241927e-06,1.7780017499484747e-06,5.5772506527030844e-05,9.191933675492112e-06,0.0012429531962554487,0.02547903555979748,0.00048585703175250944,2.2604306315914568e-07,0.32228544166406065,1.1400689652849622e-07,1.8714793824246942e-07,4.0859213445993764e-08,0.01321148908939011,8.135530438015796e-06,1.199156923940368e-07,8.001583568814501e-09,4.951464437630216e-08,0.03859991522091945,3.8051251484169614e-10,2.9452475212947865e-13,2.437174291162877e-07,6.508745188944131e-05,2.456550804418329e-12,3.444860474458212e-08,0.06866158618244271,0.0036759507882767354,4.887663721534261e-08,1.1233881915606711e-05,9.38228139916718e-14,9.338177027056244e-13
3.54,0.5091089798727828,0.5,1.2046402686326644e-06,1.7869928168633694e-06,1.2046402686326644e-06,1.7869928168633694e-06,5.598616991657566e-05,9.23325629122548e-06,0.0012463180416157646,0.025478780573792204,0.000485859374253696,2.28211322433395e-07,0.32225634031749456,1.153199495000524e-07,1.8883820412701033e-07,4.1267741238612996e-08,0.013227761198550049,8.15707405759176e-06,1.2032861156266084e-07,8.118257255796859e-09,5.0081205953167095e-08,0.03859813681130319,3.855329802573429e-10,3.0375277196340834e-13,2.4568104459222324e-07,6.526610358293759e-05,2.517806713181576e-12,3.495563336209656e-08,0.06864818655033907,0.0036756319542124477,4.943048355425583e-08,1.1324342851087632e-05,9.681967946610148e-14,9.587013871599209e-13
3.5500000000000003,0.5091349450928642,0.5,1.2136840034318462e-06,1.7960052317340587e-06,1.2136840034318462e-06,1.7960052317340587e-06,5.62002047085355e-05,9.274631900307975e-06,0.0012496820081645836,0.02547852516339116,0.00048586171628408687,2.303938380243002e-07,0.32222725077561887,1.1664395005104398e-07,1.9053832504245736e-07,4.1679005445453115e-08,0.013244032490965426,8.17860743038255e-06,1.207411551325827e-07,8.236279268074886e-09,5.065223994922727e-08,0.038596358496416676,3.9060388950517584e-10,3.132491675483115e-13,2.476545081333117e-07,6.54447208755752e-05,2.5804023519665362e-12,3.546848369040881e-08,0.06863478961129268,0.003675313184227411,4.998875626098058e-08,1.1415201350212167e-05,9.991132988308185e-14,9.842093661500406e-13
3.56,0.5091609116372057,0.5,1.222769025546862e-06,1.8050390024492342e-06,1.222769025546862e-06,1.8050390024492342e-06,5.641461073926858e-05,9.31606160399735e-06,0.0012530450959095966,0.02547826932765674,0.00048586405784377667,2.3259066053371337e-07,0.32219817303354586,1.1797895239500303e-07,1.9224832570876795e-07,4.209301509868176e-08,0.013260302967127456,8.200130547184097e-06,1.211532926283976e-07,8.355660613835216e-09,5.122776392019392e-08,0.03859458027619239,3.957255768217826e-10,3.2301998732707453e-13,2.496378604877196e-07,6.562330373198415e-05,2.6443602293409037e-12,3.598720122416802e-08,0.06862139536476176,0.003674994478308734,5.055147503701108e-08,1.1506457346598047e-05,1.0310018159196344e-13,1.0103541944728975e-12
3.5700000000000003,0.5091868795058746,0.5,1.231895403802837e-06,1.8140941368975886e-06,1.231895403802837e-06,1.8140941368975886e-06,5.662938784513313e-05,9.357546503551367e-06,0.0012564073048584952,0.02547801306565132,0.00048586639893286016,2.3480184056348702e-07,0.322169107086388,1.1932501074546181e-07,1.939682308458999e-07,4.2509779230466674e-08,0.013276572627527362,8.221643398792331e-06,1.2156499357470083e-07,8.476412301264504e-09,5.180779542177838e-08,0.0385928021505628,4.008983764437518e-10,3.330712797425856e-13,2.5163114240361384e-07,6.580185211679449e-05,2.709702853872383e-12,3.651183145802344e-08,0.06860800381020452,0.003674675836443525,5.1118659583841675e-08,1.1598110773863016e-05,1.063886509420973e-13,1.03714842692541e-12
3.58,0.5092128486989387,0.5,1.241063207024896e-06,1.8231706429678128e-06,1.241063207024896e-06,1.8231706429678128e-06,5.6844535862487345e-05,9.399087700227784e-06,0.0012597686350189704,0.02547775637643729,0.000485868739551432,2.370274287154732e-07,0.3221400529292577,1.2068217931595243e-07,1.9569806517381059e-07,4.292930687297551e-08,0.013292841472656358,8.243145976003182e-06,1.2197622749608767e-07,8.598545338549385e-09,5.2392352009691906e-08,0.03859102411946038,4.061226226076712e-10,3.4340909323773113e-13,2.536343946291611e-07,6.598036599463627e-05,2.7764527341286682e-12,3.704241988662421e-08,0.06859461494707912,0.0036743572586188924,5.169032960296657e-08,1.1690161565624808e-05,1.0977915428283397e-13,1.064604618304492e-12
3.59,0.5092388192164653,0.5,1.2502725040381634e-06,1.8322685285485995e-06,1.2502725040381634e-06,1.8322685285485995e-06,5.706005462768946e-05,9.440686295284362e-06,0.0012631290863987137,0.02547749925907703,0.000485871079699587,2.3926747559152434e-07,0.32211101055726726,1.2205051232000708e-07,1.974378534124577e-07,4.335160705837596e-08,0.013309109503005664,8.264638269612579e-06,1.2238696391715335e-07,8.722070733876508e-09,5.29814512396458e-08,0.038589246182817616,4.1139864955012907e-10,3.540394762553988e-13,2.556476579125282e-07,6.615884533013949e-05,2.844632378677462e-12,3.757901200461956e-08,0.06858122877484382,0.0036740387448219447,5.226650479588007e-08,1.1782609655501162e-05,1.1327410796352435e-13,1.0927353234070603e-12
3.6,0.5092647910585221,0.5,1.259523363667765e-06,1.8413878015286408e-06,1.259523363667765e-06,1.8413878015286408e-06,5.727594397709771e-05,9.482343389978858e-06,0.0012664886590054167,0.02547724171263293,0.0004858734193774199,2.415220317934928e-07,0.32208197996552923,1.23430063971158e-07,1.9918762028179894e-07,4.3776688818835745e-08,0.0133253767190665,8.286120270416452e-06,1.2279717236249315e-07,8.846999495432523e-09,5.357511066735138e-08,0.03858746834056697,4.167267915077139e-10,3.649684772384765e-13,2.5767097300188204e-07,6.633729008793424e-05,2.914264296086467e-12,3.812165330665869e-08,0.06856784529295679,0.0036737202950397896,5.284720486407649e-08,1.187545497710982e-05,1.1687592833351941e-13,1.1215530970300328e-12
3.61,0.5092907642251764,0.5,1.2688158547388244e-06,1.850528469796628e-06,1.2688158547388244e-06,1.850528469796628e-06,5.7492203747070286e-05,9.524060085569032e-06,0.0012698473528467704,0.025476983736167365,0.00048587575858502523,2.4379114792323073e-07,0.3220529611491559,1.248208884829373e-07,2.009473905017917e-07,4.4204561186522525e-08,0.013341643121330085,8.307591969210731e-06,1.2320682235670232e-07,8.973342631404066e-09,5.4173347848519887e-08,0.03858569059264092,4.221073827170132e-10,3.762021446298504e-13,2.597043806453891e-07,6.651570023265052e-05,2.985370994923376e-12,3.8670389287390765e-08,0.06855446450087624,0.003673401909259536,5.343244950905003e-08,1.1968697464068511e-05,1.205870317421696e-13,1.1510704939703228e-12
3.62,0.509316738716496,0.5,1.2781500460764673e-06,1.859690541241254e-06,1.2781500460764673e-06,1.859690541241254e-06,5.7708833773965435e-05,9.565837483312643e-06,0.001273205167930466,0.025476725328742726,0.0004858780973224979,2.460748745825906e-07,0.3220239541032597,1.2622304006887724e-07,2.0271718879239376e-07,4.463523319360402e-08,0.013357908710287634,8.329053356791348e-06,1.2361588342437612e-07,9.10111114997779e-09,5.477618033886266e-08,0.03858391293897195,4.275407574146157e-10,3.877465268724089e-13,2.617479215912164e-07,6.669407572891837e-05,3.057974983755896e-12,3.922526544146501e-08,0.06854108639806035,0.0036730835874682916,5.402225843229504e-08,1.2062337049994984e-05,1.2440983453882607e-13,1.181300069024849e-12
3.63,0.5093427145529008,0.5,1.2875465197789982e-06,1.8688743028999003e-06,1.2875465197789982e-06,1.8688743028999003e-06,5.792601730159906e-05,9.607102953640372e-06,0.0012765621060392795,0.025476466879744766,0.000485880435618391,2.483888115043184e-07,0.3219949573573655,1.2765309341260942e-07,2.0450464511348712e-07,4.507090700734847e-08,0.013374173630462985,8.350498370153622e-06,1.2403844329713763e-07,9.233856690780383e-09,5.5389290647028054e-08,0.0385821353581884,4.3313347192226903e-10,4.020348877487983e-13,2.637938886796862e-07,6.687242596097459e-05,3.1406716148667648e-12,3.9800668544517446e-08,0.06852771082117859,0.00367276532577973,5.4622331146457735e-08,1.2156587704171351e-05,1.2933693545941746e-13,1.216914267844408e-12
