t,Cdc25,UbE,UbE2,Wee1,G1K,G2K,PG2,G2R,R,G1R,PG2R,mass,IE
3.33,0.00021073906281217494,0.6710015877747182,9.402881450656398e-05,0.7079575100742561,0.000752299432544399,0.000599689226623129,5.148974012750764e-06,0.03341319179660067,0.4051922305645514,0.005006783124647686,0.00019766808539383915,0.5083100512074835,2.361102442325999e-05
3.34,0.0002109354286138177,0.6700163285139177,9.41113136050032e-05,0.7098130483121312,0.0007534240125662158,0.0006001984094931304,5.168619595458331e-06,0.03348649119250804,0.40519403678730953,0.005022870936396758,0.00019875174417147148,0.508335213177772,2.3631466082244757e-05
3.35,0.0002111315305924333,0.669031090603732,9.41937241017076e-05,0.7116655353981263,0.0007545487083026505,0.0006007072786279696,5.18830099074981e-06,0.0335597055106065,0.4051957392911061,0.005038958198154417,0.00019983824644710297,0.5083603763936088,2.3651886117731567e-05
3.36,0.00021132737114842932,0.6680458741048284,9.427604674471407e-05,0.7135149479034698,0.0007556735208622075,0.0006012158396313013,5.20801641363884e-06,0.03363283528843711,0.4051973378968063,0.005055044908759806,0.00020092759198761236,0.5083855408550556,2.3672284706709197e-05
3.37,0.0002115229526822134,0.6670606790778739,9.435828228205951e-05,0.7153612623993911,0.0007567984513533916,0.0006017240981067801,5.227764079139063e-06,0.03370588106354095,0.4051988324252754,0.005071131067052068,0.0002020197805598786,0.508410706562174,2.3692662026166427e-05
3.38,0.00021171829961101932,0.6660755055843266,9.444045686540988e-05,0.7172044546972058,0.0007579235006588234,0.000602231124983316,5.2473917403923525e-06,0.03377884429775028,0.40520022157626845,0.005087216672098097,0.0002031149683321176,0.5084358735150257,2.3713030158881063e-05
3.39,0.00021191347806120232,0.6650903536876349,9.452264480527595e-05,0.7190444987367569,0.0007590486692341313,0.0006027342190060592,5.266464082546946e-06,0.033851728202107606,0.4052015019280366,0.005103301723394502,0.000204213605747974,0.5084610417136726,2.3733423759080236e-05
3.4,0.0002121084156957953,0.6641052234504382,9.460476093349263e-05,0.720881369594004,0.0007601739589632487,0.000603236544288511,5.285508383282463e-06,0.03392453015973404,0.40520267712903296,0.0051193862189909695,0.0002053151429301067,0.5084862111581759,2.375380274812106e-05
3.41,0.0002123030722551854,0.6631201149354665,9.46867570183933e-05,0.7227150421609957,0.0007612993713942247,0.0006037399073841989,5.304811861674634e-06,0.033997248903495855,0.405203749173481,0.005135470157277523,0.00020641927876620964,0.5085113818485978,2.3774144355580085e-05
3.42,0.00021249745665227686,0.6621350282067844,9.476864142123679e-05,0.7245454905321987,0.000762424907584982,0.0006042440341123372,5.324318808333481e-06,0.034069885243814726,0.4052047175424701,0.0051515535371400275,0.00020752606841835578,0.5085365537850006,2.3794452327542456e-05
3.43,0.00021269159832950686,0.6611499633287558,9.485044615237165e-05,0.7263726884850946,0.0007635505683826599,0.0006047477792219997,5.343854950330867e-06,0.034142440855990816,0.405205580691929,0.005167636357677644,0.00020863569123959693,0.5085617269674475,2.381474149250264e-05
3.44,0.0002128855024136454,0.6601649203692368,9.493217515510065e-05,0.7281966083045174,0.000764676354937984,0.0006052510316906229,5.363405366050962e-06,0.03421491641108054,0.405206338307138,0.005183718617679012,0.00020974816038414498,0.5085869013960042,2.383501351893125e-05
3.45,0.00021307916639149682,0.659179899387992,9.501382384094627e-05,0.7300172254128602,0.0007658022683323108,0.0006057539904025177,5.382996235678159e-06,0.03428731219978084,0.40520699046161646,0.005199800316008129,0.00021086344615909048,0.5086120770707283,2.385526610036882e-05
3.46,0.00021327259086882194,0.6581949004400651,9.509539135587961e-05,0.7318345171019282,0.0007669283095298161,0.0006062567143325431,5.402633034497808e-06,0.03435962861159812,0.40520753707580326,0.005215881451650836,0.00021198154064866045,0.5086372539916729,2.3875498693206126e-05
3.47,0.0002134657800875909,0.6572099235981875,9.517688055995337e-05,0.7336484531902645,0.0007680544797634232,0.0006067591342467268,5.422302855866281e-06,0.03443186630290114,0.4052079778731378,0.00523196202330845,0.0002131024544633125,0.5086624321589078,2.3895712449591395e-05
3.48,0.000213658735631069,0.6562249689022374,9.525829223994553e-05,0.7354590166354819,0.000769180779702008,0.0006072612401114676,5.442004024338811e-06,0.03450402559232734,0.40520831274231567,0.005248042030275341,0.00021422618775721874,0.5086876115724703,2.3915907639044168e-05
3.49,0.00021385146160610123,0.6552400364305578,9.533962898999535e-05,0.7372661746195759,0.0007703072106691893,0.0006077629747421372,5.461726000971272e-06,0.034576107161206404,0.40520854141055296,0.005264121471156622,0.00021535274843261897,0.5087127922324349,2.39360852770562e-05
3.5,0.00021404396201980995,0.6542551262569449,9.542089339957981e-05,0.7390698963219686,0.0007714337739130782,0.0006082642790580162,5.481457849874512e-06,0.03464811165901868,0.405208663613369,0.005280200344637176,0.00021648214499074984,0.5087379741388719,2.395624638781343e-05
3.5100000000000002,0.00021423624087931758,0.6532702384551942,9.550208805817595e-05,0.7408701509220821,0.0007725604706817863,0.0006087650939783853,5.50118863515938e-06,0.03472003973524452,0.405208679086283,0.005296278649401893,0.00021761438593284816,0.5087631572918516,2.39763919955018e-05
3.52,0.00021442830197625242,0.6522853730974862,9.558321537387911e-05,0.742666908128568,0.000773687302191614,0.0006092653660519522,5.520908647513811e-06,0.034791892016774746,0.40520858757784967,0.00531235638416872,0.0002187494785308969,0.5087883416914428,2.399652304475606e-05
3.5300000000000002,0.00021462014700067569,0.6513005302402508,9.566427598589332e-05,0.7444601428112972,0.000774814269348631,0.0006097650967273904,5.540620139595997e-06,0.03486366891020009,0.40520838896374894,0.005328433547978061,0.0002198874180688059,0.5088135273376962,2.4016639704402553e-05
3.54,0.00021481177851502854,0.650315709946456,9.574527126770566e-05,0.746249827697671,0.000775941373187687,0.0006102642646638911,5.560320398539952e-06,0.034935370913559874,0.40520808306689,0.005344510139736461,0.00022102820480684465,0.5088387142306698,2.4036742465312838e-05
3.5500000000000003,0.00021500319950010092,0.6493309122822054,9.582620294492801e-05,0.7480359344876715,0.0007770686148053873,0.000610762837591973,5.5800043302677e-06,0.035006998568747526,0.40520766968487565,0.005360586158286284,0.00022217184139169095,0.5088639023704257,2.4056831972794942e-05
3.56,0.0002151944129366828,0.6483461373136025,9.590707274317216e-05,0.7498184348812806,0.0007781959952983374,0.0006112607832421549,5.599666840701262e-06,0.03507855241765646,0.40520714861530877,0.005376661602469886,0.00022331833047002246,0.5088890917570251,2.4076908872156888e-05
3.5700000000000003,0.00021538542138944782,0.6473613851071468,9.5987881925427e-05,0.7515973002135113,0.0007793235157663158,0.0006117580862219637,5.619305997640724e-06,0.035150032983303985,0.4052065196777408,0.00539273647112579,0.00022446767135962724,0.5089142823905302,2.409697359242966e-05
3.58,0.00021557622427013977,0.6463766557323406,9.606862824936917e-05,0.7533724990539883,0.0007804511773331408,0.0006122548590166633,5.638943826557489e-06,0.03522144064568246,0.4052057828580281,0.005408810763063418,0.0002256198381551676,0.5089394742710024,2.411702492390482e-05
3.59,0.00021576682249042887,0.6453919492572572,9.614931114023867e-05,0.7551440012878996,0.0007815789811111946,0.0006127511532769289,5.658590955668722e-06,0.03529277585282474,0.40520493806291175,0.005424884477106038,0.00022677481695056797,0.5089646673985037,2.4137062436462633e-05
3.6,0.00021595721748955346,0.644407265749468,9.622993060980653e-05,0.7569117772631553,0.0007827069282088365,0.0006132469992561242,5.678254004442459e-06,0.035364039076695525,0.4052039851713055,0.005440957612081786,0.00022793259806024572,0.5089898617730955,2.4157085974187607e-05
3.61,0.00021614741070675187,0.6434226052765446,9.631048666984372e-05,0.7586757973276655,0.0007838350197344259,0.0006137424272076119,5.697939592346732e-06,0.0354352307892595,0.40520292406212327,0.005457030166818793,0.0002290931717986181,0.5090150573948398,2.4177095381164246e-05
3.62,0.00021633739312488105,0.6424379679063673,9.63909673068293e-05,0.7604360315761243,0.000784963256906385,0.0006142379105770868,5.7177087083570084e-06,0.03550635102024332,0.40520175513128126,0.00547310214003312,0.0002302564710697548,0.5090402542637982,2.4197084867178774e-05
3.63,0.00021652707137811796,0.6414533537094455,9.647126350757701e-05,0.7621924479371487,0.0007860916418312352,0.0006147374977520658,5.738059928960955e-06,0.03557739623146002,0.40520048294441857,0.005489173529536283,0.00023142196664136975,0.5090654523800325,2.4217003194280244e-05
3.64,0.00021671650949681547,0.6404687627554543,9.65514474144548e-05,0.7639450145986949,0.0007872201749661521,0.0006152385611345577,5.758644779147313e-06,0.03564836952707331,0.40519910426220407,0.005505244334813922,0.00023259002155170467,0.5090906517436045,2.423688400921276e-05
3.65,0.00021690580147575947,0.6394841951137223,9.663162564901003e-05,0.7656936999725515,0.0007883488564544107,0.0006157372015266763,5.778973279216193e-06,0.035719275277424044,0.40519761437795726,0.005521314555670578,0.0002337611490163157,0.5091158523545757,2.4256777114153087e-05
3.66,0.00021709493882791212,0.6384996508552934,9.671178686208577e-05,0.767438471688432,0.0007894776875278463,0.0006162338670505694,5.799117784381875e-06,0.03579011353378971,0.4051960136764429,0.005537384190804905,0.00023493527041747433,0.509141054213009,2.427667703102896e-05
3.67,0.00021728388803115404,0.6375151300531612,9.679189086492232e-05,0.7691792963683182,0.0007906066696977979,0.0006167300709979898,5.819250157963884e-06,0.03586088329704697,0.405194303749412,0.005553453238630169,0.00023611220023931663,0.5091662573189684,2.429656476547194e-05
3.68,0.00021747264779018143,0.636530632780702,9.687193457059846e-05,0.7709161402616577,0.0007917358041404598,0.0006172259585644126,5.839384083123298e-06,0.03593158492853495,0.4051924846052873,0.005569521697899129,0.00023729192036820462,0.5091914616725177,2.4316438708102936e-05
3.69,0.00021766122490635953,0.6355461591058906,9.69519243495152e-05,0.7726489718866777,0.0007928650918614663,0.0006177213233139652,5.8595001451893885e-06,0.03600221909763053,0.40519055586638414,0.005585589567541417,0.0002384744483922014,0.5092166672737164,2.4336301694358933e-05
3.7,0.000217849621727756,0.6345617090901504,9.70318615954257e-05,0.7743777627216197,0.0007939945338065952,0.0006182161395177035,5.8795982931954605e-06,0.0360727862472461,0.40518851737728795,0.005601656846552118,0.00023965978159993308,0.5092418741226175,2.435615424279477e-05
3.71,0.00021803783762547985,0.633577282811754,9.711174393504872e-05,0.7761024762541489,0.0007951241312127719,0.0006187105272970536,5.899693199685595e-06,0.03614328678548226,0.4051863691157298,0.0056177235336182475,0.0002408479007156225,0.5092670822192885,2.43759950712333e-05
3.72,0.00021822587337401463,0.6325928803181065,9.719157131212541e-05,0.7778230898526153,0.0007962538848039091,0.0006192045078812184,5.919786336275602e-06,0.03621372099887372,0.4051841110119429,0.005633789627969613,0.00024203880171351359,0.5092922915637694,2.439582405373204e-05
3.73,0.0002184137289559678,0.6316085016963067,9.727134190150487e-05,0.7795395625814683,0.0007973837959415105,0.000619698184505593,5.939889650523957e-06,0.03628408936479314,0.4051817430079059,0.005649855128159948,0.00024323246766183175,0.5093175021561349,2.4415640147808808e-05
3.74,0.00021860140416354878,0.6306241470289023,9.735105374471392e-05,0.7812518557298014,0.0007985138659201193,0.0006201916635426206,5.9600156934774655e-06,0.03635439232915181,0.40517926505794766,0.005665920032814412,0.0002444288812470255,0.5093427139964556,2.4435442257723088e-05
3.75,0.00021878889878896684,0.6296398163984412,9.74307048832794e-05,0.7829599305867079,0.0007996440960342784,0.0006206850513647438,5.980177016182929e-06,0.03642463033786104,0.40517667711639715,0.005681984340558161,0.00024562802515554297,0.5093679270848025,2.4455229287734363e-05
3.7600000000000002,0.00021897621313118147,0.6286555098827143,9.751029408096857e-05,0.7846637502997528,0.0008007744874848091,0.000621178425272188,6.000381722181514e-06,0.03649480382485519,0.40517397911623776,0.005698048050114437,0.00024682988685444465,0.5093931414212416,2.4475000493694307e-05
3.77,0.00021916334922266668,0.6276712275432418,9.758982257222312e-05,0.7863632843740497,0.0008019050411519252,0.0006216717631135471,6.020622700774709e-06,0.03656491318309742,0.40517117091743216,0.005714111160542005,0.0002480344701645355,0.5094183570058225,2.4494756334197948e-05
3.7800000000000002,0.00021935030795487535,0.6266869694522533,9.766928996525571e-05,0.7880584981300935,0.0008030357581268683,0.000622165108197733,6.040902855468424e-06,0.036634958832518646,0.4051682524280062,0.0057301736706787875,0.00024924176814237976,0.5094435738386057,2.451449647617947e-05
3.79,0.0002195370900789461,0.6257027356832959,9.774869566829753e-05,0.7897493563737863,0.0008041666395268304,0.0006226585118834738,6.061226321239925e-06,0.036704941196366095,0.40516522356189605,0.0057462355793355445,0.0002504517725208361,0.5094687919196531,2.4534220489220573e-05
3.8000000000000003,0.00021972369634601764,0.6247185263099163,9.782803908957985e-05,0.7914358239110302,0.0008052976864690042,0.0006231520255294977,6.081597233066482e-06,0.03677486069788699,0.40516208423303796,0.005762296885323038,0.0002516644750327633,0.5094940112490264,2.4553927942902965e-05
3.81,0.00021991015655194537,0.6237343414066672,9.79073530960618e-05,0.7931178645269855,0.0008064288997562631,0.0006236444657174075,6.101890697096102e-06,0.0368447189837667,0.4051588329420955,0.005778357587769421,0.0002528800049055635,0.5095192318267874,2.4573634084933574e-05
3.8200000000000003,0.00022009652938780502,0.6227501810501394,9.798670386585317e-05,0.7947954400373068,0.0008075602798772607,0.0006241334193999671,6.121854767500969e-06,0.03691451891484906,0.40515546678608205,0.00579441768611874,0.00025409862668699133,0.5095444536529978,2.4593369772920765e-05
3.83,0.00022028273217631494,0.6217660453160956,9.806599482089454e-05,0.7964685134908004,0.0008086918288444266,0.0006246224788783929,6.141869011002883e-06,0.03698425738542863,0.40515198974841266,0.005810477178270859,0.0002553199316001245,0.5095696767277196,2.4613089603669123e-05
3.84,0.00022046875022829572,0.6207819342882688,9.814520751144038e-05,0.7981370436764348,0.0008098235480514058,0.0006251123572676325,6.161997997576241e-06,0.03705393419800696,0.40514840248430845,0.005826536062746787,0.0002565438454710766,0.5095949010510207,2.46327847665285e-05
3.85,0.000220654595578018,0.6197978480203735,9.822435480907885e-05,0.7998010040187439,0.0008109554381635217,0.0006256025999105204,6.1821962622815775e-06,0.037123550130920974,0.40514470437758715,0.0058425943388297095,0.0002577704139667043,0.5096201266229446,2.465246118682265e-05
3.86,0.00022084028827666679,0.6188137866264304,9.83034577328878e-05,0.8014603379267393,0.0008120875006419042,0.0006260924736830933,6.202397476992072e-06,0.03719310660053471,0.40514089439417617,0.0058586520049481675,0.0002589997021716758,0.5096453534435834,2.4672128490314637e-05
3.87,0.00022102582462376073,0.6178297501569174,9.83825111268554e-05,0.8031150202182553,0.0008132197362577746,0.0006265821877432275,6.22261995672072e-06,0.03726260369907975,0.4051369726816495,0.005874709060280021,0.000260231687433425,0.5096705815129775,2.4691784163597186e-05
3.88,0.00022121120410879778,0.6168457386787445,9.846151321385023e-05,0.8047650175006191,0.0008143521459906483,0.0006270718327577032,6.242868799590282e-06,0.03733204173457388,0.4051329392219487,0.005890765503778979,0.00026146636021486875,0.5096958108311804,2.471142724468237e-05
