t,V,Na_i,m,h,j,K_i,X_kr,X_ks,X_to1,Y_to1,Ca_i,MgATP_i,z,v,w,Ca_ss,MgATP_ss,y,MgADP_i,P_O1,P_O2,P_C1,P_C2,Ca_JSR,Ca_NSR,HTRPNCa,LTRPNCa,CaADP_i,CaADP_ss,CaATP_ss,CaATP_i,Mg_ss,Mg_i,MgADP_ss
2.91,1.181951655843e-311,8.678962787024e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1819516555805e-311,8.70018274571e-312,nan,0.0,0.0,2.5e-323,1.181951655843e-311,8.742622660753e-312,2.121995736e-314,0.0,9.54898105934e-313,1.18195165557e-311,7.766504597685e-312,nan,0.0,0.0,4.2e-322,1.181951655843e-311,8.997262155743e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1819516555686e-311,9.018482114354e-312,nan,0.0,0.0,2.5e-323,1.181951655843e-311
2.92,9.06092202947e-312,2.121995736e-314,0.0,1.80369642232e-312,1.1819516555677e-311,9.082141988083e-312,nan,0.0,0.0,1.69759663687e-313,1.181951655843e-311,9.3155615245e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1819516555677e-311,9.082141988083e-312,nan,0.0,0.0,1.0609978977e-313,1.181951655843e-311,9.3367814823e-312,2.121995736e-314,0.0,9.54898105934e-313,1.181951655573e-311,7.745284639775e-312,nan,0.0,0.0,2.121995817e-314,1.181951655843e-311,9.37922139785e-312
2.93,2.121995736e-314,0.0,1.93101616978e-312,1.1819516555746e-311,9.42166131464e-312,nan,0.0,0.0,1.7e-322,1.181951655843e-311,9.52776110363e-312,2.121995736e-314,0.0,1.80369642232e-312,1.1819516555677e-311,9.548981062096e-312,nan,0.0,0.0,2.249315538833e-312,1.181951655843e-311,9.80362055653e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1819516555677e-311,9.548981062096e-312,nan,0.0,0.0,1.78247646482e-312,1.181951655843e-311,1.0015820135653e-311,2.121995736e-314
2.94,0.0,1.12465776921e-312,1.1819516555686e-311,9.42166131464e-312,nan,0.0,0.0,1.0609978977e-313,1.181951655843e-311,1.005826005096e-311,2.121995736e-314,0.0,1.80369642232e-312,1.181951655568e-311,1.0079480009837e-311,nan,0.0,0.0,2.249315538833e-312,1.181951655843e-311,1.0270459630653e-311,2.121995736e-314,0.0,1.0609978955e-313,1.1819516555677e-311,1.0079480009837e-311,nan,0.0,0.0,1.0609978977e-313,1.181951655843e-311,1.0291679587965e-311,2.121995736e-314,0.0
2.95,9.54898105934e-313,1.1819516555726e-311,5.241329606436e-312,nan,0.0,0.0,1.0609978977e-313,1.181951655843e-311,1.031289954419e-311,2.121995736e-314,0.0,1.80369642232e-312,1.181951655569e-311,8.487983439e-314,nan,0.0,0.0,2.33419537047e-312,1.181951655843e-311,3.39519326624e-313,2.121995736e-314,0.0,8.27578358476e-313,1.1819516555677e-311,8.487983439e-314,nan,0.0,0.0,3.18299369055e-313,1.1840736516343e-311,5.7293886366e-313,2.121995736e-314,0.0,1.7612565065e-312
2.96,1.184073651366e-311,6.15378782137e-313,nan,0.0,0.0,2.35541532838e-312,1.1840736516343e-311,9.54898106117e-313,2.121995736e-314,0.0,1.93101616978e-312,1.1840736513636e-311,9.761180666e-313,nan,0.0,0.0,1.7e-322,1.1840736516343e-311,1.0397779378e-312,2.121995736e-314,0.0,1.7612565065e-312,1.184073651375e-311,1.08221785615e-312,nan,0.0,0.0,2.121995833e-314,1.1840736516343e-311,1.42173718025e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1840736513596e-311
2.97,1.442957140613e-312,nan,0.0,0.0,2.5e-323,1.1840736516343e-311,1.485397053977e-312,2.121995736e-314,0.0,9.54898105934e-313,1.184073651361e-311,1.08221785615e-312,nan,0.0,0.0,4.2e-322,1.1840736516343e-311,1.697596633123e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1840736513715e-311,1.71881659344e-312,nan,0.0,0.0,2.5e-323,1.1840736516343e-311,1.76125650685e-312,2.121995736e-314,0.0,9.54898105934e-313,1.184073651361e-311,1.08221785615e-312
2.98,nan,0.0,0.0,4.2e-322,1.1840736516343e-311,2.01589600184e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1840736513596e-311,2.037115962084e-312,nan,0.0,0.0,2.5e-323,1.1840736516343e-311,2.07955587557e-312,2.121995736e-314,0.0,1.80369642232e-312,1.1840736513586e-311,2.100775835813e-312,nan,0.0,0.0,1.69759663687e-313,1.1840736516343e-311,2.3341953706e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1840736513586e-311,2.100775835813e-312,nan
2.99,0.0,0.0,1.0609978977e-313,1.1840736516343e-311,2.355415328396e-312,2.121995736e-314,0.0,9.54898105934e-313,1.184073651364e-311,1.06099789824e-312,nan,0.0,0.0,2.121995817e-314,1.1840736516343e-311,2.39785524402e-312,2.121995736e-314,0.0,9.54898105934e-313,1.184073651361e-311,7.85138445414e-313,nan,0.0,0.0,2.2e-322,1.1840736516343e-311,2.397855243934e-312,2.121995736e-314,0.0,1.7612565065e-312,1.184073651414e-311,2.419075204457e-312,nan,0.0
3.0,0.0,4.2e-322,1.1840736516343e-311,2.822254402596e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1840736514145e-311,2.84347436265e-312,nan,0.0,0.0,2.5e-323,1.1840736516343e-311,2.928354192145e-312,2.121995736e-314,0.0,9.54898105934e-313,1.184073651361e-311,2.419075204457e-312,nan,0.0,0.0,2.12199579546e-313,1.1840736516343e-311,3.013234023857e-312,2.121995736e-314,0.0,7.2147856893e-313,1.1840736513586e-311,2.9495741522e-312,nan,0.0,0.0
3.0100000000000002,2.121995833e-314,1.1840736516343e-311,3.204213645074e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1840736513596e-311,3.225433605024e-312,nan,0.0,0.0,2.5e-323,1.1840736516343e-311,3.267873518803e-312,2.121995736e-314,0.0,8.91238232205e-313,1.1840736513586e-311,3.055673941747e-312,nan,0.0,0.0,4.2e-322,1.1840736516343e-311,3.48007309795e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1840736513715e-311,3.50129305785e-312,nan,0.0,0.0,2.5e-323
3.02,1.1840736516343e-311,3.54373297168e-312,2.121995736e-314,0.0,9.54898105934e-313,1.184073651361e-311,3.055673941747e-312,nan,0.0,0.0,4.2e-322,1.1840736516343e-311,3.79837246667e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1840736513596e-311,3.819592426494e-312,nan,0.0,0.0,2.5e-323,1.1840736516343e-311,3.862032340397e-312,2.121995736e-314,0.0,1.80369642232e-312,1.1840736513586e-311,3.883252300223e-312,nan,0.0,0.0,1.69759663687e-313,1.1840736516343e-311
3.0300000000000002,4.116671835426e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1840736513586e-311,3.883252300223e-312,nan,0.0,0.0,1.0609978977e-313,1.1840736516343e-311,4.13789179322e-312,2.121995736e-314,0.0,9.54898105934e-313,1.184073651364e-311,3.034453983837e-312,nan,0.0,0.0,2.121995817e-314,1.1840736516343e-311,4.18033170889e-312,2.121995736e-314,0.0,9.54898105934e-313,1.184073651361e-311,2.419075204457e-312,nan,0.0,0.0,2.2e-322,1.1840736516343e-311,4.180331708345e-312
3.04,2.121995736e-314,0.0,9.54898105934e-313,1.184073651364e-311,4.2439916095e-313,nan,0.0,0.0,6.365987415e-314,1.1840736516343e-311,2.75859452845e-313,2.121995736e-314,0.0,1.7612565065e-312,1.1840736514016e-311,2.9707941349e-313,nan,0.0,0.0,1.93e-322,1.1840736516343e-311,3.60739284484e-313,2.121995736e-314,0.0,1.80369642232e-312,1.1861956471496e-311,4.88059034684e-313,nan,0.0,0.0,2.206875623014e-312,1.186195647426e-311,7.42698527e-313,2.121995736e-314
3.0500000000000003,0.0,1.0609978955e-313,1.1861956471496e-311,4.88059034684e-313,nan,0.0,0.0,6.365987415e-314,1.186195647426e-311,9.76118064027e-313,2.121995736e-314,0.0,1.7612565065e-312,1.1861956471926e-311,9.97338024516e-313,nan,0.0,0.0,2.5e-323,1.186195647426e-311,1.060997895665e-312,2.121995736e-314,0.0,9.54898105934e-313,1.186195647152e-311,4.88059034684e-313,nan,0.0,0.0,3.18299369055e-313,1.186195647426e-311,1.27319747484e-312,2.121995736e-314,0.0
3.06,1.93101616978e-312,1.1861956471565e-311,1.29441743525e-312,nan,0.0,0.0,1.7e-322,1.186195647426e-311,1.40051722234e-312,2.121995736e-314,0.0,1.80369642232e-312,1.1861956471496e-311,1.42173718271e-312,nan,0.0,0.0,2.291755454653e-312,1.186195647426e-311,1.676376675243e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1861956471496e-311,1.42173718271e-312,nan,0.0,0.0,2.121995833e-314,1.186195647426e-311,1.84613633854e-312,2.121995736e-314,0.0,1.7612565065e-312
3.0700000000000003,1.1861956471535e-311,1.86735629881e-312,nan,0.0,0.0,2.5e-323,1.186195647426e-311,1.90979621227e-312,2.121995736e-314,0.0,9.54898105934e-313,1.186195647155e-311,1.42173718271e-312,nan,0.0,0.0,2.41907520211e-312,1.186195647426e-311,2.10077583351e-312,2.121995736e-314,0.0,1.12465776921e-312,1.1861956471506e-311,1.29441743525e-312,nan,0.0,0.0,2.2e-322,1.186195647426e-311,2.121995791227e-312,2.121995736e-314,0.0,9.54898105934e-313,1.186195647155e-311
3.08,4.66839076774e-313,nan,0.0,0.0,4.2e-322,1.186195647426e-311,2.37663528639e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1861956471585e-311,2.397855246553e-312,nan,0.0,0.0,2.5e-323,1.186195647426e-311,2.46151511803e-312,2.121995736e-314,0.0,9.54898105934e-313,1.186195647152e-311,4.45619118865e-313,nan,0.0,0.0,4.2e-322,1.186195647426e-311,2.716154613023e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1861956471585e-311,2.737374573107e-312
3.09,nan,0.0,0.0,2.5e-323,1.186195647426e-311,2.80103444466e-312,2.121995736e-314,0.0,1.80369642232e-312,1.1861956471496e-311,2.822254404746e-312,nan,0.0,0.0,2.185655665104e-312,1.186195647426e-311,3.076893897606e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1861956471496e-311,2.822254404746e-312,nan,0.0,0.0,2.2e-322,1.186195647426e-311,3.098113855397e-312,2.121995736e-314,0.0,9.54898105934e-313,1.186195647155e-311,4.24399160955e-313,nan
3.1,0.0,0.0,6.365987415e-314,1.186195647426e-311,2.75859452845e-313,2.121995736e-314,0.0,1.7612565065e-312,1.1861956472064e-311,2.97079413497e-313,nan,0.0,0.0,1.93e-322,1.186195647426e-311,3.60739284484e-313,2.121995736e-314,0.0,1.80369642232e-312,1.1883176429406e-311,4.2439916096e-313,nan,0.0,0.0,2.46151511793e-312,1.188317643217e-311,6.79038653257e-313,2.121995736e-314,0.0,1.0609978955e-313,1.1883176429406e-311,4.2439916096e-313,nan,0.0
3.11,0.0,2.121995833e-314,1.188317643217e-311,8.7001827447e-313,2.121995736e-314,0.0,1.7612565065e-312,1.1883176429415e-311,8.9123823497e-313,nan,0.0,0.0,2.5e-323,1.188317643217e-311,9.336781482e-313,2.121995736e-314,0.0,1.80369642232e-312,1.188317642942e-311,9.548981087e-313,nan,0.0,0.0,2.270535496743e-312,1.188317643217e-311,1.20953760112e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1883176429406e-311,9.548981087e-313,nan,0.0,0.0
3.12,2.1219957932e-313,1.188317643217e-311,1.230757558933e-312,2.121995736e-314,0.0,9.54898105934e-313,1.188317642943e-311,4.2439916096e-313,nan,0.0,0.0,6.365987415e-314,1.188317643217e-311,2.75859452845e-313,2.121995736e-314,0.0,1.7612565065e-312,1.1883176429984e-311,2.970794135e-313,nan,0.0,0.0,1.93e-322,1.188317643217e-311,3.60739284484e-313,2.121995736e-314,0.0,1.93101616978e-312,1.1904396387384e-311,4.24399160965e-313,nan,0.0,0.0,1.7e-322
3.13,1.1904396390087e-311,5.3049894784e-313,2.121995736e-314,0.0,1.80369642232e-312,1.190439638732e-311,5.51718908423e-313,nan,0.0,0.0,2.249315538833e-312,1.1904396390087e-311,7.42698527e-313,2.121995736e-314,0.0,1.0609978955e-313,1.1904396387315e-311,5.51718908423e-313,nan,0.0,0.0,4.2e-322,1.1904396390087e-311,9.76118064027e-313,2.121995736e-314,0.0,1.7612565065e-312,1.19043963879e-311,9.97338024525e-313,nan,0.0,0.0,2.5e-323,1.1904396390087e-311
3.14,1.060997895665e-312,2.121995736e-314,0.0,9.54898105934e-313,1.190439638737e-311,5.51718908423e-313,nan,0.0,0.0,4.2e-322,1.1904396390087e-311,1.294417432746e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1904396387903e-311,1.31563739317e-312,nan,0.0,0.0,2.5e-323,1.1904396390087e-311,1.379297264384e-312,2.121995736e-314,0.0,1.12465776921e-312,1.1904396387325e-311,4.24399160965e-313,nan,0.0,0.0,6.365987415e-314,1.1904396390087e-311,2.75859452845e-313
3.15,2.121995736e-314,0.0,1.7612565065e-312,1.190439638791e-311,2.97079413507e-313,nan,0.0,0.0,1.93e-322,1.1904396390087e-311,3.60739284484e-313,2.121995736e-314,0.0,1.93101616978e-312,1.1925616345294e-311,4.2439916097e-313,nan,0.0,0.0,1.7e-322,1.1925616348e-311,5.3049894784e-313,2.121995736e-314,0.0,1.80369642232e-312,1.192561634523e-311,5.5171890843e-313,nan,0.0,0.0,1.82491638064e-312,1.1925616348e-311,7.42698527e-313,2.121995736e-314
3.16,0.0,1.0609978955e-313,1.1925616345225e-311,5.5171890843e-313,nan,0.0,0.0,4.2e-322,1.1925616348e-311,9.76118064027e-313,2.121995736e-314,0.0,1.7612565065e-312,1.1925616345823e-311,9.9733802453e-313,nan,0.0,0.0,2.5e-323,1.1925616348e-311,1.060997895665e-312,2.121995736e-314,0.0,9.54898105934e-313,1.192561634528e-311,5.5171890843e-313,nan,0.0,0.0,4.2e-322,1.1925616348e-311,1.294417432746e-312,2.121995736e-314,0.0
3.17,1.7612565065e-312,1.192561634583e-311,1.315637393175e-312,nan,0.0,0.0,2.5e-323,1.1925616348e-311,1.379297264384e-312,2.121995736e-314,0.0,1.12465776921e-312,1.1925616345235e-311,4.2439916097e-313,nan,0.0,0.0,6.365987415e-314,1.1925616348e-311,2.75859452845e-313,2.121995736e-314,0.0,1.7612565065e-312,1.192561634581e-311,2.9707941351e-313,nan,0.0,0.0,1.93e-322,1.1925616348e-311,3.60739284484e-313,2.121995736e-314,0.0,1.80369642232e-312
3.18,1.1946836303134e-311,4.45619118884e-313,nan,0.0,0.0,2.610054823297e-312,1.1946836305916e-311,7.0025861117e-313,2.121995736e-314,0.0,1.0609978955e-313,1.1946836303134e-311,4.45619118884e-313,nan,0.0,0.0,4.2e-322,1.1946836305916e-311,9.5489810611e-313,2.121995736e-314,0.0,1.7612565065e-312,1.1946836303747e-311,9.76118066626e-313,nan,0.0,0.0,2.5e-323,1.1946836305916e-311,1.03977793775e-312,2.121995736e-314,0.0,1.80369642232e-312,1.194683630315e-311
3.19,1.060997898264e-312,nan,0.0,0.0,2.54639494957e-312,1.1946836305916e-311,1.315637390695e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1946836303134e-311,1.060997898264e-312,nan,0.0,0.0,1.0609978977e-313,1.1946836305916e-311,1.336857348486e-312,2.121995736e-314,0.0,1.80369642232e-312,1.1946836303134e-311,1.358077309e-312,nan,0.0,0.0,2.652494739117e-312,1.1946836305916e-311,1.6127168015e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1946836303134e-311,1.358077309e-312
3.2,nan,0.0,0.0,6.365987415e-314,1.1946836305916e-311,1.846136338525e-312,2.121995736e-314,0.0,1.7612565065e-312,1.1946836303717e-311,1.86735629883e-312,nan,0.0,0.0,2.5e-323,1.1946836305916e-311,1.931016170164e-312,2.121995736e-314,0.0,9.54898105934e-313,1.194683630316e-311,1.358077309e-312,nan,0.0,0.0,2.1219957932e-313,1.1946836305916e-311,1.931016169956e-312,2.121995736e-314,0.0,9.54898105934e-313,1.194683630316e-311,4.45619118884e-313,nan
3.21,0.0,0.0,3.18299369055e-313,1.1946836305916e-311,2.164435707254e-312,2.121995736e-314,0.0,1.80369642232e-312,1.194683630315e-311,2.185655667476e-312,nan,0.0,0.0,2.54639494957e-312,1.1946836305916e-311,2.44029516017e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1946836303134e-311,2.185655667476e-312,nan,0.0,0.0,2.2e-322,1.1946836305916e-311,2.46151511799e-312,2.121995736e-314,0.0,1.80369642232e-312,1.194683630315e-311,2.48273507821e-312,nan,0.0
3.22,0.0,2.50395503375e-312,1.1946836305916e-311,2.737374570973e-312,2.121995736e-314,0.0,1.0609978955e-313,1.1946836303134e-311,2.48273507821e-312,nan,0.0,0.0,2.2e-322,1.1946836305916e-311,2.758594528724e-312,2.121995736e-314,0.0,9.54898105934e-313,1.194683630319e-311,4.24399160975e-313,nan,0.0,0.0,6.365987415e-314,1.1946836305916e-311,2.75859452845e-313,2.121995736e-314,0.0,1.7612565065e-312,1.194683630373e-311,2.97079413517e-313,nan,0.0,0.0
3.23,1.93e-322,1.1946836305916e-311,3.60739284484e-313,2.121995736e-314,0.0,1.80369642232e-312,1.196805626105e-311,4.4561911889e-313,nan,0.0,0.0,1.633936759453e-312,1.196805626383e-311,6.3659873743e-313,2.121995736e-314,0.0,1.0609978955e-313,1.1968056261044e-311,4.4561911889e-313,nan,0.0,0.0,4.2e-322,1.196805626383e-311,8.70018274454e-313,2.121995736e-314,0.0,1.7612565065e-312,1.1968056261667e-311,8.9123823499e-313,nan,0.0,0.0,2.5e-323
3.24,1.196805626383e-311,9.54898106092e-313,2.121995736e-314,0.0,9.54898105934e-313,1.19680562611e-311,4.4561911889e-313,nan,0.0,0.0,6.365987415e-314,1.196805626383e-311,1.188317643173e-312,2.121995736e-314,0.0,1.7612565065e-312,1.196805626164e-311,1.209537603637e-312,nan,0.0,0.0,2.5e-323,1.196805626383e-311,1.27319747481e-312,2.121995736e-314,0.0,9.54898105934e-313,1.196805626107e-311,4.2439916098e-313,nan,0.0,0.0,6.365987415e-314,1.196805626383e-311
3.25,2.75859452845e-313,2.121995736e-314,0.0,1.7612565065e-312,1.1968056261657e-311,2.9707941352e-313,nan,0.0,0.0,1.93e-322,1.196805626383e-311,3.60739284484e-313,2.121995736e-314,0.0,1.80369642232e-312,1.198927621896e-311,4.45619118894e-313,nan,0.0,0.0,1.82491638064e-312,1.1989276221745e-311,6.3659873743e-313,2.121995736e-314,0.0,1.0609978955e-313,1.1989276218954e-311,4.45619118894e-313,nan,0.0,0.0,2.121995833e-314,1.1989276221745e-311,8.06358400725e-313
3.2600000000000002,2.121995736e-314,0.0,1.7612565065e-312,1.1989276219453e-311,8.2757836127e-313,nan,0.0,0.0,2.5e-323,1.1989276221745e-311,8.91238232364e-313,2.121995736e-314,0.0,9.54898105934e-313,1.1989276219003e-311,4.45619118894e-313,nan,0.0,0.0,4.2e-322,1.1989276221745e-311,1.12465776943e-312,2.121995736e-314,0.0,1.7612565065e-312,1.198927621958e-311,1.145877729913e-312,nan,0.0,0.0,2.5e-323,1.1989276221745e-311,1.20953760107e-312,2.121995736e-314
3.27,0.0,9.54898105934e-313,1.198927621901e-311,4.24399160985e-313,nan,0.0,0.0,6.365987415e-314,1.1989276221745e-311,2.75859452845e-313,2.121995736e-314,0.0,1.7612565065e-312,1.198927621956e-311,2.97079413527e-313,nan,0.0,0.0,1.93e-322,1.1989276221745e-311,3.60739284484e-313,2.121995736e-314,0.0,1.80369642232e-312,1.2010496176863e-311,4.2439916099e-313,nan,0.0,0.0,2.716154612846e-312,1.201049617966e-311,6.79038653257e-313,2.121995736e-314,0.0
3.2800000000000002,1.0609978955e-313,1.2010496176863e-311,4.2439916099e-313,nan,0.0,0.0,2.121995833e-314,1.201049617966e-311,8.7001827447e-313,2.121995736e-314,0.0,1.7612565065e-312,1.2010496177333e-311,8.91238235e-313,nan,0.0,0.0,2.5e-323,1.201049617966e-311,9.54898106107e-313,2.121995736e-314,0.0,1.80369642232e-312,1.201049617687e-311,9.7611806664e-313,nan,0.0,0.0,1.506617011995e-312,1.201049617966e-311,1.167097685293e-312,2.121995736e-314,0.0,1.0609978955e-313
3.29,1.2010496176863e-311,9.7611806664e-313,nan,0.0,0.0,2.2e-322,1.201049617966e-311,1.188317643113e-312,2.121995736e-314,0.0,9.54898105934e-313,1.201049617689e-311,4.2439916099e-313,nan,0.0,0.0,2.121995833e-314,1.201049617966e-311,1.37929726442e-312,2.121995736e-314,0.0,1.7612565065e-312,1.201049617736e-311,1.400517224833e-312,nan,0.0,0.0,2.5e-323,1.201049617966e-311,1.46417709606e-312,2.121995736e-314,0.0,1.80369642232e-312,1.201049617687e-311
3.3000000000000003,1.48539705647e-312,nan,0.0,0.0,8.91238232615e-313,1.201049617966e-311,1.676376675243e-312,2.121995736e-314,0.0,1.0609978955e-313,1.2010496176863e-311,1.48539705647e-312,nan,0.0,0.0,2.1219957932e-313,1.201049617966e-311,1.697596633064e-312,2.121995736e-314,0.0,9.54898105934e-313,1.201049617689e-311,4.2439916099e-313,nan,0.0,0.0,6.365987415e-314,1.201049617966e-311,2.75859452845e-313,2.121995736e-314,0.0,1.7612565065e-312,1.20104961775e-311,2.9707941353e-313
3.31,nan,0.0,0.0,1.93e-322,1.201049617966e-311,3.60739284484e-313,2.121995736e-314,0.0,1.7612565065e-312,1.2031716134847e-311,4.24399160994e-313,nan,0.0,0.0,3.18299369055e-313,1.2031716137574e-311,7.6391848489e-313,2.121995736e-314,0.0,1.80369642232e-312,1.2031716134773e-311,8.0635840337e-313,nan,0.0,0.0,2.758594528665e-312,1.2031716137574e-311,1.06099789572e-312,2.121995736e-314,0.0,1.0609978955e-313,1.2031716134773e-311,8.0635840337e-313,nan
3.3200000000000003,0.0,0.0,4.2e-322,1.2031716137574e-311,1.294417432746e-312,2.121995736e-314,0.0,1.7612565065e-312,1.203171613542e-311,1.3156373932e-312,nan,0.0,0.0,2.5e-323,1.2031716137574e-311,1.379297264384e-312,2.121995736e-314,0.0,9.54898105934e-313,1.20317161348e-311,8.0635840337e-313,nan,0.0,0.0,2.97079411185e-313,1.2031716137574e-311,1.54905692774e-312,2.121995736e-314,0.0,7.2147856893e-313,1.2031716134773e-311,1.44295714066e-312,nan,0.0
3.33,0.0,4.2e-322,1.2031716137574e-311,1.761256506867e-312,2.121995736e-314,0.0,1.7612565065e-312,1.203171613542e-311,1.78247646721e-312,nan,0.0,0.0,2.5e-323,1.2031716137574e-311,1.846136338505e-312,2.121995736e-314,0.0,1.80369642232e-312,1.203171613478e-311,1.86735629885e-312,nan,0.0,0.0,2.143215749285e-312,1.2031716137574e-311,2.058335917706e-312,2.121995736e-314,0.0,1.0609978955e-313,1.2031716134773e-311,1.86735629885e-312,nan,0.0,0.0
3.34,2.2e-322,1.2031716137574e-311,2.07955587551e-312,2.121995736e-314,0.0,1.7612565065e-312,1.2031716135065e-311,2.121995793767e-312,nan,0.0,0.0,4.243991608e-314,1.2031716137574e-311,2.29175545458e-312,2.121995736e-314,0.0,9.54898105934e-313,1.2031716134827e-311,7.8513844546e-313,nan,0.0,0.0,2.2e-322,1.2031716137574e-311,2.312975412295e-312,2.121995736e-314,0.0,9.54898105934e-313,1.2031716134827e-311,4.24399160994e-313,nan,0.0,0.0,6.365987415e-314
3.35,1.2031716137574e-311,2.75859452845e-313,2.121995736e-314,0.0,1.7612565065e-312,1.203171613536e-311,2.97079413536e-313,nan,0.0,0.0,1.93e-322,1.2031716137574e-311,3.60739284484e-313,2.121995736e-314,0.0,1.7612565065e-312,1.2052936092757e-311,4.24399161e-313,nan,0.0,0.0,3.18299369055e-313,1.205293609549e-311,7.6391848489e-313,2.121995736e-314,0.0,1.93101616978e-312,1.205293609275e-311,7.85138445463e-313,nan,0.0,0.0,1.7e-322,1.205293609549e-311
3.36,8.9123823239e-313,2.121995736e-314,0.0,1.80369642232e-312,1.2052936092683e-311,9.1245819292e-313,nan,0.0,0.0,2.801034444484e-312,1.205293609549e-311,1.167097685293e-312,2.121995736e-314,0.0,1.0609978955e-313,1.2052936092683e-311,9.1245819292e-313,nan,0.0,0.0,2.121995833e-314,1.205293609549e-311,1.33685734859e-312,2.121995736e-314,0.0,1.7612565065e-312,1.2052936092935e-311,1.358077309024e-312,nan,0.0,0.0,2.5e-323,1.205293609549e-311,1.42173718023e-312
3.37,2.121995736e-314,0.0,9.54898105934e-313,1.2052936092737e-311,9.1245819292e-313,nan,0.0,0.0,2.822254402394e-312,1.205293609549e-311,1.612716801475e-312,2.121995736e-314,0.0,1.12465776921e-312,1.2052936092693e-311,7.85138445463e-313,nan,0.0,0.0,2.2e-322,1.205293609549e-311,1.633936759187e-312,2.121995736e-314,0.0,9.54898105934e-313,1.2052936092737e-311,4.24399161e-313,nan,0.0,0.0,6.365987415e-314,1.205293609549e-311,2.75859452845e-313,2.121995736e-314
