t,ADP_m,NADH,ISOC,alpha_KG,SCoA,Suc,FUM,MAL,OAA,ASP,Ca_m,delta_psi_m
3.0100000000000002,0.13059704479972786,0.19029617030561674,0.5633500934824484,0.11617379645239144,0.052932317002670946,5.229745657641454e-05,0.007942077610441802,0.004433817396824356,0.0001137734224604207,0.023314239917509628,0.009997520133167966,0.2004276043398981
3.02,0.13038808506662525,0.19094052680654877,0.5630748672261903,0.11639265330972401,0.05314690094897447,5.242844436011658e-05,0.007921643687261549,0.004421078153514957,0.00011345911604300649,0.023323895891270863,0.00999751600200671,0.20044147502923007
3.0300000000000002,0.13017936526361165,0.19158497152066298,0.5627997262580776,0.11661095783912216,0.05336177383356614,5.255914121324938e-05,0.007901295251035827,0.00440839090099237,0.00011314621545984828,0.023333504448403847,0.009997511869772987,0.20045535240187315
3.04,0.12997088453975172,0.192229503607719,0.5625246708440956,0.11682871132259186,0.05357693446788453,5.2689545336260426e-05,0.00788103195079766,0.004395755517293648,0.00011283471633191932,0.0233430657804127,0.009997507736466,0.2004692363414504
3.0500000000000003,0.12976264198529663,0.1928741222414711,0.5622497012605092,0.1170459150188083,0.05379238169727725,5.2819654977891934e-05,0.00786085346247724,0.004383171832017527,0.00011252461315227301,0.023352580085981386,0.009997503602084965,0.20048312691075384
3.06,0.12955463668317557,0.19351882659829311,0.5619748177833335,0.1172625701800946,0.0540081143728744,5.294946839514739e-05,0.007840759462986974,0.004370639674732742,0.00011221590042013997,0.0233620475630623,0.009997499466629086,0.2004970241734942
3.0700000000000003,0.12934686770909612,0.194163615857157,0.5617000206883338,0.11747867805245717,0.05422413135154663,5.307898385312061e-05,0.00782074963021285,0.004358158874993326,0.000111908572641289,0.02337146840887662,0.009997495330097562,0.20051092819431254
3.08,0.12913933413164483,0.1948084891996113,0.5614253102510252,0.117694239875621,0.054440431495862945,5.3208199624824696e-05,0.007800823643005826,0.004345729262353928,0.0001116026243283882,0.02338084281991472,0.009997491192489591,0.20052483903879265
3.09,0.1289320350123876,0.19545344580975993,0.561150686746671,0.11790925688306507,0.0546570136740488,5.3337113991021105e-05,0.0077809811811731895,0.004333350666385113,0.00011129805000136597,0.023390170991936576,0.00999748705380436,0.20053875677347258
3.1,0.12872496940597028,0.19609848487424045,0.5608761504502833,0.1181237303020576,0.05487387675994395,5.346572524004864e-05,0.00776122192546994,0.004321022916688669,0.00011099484418777204,0.023399453119972137,0.009997482914041055,0.20055268146585703
3.11,0.1285181363602192,0.19674360558220277,0.5606017016366214,0.11833766135369138,0.055091019632960425,5.3594031667652464e-05,0.007741545557590167,0.004308745842912927,0.00011069300142313864,0.023408689398321733,0.009997478773198851,0.2005666131844291
3.12,0.12831153491624153,0.1973888071252877,0.5603273405801916,0.11855105125291913,0.055308441178040506,5.372203157681312e-05,0.007721951760158413,0.0042965192747680524,0.00011039251625134133,0.02341788002055647,0.009997474631276926,0.2005805519986622
3.13,0.1281051641085259,0.19803408869760541,0.5600530675552469,0.11876390120858885,0.055526140285614624,5.384972327757554e-05,0.007702440216721061,0.0042843430420413655,0.00011009338322496023,0.023427025179518602,0.009997470488274443,0.20059449797903234
3.14,0.1278990229650429,0.19867944949571412,0.5597788828357855,0.11897621242347908,0.05574411585155938,5.3977105086878064e-05,0.007683010611737698,0.004272216974612644,0.00010979559690564098,0.02343612506732197,0.009997466344190565,0.20060845119702977
3.15,0.12769311050734547,0.19932488871859846,0.5595047866955511,0.11918798609433426,0.055962366777155416,5.410417532838144e-05,0.0076636626305724995,0.004260140902469432,0.00010949915186445577,0.023445179875352343,0.009997462199024447,0.2006224117251712
3.16,0.12748742557718223,0.1999704055650306,0.5592307794135395,0.11939922339433662,0.05618089198915175,5.42309322613672e-05,0.00764439596498176,0.004248114641865364,0.00010920404290967979,0.02345418979574022,0.009997458052775217,0.20063637957658442
3.17,0.12728196726962535,0.20061599924008228,0.5589568612602508,0.11960992551698016,0.056399690389537925,5.4357374257610886e-05,0.007625210299386748,0.004236138029922759,0.00010891026451951937,0.023463155017686144,0.009997453905442032,0.20065035485584778
3.18,0.12707673460163482,0.2012616689501012,0.558683032508214,0.11982009364254215,0.05661876089392543,5.448349966566176e-05,0.007606105321368306,0.004224210898167064,0.00010861781127706642,0.023472075730274825,0.009997449757024029,0.20066433764352504
3.19,0.12687172655939977,0.20190741390340222,0.5584092934304867,0.12002972894290077,0.056838102426030636,5.460930682998626e-05,0.007587080720161623,0.004212333076315439,0.00010832667780873415,0.023480952122074596,0.00999744560752034,0.20067832801263172
3.2,0.12666694212235027,0.2025532333106068,0.5581356442998953,0.12023883258399144,0.05705771391486156,5.473479410057334e-05,0.007568136185890077,0.004200504394201946,0.00010803685875327364,0.023489784380934867,0.00999744145693009,0.2006923260369757
3.21,0.12646238026322926,0.20319912638462093,0.5578620853890353,0.12044740572583898,0.05727759429467909,5.485995983275163e-05,0.0075492714095575265,0.004188724681790561,0.00010774834876217281,0.02349857269398678,0.009997437305252396,0.20070633179115918
3.22,0.1262580399481641,0.20384509234061354,0.5575886169702717,0.12065544952259025,0.057497742504958343,5.4984802387006766e-05,0.007530486083040586,0.0041769937691881805,0.00010746114250005503,0.02350731724764384,0.00999743315248637,0.20072034535058053
3.23,0.1260539201367384,0.2044911303959943,0.5573152393157392,0.12086296512254639,0.057718157490349906,5.510932012879859e-05,0.0075117798990809274,0.004165311486657634,0.00010717523464507803,0.02351601822760254,0.00999742899863112,0.20073436679143639
3.24,0.1258500197820637,0.20513723977039205,0.5570419526973426,0.12106995366819537,0.057938838200641135,5.523351142837841e-05,0.007493152551277552,0.00415367766463069,0.00010689061988933252,0.023524675818843026,0.009997424843685742,0.20074839619072354
3.25,0.1256463378308512,0.20578341968563263,0.5567687573867568,0.12127641629624428,0.05815978359071742,5.535737466060626e-05,0.0074746037340790855,0.0041420921337210655,0.00010660729293924109,0.023533290205629716,0.009997420687649331,0.2007624336262409
3.2600000000000002,0.1254428732234834,0.20642966936571716,0.5564956536554276,0.12148235413765185,0.05838099262052351,5.548090820476815e-05,0.007456133142776061,0.004130554724737441,0.00010632524851595689,0.023541861571511936,0.009997416530520973,0.2007764791765915
3.27,0.12523962489408602,0.2070759880368001,0.5562226417745715,0.1216877683176608,0.05860246425502473,5.5604110444393273e-05,0.007437740473493208,0.004119065268696462,0.00010604448135576244,0.023550390099324567,0.009997412372299746,0.20079053292118426
3.2800000000000002,0.12503659177059948,0.20772237492716747,0.5559497220151762,0.12189265995583029,0.05882419746416836,5.5726979767071315e-05,0.007419425423181731,0.004107623596835752,0.00010576498621046836,0.02355887597118869,0.009997408212984723,0.20080459494023625
3.29,0.12483377275188988,0.2083688292742074,0.5556768946501761,0.1220970301548247,0.0590461912342194,5.5849514566964376e-05,0.007401187690081412,0.004096229536788927,0.00010548675751555142,0.023567319368798988,0.009997404052574951,0.20081866533038512
3.3000000000000003,0.12463116675367929,0.20901535031042248,0.5554041599501081,0.12230088002290235,0.059268444545004045,5.597171323924223e-05,0.007383026972774568,0.004084882920264042,0.00010520979005416113,0.023575720472851613,0.009997399891069488,0.20083274417351257
3.31,0.12442877269549804,0.20966193726740306,0.5551315181843554,0.12250421066752344,0.05949095637637026,5.609357418143926e-05,0.007364942970446789,0.004073583580863608,0.00010493407876766803,0.023584079463208712,0.009997395728467395,0.20084683154566635
3.3200000000000003,0.12422658947929399,0.21030858938234193,0.5548589696231799,0.12270702318487274,0.059713725718781224,5.621509579579059e-05,0.007346935383318354,0.004062331350510114,0.00010465961844548891,0.023592396519167096,0.009997391564767717,0.20086092753165366
3.33,0.12402461600103157,0.21095530589450154,0.5545865145366315,0.12290931866553668,0.05993675156756615,5.633627648769644e-05,0.0073290039124006695,0.004051126061385853,0.00010438640389229221,0.023600671819314918,0.009997387399969488,0.20087503221720623
3.34,0.12382285115075804,0.2116020860451941,0.5543141531945484,0.12311109819453314,0.06016003292288425,5.645711466554005e-05,0.0073111482594886545,0.004039967545945025,0.00010411442992831868,0.023608905541532388,0.009997383234071741,0.2008891456889858
3.35,0.1236212938126699,0.21224892907776113,0.5540418858665574,0.12331236285134124,0.06038356878968873,5.6577608740505544e-05,0.007293368127153147,0.0040288556369258415,0.00010384369138970214,0.023617097862992455,0.009997379067073497,0.20090326803458983
3.36,0.1234199428651791,0.2128958342375532,0.5537697128220763,0.12351311370993102,0.06060735817769067,5.66977571263958e-05,0.007275663218733295,0.004017790167362643,0.0001035741831287902,0.023625248960161542,0.00999737489897377,0.20091739934255703
3.37,0.12321879718097951,0.2135428007719099,0.5534976343303128,0.12371335183879338,0.06083140010132305,5.681755823945036e-05,0.007258033238328954,0.004006770970597997,0.00010330590001446499,0.02363335900880022,0.009997370729771568,0.2009315397023731
3.38,0.12301785562711315,0.2141898279301393,0.5532256506602667,0.12391307830096965,0.061055693579704653,5.693701049816327e-05,0.007240477890793088,0.003995797880294812,0.00010303883693246392,0.023641428183963944,0.00999736655946589,0.20094568920447628
3.39,0.12281711706503652,0.214836914963498,0.5529537620807301,0.12411229415408156,0.0612802376366041,5.705611232310101e-05,0.007222996881724157,0.003984870730448443,0.00010277298878570033,0.02364945666000373,0.009997362388055733,0.20095984794026292
3.4,0.12261658035068701,0.2154840611251706,0.5526819688602881,0.12431100045036089,0.06150503130040368,5.717486213672035e-05,0.0072055899174585224,0.003973989355398801,0.00010250835049458429,0.023657444610566895,0.009997358215540078,0.2009740160020933
3.41,0.12241624433454912,0.2161312656702498,0.5524102712673202,0.12450919823667926,0.06173007360406345,5.7293258363186214e-05,0.0071882567050628385,0.00396315358984246,0.00010224491699734329,0.02366539220859772,0.009997354041917903,0.20098819348329697
3.42,0.12221610771910994,0.2167785278615808,0.5521386695760333,0.12470688853579998,0.06195536360765452,5.741129962497647e-05,0.0071709969625524585,0.003952363246731959,0.00010198268238597412,0.023673299629579866,0.00999734986718814,0.20100238045205787
3.43,0.12201616922072407,0.21742584696308734,0.5518671640596182,0.12490407236771232,0.062180900372717035,5.752898451943606e-05,0.00715381040728195,0.003941618142375903,0.00010172164088722977,0.023681167047859244,0.009997345691349723,0.201016576981055
3.44,0.12181642786124112,0.21807322222776027,0.551595754977917,0.12510075078805175,0.06240668291608187,5.764631121627373e-05,0.0071366967350309386,0.00393091814165962,0.00010146178863009998,0.023688994630017248,0.009997341514401651,0.2010307832008707
3.45,0.12161688246235523,0.2187206529184358,0.5513244425988165,0.12529692482154078,0.06263271028986889,5.776327815521145e-05,0.007119655656259216,0.003920263079642423,0.000101203120580969,0.02369678254636689,0.009997337336342869,0.20104499920736874
3.46,0.12141753184023946,0.2193681382997731,0.5510532271900186,0.125492595487638,0.06285898155065867,5.787988377732063e-05,0.007102686882147534,0.003909652791738815,0.00010094563172321813,0.023704530966530784,0.009997333157172312,0.20105922509733715
3.47,0.12121837480560294,0.2200156776382349,0.5507821090190411,0.12568776380056662,0.06308549575945803,5.799612652485256e-05,0.007085790124590645,0.0038990871137291865,0.00010068931705749147,0.02371224005944206,0.00999732897688891,0.2010734609684922
3.48,0.12101941016374827,0.22066327020206714,0.5505110883532196,0.1258824307693431,0.06331225198166525,5.81120048410687e-05,0.007068965096190349,0.003888565881770528,0.00010043417160196176,0.023719909993345282,0.00999732479549158,0.2010877069194824
3.49,0.12082063671462867,0.2213109152612794,0.550240165459708,0.12607659739780572,0.06353924928703565,5.8227517170071176e-05,0.00705221151024854,0.0038780889324071233,0.00010018019039259617,0.023727540935797348,0.009997320612979237,0.2011019630498924
3.5,0.12062205325290533,0.22195861208762488,0.54996934060548,0.12627026468464306,0.06376648674964679,5.834266195663307e-05,0.007035529080760255,0.00386765610258126,9.992736848342211e-05,0.023735133053668405,0.00999731642935078,0.20111622946024693
3.5100000000000002,0.1204236585680046,0.22260635995458072,0.5496986140573302,0.12646343362342283,0.06399396344786402,5.845743764602887e-05,0.007018917522406714,0.0038572672296439273,9.967570094679308e-05,0.02374268651314277,0.009997312244605107,0.20113050625201495
3.52,0.12022545144417539,0.22325415813732782,0.5494279860818755,0.12665610520262008,0.06422167846430578,5.8571842683864825e-05,0.0070023765505483745,0.003846922151365522,9.942518287365442e-05,0.023750201479719832,0.0099973080587411,0.20114479352761336
3.5300000000000002,0.12002743066054623,0.22390200591273135,0.5491574569455561,0.12684828040564616,0.064449630885809,5.8685875515909335e-05,0.006985905881217971,0.0038366207059465497,9.917580937380912e-05,0.023757678118214963,0.00999730387175764,0.2011590913904111
3.54,0.11982959499118279,0.22454990255932053,0.5488870269146365,0.12703996021087707,0.06467781980339452,5.879953458792331e-05,0.006969505231113565,0.0038263627320283297,9.892757557618374e-05,0.02376511659276044,0.009997299683653597,0.20117339994473318
3.5500000000000003,0.11963194320514489,0.22519784735726905,0.5486166962552074,0.12723114559168205,0.06490624431223246,5.891281834549063e-05,0.00695317431759159,0.003816148068703695,9.868047662909406e-05,0.023772517066806345,0.009997295494427828,0.20118771929586446
3.56,0.119434474066544,0.22584583958837495,0.5483464652331858,0.12742183751645225,0.06513490351160761,5.902572523384843e-05,0.006936912858659897,0.0038059765555277,9.843450770051103e-05,0.023779879703121478,0.009997291304079184,0.20120204955005375
3.5700000000000003,0.11923718633460036,0.22649387853604103,0.5480763341143172,0.1276120369486293,0.06536379650488486,5.913825369771756e-05,0.006920720572970803,0.003795848032528317,9.818966397832644e-05,0.023787204663794276,0.009997287112606511,0.20121639081451773
3.58,0.11904007876370029,0.22714196348525464,0.5478063031641764,0.1278017448467338,0.06559292239947447,5.925040218113293e-05,0.006904597179814137,0.0037857623402171455,9.794594067061892e-05,0.023794492110233715,0.00999728292000864,0.20123074319744494
