t,V,Ca_i,m_L,m_T,h_T,n,Ca_er
9.21,-599.9875005503534,0.0002575530000851878,1.3512779928310495e-11,5.4153285518360917e-11,0.4581775825484412,1.051262161424193e-07,0.017200951538493513
9.22,-601.2810631989001,0.00025755034934452504,2.1758089296794433e-11,8.719686314050115e-11,0.45853867711496027,1.0507366617294871e-07,0.017200952561003808
9.23,-602.5772991681526,0.0002575476986112501,-6.386954955841181e-10,-2.5596109547706342e-09,0.4588995310320832,1.0502114247188971e-07,0.017200953583490945
9.24,-603.8762136892075,0.00025754504793138377,-5.155194071935152e-10,-2.065975306186826e-09,0.45926014446001834,1.0496864502612189e-07,0.017200954605954926
9.25,-605.1778122475699,0.00025754239728445174,1.3113482738116267e-11,5.255307780041411e-11,0.45962051755919325,1.0491617382251136e-07,0.01720095562839575
9.26,-606.4821007506024,0.00025753974655724044,-4.450013180798614e-10,-1.7833697850067547e-09,0.45998065048963943,1.0486372884794859e-07,0.017200956650813413
9.27,-607.789084391245,0.00025753709580646076,-1.1616424513140472e-09,-4.655352612419296e-09,0.4603405434115268,1.0481131008931552e-07,0.017200957673207923
9.28,-609.0987680624924,0.00025753444516903316,-5.694109307590445e-10,-2.2819488570269527e-09,0.4607001964847246,1.0475891753351256e-07,0.01720095869557927
9.290000000000001,-610.4111572411459,0.0002575317946380421,3.617347216951202e-10,1.449673847351963e-09,0.46105960986913047,1.047065511674384e-07,0.01720095971792746
9.3,-611.7262573198514,0.00025752914423063416,5.091191880931025e-10,2.0403260397710975e-09,0.46141878372446754,1.0465421097800244e-07,0.017200960740252486
9.31,-613.0440740523093,0.0002575264938838205,4.79213362547353e-10,1.920476629203103e-09,0.46177771821034524,1.0460189695212108e-07,0.01720096176255435
9.32,-614.3646131552545,0.00025752384354306803,4.538685497698244e-10,1.8189057540672222e-09,0.4621364134863576,1.0454960907671164e-07,0.01720096278483306
9.33,-615.6878802681912,0.0002575211931776361,2.0611358842361744e-10,8.260127126347043e-10,0.4624948697118088,1.0449734733870927e-07,0.017200963807088618
9.34,-617.013881031786,0.00025751854275345734,-2.7247365345915245e-10,-1.09195470001298e-09,0.46285308704616446,1.0444511172503922e-07,0.017200964829321014
9.35,-618.3426206541116,0.00025751589235064145,-3.3031412897135274e-10,-1.3237539154036485e-09,0.46321106564845793,1.0439290222265332e-07,0.017200965851530255
9.36,-619.6741047165316,0.0002575132419545902,6.241653242283955e-12,3.337734167148192e-11,0.463568805677962,1.0434069640432135e-07,0.017200966873716333
9.370000000000001,-621.0083389156483,0.0002575105915360628,1.3707521227557239e-11,1.2965794634432482e-10,0.46392630729354406,1.0428836123960172e-07,0.017200967895879257
9.38,-622.3453287123572,0.00025750794110897935,-4.380927098569159e-11,2.3453836626973124e-11,0.46428357065446524,1.0423589687598653e-07,0.017200968918019022
9.39,-623.6850793156045,0.00025750529076531894,-3.0182812393813957e-11,5.260681195246858e-11,0.4646405959189151,1.0418359871315162e-07,0.017200969940135626
9.4,-625.0275959784814,0.0002575026405846396,1.6655847712641575e-10,4.884581306480085e-10,0.46499738324521217,1.0413171643534746e-07,0.017200970962229067
9.41,-626.3728843503017,0.00025749999054367395,4.6524727691076507e-10,1.128832433857247e-09,0.46535393279241416,1.0408014938354778e-07,0.01720097198429935
9.42,-627.7209524727605,0.00025749734006646764,-1.9513239276545961e-10,-1.1601174312952514e-10,0.4657102447207424,1.0402715387044338e-07,0.017200973006346477
9.43,-629.0718056825308,0.00025749468920718973,-1.7534591603595775e-09,-3.127326757102963e-09,0.46606631918885044,1.0397288005131465e-07,0.01720097402837045
9.44,-630.4254501216215,0.000257492037838442,-5.912195501562562e-09,-8.578645970813667e-09,0.4664221563536426,1.039182494527202e-07,0.01720097505037126
9.450000000000001,-631.7818919320413,0.0002574893858354408,-1.499330929292687e-08,-1.7201909246848924e-08,0.4667777563710627,1.0386476224021246e-07,0.017200976072348887
9.46,-633.1411372557986,0.00025748673306571156,-2.9496319623959995e-08,-2.9557237356895166e-08,0.4671331193998798,1.0381221635054846e-07,0.01720097709430333
9.47,nan,nan,nan,nan,nan,nan,nan
9.48,nan,nan,nan,nan,nan,nan,nan
9.49,nan,nan,nan,nan,nan,nan,nan
9.5,nan,nan,nan,nan,nan,nan,nan
9.51,nan,nan,nan,nan,nan,nan,nan
9.52,nan,nan,nan,nan,nan,nan,nan
9.53,nan,nan,nan,nan,nan,nan,nan
9.540000000000001,nan,nan,nan,nan,nan,nan,nan
9.55,nan,nan,nan,nan,nan,nan,nan
9.56,nan,nan,nan,nan,nan,nan,nan
9.57,nan,nan,nan,nan,nan,nan,nan
9.58,nan,nan,nan,nan,nan,nan,nan
9.59,nan,nan,nan,nan,nan,nan,nan
9.6,nan,nan,nan,nan,nan,nan,nan
9.61,nan,nan,nan,nan,nan,nan,nan
9.620000000000001,nan,nan,nan,nan,nan,nan,nan
9.63,nan,nan,nan,nan,nan,nan,nan
9.64,nan,nan,nan,nan,nan,nan,nan
9.65,nan,nan,nan,nan,nan,nan,nan
9.66,nan,nan,nan,nan,nan,nan,nan
9.67,nan,nan,nan,nan,nan,nan,nan
9.68,nan,nan,nan,nan,nan,nan,nan
9.69,nan,nan,nan,nan,nan,nan,nan
9.700000000000001,nan,nan,nan,nan,nan,nan,nan
9.71,nan,nan,nan,nan,nan,nan,nan
9.72,nan,nan,nan,nan,nan,nan,nan
9.73,nan,nan,nan,nan,nan,nan,nan
9.74,nan,nan,nan,nan,nan,nan,nan
9.75,nan,nan,nan,nan,nan,nan,nan
9.76,nan,nan,nan,nan,nan,nan,nan
9.77,nan,nan,nan,nan,nan,nan,nan
9.78,nan,nan,nan,nan,nan,nan,nan
9.790000000000001,nan,nan,nan,nan,nan,nan,nan
9.8,nan,nan,nan,nan,nan,nan,nan
9.81,nan,nan,nan,nan,nan,nan,nan
9.82,nan,nan,nan,nan,nan,nan,nan
9.83,nan,nan,nan,nan,nan,nan,nan
9.84,nan,nan,nan,nan,nan,nan,nan
9.85,nan,nan,nan,nan,nan,nan,nan
9.86,nan,nan,nan,nan,nan,nan,nan
9.870000000000001,nan,nan,nan,nan,nan,nan,nan
9.88,nan,nan,nan,nan,nan,nan,nan
9.89,nan,nan,nan,nan,nan,nan,nan
9.9,nan,nan,nan,nan,nan,nan,nan
9.91,nan,nan,nan,nan,nan,nan,nan
9.92,nan,nan,nan,nan,nan,nan,nan
9.93,nan,nan,nan,nan,nan,nan,nan
9.94,nan,nan,nan,nan,nan,nan,nan
9.950000000000001,nan,nan,nan,nan,nan,nan,nan
9.96,nan,nan,nan,nan,nan,nan,nan
9.97,nan,nan,nan,nan,nan,nan,nan
9.98,nan,nan,nan,nan,nan,nan,nan
9.99,nan,nan,nan,nan,nan,nan,nan
