t,S,R_1,R_2,R_12,P_1,P_2,I_1,I_2,I_12,I_21
4.1,0.04255512087537604,0.21632908421566624,0.0019638804994851302,2.2945836648436755,80.49561866456905,18.53968469658544,40.50471032028382,1.5685718036267715,3.774828955138521,3.2975228852408693
4.11,0.04255404285021263,0.2166841503075149,0.0019512862868266893,2.301194376089732,80.53096888425817,18.500464595980443,40.48632824908236,1.559249999851961,3.773410781731604,3.2948139718356773
4.12,0.04255310524564305,0.2170399160715267,0.0019388200385125438,2.3077996339376483,80.56593257100047,18.46133338337764,40.46798419896549,1.5500134090323825,3.7719890938450815,3.2920991792803296
4.13,0.04255230685687761,0.21739637582202148,0.0019264802525936874,2.3143994301688426,80.60051197323958,18.42229142675647,40.44967806853225,1.540861162873376,3.770563973229279,3.2893786014332704
4.14,0.042551646491174225,0.2177535238929896,0.0019142654464154047,2.3209937567391288,80.63470932813539,18.38333908457969,40.43140975665765,1.5317924022598792,3.7691355006313456,3.2866523311580664
4.15,0.04255112296816069,0.21811135464027204,0.001902174158450648,2.3275826057857323,80.66852686156575,18.344476705313213,40.41317916249086,1.5228062775923907,3.767703755753465,3.2839204602868124
4.16,0.04255073512155037,0.21846986245079986,0.0018902049561898377,2.33416596966022,80.70196678799253,18.305704625200708,40.3949861854489,1.5139019503719733,3.7662688170581915,3.281183079447955
4.17,0.042550481792733415,0.21882904171066914,0.0018783564087168866,2.340743840810336,80.73503131111912,18.267023176214558,40.3768307252361,1.5050785875023884,3.7648307624651447,3.278440278684646
4.18,0.04255036183610817,0.21918888683270119,0.0018666271103153788,2.3473162118801727,80.7677226234041,18.22843267930144,40.358712681826404,1.4963353661163323,3.76338966875965,3.2756921469307434
4.19,0.04255037411733415,0.2195493922481374,0.0018550156733073149,2.353883075678709,80.80004290626472,18.18993344649418,40.34063195546806,1.487671472056413,3.7619456117779797,3.2729387721755674
4.2,0.04255051751315825,0.21991055240630547,0.0018435207277301814,2.360444425177592,80.83199433012686,18.151525781053007,40.32258844668334,1.4790860997664173,3.7604986664199895,3.270180241475573
4.21,0.04255079091124091,0.2202723617742856,0.0018321409210140137,2.3670002535089356,80.86357905447515,18.113209977606793,40.304582056268245,1.4705784521825702,3.7590489066617545,3.2674166409660255
4.22,0.042551193215603356,0.22063481485164282,0.0018208749297820301,2.3735505540209543,80.89479922756564,18.07498631839623,40.28661268527558,1.462147743424117,3.7575964052280133,3.264648055570698
4.23,0.04255172333365896,0.22099790613579914,0.001809721431931329,2.380095320144078,80.9256569872439,18.036855082288096,40.26868023505255,1.4537931923126228,3.756141234379166,3.261874569700918
4.24,0.04255238018585848,0.2213616301480178,0.0017986791274880948,2.3866345454897924,80.95615446040571,17.998816538107135,40.25078460721142,1.4455140271532423,3.7546834653296455,3.259096266739737
4.25,0.0425531627032339,0.22172598142695216,0.001787746733361889,2.3931682238249437,80.98629376318416,17.96087094636011,40.23292570363599,1.437309484489318,3.7532231683986885,3.2563132291762167
4.26,0.042554069827082555,0.222090954527931,0.0017769229827163421,2.3996963490680643,81.01607700100818,17.92301855947555,40.21510342648169,1.4291788089229058,3.7517604130315667,3.2535255386247393
4.2700000000000005,0.042555100508807696,0.22245654402266343,0.0017662066246771284,2.406218915287313,81.04550626865185,17.885259621935088,40.1973176781753,1.4211212530131752,3.7502952678113557,3.250733275835907
4.28,0.042556253715023105,0.22282274450974196,0.0017555964318021779,2.4127359167374096,81.07458365003447,17.84759436777745,40.17956836140583,1.4131360790611185,3.7488278002408855,3.247936520503954
4.29,0.04255752841769228,0.2231895505944461,0.00174509118548443,2.4192473477857033,81.10331121872888,17.81002302557169,40.16185537914034,1.4052225555316271,3.7473580771780473,3.245135351652675
4.3,0.04255892359782439,0.22355695689635596,0.0017346896813448533,2.425753202938669,81.13169103782813,17.772545816624255,40.14417863461725,1.3973799583334199,3.745886164679242,3.2423298474972917
4.3100000000000005,0.04256043824748507,0.22392495805350895,0.001724390732140596,2.4322534768559283,81.15972515989216,17.735162954027142,40.12653803134233,1.3896075714951215,3.7444121279164015,3.239520085371458
4.32,0.04256207136833183,0.22429354871942703,0.0017141931655484878,2.438748164338514,81.18741562705867,17.697874643440596,40.108933473090595,1.3819046865959972,3.7429360312457365,3.2367061417886203
4.33,0.04256382197147325,0.22466272356285968,0.0017040958239005215,2.4452372603269494,81.21476447109147,17.66068108321508,40.0913648639059,1.3742706026710358,3.7414579382186877,3.2338880924521956
4.34,0.04256568907964407,0.2250324772740009,0.0016940975686561676,2.451720759923265,81.24177371326262,17.623582462901076,40.073832108096795,1.3667046272751484,3.73997791145208,3.2310660121406727
4.3500000000000005,0.042567671724642916,0.22540280455746303,0.0016841972751850756,2.4581986583640427,81.26844536457453,17.586578965056777,40.0563351102401,1.3592060751762975,3.7384960127862974,3.2282399748485817
4.36,0.04256976894457352,0.225773700124701,0.0016743938271479835,2.464670950991423,81.29478142599623,17.549670767192627,40.03887377518501,1.3517742669503123,3.7370123034554004,3.2254100539380746
4.37,0.042571979788133346,0.22614515870613797,0.0016646861252919245,2.4711376332969786,81.32078388819382,17.5128580388097,40.021448008045304,1.3444085311029013,3.7355268438287803,3.2225763219098686
4.38,0.04257430331295469,0.2265171750466642,0.0016550730840806146,2.477598700904093,81.34645473168764,17.47614094257857,40.00405771420152,1.3371082032149182,3.7340396935144136,3.2197388504954256
4.39,0.04257673858547639,0.22688974390541497,0.0016455536314556078,2.4840541495661665,81.37179592689986,17.43951963445257,39.986702799300595,1.329872625853728,3.7325509113690516,3.2168977106664562
4.4,0.04257928468172457,0.22726286005828872,0.001636126710886297,2.4905039751767455,81.39680943411159,17.402994262978307,39.96938316925306,1.3227011490636447,3.731060555438848,3.2140529725820848
4.41,0.04258194068802646,0.22763651830026305,0.0016267912832514072,2.496948173778773,81.42149720342684,17.36656496866531,39.952098730230446,1.3155931308137365,3.729568682905112,3.2112047055406014
4.42,0.04258470569567325,0.22801071342947207,0.0016175463134842241,2.50338674149447,81.44586117533676,17.330231888699238,39.93484938867868,1.3085479335909147,3.7280753504931132,3.2083529783462055
4.43,0.04258757880589415,0.22838544026236413,0.001608390783181383,2.5098196745904717,81.46990328026084,17.29399515254929,39.91763505130421,1.3015649275617023,3.7265806140918105,3.205497858968581
4.44,0.04259055912821954,0.2287606936289322,0.0015993236865653078,2.5162469694562395,81.49362543874398,17.25785488341371,39.90045562507762,1.2946434895225418,3.725084528879494,3.2026394146558648
4.45,0.04259364578036188,0.22913646837251983,0.001590344030268582,2.5226686226023896,81.51702956150305,17.221811198324936,39.883311017233225,1.2877830028170376,3.7235871493332677,3.199777711943523
4.46,0.042596837888348435,0.2295127593501878,0.0015814508335941777,2.5290846306616666,81.54011754945165,17.18586420807671,39.86620113526808,1.280982857381893,3.7220885292231705,3.1969128166493963
4.47,0.04260013458999215,0.22988956144051836,0.0015726431350864686,2.535494990424987,81.5628912934358,17.150014014790855,39.84912588693314,1.2742424514996284,3.7205887214024926,3.194044793685441
4.48,0.04260353502550761,0.23026686952277836,0.0015639199748004769,2.541899698742421,81.58535267508249,17.114260718573444,39.8320851802546,1.2675611869787835,3.7190877783828933,3.1911737075753708
4.49,0.04260703834509339,0.23064467849388384,0.0015552804086454177,2.5482987526024354,81.60750356617956,17.078604412174464,39.815078923515465,1.2609384730087496,3.717585751873712,3.1882996220406232
4.5,0.04261064370669013,0.2310229832634762,0.0015467235041558068,2.5546921491079164,81.62934582890601,17.04304518259397,39.79810702526004,1.2543737249916045,3.7160826929210606,3.185422600125806
4.51,0.04261435027587217,0.2314017787537516,0.001538248340296033,2.561079885474609,81.65088131587754,17.007583111179674,39.78116939429359,1.2478663644648194,3.7145786519166535,3.1825427042069823
4.5200000000000005,0.04261815722573918,0.23178105989929054,0.001529854007264924,2.567461959029555,81.67211187019215,16.97221827372448,39.764265939681856,1.2414158190239604,3.713073678606642,3.1796599959999594
4.53,0.0426220637402309,0.23216082165534674,0.001521539612310415,2.5738383672447402,81.69303932516159,16.93695073819644,39.74739657074397,1.2350215239603342,3.711567821895052,3.1767745363845727
4.54,0.042626069006855984,0.23254105897997596,0.0015133042669579733,2.5802091076618625,81.71366550501435,16.901780569790596,39.73056119706602,1.2286829185951749,3.710061130282406,3.1738863857979904
4.55,0.04263017222108978,0.232921766845001,0.0015051470947268202,2.586574177937114,81.73399222452767,16.86670782790978,39.71375972849177,1.2223994484598852,3.708553651604178,3.1709956040007876
4.5600000000000005,0.042634372586065214,0.23330294023534548,0.0014970672305820616,2.592933575837561,81.75402128909161,16.831732566401055,39.69699207512269,1.2161705651181727,3.7070454330516687,3.1681022500960183
4.57,0.04263866931205422,0.23368457414784946,0.0014890638200189862,2.599287299235358,81.77375449479221,16.796854833937005,39.68025814731828,1.209995725883231,3.7055365212054547,3.1652063825595538
4.58,0.04264306161636952,0.23406666359112427,0.0014811360188854673,2.605635346106296,81.7931936284562,16.762074674106273,39.66355785569565,1.203874393745531,3.7040269620436113,3.162308059247823
4.59,0.04264754872510521,0.23444920359283689,0.0014732829968239238,2.611977714551082,81.81234046747718,16.727392123976145,39.646891111125306,1.1978060384099507,3.7025168008154754,3.1594073372867753
4.6000000000000005,0.042652129870238045,0.234832189188249,0.0014655039315810345,2.6183144027592506,81.83119678019304,16.692807216510204,39.63025782473639,1.191790134534017,3.701006082254657,3.15650427326052
4.61,0.04265680428950104,0.23521561541995734,0.0014577980087744902,2.624645409007359,81.84976432593396,16.6583199806824,39.61365790791638,1.1858261616386423,3.6994948505893306,3.153598923220894
4.62,0.04266157122815118,0.23559947734528822,0.0014501644253884884,2.6309707316806072,81.86804485484538,16.623930440016988,39.59709127230673,1.1799136051616603,3.69798314941401,3.1506913425746674
4.63,0.04266642993811424,0.23598377003309343,0.0014426023881060437,2.637290369262016,81.8860401080226,16.58963861330811,39.580557829804036,1.1740519559289304,3.6964710217531236,3.1477815861401806
4.64,0.042671379677894486,0.23636848856363687,0.0014351111131469276,2.6436043203310717,81.90375181755448,16.55544451470378,39.564057492559535,1.168240710086891,3.6949585100686635,3.1448697081545753
4.65,0.04267641971348319,0.23675362802726818,0.0014276898286284167,2.6499125835752424,81.92118170643444,16.52134815292593,39.54759017297575,1.1624793696647304,3.6934456561971394,3.1419557622132155
4.66,0.04268154931792099,0.2371391835247309,0.0014203377735260685,2.6562151577841404,81.93833148865026,16.487349531654797,39.53115578370706,1.1567674422880276,3.691932501381805,3.1390398013004925
4.67,0.04268676776845195,0.23752515017039608,0.0014130541905510896,2.6625120418126413,81.95520286959425,16.45344865199647,39.51475423766718,1.1511044393741625,3.6904190864753437,3.1361218779841487
4.68,0.04269207434965251,0.23791152308823896,0.0014058383341198453,2.668803234621023,81.97179754567895,16.419645509782303,39.498385448019384,1.145489878094259,3.688905451719662,3.1332020442039377
4.69,0.04269746835233119,0.23829829741295225,0.0013986894676405635,2.67508873526059,81.98811720451515,16.38594009652651,39.482049328179,1.1399232806690311,3.687391636825026,3.1302803513474333
4.7,0.042702949073445295,0.23868546828982407,0.001391606863369144,2.681368542872401,82.00416352495462,16.352332399504082,39.46574579181289,1.1344041743057969,3.685877680977203,3.127356850256776
4.71,0.042708515816451305,0.23907303087697318,0.0013845898027892078,2.6876426566911658,82.01993817707586,16.318822401482887,39.44947475283814,1.1289320913877985,3.68436362281346,3.124431591208699
4.72,0.04271416789276102,0.23946098035359734,0.0013776375783294834,2.6939110760623,82.03544282202417,16.28541007957404,39.433236125418695,1.1235065703071567,3.68284950031909,3.121504623826381
4.73,0.04271990461652176,0.2398493118919227,0.001370749487008204,2.7001738003795155,82.05067911273076,16.252095409405612,39.41702982397455,1.1181271524124603,3.681335351203647,3.118575997402835
4.74,0.04272572530909917,0.24023802068190808,0.0013639248358103824,2.7064308291379033,82.06564869335438,16.2188783615596,39.400855763172665,1.112793384603149,3.679821212580001,3.1156457606261885
4.75,0.04273162929769612,0.2406271019240663,0.0013571629399741594,2.712682161917217,82.0803531994949,16.185758902684665,39.384713857928915,1.1075048185111789,3.678307121064742,3.112713961666443
4.76,0.04273761591527661,0.24101655082938098,0.0013504631228552534,2.718927798380691,82.0947942582352,16.152736995568333,39.368604023407606,1.102261010442195,3.6767931127848112,3.10978064818178
4.7700000000000005,0.0427436845004897,0.24140636261922338,0.0013438247157914053,2.7251677382738566,82.10897348818307,16.119812599209133,39.35252617502094,1.097061521316703,3.675279223384136,3.106845867324872
4.78,0.04274983440009727,0.24179653253604216,0.0013372470632833278,2.731401981454636,82.12289249914197,16.086985666794806,39.33648022842404,1.0919059181436692,3.673765487845264,3.1039096655847036
4.79,0.042756064963178304,0.2421870558186715,0.0013307295107145508,2.737630527820714,82.13655289300037,16.054256150557777,39.320466099524744,1.0867937704611328,3.6722519409185868,3.1009720891686268
4.8,0.042762375545474046,0.24257792772127015,0.001324271413603517,2.7438533773635827,82.14995626311853,16.021623998149867,39.30448370447518,1.0817246529832738,3.6707386168023137,3.098033183718219
4.8100000000000005,0.04276876550825697,0.24296914350869978,0.001317872135228132,2.750070530154182,82.16310419452662,15.989089153596671,39.288532959673105,1.0766981448959556,3.6692255492270447,3.0950929943848973
4.82,0.042775234218201855,0.24336069845621403,0.0013115310463779537,2.7562819863410537,82.17599826397442,15.95665155741394,39.272613781761535,1.0717138297655415,3.6677127714663116,3.092151565839702
4.83,0.04278178104731603,0.24375258784940296,0.0013052475252320927,2.762487746149242,82.1886400399722,15.924311146674441,39.25672608762824,1.0667712954839426,3.6662003163427386,3.089208942279186
4.84,0.04278840537437032,0.24414480698370516,0.001299020960888835,2.7686878099001895,82.20103108256535,15.892067853670431,39.24086979440174,1.0618701352450917,3.664688216117803,3.0862651673205734
