t,V,K_i,Na_i,Ca_i,m,h,x,s,r,d,f,F_CaMK,Cmdn_Ca,Ca_SR,F_SRCa_RyR,F_1,F_2,Trpn_Ca,N_0,P_0,P_1,P_2,P_3
3.5100000000000002,-94.05909544828123,138.35506923048797,5.6984147132637215,8.813880011662474e-06,0.0013725417733463734,0.9957301570369985,0.002230341491474654,0.9998918920911491,1.5051144535349645e-08,1.7711848864436276e-08,0.99999995985005,0.09445730264310033,3.525133593040793e-06,0.16446422307085648,0.16541857187462908,0.5097687663006057,8.79170642067554e-06,0.0002459568154093495,0.9999999997898157,8.521344851906773e-11,3.184501929806045e-11,3.922023422448717e-11,2.2504876223829962e-11
3.52,-94.05921688712553,138.35554583280953,5.6980151860903385,8.811345532825846e-06,0.0013725188610643365,0.9957302732880144,0.0022303131421522707,0.9998918945636137,1.505077876161061e-08,1.771131122345287e-08,0.9999999598513506,0.09415960742087562,3.5241197291476164e-06,0.16427573104082108,0.16522791837769205,0.5097733324832575,8.793755360879253e-06,0.0002458862732255457,0.999999999790127,8.508802061482588e-11,3.179790719961061e-11,3.9161803105088254e-11,2.2471386098925424e-11
3.5300000000000002,-94.05933808859403,138.3560224003322,5.697615520115039,8.8088164180748e-06,0.0013724959939668863,0.9957303893082036,0.002230284860642711,0.9998918970310877,1.5050413713125775e-08,1.771077465065302e-08,0.9999999598526489,0.09386535859349489,3.523108011247814e-06,0.1640876636064935,0.16503769647402072,0.5097778462909761,8.795807804913086e-06,0.000245815880298299,0.9999999997904372,8.496301882723997e-11,3.175091425841151e-11,3.910362417323226e-11,2.243799279319837e-11
3.54,-94.0594590538112,138.35649893276187,5.697215716192022,8.806292648328148e-06,0.001372473171857153,0.995730505098346,0.002230256646083051,0.9998918994936017,1.505004938767979e-08,1.7710239141440706e-08,0.9999999598539451,0.0935745138624824,3.5220984316079537e-06,0.16390001939819326,0.16484790476674976,0.5097823078305677,8.797863718502455e-06,0.0002457456360900794,0.9999999997907463,8.483844496434766e-11,3.170402003212186e-11,3.904571851111653e-11,2.2404686780829174e-11
3.5500000000000003,-94.0595797839634,138.3569754298057,5.696815775172085,8.803774204721332e-06,0.0013724503945302692,0.9957306206592009,0.002230228497616776,0.999891901951188,1.5049685783179783e-08,1.7709704691019877e-08,0.9999999598552395,0.09328703144547602,3.5210909825764836e-06,0.16371279705155659,0.16465854186441256,0.5097867172203482,8.79992306451916e-06,0.0002456755400680488,0.9999999997910543,8.4714301182186e-11,3.165720108199536e-11,3.898810963191245e-11,2.2371457053616865e-11
3.56,-94.05970027936615,138.35745189117208,5.696415697902712,8.801261066684929e-06,0.001372427661887919,0.9957307359917397,0.0022302004146610693,0.9998919044038538,1.50493228961246e-08,1.770917129688304e-08,0.9999999598565316,0.09300287014531235,3.5200856561731022e-06,0.1635259952074814,0.1644696063810847,0.5097910746119337,8.80198584240765e-06,0.0002456055916777754,0.9999999997913611,8.459057764549399e-11,3.161049681404292e-11,3.893075124783579e-11,2.233832170058107e-11
3.5700000000000003,-94.0598205372348,138.35792831657074,5.696015485228262,8.798753207351413e-06,0.0013724049742122452,0.995730851097705,0.0022301723975492026,0.9998919068515156,1.5048960717946233e-08,1.770863896476763e-08,0.9999999598578191,0.0927219895252408,3.5190824431032265e-06,0.16333961251202306,0.16428109693675394,0.5097953802434402,8.804052182445716e-06,0.00024553579028029825,0.9999999997916671,8.44672231414973e-11,3.156416648775606e-11,3.8873355170920416e-11,2.2305400845277727e-11
3.58,-94.05994056114623,138.35840470571233,5.695615137989227,8.796250613052534e-06,0.0013723823310028299,0.9957309659772391,0.0022301444447906946,0.9998919092942748,1.504859925053781e-08,1.770810768334367e-08,0.9999999598591036,0.09244434912717989,3.518081336956332e-06,0.16315364761673345,0.16409301215564726,0.5097996342094693,8.806121945566395e-06,0.000245466135419648,0.9999999997919721,8.434426940470657e-11,3.151802417251956e-11,3.881611971108308e-11,2.2272607646206736e-11
3.59,-94.06006035190974,138.35888105830887,5.695214657022974,8.793753264508462e-06,0.001372359732098638,0.9957310806311719,0.002230116555709802,0.9998919117321518,1.504823849127159e-08,1.770757744862414e-08,0.9999999598603854,0.09216990921170301,3.5170823301610326e-06,0.16296809917829516,0.16390535066780657,0.5098038366814531,8.808195109423668e-06,0.0002453966265648861,0.9999999997922759,8.4221711014438e-11,3.147208091034429e-11,3.875902612668947e-11,2.223994664341108e-11
3.6,-94.0601799103398,138.3593573740735,5.694814043163535,8.79126114254184e-06,0.0013723371773371306,0.9957311950603257,0.002230088729640803,0.9998919141651667,1.5047878437549448e-08,1.7707048256542857e-08,0.999999959861664,0.0918986305238136,3.5160854152174937e-06,0.16278296585860694,0.16371811110858445,0.509807987839679,8.810271651105189e-06,0.0002453272631885569,0.9999999997925789,8.409954177457831e-11,3.142635000564228e-11,3.8702051807330224e-11,2.220742328228962e-11
3.61,-94.06029923725715,138.3598336527206,5.694413297241619,8.788774228080738e-06,0.0013723146665540226,0.9957313092655152,0.0022300609659251023,0.9998919165933396,1.5047519086804832e-08,1.7706520102945192e-08,0.9999999598629398,0.09163047428558428,3.515090584700915e-06,0.1625982463247642,0.16353129211862458,0.5098120878724557,8.812351547060564e-06,0.00024525804476679925,0.9999999997928808,8.397775465341249e-11,3.1380847197163556e-11,3.8645169977653335e-11,2.2175043982365983e-11
3.62,-94.06041833349003,138.36030989396576,5.694012420084625,8.786292502161603e-06,0.0013722921995830458,0.9957314232475467,0.002230033263908331,0.9998919190166901,1.5047160436504738e-08,1.7705992983578798e-08,0.9999999598642123,0.09136540218879585,3.5140978312650097e-06,0.16241393924903907,0.1633448923438417,0.5098161369752794,8.814434773029623e-06,0.0002451889707794588,0.9999999997931819,8.385634172345147e-11,3.1335590829933126e-11,3.858834940119651e-11,2.214281620605743e-11
3.63,-94.06053719987527,138.3607860975257,5.693611412516654,8.78381594593221e-06,0.0013722697762557085,0.9957315370072178,0.0022300056229374535,0.9998919214352373,1.5046802484151657e-08,1.7705466894084296e-08,0.9999999598654816,0.09110337638757643,3.5131071476454925e-06,0.16223004330886115,0.16315891043540207,0.5098201353499997,8.816521303970689e-06,0.0002451200407101992,0.999999999793482,8.373529410125988e-11,3.1290602027187864e-11,3.85315540842196e-11,2.2110748527443718e-11
3.64,-94.0606558372595,138.36126226311836,5.693210275358524,8.781344540654615e-06,0.0013722473964010553,0.9957316505453173,0.0022299780423578656,0.9998919238489999,1.5046445227285556e-08,1.7704941829986002e-08,0.9999999598667476,0.09084435949104053,3.5121185266635574e-06,0.16204655718679759,0.16297334504970348,0.5098240832039855,8.818611113988851e-06,0.00024505125404661424,0.9999999997937812,8.361460188728371e-11,3.1245904862313406e-11,3.8474742979537e-11,2.2078850701035994e-11
3.65,-94.06077425073558,138.36173839046253,5.692809009428072,8.77887827359289e-06,0.0013722250594682768,0.995731763862084,0.002229950522764915,0.9998919262579957,1.5046088668310014e-08,1.770441778492907e-08,0.9999999598680139,0.09058831522936778,3.511131957187894e-06,0.1618634795704168,0.16278819484853238,0.5098279809247181,8.820704186312614e-06,0.0002449826101734429,0.9999999997940792,8.34944047680705e-11,3.120091419659276e-11,3.841869310651956e-11,2.2046856762483642e-11
3.66,-94.06089243960314,138.36221447927863,5.6924076155394685,8.776417124065059e-06,0.0013722027654205808,0.9957318769584876,0.0022299230630271707,0.9998919286622424,1.5045732803057526e-08,1.770389475482735e-08,0.9999999598692793,0.09033520684992338,3.5101474337192505e-06,0.16168080915254562,0.16260345849862493,0.5098318286630735,8.822800489400556e-06,0.0002449141086261003,0.9999999997943763,8.337463478182674e-11,3.11558875074814e-11,3.836304718802587e-11,2.20148817035728e-11
3.67,-94.0610104049893,138.3626905292881,5.692006094503766,8.773961074033174e-06,0.0013721805140564313,0.9957319898352566,0.002229895662540303,0.9998919310617574,1.5045377629470508e-08,1.7703372734699348e-08,0.9999999598705434,0.09008499832146075,3.5091649491230413e-06,0.16149854463103966,0.16241913467196525,0.5098356266480935,8.824899994947305e-06,0.0002448457488984753,0.9999999997946722,8.32552873100941e-11,3.111082342986514e-11,3.830779473569476e-11,2.198292325669227e-11
3.68,-94.06112814843502,138.36316654021343,5.691604447128804,8.771510106140236e-06,0.0013721583051353105,0.9957321024930573,0.002229868320805101,0.9998919334565571,1.5045023145991562e-08,1.7702851719244754e-08,0.9999999598718069,0.08983765410177313,3.50818449598303e-06,0.1613166847088026,0.16223522204570662,0.5098393751275435,8.82700267445479e-06,0.00024477753047875484,0.9999999997949672,8.313637068322754e-11,3.106566650090092e-11,3.8252996661123854e-11,2.195095449503668e-11
3.69,-94.06124567157347,138.36364251177838,5.691202674219207,8.769064203264972e-06,0.0013721361384062027,0.9957322149325358,0.0022298410373290446,0.9998919358466575,1.5044669351198022e-08,1.7702331702968705e-08,0.9999999598730703,0.08959313907904444,3.5072060669126067e-06,0.16113522809377545,0.16205171930213813,0.5098430743537189,8.82910849839523e-06,0.00024470945285767694,0.9999999997952613,8.30178946459703e-11,3.1020353966532683e-11,3.8198722269392615e-11,2.19189449949044e-11
3.7,-94.06136297613533,138.3641184437078,5.690800776576392,8.76662334853025e-06,0.0013721140136070044,0.9957323271543163,0.0022298138116245685,0.9998919382320735,1.5044316243808422e-08,1.7701812680170876e-08,0.9999999598743341,0.0893514185651142,3.5062296545545133e-06,0.16095417349891697,0.16186862512866515,0.5098467245827735,8.831217436148755e-06,0.00024464151552854333,0.9999999997955543,8.289987043732028e-11,3.097481538427171e-11,3.814504972824929e-11,2.1886860647028183e-11
3.71,-94.06148006395372,138.36459433572767,5.69039875499858,8.764187525311512e-06,0.0013720919304639335,0.9957324391590004,0.0022297866432073334,0.9998919406128195,1.5043963822688926e-08,1.770129464493455e-08,0.9999999598755988,0.08911245828874267,3.5052552515805696e-06,0.16077351964218367,0.16168593821778968,0.5098503260740485,8.833329455941013e-06,0.0002445737179872316,0.9999999997958464,8.278231087039657e-11,3.0928972225976823e-11,3.809206653729793e-11,2.1854663467905843e-11
3.72,-94.06159693696945,138.36507018756512,5.689996610280816,8.761756717245181e-06,0.0013720698886909408,0.9957325509471667,0.0022297595315944954,0.9998919429889093,1.5043612086859792e-08,1.770077759111571e-08,0.9999999598768651,0.08887622438887588,3.5042828506913994e-06,0.16059326524651027,0.1615036572670907,0.509853879089402,8.835444524780788e-06,0.00024450605973220786,0.9999999997961374,8.266523041230582e-11,3.0882737480634714e-11,3.803986999718535e-11,2.182231141113093e-11
3.73,-94.06171358081741,138.36554599894933,5.689594343215287,8.759330879566805e-06,0.0013720478898390477,0.9957326625223415,0.00222973247683261,0.9998919453603722,1.504326101428151e-08,1.7700261544915803e-08,0.9999999598781245,0.088642683904344,3.503312445270704e-06,0.1604134090398247,0.16132178097944427,0.5098573840170864,8.837562817629595e-06,0.0002444385401782079,0.9999999997964277,8.254839705172194e-11,3.083729152782543e-11,3.798708554622652e-11,2.1790371541876023e-11
3.74,-94.06182999255496,138.36602176960994,5.689191954590809,8.756909987530098e-06,0.0013720259341720967,0.9957327738859794,0.002229705478601594,0.9998919477272254,1.5042910597692344e-08,1.76997465098523e-08,0.9999999598793752,0.08841180392888412,3.502344028279765e-06,0.16023394975496955,0.16114030806259905,0.5098608411607735,8.839684364044966e-06,0.00024437115880202243,0.9999999997967172,8.243175149246044e-11,3.079292672011198e-11,3.7933369853783166e-11,2.175898416659562e-11
3.75,-94.06194617914477,138.36649749927724,5.688789445192868,8.754494033757278e-06,0.0013720040208376732,0.9957328850377377,0.002229678536262096,0.9998919500894753,1.50425608426474e-08,1.7699232469768678e-08,0.9999999598806205,0.08818355165043051,3.501377592317858e-06,0.16005488612968566,0.16095923722917915,0.5098642507504303,8.841809067516334e-06,0.00024430391513450536,0.9999999997970057,8.231538422111555e-11,3.0749165311283555e-11,3.7879273878144984e-11,2.172791951041176e-11
3.7600000000000002,-94.06206213917298,138.36697318768304,5.688386815803981,8.75208299631451e-06,0.001371982149926966,0.995732995978787,0.0022296516494436777,0.9998919524471356,1.5042211743889915e-08,1.7698719425115233e-08,0.9999999598818591,0.08795789489730749,3.5004131303510087e-06,0.159876216906631,0.16077856719693132,0.5098676130803709,8.84393693844537e-06,0.00024423680866443077,0.9999999997972934,8.219925912794758e-11,3.070618057011427e-11,3.782459253566891e-11,2.1697260692655414e-11
3.77,-94.06217787089217,138.36744883456035,5.687984067203558,8.749676852756237e-06,0.0013719603215685211,0.9957331067103536,0.0022296248177837907,0.9998919548002199,1.5041863295746347e-08,1.76982073769864e-08,0.9999999598830899,0.08773480188845913,3.49945063539128e-06,0.15969794083334407,0.1605982966885879,0.5098709284476108,8.84606799165139e-06,0.0002441698388807698,0.9999999997975803,8.208333510224721e-11,3.066417156851492e-11,3.776909076690791e-11,2.1667103258425104e-11
3.7800000000000002,-94.06229337220212,138.36792443964325,5.687581200167912,8.747275580091171e-06,0.00137193853593039,0.9957332172337249,0.0022295980409268285,0.9998919571487408,1.504151549210144e-08,1.7697696327158042e-08,0.999999959884311,0.0875142412274488,3.4984901004974677e-06,0.15952005666222405,0.1604184244318477,0.5098741971513806,8.84820224661856e-06,0.00024410300527257525,0.9999999997978665,8.196756574493338e-11,3.062336467275394e-11,3.7712501812752535e-11,2.163755589748365e-11
3.79,-94.06240864063071,138.36840000266702,5.68717821547027,8.744879154748304e-06,0.0013719167932222756,0.9957333275502511,0.00222957131852318,0.9998919594927109,1.504116832637327e-08,1.7697186278124747e-08,0.9999999598855208,0.08729618189645888,3.4975315187757917e-06,0.15934256315051115,0.1602389491593567,0.5098774194926387,8.850339727743099e-06,0.00024403630732886664,0.9999999997981518,8.185189908115107e-11,3.058401503467845e-11,3.7654525490572563e-11,2.160874116315491e-11
3.8000000000000003,-94.06252367331459,138.368875523368,5.6867751138807945,8.742487552542896e-06,0.0013718950936976798,0.9957334376613499,0.002229544650228281,0.9998919618321418,1.5040821791488287e-08,1.7696677233137113e-08,0.9999999598867174,0.08708059325029018,3.4965748833805937e-06,0.15916545906026702,0.16005986960868865,0.5098805957735852,8.852480464580488e-06,0.00024396974453851439,0.9999999997984366,8.173627727286902e-11,3.054640808293527e-11,3.759482647035861e-11,2.158079619122052e-11
3.81,-94.06263849344538,138.36935100148222,5.686371896166174,8.740100794670058e-06,0.001371873434757817,0.9957335475640298,0.0022295180357981064,0.9998919641670577,1.5040475912177917e-08,1.7696169148446216e-08,0.9999999598879116,0.08686744521734169,3.4956201848415675e-06,0.15898874315846917,0.15988118452215874,0.5098837263416393,8.85462424891702e-06,0.00024390331646249435,0.9999999997987206,8.162102189341415e-11,3.0508896599269887e-11,3.753534014878396e-11,2.1552924108490405e-11
3.8200000000000003,-94.06275315721557,138.36982643674503,5.685968563089534,8.73771895978439e-06,0.0013718518101909969,0.9957336572497136,0.0022294914751136083,0.999891966497499,1.5040130753460066e-08,1.7695661920762655e-08,0.9999999598891306,0.08665670834808364,3.494667410360847e-06,0.15881241421702158,0.15970289264676008,0.509886811600654,8.856770571017523e-06,0.00024383702275281884,0.9999999997990031,8.150693511310487e-11,3.0467385210722376e-11,3.748087824402497e-11,2.1523144910127017e-11
3.83,-94.06286762717899,138.37030182889796,5.6855651154124205,8.735341963751837e-06,0.0013718302240410714,0.9957337667256779,0.0022294649677183503,0.9998919688234588,1.5039786265975094e-08,1.7695155615953727e-08,0.9999999598903553,0.08644835281878256,3.493716556604601e-06,0.15863647101218797,0.15952499273494494,0.5098898517976967,8.858919783320999e-06,0.0002437708628061769,0.9999999997992847,8.139345473102895e-11,3.042473041889423e-11,3.742808661064165e-11,2.1492838054659066e-11
3.84,-94.06298191114098,138.37077717768122,5.685161553892652,8.732969801202525e-06,0.0013718086753975007,0.9957338759915403,0.002229438513323758,0.9998919711449527,1.503944245560831e-08,1.7694650218228468e-08,0.9999999598915889,0.08624234951188556,3.4927676156714174e-06,0.15846091232517218,0.15934748354372735,0.5098928472559424,8.861071824321918e-06,0.00024370483614366786,0.9999999997995653,8.12806776023396e-11,3.038043138626039e-11,3.73775554992604e-11,2.1461760498960054e-11
3.85,-94.06309601796166,138.37125248283593,5.684757879285014,8.730602468664486e-06,0.0013717871632354245,0.9957339850467423,0.002229412111647185,0.999891973461996,1.5039099329511746e-08,1.7694145709953902e-08,0.999999959892835,0.08603866966451522,3.4918205795557175e-06,0.1582857369419076,0.15917036383494312,0.5098957982999647,8.863226624742194e-06,0.0002436389422898821,0.9999999997998449,8.116871574550208e-11,3.0333910558020535e-11,3.732996583844626e-11,2.1429632068398384e-11
