t,R,Shc,PI3K,HRG,R_HRG,R_HRG2,Internalisation,RP,R_Shc,R_ShP,ShP,R_ShGS,ShGS,GS,R_PI3K,R_PI3Kstar,PI3Kstar,RasGTP,RasGDP,Akt_PIPP,RAF_star,RAF,MEKP,MEKPP,P,PIP3,Akt,Akt_PIP3,Akt_PIP,MEK,ERK,ERKP,ERKPP
2.17,78.14136770167289,999.9238177084723,9.999435478895252,8.141367701672877,1.8093702411400239,0.015824424963093903,7.964789451192906e-07,0.0016151712963499588,0.007182397491656114,0.00011222044458507857,0.06575736091264552,-0.00024929238417596423,0.0033796050622414745,9.996869687321942,0.0001203553715329235,2.495493157209071e-05,0.0004192108016431032,0.00011050242091840765,119.99988949757908,5.188801572451519e-07,99.90540895001435,0.09459104998561359,41.35063943048014,59.718548341918996,799.9999146283387,3.4899254122125516e-06,9.999918118264894,7.48879473917265e-05,6.474907564702408e-06,18.930812227600796,996.4888336198516,3.5007876264036883,0.010378753745624025
2.18,78.13375129160836,999.9222627253936,9.999424645670217,8.133751291608341,1.8163611759843472,0.01599855461020808,8.127542058421111e-07,0.0016399225518578889,0.0072953290717238176,0.00011464264040501902,0.06714714270285467,-0.00025313248403095154,0.0034332926746273224,9.996819839809412,0.00012227862185567917,2.5358437440239908e-05,0.00042771727048617245,0.00011242287622429432,119.99988757712379,5.347482990983145e-07,99.90497307341657,0.0950269265833931,41.211423579035674,60.03241745544253,799.999912843994,3.5612004735420615e-06,9.999916405195288,7.64210025596511e-05,6.639053863250635e-06,18.756158965521728,996.4504300959026,3.5389628663453547,0.010607037753001775
2.19,78.1261428151057,999.9206840087847,9.999413663411701,8.126142815105666,1.823339451851213,0.01617361440703077,8.292782041531208e-07,0.0016649187292894993,0.007409415242240372,0.00011711013321394317,0.0685589413678444,-0.00025700935470207624,0.00348753382579488,9.996769475528914,0.00012422188571238466,2.5766200581963078e-05,0.00043634850200449904,0.00011436557310698124,119.9998856344269,5.510162830672828e-07,99.90453719726108,0.0954628027388827,41.0715579677303,60.345467370362734,799.9999110322359,3.633528460304777e-06,9.999914665765194,7.797676381768522e-05,6.806454713292054e-06,18.582974661906892,996.4118278568229,3.577333137218401,0.010839005959512898
2.2,78.11854226247135,999.9190813250578,9.999402530960236,8.118542262471323,1.830305070022318,0.01634960235762847,8.46053393062631e-07,0.0016901607191087793,0.007524660571703747,0.00011962364362468006,0.06999298311949632,-0.0002609230745321675,0.0035423306809714275,9.99671859239357,0.00012618524367069718,2.6178238591856588e-05,0.00044510555750223015,0.00011633062356655843,119.99988366937643,5.676919697540938e-07,99.90410132155279,0.09589867844717981,40.93106028748623,60.65769118364768,799.9999091928063,3.706918415874389e-06,9.999912899725507,7.955542683896654e-05,6.977155693061606e-06,18.411248528866007,996.3730274628683,3.6158978434345213,0.011074693698001445
2.21,78.1109496240275,999.9174544396875,9.999391247156417,8.110949624027462,1.8372580318741785,0.016526516444302832,8.630822354976728e-07,0.0017156494044203397,0.007641069592808765,0.00012218390061924576,0.07144949515033584,-0.00026487371975636085,0.003597685387589117,9.996667188332175,0.00012816877563579508,2.6594568923217002e-05,0.0004539894990240127,0.00011831813895090803,119.99988168186105,5.847833346020743e-07,99.90366544629664,0.09633455370332748,40.78994802523717,60.969082122312585,799.9999073254463,3.7813793906706607e-06,9.999911106826469,8.115718745417589e-05,7.151202751331267e-06,18.240969852450164,996.3340294793605,3.65465638430057,0.01131413633972926
2.22,78.10336489011081,999.9158031173115,9.999379810841296,8.103364890110779,1.8441983388706613,0.016704354630344045,8.803672032474009e-07,0.0017413856624133388,0.007758646802512911,0.0001247916431964789,0.07292870553198859,-0.00026886136613732663,0.0036536000761759205,9.99661526128997,0.00013017256086303382,2.7015208893988077e-05,0.00046300138894837166,0.00012032822997211792,119.99987967177002,6.022984651851876e-07,99.90322957149765,0.096770428502317,40.648238483329564,61.27963353098387,799.9999054298966,3.856920438632927e-06,9.999909286817788,8.278224157463978e-05,7.328642180247806e-06,18.072127985686482,996.2948344759342,3.693608154790673,0.011557369275954622
2.23,78.09578805107041,999.914127121865,9.99936822085644,8.09578805107037,1.8511259925498305,0.01688311486332352,8.979107755386219e-07,0.001767370362770149,0.00787739666748291,0.00012744761920199682,0.07443084307435231,-0.00027288608740293007,0.003710076860560118,9.996562809226852,0.00013219667805239218,2.744017570549736e-05,0.0004721422898043898,0.00012236100679093712,119.99987763899321,6.202455466841614e-07,99.90279369716086,0.09720630283909487,40.50594880881117,61.58933885323071,799.9999035058974,3.933550615560646e-06,9.99990743944874,8.443078515570456e-05,7.509520564601141e-06,17.904712337958046,996.2554430257477,3.7327525463437476,0.01180442790938738
2.24,78.08821909727118,999.9124262163776,9.999356476043937,8.08821909727115,1.8580409945445515,0.017062795070279912,9.157154411931892e-07,0.001793604367207683,0.007997323616931177,0.00013015258456747583,0.07595613753827687,-0.0002769479538868485,0.003767117835707758,9.996509830118187,0.00013424120520870957,2.786948641015804e-05,0.0004814132644439911,0.00012441657887584117,119.99987558342113,6.386328867630458e-07,99.9023578232914,0.09764217670855119,40.36309594850905,61.898191660144626,799.9999015531882,4.01127898073814e-06,9.999905564468028,8.61030142330955e-05,7.693884861756342e-06,17.738712391346244,996.2158557066073,3.772088945731129,0.012055347662431635
2.25,78.08065801909198,999.9107001631012,9.999344575246592,8.080658019091956,1.8649433465707868,0.017243393160942675,9.337836972709087e-07,0.0018200885305521,0.008118432045501695,0.00013290730424216337,0.07750481950292225,-0.0002810470339277166,0.003824725079228942,9.996456321954707,0.0001363062197030217,2.8303157926980948e-05,0.0004908153757774392,0.00012649505506630952,119.99987350494494,6.574689044921708e-07,99.90192194989443,0.0980780501055253,40.219696676052514,62.20618563310292,799.9998995715084,4.0901145945891125e-06,9.999903661623875,8.779912487141847e-05,7.881782357130938e-06,17.574117690844485,996.1760731001609,3.8116167358748987,0.012310163965018056
2.2600000000000002,78.07310480692466,999.9089487234954,9.99933251730709,8.073104806924622,1.871833050423446,0.0174249070265221,9.521180492095959e-07,0.00184682369945684,0.008240726318580326,0.00013571255200428933,0.07907712037538725,-0.0002851833940661996,0.0038829006518787167,9.996402282742196,0.00013839179836784652,2.874120706132952e-05,0.0005003496874799695,0.0001285965436739976,119.99987140345632,6.767621117363241e-07,99.90148607697513,0.09851392302481224,40.07576759427916,62.51331456245109,799.9998975605967,4.170066524674204e-06,9.999901730663959,8.951931329389757e-05,8.07326064425754e-06,17.41091784326966,996.1360957924151,3.851335295299509,0.01256891228623343
2.27,78.06555945117661,999.907171658208,9.999320301069567,8.065559451176576,1.8787101079891357,0.017607334540875905,9.707210110639342e-07,0.0018738107126121107,0.008364210761892579,0.0001385691107282064,0.0806732724214113,-0.0002893570977217745,0.003941646594818935,9.996347710502912,0.0001404980172968577,2.9183650459900486e-05,0.0005100172626767804,0.0001307211522598142,119.99986927884774,6.965211546364816e-07,99.9010502045388,0.09894979546114782,39.93132512009408,62.819572356664224,799.9998955201909,4.25114383457842e-06,9.99989977133553,9.126377564231342e-05,8.268367681039164e-06,17.249102523241614,996.0959243730132,3.8912439989116394,0.012831628075892946
2.2800000000000002,78.05802194226995,999.905368727081,9.999307925379037,8.058021942269917,1.885574521241693,0.01779067356005787,9.895951054333547e-07,0.0019010504008047358,0.008488889665119823,0.00014147777226016281,0.08229350875573452,-0.00029356820568448536,0.0040009649306760155,9.996292603275016,0.0001426249519153518,2.9630504626742163e-05,0.0005198191644194069,0.00013286898771326273,119.9998671310123,7.167547987864938e-07,99.90061433259073,0.09938566740921403,39.786385489644424,63.1249530392297,799.9998934500289,4.333355587937134e-06,9.999897783385375,9.303270806398174e-05,8.467151769999053e-06,17.0886614711258,996.0555594355037,3.9313422177113644,0.013098346785687253
2.29,78.05049227063962,999.9035396891527,9.999295389080197,8.050492270639596,1.892426292233496,0.017974921921121358,1.0087428634088799e-06,0.0019285435880345974,0.00861476728870304,0.00014443933694726954,0.08393806333177341,-0.00029781677728046206,0.004060857666332165,9.996236959110956,0.00014477267711907876,3.0081785956175622e-05,0.000529756456727487,0.000135040156415679,119.99986495984359,7.374718982954257e-07,99.9001784611363,0.09982153886364971,39.64096476738282,63.42945074329275,799.999891349848,4.416710857243107e-06,9.999895766559687,9.482630690206721e-05,8.66966151965404e-06,16.92958448932436,996.015001577971,3.9716293181144624,0.013369103915291704
2.3000000000000003,78.04297042673556,999.9016843027365,9.999282691019712,8.042970426735527,1.8992654231036965,0.018160077446285967,1.0281668237905856e-06,0.0019562910895416044,0.008741847854270127,0.0001474546148038519,0.08560717087398653,-0.00030210286908422055,0.004121326788600013,9.996180776080493,0.00014694126707312044,3.053751068458952e-05,0.0005398302025278576,0.0001372347639900298,119.999862765236,7.586814448248566e-07,99.8997425901809,0.10025740981903486,39.49507884690128,63.733059710243325,799.9998892193847,4.501218706355526e-06,9.99989372060436,9.664476831715082e-05,8.875945884858976e-06,16.771861442855307,995.9742514013844,4.012104663694905,0.013643934921445824
2.31,78.03545640102199,999.8998023253829,9.99926983004538,8.035456401021952,1.9060919160760805,0.01834613794117209,1.0478695334784888e-06,0.0019842937125242543,0.008870135547826034,0.0001505244250463246,0.08730106691288231,-0.0003064265352943539,0.004182374265724487,9.996124052269579,0.00014913079527979395,3.099769490679089e-05,0.0005500414644316844,0.00013945291538740922,119.99986054708461,7.803925504108291e-07,99.89930671973005,0.1006932802698959,39.34874344859155,64.03577429154477,799.9998870583757,4.586888197102898e-06,9.99989164526487,9.848828843013939e-05,9.086054155486572e-06,16.615482259863597,995.9333095102642,4.052767614484416,0.013922875252205895
2.32,78.02795018397718,999.8978935137654,9.999256805004658,8.027950183977149,1.9129057734602188,0.01853310119074822,1.0678535486359244e-06,0.0020125522572627197,0.008999634523193892,0.00015364959515576918,0.08901998789386358,-0.0003107878278341048,0.0042440020493473415,9.996066785778496,0.00015134133465690713,3.146235459527397e-05,0.0005603913060876412,0.0001416947149981022,119.999858305285,8.026144241686283e-07,99.89887084978923,0.10112915021071202,39.20197410536729,64.33758895844669,799.9998848665567,4.673728400817436e-06,9.999889540286054,0.0001003570635721611,9.300035956331246e-06,16.46043693618593,995.8921765140601,4.093617525534333,0.014205960406425926
2.33,78.02045176609322,999.8959576239359,9.999243614747318,8.020451766093181,1.919706997644626,0.018720964967720372,1.0881214320545096e-06,0.0020410675155383144,0.009130348897175261,0.00015683096240847022,0.09076417092826164,-0.000315186796169551,0.004306212071527139,9.996008974724653,0.00015357295742753638,3.1931505573843664e-05,0.0005708807896777887,0.00014396026648520011,119.9998560397335,8.253564090590235e-07,99.89843498036403,0.10156501963590661,39.0547861988107,64.63849827772732,799.9998826436632,4.7617483769464405e-06,9.999887405412549,0.00010225128982084505,9.517941227588242e-06,16.306715523461893,995.8508530243964,4.134653749780393,0.014493225823940685
2.34,78.01296113787616,999.8939944112193,9.999230258124424,8.012961137876125,1.9264955911000985,0.018909727029145156,1.108675754247306e-06,0.0020698402711751642,0.009262282751208191,0.00016006937331112248,0.09253385389690963,-0.00031962348737958883,0.004369006245801558,9.995950617241588,0.00015582573515781866,3.240516352651399e-05,0.0005815109768900421,0.00014624967284354424,119.99985375032715,8.486279685291626e-07,99.8979991114601,0.1020008885398499,38.90719494372611,64.93849692202419,799.9998803894305,4.850957181364818e-06,9.999885240388622,0.00010417116318059053,9.739820235288554e-06,16.154308134249614,995.8093396561719,4.175875636900722,0.014784706928175764
2.35,78.00547828984679,999.892003630039,9.99921673398691,8.005478289846765,1.9332715563870002,0.01909938511116083,1.1295190952555112e-06,0.0020988713005347685,0.009395440132878729,0.00016336568291394813,0.09432927562233256,-0.0003240979462524729,0.004432386468331817,9.995891711477931,0.0001580997387915323,3.288334400503248e-05,0.0005922829302920967,0.00014856303646171366,119.99985143696352,8.724386710882344e-07,99.89756324308308,0.10243675691686185,38.75921536102774,65.23757968784733,799.9998781035931,4.941363878143024e-06,9.999883044957901,0.00010611687983795074,9.96572359675553e-06,16.003204951124843,995.7676370292229,4.217282531591754,0.01508043918620919
2.36,77.9980032125392,999.8899850342431,9.999203041188153,7.998003212539177,1.9400348961412048,0.01928993693863597,1.1506540412632897e-06,0.0021281613718293806,0.009529825053223,0.0001667207561167784,0.09615067554578507,-0.0003286102150353697,0.004496354615967815,9.995832255599076,0.00016039503859168047,3.3366062416701296e-05,0.0006031977108345417,0.00015090045901740618,119.99984909954098,8.967982173429341e-07,99.89712737523872,0.10287262476120783,38.61086232844511,65.53574146181637,799.9998757858854,5.032977518147412e-06,9.999880818863863,0.00010808863569710544,1.0195702229864539e-05,15.853396209738422,995.7257457652771,4.258873776723849,0.015380457999779473
2.37,77.99053589650123,999.8879383769973,9.99918917858314,7.9905358965011954,1.9467856130787504,0.01948138022200778,1.172083185712022e-06,0.0021577112453328114,0.00966544148760678,0.0001701354672379433,0.09799829383357735,-0.00033316033352120115,0.004560912546871743,9.995772247786658,0.00016271170415931577,3.385333402826451e-05,0.0006142563786678188,0.0001532620415111444,119.99984673795849,9.217164312167819e-07,99.89669150793283,0.10330849206710005,38.46215056383905,65.83297723177462,799.9998734360415,5.12580714604287e-06,9.999878561849675,0.00011008662653187669,1.042980736993719e-05,15.704872204386238,995.6836664889524,4.300648712307361,0.015684798740936277
2.38,77.98307633229554,999.8858634105579,9.99917514502675,7.9830763322955045,1.9535237100060248,0.019673712650783107,1.1938091316573584e-06,0.0021875216736230857,0.009802293377472389,0.00017361069908614386,0.09987237160227627,-0.00033774833929125136,0.004626062101659892,9.995711686237641,0.0001650498044679601,3.4345173972505344e-05,0.0006254599948048484,0.00015564788432781496,119.99984435211567,9.472032429545806e-07,99.89625564117124,0.10374435882869963,38.31309458998866,66.12928211030932,799.9998710537951,5.219861814555929e-06,9.999876273657861,0.00011211104829546226,1.0668090608055498e-05,15.55762329970192,995.6413998298076,4.342606673368707,0.01599349682445403
2.39,77.97562451049744,999.8837598868106,9.99916093937795,7.975624510497416,1.9602491897972008,0.019866931908661473,1.2158344861757932e-06,0.0022175934011204675,0.009940384625848698,0.00017714734490046293,0.10177315038411042,-0.0003423742673129438,0.00469180510104513,9.995650569166278,0.00016740940776987834,3.484159722785519e-05,0.0006368096170514242,0.0001580580870749901,119.99984194191292,9.732687343379987e-07,99.89581977495982,0.1041802250401101,38.16370881473792,66.42465128069242,799.9998686388797,5.315150549578156e-06,9.999873954031107,0.00011416209636280358,1.0910603802398494e-05,15.411639904569563,995.5989464174795,4.384746994990282,0.016306587530950992
2.4,77.96818042169664,999.8816275568082,9.999146560496127,7.96818042169661,1.9669620554128522,0.0200610356607069,1.2381618651593162e-06,0.0022479271644320234,0.010079719101355506,0.00018074630680596303,0.1037008725853029,-0.0003470381502062552,0.004758143347698724,9.995588894802518,0.00016979058168186065,3.534261863801146e-05,0.00064830630355071,0.00016049274872858264,119.99983950725127,9.999230977208195e-07,99.89538390930454,0.10461609069538355,38.014007463837466,66.7190800424267,799.9998661910283,5.41168238055335e-06,9.999871602711565,0.00011623996619023961,1.1157399153223893e-05,15.266912493735736,995.5563068858496,4.427069007990389,0.01662410616078685
