t,S_0,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,M_0,M_1,M_1_2,M_2,M_3,M_4,M_5,M_6,M_7,M_8,w
2.25,0.5401982153227793,0.0002079620305443666,2.8357359611287603e-08,3.149029405206839e-12,3.054037814050379e-16,2.6907801736048503e-20,2.2068185842511448e-24,1.7121285918675609e-28,1.2707608182289416e-32,0.5326788117928041,1.2467310308123185,-0.28527168175012946,0.013589377620241328,0.00012891068761915314,0.0,0.0,0.0,0.0,-2.19184779630288e-33,0.01684737987393091
2.2600000000000002,0.5394613931617049,0.00020841850510974774,2.8540571472058896e-08,3.1835391635238294e-12,3.101577739916632e-16,2.7452402298782885e-20,2.261900198588683e-24,1.7630085453538496e-28,1.314610573777546e-32,0.5319191063885771,1.2520540247782312,-0.28928160568882416,0.013692532370796864,0.00013040956584196186,0.0,0.0,0.0,0.0,-2.2845914989176403e-33,0.01690818759642839
2.27,0.5387192640923253,0.0002088695063461307,2.8723510495807873e-08,3.218200691130219e-12,3.149574343318906e-16,2.800495739421306e-20,2.3180573175435628e-24,1.8151306383328668e-28,1.359744713072802e-32,0.5311542611879269,1.2573693959433185,-0.2933238746761522,0.013795837729527248,0.00013191701929574434,0.0,0.0,0.0,0.0,-2.3807936843088927e-33,0.01696874196772466
2.2800000000000002,0.5379718774234901,0.00020931504001208285,2.8906167597311463e-08,3.2530125664856752e-12,3.19802833790422e-16,2.8565530731478033e-20,2.3753045232382956e-24,1.868518209387287e-28,1.406193897915354e-32,0.5303843257738314,1.2626770931511644,-0.2973985312950453,0.013899290619862085,0.0001334330181846608,0.0,0.0,0.0,0.0,-2.4805655334982958e-33,0.01702904267575154
2.29,0.5372192824327165,0.00020975511218318695,2.9088533756807157e-08,3.287973357495669e-12,3.2469404024231965e-16,2.913418585103886e-20,2.4336564872560003e-24,1.9231948889045617e-28,1.453989345377115e-32,0.5296093496862091,1.2679770657394513,-0.3015056170588791,0.014002887976116589,0.00013495753228064271,0.0,0.0,0.0,0.0,-2.58402119320008e-33,0.017089089428075344
2.3000000000000003,0.5364615283718901,0.00021018972926775518,2.9270600020527085e-08,3.3230816206540356e-12,3.296311180508998e-16,2.971098614998758e-20,2.4931279717323783e-24,1.9791845922038483e-28,1.5031628195325363e-32,0.5288293824271637,1.2732692635488834,-0.30564517238747607,0.01410662674358616,0.00013649053090019844,0.0,0.0,0.0,0.0,-2.691278018145709e-33,0.017148881952915862
2.31,0.5356986644902617,0.00021061889805594394,2.9452357501347895e-08,3.3583358983034942e-12,3.346141280140592e-16,3.029599496474928e-20,2.553733833824556e-24,2.0365114985167165e-28,1.5537465976986046e-32,0.5280444734826072,1.2785536369485087,-0.30981723653269333,0.01421050387852966,0.0001380319828306853,0.0,0.0,0.0,0.0,-2.8024571275739818e-33,0.017208420002279515
2.32,0.5349307399659017,0.00021104262559140717,2.9633797378733323e-08,3.3937347258919194e-12,3.3964312748185276e-16,3.088927534913187e-20,2.6154890121476106e-24,2.0952001049335185e-28,1.6057735721522012e-32,0.527254672257234,1.2838301367736473,-0.3140218477721315,0.014314516348723516,0.00013958185652502262,0.0,0.0,0.0,0.0,-2.917682299086036e-33,0.017267703343859055
2.33,0.5341578039267961,0.00021146091921650525,2.98149108993397e-08,3.4292766294517404e-12,3.4471817030770756e-16,3.149089015041267e-20,2.6784085308179724e-24,2.1552752069729056e-28,1.6592772193649693e-32,0.526460028094351,1.2890987143492152,-0.3182590433407108,0.014418661133451185,0.00014114012003385899,0.0,0.0,0.0,0.0,-3.0370804905953353e-33,0.01732673176391949
2.34,0.5333799054508672,0.00021187378657657098,2.9995689377446957e-08,3.464960125385029e-12,3.498393068395842e-16,3.210090201517325e-20,2.7425074993253048e-24,2.2167618964228908e-28,1.7142916004998787e-32,0.5256605902757613,1.294359321492855,-0.32252885942413956,0.014522935223621788,0.00014270674099966615,0.0,0.0,0.0,0.0,-3.160781979485802e-33,0.01738550506759226
2.35,0.532597093562051,0.0002122812356164273,3.0176124195344735e-08,3.500783720684497e-12,3.550065839191634e-16,3.271937338187621e-20,2.8078011116030424e-24,2.279685562425393e-28,1.7708513678300744e-32,0.5248564080179199,1.299611910514216,-0.32683133116413243,0.01462733562191059,0.0001442816866625485,0.0,0.0,0.0,0.0,-3.288920430166073e-33,0.017444023078678934
2.36,0.5318094172264282,0.00021268327457689277,3.035620680370354e-08,3.536745913154567e-12,3.6022004488161417e-16,3.334636647346697e-20,2.874304645082932e-24,2.3440718925346183e-28,1.8289917711742833e-32,0.5240475304681443,1.3048564342141862,-0.33116649266368897,0.014731859342896177,0.00014586492386606232,0.0,0.0,0.0,0.0,-3.421632962547752e-33,0.01750228563945408
2.37,0.5310169253484069,0.00021307991199127614,3.0535928721931256e-08,3.5728451916324838e-12,3.65479729555951e-16,3.3981943290003904e-20,2.942033459733726e-24,2.409946873748685e-28,1.888748664348027e-32,0.523234006700876,1.3100928458840821,-0.3355343769924348,0.014836503413194436,0.00014745641906304587,0.0,0.0,0.0,0.0,-3.559060221460342e-33,0.01756029261046745
2.38,0.5302196667669596,0.00021347115668186167,3.0715281538514505e-08,3.60908003620934e-12,3.7078567426597404e-16,3.4626165601318426e-20,3.011002997083988e-24,2.4773367935137522e-28,1.95015851162974e-32,0.5224158857139989,1.3153210993047944,-0.3399350161920182,0.014941264871589205,0.00014905613832145515,0.0,0.0,0.0,0.0,-3.7013464470152035e-33,0.01761804387034554
2.39,0.5294176902519132,0.0002138570177563864,3.0894256911345275e-08,3.645448918450986e-12,3.7613791183180046e-16,3.527909493970866e-20,3.0812287792291738e-24,2.546268240700068e-28,2.0132583942410523e-32,0.5215932164252116,1.3205411487458918,-0.34436844128156546,0.01504614076915969,0.00015066404733020622,0.0,0.0,0.0,0.0,-3.848639545931264e-33,0.017675539315592605
2.4,0.5286110445002974,0.00021423750460451054,3.107284656803239e-08,3.681950301618689e-12,3.8153647157198105e-16,3.594079259266814e-20,3.15272640782293e-24,2.6167681065491766e-28,2.0780860168403285e-32,0.5207660476684571,1.3257529489646804,-0.3488346822631884,0.015151128169404506,0.00015228011140501902,0.0,0.0,0.0,0.0,-4.0010911638347944e-33,0.017732778860391235
2.41,0.5277997781327464,0.0002146126268942829,3.125104230619807e-08,3.718582640889515e-12,3.869813793062099e-16,3.661131959565315e-20,3.225511563052788e-24,2.6888635855917234e-28,2.1446797140287254e-32,0.5199344281904095,1.3309564552052244,-0.35333376812754635,0.015256224148362457,0.00015390429549426353,0.0,0.0,0.0,0.0,-4.1588567585459804e-33,0.017789762436402554
2.42,0.5269839396899604,0.00021498239456860214,3.142883599375921e-08,3.755344383576305e-12,3.924726573586206e-16,3.729073672489024e-20,3.299600002600191e-24,2.7625821765350857e-28,2.2130784568678563e-32,0.5190984066470181,1.3361516231973218,-0.35786572685945556,0.015361425794729898,0.00015553656418480349,0.0,0.0,0.0,0.0,-4.322095674364618e-33,0.017846489992566144
2.43,0.5261635776292245,0.00021534681784167562,3.160621956919375e-08,3.792233969347212e-12,3.9801032456167873e-16,3.797910449022748e-20,3.375007560585032e-24,2.8379516831202672e-28,2.2833218594083327e-32,0.5182580316001121,1.3413384091554448,-0.36243058544355033,0.015466730209974815,0.0001571768817078381,0.0,0.0,0.0,0.0,-4.490971217367652e-33,0.017902961494899776
2.44,0.5253387403209866,0.00021570590719547674,3.178318504179164e-08,3.829249830444674e-12,4.035943962606623e-16,3.867648312803107e-20,3.451750146494634e-24,2.9150002149472872e-28,2.3554501852282618e-32,0.5174133515140635,1.346516769777634,-0.36702836986998694,0.01557213450844744,0.00015882521194473704,0.0,0.0,0.0,0.0,-4.665650731730882e-33,0.017959176926299
2.45,0.5245094760454959,0.00021605967337620305,3.195972449189072e-08,3.866390391903782e-12,4.0922488431874e-16,3.938293259413069e-20,3.5298437440973664e-24,2.993756188268503e-28,2.4295043539809763e-32,0.5165644147525128,1.35168666224436,-0.3716591051401955,0.015677635817487538,0.00016048151843286955,0.0,0.0,0.0,0.0,-4.846305677087573e-33,0.018015136286336764
2.46,0.5236758329895032,0.00021640812739073521,3.213583007109721e-08,3.9036540717699285e-12,4.149017971226401e-16,4.0098512556815333e-20,3.6093044103408116e-24,3.074248326749096e-28,2.5055259479510726e-32,0.5157112695751548,1.3568480442173403,-0.37632281527267053,0.015783231277528214,0.00016214576437142245,0.0,0.0,0.0,0.0,-5.033111706936272e-33,0.01807083959106303
2.47,0.5228378592452104,0.00021675128051685941,3.231149400378019e-08,3.941039280560798e-12,4.2062513952821314e-16,4.082328241251505e-20,3.6901482769283775e-24,3.156505657164288e-28,2.5835572046354867e-32,0.5148539641363442,1.3620008738474072,-0.3810195232852288,0.01588891804242095,0.00016381791260679994,0.0,0.0,0.0,0.0,-5.226248895369727e-33,0.01812628687366861
2.48,0.5219956028159705,0.00021708914435551263,3.24867085924876e-08,3.978544418422237e-12,4.263949126212074e-16,4.1557301370649804e-20,3.772391560106383e-24,3.2405574897026073e-28,2.663640966632502e-32,0.5139925464891293,1.367145109810076,-0.3857492511053056,0.01599469328044297,0.00016549792555568777,0.0,0.0,0.0,0.0,-5.4259024145656185e-33,0.018181478187787724
2.49,0.5211491115949811,0.00021742173071289178,3.2661466207405394e-08,4.016167881617496e-12,4.3221111422927863e-16,4.2300628258692717e-20,3.85605053712836e-24,3.3264334604288163e-28,2.7458208044311334e-32,0.5131270645676295,1.37228071122875,-0.3905120197718172,0.01610055417252406,0.0001671857653804496,0.0,0.0,0.0,0.0,-5.6322613925026964e-33,0.018236413600117074
2.5,0.5202984333684703,0.00021774905163610077,3.283575929018629e-08,4.053908060592446e-12,4.380737387572463e-16,4.305332157981723e-20,3.941141552759939e-24,3.414163517589015e-28,2.830140983190878e-32,0.512257566189079,1.3774076376992501,-0.3953078493739903,0.01620649791297584,0.00016888139393679438,0.0,0.0,0.0,0.0,-5.8455194148660366e-33,0.018291093192676054
2.5100000000000002,0.5194436158143217,0.00021807111941973527,3.300958035503927e-08,4.091763339634583e-12,4.439827771512079e-16,4.381543952279394e-20,4.027681020077735e-24,3.5037779185062847e-28,2.9166464590666513e-32,0.5113840990522239,1.3825258492951165,-0.40013675904003726,0.0163125217097431,0.0001705847727645412,0.0,0.0,0.0,0.0,-6.065874716950324e-33,0.018345517063241994
2.52,0.5185847064992197,0.00021838794660274861,3.318292198889183e-08,4.129732097064552e-12,4.499382169061705e-16,4.458703995595165e-20,4.1156854193486234e-24,3.5953072299957367e-28,3.0053828854231424e-32,0.5105067107345456,1.387635306566452,-0.4049987669425279,0.016418622784492735,0.00017229586309278988,0.0,0.0,0.0,0.0,-6.293530272571231e-33,0.01839968532517508
2.5300000000000002,0.5177217528758647,0.00021869954596534676,3.335577685153853e-08,4.1678127054254705e-12,4.559400420742091e-16,4.5368180421237086e-20,4.205171296897571e-24,3.688782328735699e-28,3.096396619033777e-32,0.5096254486895541,1.3927359705387432,-0.4098938903037632,0.016524798372699514,0.00017401462584504257,0.0,0.0,0.0,0.0,-6.528693884303838e-33,0.018453598107245034
2.54,0.5168548022802604,0.00021900593052591338,3.35281376757753e-08,4.206003531669877e-12,4.619882332731448e-16,4.615891812837505e-20,4.296155263964046e-24,3.784234401594094e-28,3.189734726262983e-32,0.5087403602441529,1.3978278027116589,-0.4148221454011408,0.016631045723728484,0.00017574102164427086,0.0,0.0,0.0,0.0,-6.77157827506444e-33,0.018507255553459667
2.5500000000000003,0.5159839019290723,0.00021930711353796806,3.369999726752e-08,4.244302937344276e-12,4.680827676957475e-16,4.6959309949133574e-20,4.388653995547245e-24,3.881694945909345e-28,3.285444989230652e-32,0.5078514925960764,1.402910765057829,-0.41978354757251696,0.016737362100914217,0.00017747501081792852,0.0,0.0,0.0,0.0,-7.022401181052655e-33,0.018560657822895427
2.56,0.5151090989170619,0.00021960310848715786,3.387134850591878e-08,4.2827092787711096e-12,4.74223619119457e-16,4.776941241169606e-20,4.4826842292401634e-24,3.9811957697248546e-28,3.383575911957457e-32,0.5069588928113997,1.4079848200216005,-0.42477811122155495,0.016843744781636655,0.00017921655340290456,0.0,0.0,0.0,0.0,-7.281385446070194e-33,0.01861380508953003
2.57,0.5142304402145935,0.0002198939290882854,3.404218434343869e-08,4.321220907228123e-12,4.804107579166279e-16,4.858928169514459e-20,4.5782627640527535e-24,4.082768991976402e-28,3.484176726489944e-32,0.5060626078221231,1.4130499305177786,-0.42980584982306475,0.01695019105739374,0.0001809656091504164,0.0,0.0,0.0,0.0,-7.548759117233195e-33,0.018666697542077292
2.58,0.5133479726652174,0.00022017958928237415,3.4212497805945985e-08,4.359836169124965e-12,4.866441510652922e-16,4.9418973624056823e-20,4.675406459224202e-24,4.186447042631525e-28,3.587297399004083e-32,0.5051626844238318,1.4181060599303448,-0.4348667759283254,0.017056698233870692,0.00018272213753083862,0.0,0.0,0.0,0.0,-7.824755542094531e-33,0.01871933538382429
2.59,0.5124617429833294,0.00022046010323377343,3.438228199277066e-08,4.398553406176947e-12,4.929237621604403e-16,5.025854366322004e-20,4.774132233024507e-24,4.292262662780135e-28,3.6929886358860923e-32,0.5042591692734316,1.4231531721111588,-0.4399609011703894,0.017163263631005964,0.00018448609773846544,0.0,0.0,0.0,0.0,-8.109613467192815e-33,0.018771718832470898
2.6,0.5115717977519076,0.00022073548532730428,3.455153007675678e-08,4.437370955575874e-12,4.99249551425824e-16,5.1108046912465694e-20,4.874457061545526e-24,4.400248904675607e-28,3.8013018897893866e-32,0.503352108886961,1.4281912313786465,-0.4450882362693694,0.017269884583053906,0.00018625744869620473,0.0,0.0,0.0,0.0,-8.403577138044861e-33,0.01882384811997192
2.61,0.5106781834203289,0.00022100575016544837,3.472023530429886e-08,4.476287150157812e-12,5.056214757262731e-16,5.196753810162703e-20,4.9763979774815166e-24,4.51043913172541e-28,3.912289365666305e-32,0.5024415496374822,1.4332202025164673,-0.45024879103769816,0.01737655843864401,0.00018803614906019947,0.0,0.0,0.0,0.0,-8.70689640059792e-33,0.018875723492381792
2.62,0.509780946302263,0.00022127091256558164,3.488839099536412e-08,4.515300318567727e-12,5.12039488580533e-16,5.283707158562384e-20,5.079972068899448e-24,4.62286701843063e-28,4.02600402677356e-32,0.5015275377530504,1.4382400507721707,-0.4554425743853672,0.017483282560836894,0.00018982215722437596,0.0,0.0,0.0,0.0,-9.019826804158744e-33,0.018927345209702084
2.63,0.5088801325736485,0.00022153098755725415,3.505599054350071e-08,4.554408785420859e-12,5.185035401746145e-16,5.371670133967646e-20,5.18519647799906e-24,4.737566550273424e-28,4.1424996006500426e-32,0.5006101193147628,1.4432507418558354,-0.46066959432513277,0.01759005432717681,0.00019161543132491395,0.0,0.0,0.0,0.0,-9.342629705815662e-33,0.018978713545731805
2.64,0.5079757882546024,0.0002217859903626523,3.522302741769494e-08,4.593610872453693e-12,5.25013577308568e-16,5.460648092313746e-20,5.2920884008948975e-24,4.854572032402513e-28,4.2618305893438475e-32,0.4996893402391244,1.448252241934326,-0.4659298579991167,0.017696871130202796,0.00019341592927050213,0.0,0.0,0.0,0.0,-9.67557225201799e-33,0.019029828786842926
2.65,0.507067959111418,0.0002220359362935586,3.5389495173443796e-08,4.632904904590308e-12,5.315695430113801e-16,5.550646328733192e-20,5.400665092500455e-24,4.973918142110765e-28,4.3840523008017034e-32,0.4987652461823946,1.4532445176038773,-0.4712233718114893,0.017803730380244638,0.00019522360890063655,0.0,0.0,0.0,0.0,-1.001892674565115e-32,0.019080691225419517
2.66,0.5061566908307098,0.000222280840932529,3.555538743242355e-08,4.6722891992759205e-12,5.381713772868583e-16,5.64167011145343e-20,5.510943854016095e-24,5.095639832136506e-28,4.5092208081504905e-32,0.4978378827106372,1.4582275359363275,-0.4765501412002016,0.0179106295004329,0.00019703842770807004,0.0,0.0,0.0,0.0,-1.0372972109809811e-32,0.01913130117145967
2.67,0.5052420289678421,0.0002225207200782772,3.5720697888196504e-08,4.711762069691393e-12,5.448190169217799e-16,5.733724671638099e-20,5.622942034837372e-24,5.219772357674897e-28,4.6373929687671516e-32,0.4969072952494005,1.463201264464205,-0.4819101707082229,0.018017565928164725,0.00019886034292284092,0.0,0.0,0.0,0.0,-1.0737993614234466e-32,0.019181658949108976
2.68,0.5043240189246362,0.00022275558972160783,3.5885420308535286e-08,4.7513218261688064e-12,5.515123954158684e-16,5.826815198941035e-20,5.736677032588209e-24,5.3463512873311e-28,4.7686264355804895e-32,0.4959735290619844,1.4681656711737128,-0.48730346401601077,0.01812453711573113,0.00020068931154945089,0.0,0.0,0.0,0.0,-1.1114282828155332e-32,0.01923176489514611
2.69,0.5034027059472734,0.0002229854660424092,3.604954853541293e-08,4.790966776366684e-12,5.582514429958315e-16,5.92094684099971e-20,5.852166291859544e-24,5.475412502994938e-28,4.902979663010842e-32,0.49503662924742614,1.4731207245031426,-0.49273002394725796,0.018231540530365586,0.0002025252903717412,0.0,0.0,0.0,0.0,-1.1502137729581932e-32,0.01928161935881408
2.7,0.5024781351242583,0.00022321036540667597,3.621307648498202e-08,4.830695225443008e-12,5.650360866297991e-16,6.016124702938509e-20,5.9694273029406174e-24,5.60699219967325e-28,5.040511912881143e-32,0.4940966407385451,1.4780663933412803,-0.4981898524746332,0.01833857365429001,0.00020436823595771928,0.0,0.0,0.0,0.0,-1.1901862815988425e-32,0.01933122270165327
2.71,0.5015503513844406,0.00022343030436356204,3.6375998147542916e-08,4.87050547622589e-12,5.718662500421487e-16,6.112353846881944e-20,6.0884776005428674e-24,5.741126885279285e-28,5.181283260298143e-32,0.4931536083000469,1.4830026470257889,-0.5036829507255063,0.01844563398475805,0.00020621810466433138,0.0,0.0,0.0,0.0,-1.2313769216406119e-32,0.01938057529733628
2.72,0.5006193994950983,0.00022364529964246597,3.653830758750121e-08,4.9103958293819075e-12,5.787418537287269e-16,6.209639291478108e-20,6.209334762516795e-24,5.877853380378845e-28,5.325354599502921e-32,0.49220757652668784,1.4879294553415838,-0.5092093189876642,0.018552719034095753,0.00020807485264218194,0.0,0.0,0.0,0.0,-1.2738174804935746e-32,0.019429677531504697
2.73,0.49968532406008237,0.00022385536815014873,3.6699998943314366e-08,4.950364583581965e-12,5.856628149724506e-16,6.307986011432453e-20,6.33201640856178e-24,6.01720881789252e-28,5.472787649689441e-32,0.49125858984150017,1.4928467885191892,-0.5147689567150074,0.01865982632973962,0.0002099384358401959,0.0,0.0,0.0,0.0,-1.3175404315690895e-32,0.019478529801607785
2.74,0.49874816951802103,0.00022406052696788618,3.6861066427427664e-08,4.990410035664694e-12,5.92629047859298e-16,6.407398937052234e-20,6.4565401989292145e-24,6.159230642753721e-28,5.623644960790289e-32,0.49030669249407727,1.4977546172330853,-0.5203618625332335,0.018766953414271988,0.00021180881001022422,0.0,0.0,0.0,0.0,-1.3625789459185186e-32,0.019527132516743283
