t,Arg,Fe3,Fe3_Arg,Fe2_Arg,Fe2,Fe3_NO,Fe2_NO,Fe3_NOHA,NOHA,Fe2_NOHA,Fe3_O2_Arg,Fe3_O2_NOHA,NO,citrulline,NO3
3.49,100.0,0.001948926318457746,0.019345604923589083,0.0004109864892974974,4.1555175320034414e-05,0.00031531709263556276,5.051756597311289e-05,0.02052774074747848,0.009936440710017624,0.00012244954904166503,0.0016490333669347192,0.0005878687712669678,0.048233554907882795,0.04936320474571636,0.0007638151792249113
3.5,100.0,0.0019489751865646341,0.019345112213180207,0.0004109774663253506,4.155502904754327e-05,0.00031532512792030877,5.051955336769058e-05,0.02052820320979068,0.009970900908056489,0.00012245250595265653,0.0016489965003957194,0.0005878832074500856,0.04840351312547146,0.04953604042304257,0.0007666826162831293
3.5100000000000002,100.0,0.001949023080114474,0.01934462925438925,0.0004109686209501039,4.1554885315278114e-05,0.00031533300514914933,5.0521501526488375e-05,0.02052865652842557,0.010005361801962848,0.00012245540474556426,0.0016489603596129214,0.0005878973597660823,0.0485734756255287,0.04970888029708287,0.0007695501648785448
3.52,100.0,0.0019490700196033118,0.0193441558446287,0.0004109599494810916,4.155474407156277e-05,0.00031534072760220337,5.052341126614176e-05,0.020529100893107773,0.01003982337546454,0.00012245824662697992,0.001648924929502097,0.0005879112341050281,0.048743442320126326,0.04988172428170467,0.00077241782271002
3.5300000000000002,100.0,0.0019491160252737133,0.019343691784035038,0.0004109514482771655,4.155460526551361e-05,0.00031534829851517505,5.052528339259716e-05,0.020529536490990135,0.010074285612510211,0.00012246103278714223,0.0016488901951812022,0.0005879248362772146,0.04891341312252909,0.050054572291944086,0.0007752855875072476
3.54,100.0,0.0019491611171303898,0.01934323687531802,0.0004109431137439466,4.1554468847002816e-05,0.0003153557210817892,5.052711870172956e-05,0.020529963506794525,0.010108748497257234,0.00012246376440083116,0.0016488561419591412,0.0005879381720175283,0.04908338794712945,0.05022742424394198,0.0007781534570290305
3.5500000000000003,100.0,0.0019492053149558265,0.019342790923609944,0.00041093494233107695,4.155433476662155e-05,0.00031536299845622625,5.0528917979960135e-05,0.020530382122952634,0.010143212014059632,0.00012246644262826222,0.0016488227553245315,0.0005879512469898246,0.04925336670938236,0.05040028005488009,0.0007810214290615633
3.56,100.0,0.0019492486240861942,0.019342353853177712,0.00041092693267036026,4.155420299552391e-05,0.00031537013189549863,5.05306815113923e-05,0.020530792412562136,0.010177676156628025,0.00012246906789970522,0.0016487900297042777,0.0005879640634921131,0.04942334937530013,0.05057313969145393,0.0007838895027469247
3.5700000000000003,100.0,0.0019492910448852192,0.019341925629649995,0.0004109190841510018,4.155407351218501e-05,0.0003153771219973663,5.053240940620756e-05,0.02053119441072121,0.010212140921925367,0.00012247164039214014,0.0016487579626272906,0.0005879766226523041,0.049593335928468624,0.050746003137569995,0.0007867576776978113
3.58,100.0,0.0019493326166174047,0.01934150589993506,0.0004109113903230338,4.155394624113288e-05,0.0003153839744316575,5.0534103121181076e-05,0.020531588444792616,0.010246606281905477,0.0001224741622362435,0.0016487265277026879,0.0005879889345939119,0.04976332621733925,0.05091887024479091,0.0007896259498988353
3.59,100.0,0.0019493733564877704,0.01934109449248825,0.0004109038480620661,4.155382113804262e-05,0.00031539069197774596,5.053576334716177e-05,0.02053197467556904,0.010281072222776516,0.00012247663445011888,0.0016486957121617627,0.0005880010043129753,0.04993332016738529,0.05109174094011109,0.0007924943174009047
3.6,100.0,0.0019494132814190479,0.019340691238567975,0.0004108964542947669,4.155369815931739e-05,0.0003153972773695846,5.0537390763843586e-05,0.020532353261216774,0.010315538730971942,0.0001224790580348254,0.0016486655034444553,0.0005880128367243511,0.05010331770529731,0.05126461515171736,0.0007953627782866337
3.61,100.0,0.0019494524080628502,0.019340295972121536,0.0004108892059967849,4.1553577262057884e-05,0.0003154037332975583,5.053898604022859e-05,0.02053272435738296,0.01035000579314129,0.0001224814339750479,0.001648635889190866,0.0005880244366650546,0.05027331875893343,0.05143749280894024,0.0007982313306690403
3.62,100.0,0.0019494907528108383,0.019339908529671036,0.00041088210019067195,4.155345840403177e-05,0.00031541006241033663,5.054054983509004e-05,0.020533088117302818,0.01038447339614099,0.00012248376323976688,0.0016486068572327643,0.0005880358088976,0.05044332325726964,0.0516103738422053,0.0008010999726902449
3.63,100.0,0.001949528331805889,0.019339528750199207,0.0004108751339438053,4.1553341543643126e-05,0.0003154162673167261,5.0542082797435444e-05,0.02053344469190688,0.010418941527025145,0.0001224860467829284,0.001648578395585102,0.0005880469581133412,0.050613331130350075,0.05178325818298439,0.0008039687025201665
3.64,100.0,0.0019495651609532628,0.01933915647503531,0.0004108683043663102,4.15532266399019e-05,0.000315422350587523,5.054358556696965e-05,0.020533794229928237,0.01045341017303635,0.00012248828554411412,0.0016485504924375234,0.0005880578889358113,0.05078334230923729,0.05195614576374699,0.0008068375183552216
3.65,100.0,0.0019496012559317712,0.019338791547740996,0.00041086160860898216,4.1553113652393384e-05,0.00031542831475736587,5.0545058774557905e-05,0.020534136878009753,0.010487879321596467,0.00012249048044921134,0.001648523136145877,0.0005880686059240638,0.05095335672596256,0.052129036517911495,0.0008097064184170211
3.66,100.0,0.001949636632204945,0.019338433813996164,0.0004108550438612094,4.1553002541247615e-05,0.0003154341623265882,5.054650304268893e-05,0.020534472780811313,0.01052234896029744,0.0001224926324110829,0.0016484963152237258,0.0005880791135760128,0.05112337431347617,0.0523019303797965,0.0008125754009510679
3.67,100.0,0.001949671305032201,0.019338083121484842,0.00041084860734889536,4.1552893267108866e-05,0.00031543989576307107,5.054791898593802e-05,0.02053480208111706,0.01055681907689208,0.0001224947423302372,0.0016484700183338598,0.0005880894163317732,0.051293395005597674,0.05247482728457213,0.0008154444642254545
3.68,100.0,0.001949705289480011,0.01933773931978105,0.00041084229633238096,4.1552785791105075e-05,0.00031544551750409543,5.0549307211430076e-05,0.020535124919942617,0.010591289659284875,0.00012249681109549823,0.0016484442342798067,0.0005880995185770012,0.051463418736966235,0.05264772716821131,0.0008183136065295616
3.69,100.0,0.0019497386004330682,0.019337402260234664,0.00041083610810436724,4.1552680074817314e-05,0.0003154510299581949,5.05506683193027e-05,0.02053544143664233,0.010625760695522771,0.00012249883958467554,0.001648418951997343,0.000588109424646235,0.05163344544299083,0.05282062996744108,0.0008211828261727537
3.7,100.0,0.0019497712512095424,0.019337071809441664,0.0004108300402351419,4.155257608314187e-05,0.00031545643528842996,5.055200284663911e-05,0.02053575175631648,0.010660232174874969,0.0001225008286056512,0.0016483941615582057,0.0005881191384101141,0.05180347506568518,0.05299353562545921,0.0008240521216389584
3.71,100.0,0.001949803225063741,0.01933674812656117,0.0004108240956211588,4.155247384333596e-05,0.0003154617309502456,5.0553310113424905e-05,0.02053605573054777,0.010694704110063732,0.00012250277768019674,0.001648369874833609,0.0005881286547803648,0.05197350767379678,0.0531664442096293,0.0008269214947688617
3.72,100.0,0.00194983455922954,0.01933643084543941,0.00041081826759553955,4.155237327085281e-05,0.00031546692285148683,5.055459162605778e-05,0.020536353702035076,0.010729176471700023,0.00012250468863146457,0.0016483460645525252,0.0005881379847630698,0.052143543108515565,0.05333935556436796,0.0008297909413748578
3.73,100.0,0.0019498652665706478,0.019336119837066533,0.00041081255380866075,4.155227433169311e-05,0.0003154720130841366,5.055584790443648e-05,0.02053664579177228,0.010763649249405127,0.00012250656223991197,0.0016483227211140262,0.0005881471321027051,0.05231358131375801,0.05351226963473676,0.0008326604599901828
3.74,100.0,0.0019498953597181553,0.019335814974676024,0.0004108069519517704,4.155217699237896e-05,0.00031547700370398925,5.05570794594677e-05,0.020536932118657595,0.010798122432980013,0.0001225083992737784,0.0016482998350843426,0.0005881561004775301,0.0524836222344116,0.05368518636674851,0.0008355300491734589
3.75,100.0,0.0019499248510782268,0.019335516133664427,0.0004108014597555264,4.155208121993057e-05,0.00031548189673195865,5.055828679338833e-05,0.020537212799569188,0.010832596012398832,0.0001225102004896068,0.0016482773971908972,0.000588164893501891,0.05265366581629973,0.053858105707332855,0.0008383997075077796
3.7600000000000002,100.0,0.001949953752839788,0.01933522319151105,0.0004107960749885352,4.1551986981842896e-05,0.0003154866941553864,5.055947040008768e-05,0.02053748794944073,0.010867069977802435,0.00012251196663276537,0.001648255398316337,0.0005881735147285249,0.05282371200614674,0.05403102760430201,0.0008412694335997959
3.77,100.0,0.0019499820769822186,0.019334936027697664,0.00041079079545589025,4.1551894246062286e-05,0.00031549139792934973,5.0560630765429726e-05,0.020537757681337043,0.010901544319491871,0.00012251369843796906,0.0016482338294925673,0.0005881819676508629,0.05299376075154275,0.05420395200631633,0.0008441392260788021
3.7800000000000002,100.0,0.0019500098352830393,0.019334654523628245,0.00041078561899771066,4.155180298096316e-05,0.0003154960099779694,5.056176836757535e-05,0.02053802210652964,0.010936019027921922,0.00012251539662980096,0.0016482126818947835,0.0005881902557053342,0.05316381200090872,0.05437687886285009,0.0008470090835958222
3.79,100.0,0.0019500370393256041,0.019334378562548667,0.00041078054348767947,4.1551713155324646e-05,0.0003155005321957181,5.0562883677304557e-05,0.020538281334572358,0.01097049409369458,0.00012251706192323408,0.001648191946835505,0.0005881983822736698,0.053333865703461304,0.05454980812415702,0.0008498790048226951
3.8000000000000003,100.0,0.0019500637005067894,0.019334108029466415,0.0004107755668315826,4.155162473830726e-05,0.000315504966448728,5.056397715833873e-05,0.020538535473376945,0.01100496950755259,0.0001225186950241527,0.0016481716157586079,0.000588206350685206,0.053503921809177866,0.05472273974123609,0.0008527489884511614
3.81,100.0,0.001950089830044683,0.019333842811070295,0.00041077068696584697,4.155153769942954e-05,0.0003155093145760992,5.056504926766287e-05,0.020538784629288643,0.011039445260372935,0.00012252029662987402,0.0016481516802333577,0.0005882141642191882,0.05367398026876137,0.05489567366579708,0.0008556190331919484
3.8200000000000003,100.0,0.0019501154389862762,0.019333582795650152,0.0004107659018560793,4.155145200854471e-05,0.0003155135783912077,5.056610045584779e-05,0.02053902890716179,0.011073921343160367,0.00012252186742966968,0.0016481321319484431,0.0005882218261070746,0.053844041033605385,0.0550686098502263,0.0008584891377738573
3.83,100.0,0.0019501405382151516,0.01933332787301659,0.00041076120949560467,4.155136763581735e-05,0.00031551775968301313,5.056713116737244e-05,0.020539268410435407,0.011108397747040897,0.00012252340810528734,0.0016481129627060078,0.0005882293395348398,0.05401410405575897,0.0552415482475522,0.0008613593009428477
3.84,100.0,0.0019501651384591745,0.019333077934420663,0.00041075660790400477,4.1551284551700036e-05,0.0003155218602173671,5.056814184094604e-05,0.020539503241208807,0.011142874463255324,0.00012252491933147214,0.001648094164415684,0.0005882367076452789,0.05418416928789167,0.05541448881141112,0.0008642295214611249
3.85,100.0,0.0019501892380215215,0.019332833017650947,0.00041075209777563195,4.155120279881453e-05,0.00031552587930206517,5.056913230091464e-05,0.020539733362123124,0.011177351495047007,0.00012252639983885644,0.0016480757398384292,0.0005882439303447998,0.05435423674740466,0.05558743155880577,0.0008670997997981288
3.86,100.0,0.00195021285089025,0.01933259297463517,0.0004107476764122241,4.1551122327335445e-05,0.0003155298193648645,5.057010315142141e-05,0.02053995891276989,0.011211828830428804,0.00012252785084981596,0.0016480576779737304,0.0005882510116204085,0.054524306369561834,0.05576037642633489,0.0008699701342567692
3.87,100.0,0.001950235990517854,0.019332357663265336,0.00041074334122436304,4.1551043090015235e-05,0.00031553368273438113,5.0571054971822126e-05,0.02054018002709222,0.011246306457899253,0.0001225292735176962,0.0016480399682634675,0.0005882579553179667,0.054694378092247684,0.05593332335316288,0.0008728405232089868
3.88,100.0,0.0019502586663236194,0.019332126988769658,0.0004107390904866556,4.155096506269165e-05,0.000315537470945778,5.057198814314476e-05,0.02054039679400209,0.011280784369832226,0.00012253066837408522,0.0016480226036553176,0.0005882647642320865,0.05486445187424776,0.056106272298914614,0.0008757109655779252
3.89,100.0,0.0019502808875533054,0.019331900858080668,0.0004107349225048018,4.155088822170324e-05,0.0003155411855064857,5.0572903039468374e-05,0.020540609300816453,0.011315262558738439,0.00012253203593729693,0.001648005577223875,0.0005882714411110752,0.05503452767508677,0.056279223223938885,0.0008785814603061563
3.9,100.0,0.0019503026632850399,0.01933167917977614,0.00041073083561452104,4.1550812543876496e-05,0.00031554482789715455,5.057380002815635e-05,0.02054081763331262,0.011349741017260693,0.00012253337671260954,0.0016479888821662515,0.0005882779886587716,0.05520460545500289,0.056452176089283226,0.0008814520063550133
3.91,100.0,0.0019503240024352155,0.01933146186402,0.0004107268281804771,4.155073800651306e-05,0.0003155483995726066,5.05746794700897e-05,0.020541021875783674,0.011384219738169126,0.000122534691192504,0.0016479725117976836,0.0005882844095363831,0.055374685174922146,0.05662513085666877,0.0008843226027039244
3.92,100.0,0.001950344913764386,0.01933124882250328,0.0004107228985952048,4.155066458737684e-05,0.0003155519019627875,5.057554171990025e-05,0.020541222111093865,0.011418698714356457,0.00012253597985690222,0.0016479564595471342,0.000588290706364322,0.0555447667964326,0.05679808748846505,0.0008871932483497452
3.93,100.0,0.0019503654058831618,0.019331039968385016,0.00041071904527803505,4.1550592264681194e-05,0.0003155553364737188,5.057638712620399e-05,0.020541418420734002,0.011453177938833247,0.0001225372431734057,0.0016479407189528966,0.0005882968817240423,0.05571485028175885,0.056971045947664875,0.0008900639423060923
3.94,100.0,0.0019503854872581067,0.0193308352162332,0.000410715266674021,4.155052101707611e-05,0.00031555870448844996,5.057721603183425e-05,0.020541610884876875,0.01148765740472313,0.00012253848159753388,0.0016479252836581993,0.0005883029381598771,0.055884935593736175,0.05714400619785915,0.0008929346836026767
3.95,100.0,0.0019504051662176335,0.019330634481965682,0.00041071156125286376,4.1550450823635354e-05,0.0003155620073680101,5.057802877407501e-05,0.020541799582432636,0.011522137105258071,0.00012253969557296247,0.0016479101474068088,0.0005883088781808748,0.056055022695784995,0.05731696820321173,0.0008958054712846367
3.96,100.0,0.0019504244509578998,0.019330437682791114,0.000410707927507838,4.1550381663843616e-05,0.0003155652464523604,5.057882568489415e-05,0.020541984591104206,0.011556617033773616,0.00012254088553176193,0.0016478953040386336,0.0005883147042626355,0.05622511155188509,0.057489931928434226,0.0008986763044118712
3.97,100.0,0.001950443349548704,0.01933024473714987,0.0004107043639547179,4.1550313517583714e-05,0.0003155684230613458,5.0579607091176685e-05,0.020542165987442688,0.011591097183704139,0.0001225420518946359,0.0016478807474853284,0.0005883204188491488,0.05639520212654999,0.0576628973387609,0.0009015471820583727
