t,Rs,RL,Ri,L,R2L2,R2_CPP,Li,R2i,Shc,ShcP,ShcGS,GS,GSP,RasGDP,Ras_ShcGS,RasGTP,GAP,Ras_GAP,Raf,Ras_Raf,Rafa,MEK,MEKP,MEKPP,ERK,ERKP,ERKPP,t,X
3.49,10928.908612869016,9.281514117250858e-08,3728.9086129761636,1.613601284890331e-20,3.1697296284081314e-17,1.1840787927167616e-17,7.184858782314993e-09,1.6246271895863525e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-2.946908428689378e-17,14999.99999999998,-2.9224802771022975e-18,9976.580302654185,-5.627677845971e-17,-3.703764002621905e-17,359999.87555487896,0.12428711870781031,0.0001580016492199883,749954.487449236,45.49968515286348,0.012865610699010729,3.49,0.0
3.5,10926.938691189765,9.278309063126884e-08,3726.9386912969453,1.613334884290189e-20,3.174751401402547e-17,1.1893944834648845e-17,7.216909323437046e-09,1.6389430815933111e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,7.611071298381018e-18,14999.99999999998,7.547979934965023e-19,9976.580302654185,1.4534777681384774e-17,9.13786955832987e-18,359999.87744609575,0.1223983061203175,0.00015559743765263277,749954.6297143686,45.35750035168875,0.012785279321616487,3.5,0.0
3.5100000000000002,10924.953086009358,9.275092034684246e-08,3724.953086116571,1.6130686207843148e-20,3.1797518240386725e-17,1.1947113846406014e-17,7.2490796077458274e-09,1.6533597569613212e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,4.089310254603986e-17,14999.99999999998,4.0554122545464625e-18,9976.580302654185,7.809309841135726e-17,5.062185361686689e-17,359999.8793085714,0.1205381980929594,0.00015322980946330946,749954.7716452633,45.21564934880554,0.012705387517994734,3.5100000000000002,0.0
3.52,10922.951733389258,9.271862987955344e-08,3722.9517334965026,1.6128024950932564e-20,3.184730897935093e-17,1.2000293965750295e-17,7.2813700749173705e-09,1.667877702139162e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,6.413079446348157e-17,14999.99999999998,6.359918754273507e-18,9976.580302654185,1.224698572654363e-16,7.964173555509124e-17,359999.8811427428,0.11870635830313464,0.0001508982078626095,749954.9132409198,45.074133145746536,0.012625934077395193,3.52,0.0
3.5300000000000002,10920.93456956261,9.26862187916368e-08,3720.9345696698883,1.6125365079409355e-20,3.189688624636347e-17,1.2053484194515085e-17,7.313781162716629e-09,1.6824974028482909e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,6.986565422499797e-17,14999.99999999998,6.92865086486318e-18,9976.580302654185,1.3342165447067868e-16,8.691363251391916e-17,359999.8829490402,0.11690235699634895,0.00014860208445307844,749955.0545003727,44.93295270904321,0.012546917767027183,3.5300000000000002,0.0
3.54,10918.901530939464,9.265368664726457e-08,3718.9015310467726,1.6122706600544244e-20,3.194625005617485e-17,1.2106683533226159e-17,7.346313306971569e-09,1.6972193439009371e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,7.327997770217382e-17,14999.99999999998,7.267252938097239e-18,9976.580302654185,1.39941949473582e-16,9.130471585589052e-17,359999.8847278869,0.11512577159730113,0.00014634090001231978,749955.1954226957,44.79210896645585,0.012468337326310384,3.54,0.0
3.5500000000000003,10916.85255410753,9.26210330125726e-08,3716.8525542148727,1.6120049521642557e-20,3.1995400422818295e-17,1.2159890980916972e-17,7.378966941546359e-09,1.7120440093446623e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,7.949738401657101e-17,14999.99999999998,7.883839705347889e-18,9976.580302654185,1.5181526003565978e-16,9.916879997449166e-17,359999.88647969963,0.11337618559937054,0.0001441141230704059,749955.3360069942,44.6516028137831,0.012390191476694765,3.5500000000000003,0.0
3.56,10914.787575835298,9.258825745568687e-08,3714.787575942674,1.6117393850044527e-20,3.2044337359622936e-17,1.22131055351297e-17,7.4117424983150185e-09,1.726971882436019e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,8.048749598972793e-17,14999.99999999998,7.982030161442086e-18,9976.580302654185,1.5370606535184183e-16,1.0049662244278081e-16,359999.8882048898,0.111653188355328,0.00014192122964192647,749955.4762524045,44.51143511613341,0.012312478923330351,3.56,0.0
3.5700000000000003,10912.706533077166,9.255535954674938e-08,3712.706533184574,1.611473959312317e-20,3.2093060879258385e-17,1.2266326192080154e-17,7.444640407135522e-09,1.7420034454635064e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,7.807842772604496e-17,14999.99999999998,7.743120316341647e-18,9976.580302654185,1.4910549442848674e-16,9.753288961023751e-17,359999.889903862,0.10995637566283133,0.00013976170397630598,749955.6161580968,44.37160670431218,0.012235198349549382,3.5700000000000003,0.0
3.58,10910.609362976102,9.252233885794467e-08,3710.609363083543,1.611208675828512e-20,3.2141570993741244e-17,1.2319551946623869e-17,7.47766109582336e-09,1.757139179753365e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,7.529435068466536e-17,14999.99999999998,7.467020453480904e-18,9976.580302654185,1.4378877356986267e-16,9.400348596961503e-17,359999.89157701493,0.10828534938565988,0.0001376350380727208,749955.755723274,44.232118377134626,0.012158348420068748,3.58,0.0
3.59,10908.496002868571,9.248919496352235e-08,3708.4960029760437,1.6109435352971238e-20,3.21898677144806e-17,1.2372781792432845e-17,7.510804990128929e-09,1.772379565487145e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,6.767989349278426e-17,14999.99999999998,6.7118866786507655e-18,9976.580302654185,1.2924753010804927e-16,8.444039047391067e-17,359999.8932247406,0.10663971804770161,0.00013554073244120759,749955.8949471739,44.092970897762335,0.012081927775409309,3.59,0.0
3.6,10906.366390286576,9.245592743982641e-08,3706.3663903940815,1.6106785384656125e-20,3.2237951052271564e-17,1.2426014721888142e-17,7.544072513708197e-09,1.7877250817705815e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,5.07749950982095e-17,14999.99999999998,5.035410017088342e-18,9976.580302654185,9.696443554138707e-17,6.338201173454472e-17,359999.89484742493,0.10501909613807328,0.00013347829521265166,749956.0338290664,43.95416499795742,0.012005935037945505,3.6,0.0
3.61,10904.220462958972,9.242253586532641e-08,3704.2204630665115,1.6104136860847337e-20,3.228582101727528e-17,1.2479249725898966e-17,7.577464088091653e-09,1.803176206767494e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,3.1768734673535205e-17,14999.99999999998,3.1505390572541056e-18,9976.580302654185,6.066839365493087e-17,3.971634563377197e-17,359999.89644544903,0.10342310308274216,0.0001314472408215423,749956.1723682462,43.81570138438552,0.011930368820964316,3.61,0.0
3.62,10902.058158817754,9.238901982063674e-08,3702.058158925327,1.6101489789086533e-20,3.23334776190893e-17,1.2532485794214915e-17,7.610980132664884e-09,1.818733417397483e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.3120004849982037e-17,14999.99999999998,1.3011247826786591e-18,9976.580302654185,2.505512409713726e-17,1.6525365646687675e-17,359999.89801918785,0.10185136445329997,0.00012944709155466216,749956.3105640406,43.677580731175546,0.01185522771753698,3.62,0.0
3.63,10899.879416000469,9.235537888854518e-08,3699.8794161080764,1.6098844176949118e-20,3.238092086674768e-17,1.2585721915354888e-17,7.644621064640103e-09,1.8343971893726685e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-2.0324317275873242e-18,14999.99999999998,-2.0155839451211757e-19,9976.580302654185,-3.881313360977172e-18,-2.2556664395146614e-18,359999.89956901054,0.10030351143686188,0.0001274773768721679,749956.4484158059,43.539803683161686,0.011780510305081714,3.63,0.0
3.64,10897.684172854519,9.232161265403325e-08,3697.6841729621583,1.609620003204286e-20,3.2428150768760185e-17,1.2638957076755112e-17,7.678387299035797e-09,1.8501679970454642e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-1.477635881497528e-17,14999.99999999998,-1.465387138342376e-18,9976.580302654185,-2.8218247208062584e-17,-1.8022884294709324e-17,359999.9010952805,0.09877918127356293,0.0001255376339681754,749956.5859229311,43.40237085318206,0.011706215141249017,3.64,0.0
3.65,10895.472367940542,9.228772070430229e-08,3695.4723680482157,1.609355736200786e-20,3.247516733313026e-17,1.269219026479584e-17,7.712279248650636e-09,1.866046313358946e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-3.05149226363036e-17,14999.99999999998,-3.0261971723194845e-18,9976.580302654185,-5.827400524197722e-17,-3.7615846151839934e-17,359999.9025983548,0.09727801716937885,0.00012362740765924985,749956.723084836,43.26528282259984,0.01163234076448917,3.65,0.0
3.66,10893.243940032851,9.225370262881838e-08,3693.2439401405595,1.6090916174521046e-20,3.252197056730333e-17,1.2745420464427096e-17,7.74629732401852e-09,1.8820326101364967e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-4.312612151850777e-17,14999.99999999998,-4.2768631137319336e-18,9976.580302654185,-8.235746964321603e-17,-5.335041838715864e-17,359999.90407858667,0.09579966647410967,0.00012174624805061467,749956.8599009613,43.12854015247884,0.011558885710101054,3.66,0.0
3.67,10890.99882812587,9.221955801931913e-08,3690.998828233611,1.6088276477291522e-20,3.2568560478256315e-17,1.2798646659606677e-17,7.78044193340187e-09,1.898127357684202e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-5.138979141833228e-17,14999.99999999998,-5.096380001311465e-18,9976.580302654185,-9.813850694079702e-17,-6.372530267830813e-17,359999.90553632326,0.0943437823735629,0.00011989371270395785,749956.9963707777,42.992143373176546,0.011485848494920915,3.67,0.0
3.68,10888.7369714366,9.218528646984552e-08,3688.736971544375,1.6085638278061945e-20,3.2614937072494033e-17,1.285186783320202e-17,7.814713482759679e-09,1.9143310248468842e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-5.4115605586110434e-17,14999.99999999998,-5.36670186929589e-18,9976.580302654185,-1.0334396363140144e-16,-6.728088454315057e-17,359999.9069719067,0.0929100232620992,0.00011806936583384354,749957.1324937836,42.85609298818324,0.01141322762271111,3.68,0.0
3.69,10886.458309408305,9.215088757676194e-08,3686.458309516115,1.608300158461045e-20,3.2661100356079563e-17,1.290508296709383e-17,7.849112375727555e-09,1.9306440788976654e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-5.15881925304358e-17,14999.99999999998,-5.1160556300419124e-18,9976.580302654185,-9.851739153749653e-17,-6.434905638683561e-17,359999.9083856736,0.09149805296412662,0.00011627277859155835,749957.2682695051,42.72038947274826,0.01134102158200843,3.69,0.0
3.7,10884.162781714378,9.21163609387722e-08,3684.162781822223,1.6080366404753786e-20,3.2707050334672754e-17,1.2958291042329373e-17,7.883639013601725e-09,1.9470669853882736e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-4.790918958239796e-17,14999.99999999998,-4.75120501226245e-18,9976.580302654185,-9.149164088598865e-17,-5.988826955217031e-17,359999.9097779547,0.09010754115492871,0.00011450352960426947,749957.4036974994,42.5850332712824,0.011269228842215906,3.7,0.0
3.71,10881.85032825974,9.208170615698719e-08,3681.850328367618,1.6077732746334408e-20,3.275278701346295e-17,1.3011491038621693e-17,7.918293795271273e-09,1.963600208517023e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-4.151300196736598e-17,14999.99999999998,-4.116888319272694e-18,9976.580302654185,-7.927691320422648e-17,-5.200960165466675e-17,359999.911149077,0.08873816115322444,0.0001127612021478262,749957.5387773408,42.45002481089495,0.011197847872854211,3.71,0.0
3.72,10879.520889186002,9.204692283491365e-08,3679.5208892939154,1.6075100617232094e-20,3.279831039726327e-17,1.3064681934848267e-17,7.953077117229456e-09,1.98024421070575e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-3.375400160403318e-17,14999.99999999998,-3.3474200502105543e-18,9976.580302654185,-6.445963727551332e-17,-4.2367995210785325e-17,359999.91249936225,0.08738959172991358,0.00011104538646360024,749957.6735086321,42.31536449027599,0.011126877127423522,3.72,0.0
3.73,10877.174404874364,9.201201057849072e-08,3677.1744049823137,1.6072470025360707e-20,3.284362049050715e-17,1.3117862708944655e-17,7.987989373537144e-09,1.9969994526555807e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-2.655465044382731e-17,14999.99999999998,-2.6334527946506738e-18,9976.580302654185,-5.071111701541628e-17,-3.3317984191659547e-17,359999.9138291272,0.08606151648572921,0.00010935567896151648,749957.807891001,42.18105268350277,0.011056315048687537,3.73,0.0
3.74,10874.810815948986,9.197696899611136e-08,3674.8108160569695,1.6069840978665773e-20,3.288871729727211e-17,1.3171032337970591e-17,8.023030955801368e-09,2.0138663932688223e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-2.1126615195177235e-17,14999.99999999998,-2.0951488221339125e-18,9976.580302654185,-4.034525870641741e-17,-2.6359351657042198e-17,359999.91513868375,0.0847536239093399,0.00010769168229459702,749957.9419240997,42.04708973966939,0.010986160067978808,3.74,0.0
3.75,10872.43006328027,9.194179769862241e-08,3672.4300633882885,1.6067213485110434e-20,3.293360082133076e-17,1.3224189798360456e-17,8.058202253175306e-09,2.0308454894368903e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,-1.0387790626367633e-17,14999.99999999998,-1.0301682335499092e-18,9976.580302654185,-1.9837446047772663e-17,-1.2916077090827709e-17,359999.9164283382,0.08346560811878742,0.00010605300630862102,749958.0756076105,41.913475978324044,0.010916410598564375,3.75,0.0
3.7600000000000002,10870.03208798853,9.190649629942162e-08,3670.0320880965837,1.6064587552714017e-20,3.297827106607875e-17,1.3277334065338863e-17,8.093503652261184e-09,2.0479371964346004e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,8.411360421366527e-20,14999.99999999998,8.34159048813782e-21,9976.580302654185,1.606317376418222e-19,1.8002198599260891e-19,359999.9176983936,0.08219716650969096,0.00010443926503042497,749958.2089412306,41.780211703884284,0.01084706505589868,3.7600000000000002,0.0
3.77,10867.616831447156,9.187106441442504e-08,3667.6168315552454,1.6061963189520243e-20,3.302272803462721e-17,1.3330464113452506e-17,8.128935537142983e-09,2.065141967503766e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,9.250936038068158e-18,14999.99999999998,9.174250847747424e-19,9976.580302654185,1.7666409333910838e-17,1.1605294999384834e-17,359999.91894914774,0.08094800153905689,0.00010285007895247981,749958.341924683,41.647297194678934,0.010778121841928577,3.77,0.0
3.7800000000000002,10865.184235286062,9.183550166210864e-08,3665.184235394188,1.6059340403605797e-20,3.3066971729800897e-17,1.3383578916461964e-17,8.164498289344714e-09,2.082460253901654e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.593642979968803e-17,14999.99999999998,1.5804326084681732e-18,9976.580302654185,3.0433621245127684e-17,1.985459014276386e-17,359999.92018089414,0.07971782013772176,0.00010128507428056932,749958.4745577136,41.5147327065391,0.010709579350010932,3.7800000000000002,0.0
3.79,10862.734241395046,9.179980766353295e-08,3662.734241503208,1.605671920308129e-20,3.3111002154157557e-17,1.343667744737846e-17,8.200192287805828e-09,2.099892504844611e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.8971295715661443e-17,14999.99999999998,1.8814035312727513e-18,9976.580302654185,3.6229269927970104e-17,2.342972737508882e-17,359999.9213939218,0.07850633365839946,9.974388286738807e-05,749958.6068400904,41.382518473103225,0.010641435965177418,3.79,0.0
3.8000000000000003,10860.266791925857,9.176398204232227e-08,3660.2667920340537,1.6054099596130816e-20,3.3154819310048264e-17,1.3489758678803656e-17,8.236017908902072e-09,2.117439167250118e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,2.2725927195194055e-17,14999.99999999998,2.253754328079697e-18,9976.580302654185,4.339944712399513e-17,2.8065883537218065e-17,359999.9225885143,0.07731325888541216,9.822614350565044e-05,749958.7387716098,41.25065469961132,0.010573690055273808,3.8000000000000003,0.0
3.81,10857.781829298572,9.17280244247962e-08,3657.7818294068056,1.6051481590921992e-20,3.319842319954037e-17,1.3542821582252422e-17,8.271975526313816e-09,2.1351006861554847e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,2.4558624420931805e-17,14999.99999999998,2.435504856974271e-18,9976.580302654185,4.6899328167065594e-17,3.0334342179242474e-17,359999.92376495234,0.07613831548074484,9.673149865782824e-05,749958.8703520809,41.11914157855346,0.010506339992730054,3.81,0.0
3.8200000000000003,10855.279296202663,9.1691934439913e-08,3655.2792963109323,1.6048865195676e-20,3.3241813824510173e-17,1.3595865128731951e-17,8.308065511082804e-09,2.1528775043006545e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,2.4604404504272877e-17,14999.99999999998,2.440044897072562e-18,9976.580302654185,4.6986753812102624e-17,3.042853270066262e-17,359999.92492351186,0.0749812278324622,9.525959682321668e-05,749959.0015813371,40.98797927832078,0.010439384138490848,3.8200000000000003,0.0
3.83,10852.759135600985,9.16557117193169e-08,3652.759135709291,1.604625041864923e-20,3.32849911866418e-17,1.3648888288626944e-17,8.344288231564816e-09,2.170770062172705e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,2.3224126117875173e-17,14999.99999999998,2.3031611714023466e-18,9976.580302654185,4.4350851929174785e-17,2.883086599152232e-17,359999.92606446473,0.0738417244715091,9.381009179125859e-05,749959.1324592319,40.857167946768364,0.010372820846846622,3.83,0.0
3.84,10850.221290733163,9.161935589736362e-08,3650.221290841506,1.604363726813346e-20,3.3327955287445737e-17,1.3701890031729914e-17,8.380644053404128e-09,2.1887787979538008e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,2.103419588281372e-17,14999.99999999998,2.085983360499175e-18,9976.580302654185,4.016876745935636e-17,2.635055731403935e-17,359999.9271880787,0.07271953799703122,9.238264254604046e-05,749959.2629856394,40.726707711659635,0.01030664846589363,3.84,0.0
3.85,10847.665705116659,9.158286661109182e-08,3647.6657052250375,1.6041025752374748e-20,3.3370706128314295e-17,1.3754869327569985e-17,8.417133339562053e-09,2.2069041472877595e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.652308534781306e-17,14999.99999999998,1.6386117067646763e-18,9976.580302654185,3.1553950692935974e-17,2.0855883958860665e-17,359999.9282946164,0.07161440601304189,9.097691446575246e-05,749959.3931604592,40.596598674910844,0.010240865329393015,3.85,0.0
3.86,10845.092322554881,9.154624350035934e-08,3645.0923226632967,1.6038415879739536e-20,3.341324371046464e-17,1.3807825144833312e-17,8.453756450180812e-09,2.2251465435985945e-18,30000.0,0.0,0.0,20000.0,0.0,19999.999999999953,0.0,1.1011636315409062e-17,14999.99999999998,1.092035460477983e-18,9976.580302654185,2.1028798621065585e-17,1.406589836818061e-17,359999.92938433774,0.07052606898737394,8.959257658133192e-05,749959.522983604,40.466840925703025,0.010175469774804486,3.86,0.0
