t,V,A,D,A_,D_,m,m_1,h,n,h_1,n_1
3.61,13.34078022172632,0.37185812773204835,1.2352257233818063e-07,0.6281417466770877,2.0682914223321164e-09,0.27491607505669335,0.05679937202556721,1.6478404695074598e-06,0.8989774617331922,0.0035313908233281094,0.964008873800409
3.62,13.180119607496755,0.37093251933420407,1.277590339292373e-07,0.6290673502989147,2.607847037831178e-09,0.2737049581749023,0.05626684780221051,1.6470919022348373e-06,0.8991330424121535,0.0035412997780039693,0.9640894961457517
3.63,13.019462540031311,0.37000996035388145,1.321437423470861e-07,0.6299899046619915,2.8403844851225324e-09,0.27250039437433593,0.05573832470982712,1.6463436849098352e-06,0.8992831244079281,0.003551207739211098,0.9641690867476975
3.64,12.85881068916443,0.3690904416431924,1.3668153108764477e-07,0.6309094185458523,3.1294240710855656e-09,0.27130237265402424,0.05521379511229187,1.6455958177016863e-06,0.899427743693563,0.0035611146939059563,0.96424765933673
3.65,12.69816604389263,0.3681739523050414,1.4137825373813755e-07,0.6318259026865977,3.6301069043820483e-09,0.27011087963070535,0.054693249761194565,1.6448483008154458e-06,0.8995669430884412,0.003571020626477434,0.9643252302093283
3.66,12.537530585813792,0.3672604814752761,1.4623987043950946e-07,0.632739367806109,4.478744139811751e-09,0.26892590142493894,0.05417667914750886,1.644101134463094e-06,0.8997007652204206,0.0035809255212066087,0.9644018154994889
3.67,12.37690599466477,0.36635001992079064,1.5127204150079843e-07,0.6336498231600981,5.647069485236016e-09,0.2677474236918234,0.05366407381096066,1.6433543188593212e-06,0.8998292460249,0.0035908293640190287,0.9644774283791829
3.68,12.216294072653978,0.36544255774552187,1.5648059524606654e-07,0.634557278620869,7.1530135285082245e-09,0.26657543210372564,0.053155424178473396,1.6426078542203724e-06,0.8999524241385833,0.0036007321401198074,0.9645520831876903
3.69,12.055696612913954,0.36453808508605723,1.6187198116464078e-07,0.6354617443120525,8.72990874812777e-09,0.26540990998704606,0.052650719414146036,1.641861740798647e-06,0.9000703378070752,0.0036106338340399103,0.9646257937070264
3.7,11.895115409734148,0.3636365920736974,1.674526127991761e-07,0.6363632303455093,1.0128180121212945e-08,0.2642508408072417,0.05214994875631362,1.6411159788444105e-06,0.9001830253128082,0.003620534430346596,0.9646985737581208
3.71,11.7345530164811,0.3627380646463345,1.7323222919872283e-07,0.6372617512558978,1.0865538116345709e-08,0.2630981992271269,0.05165309591424265,1.6403705687466788e-06,0.9002905410148468,0.003630433906451778,0.9647704426539039
3.72,11.574008914802773,0.361842505651331,1.7920910285587102e-07,0.6381573041630872,1.0976478428400522e-08,0.2619519896127082,0.05116016377466833,1.639625510440066e-06,0.9003928738238057,0.003640332266678821,0.9648413963202288
3.73,11.41348718511592,0.36094989260319404,1.8539926577040144e-07,0.6390499127893231,9.208216572528956e-09,0.26081217020987124,0.050671125621742794,1.6388808045692046e-06,0.900490110527149,0.003650229474492777,0.9649114653729051
3.74,11.252988819103654,0.3600602200086992,1.918072533389626e-07,0.6399395817420066,6.442040427880847e-09,0.2596787284967987,0.05018597368431012,1.6381364513375064e-06,0.9005822720849045,0.0036601255201459803,0.964980656793236
3.75,11.0925155098359,0.35917347850847914,1.9844020410570052e-07,0.640826317436057,5.6152592276926e-09,0.25855164443247014,0.04970469541420005,1.6373924510682148e-06,0.9006693943505175,0.00367002038746417,0.9650489827526549
3.7600000000000002,10.93206894860172,0.3582896587471922,2.0530601890399905e-07,0.6417101298260384,6.120749988824865e-09,0.2574308973516864,0.049227277925364646,1.636648804099658e-06,0.9007515130945245,0.0036799140600305732,0.9651164552764346
3.77,10.771651070765618,0.35740875000827615,2.1241392040921582e-07,0.6425910303566125,7.2211904374041594e-09,0.2563164631629749,0.048753706237868885,1.6359055108303408e-06,0.900828669249416,0.0036898065188606458,0.9651830880481418
3.7800000000000002,10.611263510606635,0.3565307432203188,2.1977226307009102e-07,0.6434690293656509,7.641766809026192e-09,0.255208320360409,0.048283967082500205,1.635162571625818e-06,0.900900897351114,0.003699697747421677,0.9652488924073536
3.79,10.45090798993371,0.3556556288201072,2.273900269213358e-07,0.6443441368543469,6.935518606364322e-09,0.25410644569808133,0.04781804616120828,1.6344199868884211e-06,0.9009682337558558,0.003709587728024698,0.965313880181065
3.8000000000000003,10.290586640417477,0.3547833949548046,2.3527865602800608e-07,0.6452163644112257,5.355313195672592e-09,0.25301080954305527,0.0473559253140642,1.6336777571408718e-06,0.9010307234470226,0.0037194764383736995,0.9653780658460727
3.81,10.130299924554079,0.3539140390463886,2.434407756854229e-07,0.6460857140676364,3.445198867333225e-09,0.2519214050904108,0.0468976003995202,1.632935882507986e-06,0.9010883761752634,0.0037293638734503323,0.965441452471197
3.8200000000000003,9.97005084017893,0.3530475443960475,2.51893054999854e-07,0.6469521996460237,4.064873186459166e-09,0.2508381890338233,0.04644304500490053,1.6321943637758115e-06,0.9011412551721248,0.0037392500010964783,0.9655040601052177
3.83,9.809840629701766,0.3521839040550457,2.606435194060756e-07,0.647815829592856,5.708578343521214e-09,0.2497611420810645,0.04599224746577411,1.6314532013148901e-06,0.901189386628062,0.0037491348072948762,0.9655658968026283
3.84,9.649670829011791,0.3513231094355987,2.6970220913381173e-07,0.648676614556377,6.3058143818980216e-09,0.24869024037087192,0.045545193351459984,1.6307123955862136e-06,0.9012328029114557,0.003759018274692855,0.9656269725110438
3.85,9.489543206480294,0.350465150643138,2.7908074559574324e-07,0.649534564443144,5.832971715806544e-09,0.24762545591270804,0.045101865765754014,1.6299719471403822e-06,0.9012715412758544,0.003768900383027115,0.9656872985786206
3.86,9.329459560495692,0.34961001759802374,2.8879126259398774e-07,0.6503896890365609,4.574152051985378e-09,0.2465667597097841,0.04466224724738094,1.6292318565593968e-06,0.9013056396291604,0.0037787811113688947,0.9657468864543349
3.87,9.169421457648905,0.3487577014952819,2.9884484232268994e-07,0.6512419960224379,3.6374372289892296e-09,0.24551412559410782,0.04422632210433199,1.6284921243873818e-06,0.9013351310126783,0.0037886604409497517,0.9658057459461077
3.88,9.009430549243366,0.3479081930444298,3.092536228833402e-07,0.6520914938480117,3.8539349855216006e-09,0.24446752550323006,0.04379407353573126,1.6277527512215316e-06,0.9013600502525796,0.003798538351675777,0.9658638872944723
3.89,8.849489297322254,0.3470614783667974,3.2003671789813026e-07,0.6529381959610833,5.635400743850312e-09,0.2434269165439824,0.043365475927230765,1.627013738002786e-06,0.901380449291608,0.003808414812907248,0.9659213255658118
3.9,8.689596908943999,0.34621756193717085,3.3118775649837614e-07,0.653782097663376,9.211696030617371e-09,0.24239231269953287,0.04294053761876828,1.6262750844192835e-06,0.9013963113955196,0.003818289834627909,0.9659780559396737
3.91,8.529757436778056,0.3453764208658201,3.427401545149204e-07,0.6546232247287986,1.1665226145794234e-08,0.24136364183494602,0.04251921562826816,1.6255367920990988e-06,0.9014077221115634,0.0038281633653598993,0.9660341029268699
3.92,8.369971676880507,0.3445380506237879,3.5470172298519833e-07,0.6554615843181212,1.0356367270557214e-08,0.24034088876499404,0.042101500972472346,1.6247988614180661e-06,0.9014146982891525,0.0038380353942672513,0.9660894711535273
3.93,8.21024130831468,0.34370244168155056,3.6708714100924964e-07,0.6562971812744159,9.956891784570722e-09,0.23932402199106823,0.04168737497967768,1.6240612931434301e-06,0.9014172754354326,0.0038479058988480463,0.9661441704680571
3.94,8.050567694006839,0.34286958629033487,3.799094392844008e-07,0.6571300230991939,1.0701031260654623e-08,0.238313015460193,0.041276822227048524,1.6233240879300236e-06,0.9014154823831104,0.003857774860457341,0.9661982087645802
3.95,7.890952710691589,0.34203947377450117,3.931866035326928e-07,0.6579601199451809,1.3093713679339534e-08,0.2373078332247671,0.04086982144304563,1.6225872466849933e-06,0.9014093588516953,0.003867642253352899,0.9662515969051054
3.96,7.731397856680792,0.34121209557062565,4.0693442041903106e-07,0.658787481942247,1.5552706129204115e-08,0.23630844560834582,0.0404663551298166,1.6218507701998922e-06,0.9013989366342853,0.003877508056172229,0.9663043433866935
3.97,7.571904698589373,0.3403874427208291,4.2116959760566733e-07,0.6596121192725922,1.683698027642427e-08,0.23531482142598478,0.0400664049046951,1.6211146593164288e-06,0.9013842489792896,0.003887372246430173,0.9663564570596317
3.98,7.412475858796412,0.33956550017778203,4.3592200038504223e-07,0.6604340476093699,1.6290847034371857e-08,0.23432690703828354,0.03966993921953382,1.6203789155590064e-06,0.9013653516466545,0.003897234785191104,0.9664079524598949
3.99,7.25310979292975,0.3387462768223016,4.511735033646792e-07,0.6612532595420602,1.2462134192869213e-08,0.23334473451234233,0.039276976911314064,1.6196435379882246e-06,0.9013422117545282,0.003907095695842006,0.9664588211177282
4.0,7.0938110811002755,0.3379297463242127,4.6697756773465627e-07,0.6620697772143154,9.483903456147466e-09,0.23236820894551885,0.03888746222295873,1.6189085293736798e-06,0.9013149268046883,0.003916954909206871,0.9665090881900255
4.01,6.934580389216913,0.3371159048223741,4.833426924634918e-07,0.6628836005284928,1.1306439884355942e-08,0.23139731579781606,0.038501386652381696,1.6181738901868844e-06,0.9012835110558263,0.003926812414485822,0.9665587571973095
4.0200000000000005,6.775419131711264,0.33630474413309414,5.00288194562005e-07,0.6636947425652693,1.3013441301578441e-08,0.23043202464048868,0.038118732377087815,1.6174396213910057e-06,0.9012479947362568,0.003936668189172992,0.9666078356953219
4.03,6.61632871298004,0.3354962561180347,5.178335433231122e-07,0.6645032125074438,1.354097751522752e-08,0.22947230490212867,0.03773948149981951,1.6167057239831876e-06,0.9012084078905332,0.003946522210520329,0.9666563311104326
4.04,6.457310878788918,0.3346904306541321,5.360031007764271e-07,0.6653090210035393,1.233922712185718e-08,0.22851811845006223,0.03736361170309722,1.6159721992177918e-06,0.9011647878840484,0.003956374450101595,0.9667042526498307
4.05,6.298367092329815,0.3338872592147238,5.548184911815019e-07,0.6661121751046882,1.0862096037167009e-08,0.2275694325891221,0.03699110389463954,1.6152390482313135e-06,0.9011171661524764,0.003966224883236052,0.9667516079006028
4.0600000000000005,6.139498828540537,0.3330867331961387,5.743019354615225e-07,0.6669126820152144,1.048671086623399e-08,0.22662621419352705,0.03662193873611846,1.614506272191894e-06,0.9010655744058501,0.003976073484833497,0.9667984044767421
4.07,5.980707579632056,0.33228884386555935,5.94477260070351e-07,0.6677105491688173,1.2488362619200035e-08,0.22568842919680474,0.03625609635886938,1.6137738723544636e-06,0.9010100447991418,0.003985920228820062,0.966844649970812
4.08,5.8219948321377855,0.331493582507878,6.153691519784642e-07,0.6685057855812272,1.6541742201729616e-08,0.22475604342427966,0.03589355683989755,1.6130418500054738e-06,0.9009506094065536,0.003995765088892368,0.9668903519010094
4.09,5.663362063187238,0.330700940438215,6.370035165070183e-07,0.6692984018056758,2.0752591999356665e-08,0.2238290225035824,0.03553430015602584,1.6123102064830756e-06,0.9008873001658114,0.004005608038363066,0.966935517657828
4.1,5.504810740073789,0.3299109090034605,6.594073106178202e-07,0.6700884084102224,2.3179005862804943e-08,0.22290733188686218,0.03517830619663904,1.6115789431828726e-06,0.9008201488759687,0.004015449050137736,0.9669801545042548
4.11,5.346342324739243,0.32912347956794374,6.82608026573363e-07,0.6708758156073926,2.2216636447490275e-08,0.22199093693129007,0.03482555480353832,1.6108480615319577e-06,0.9007491872605117,0.004025288096899717,0.9670242696338928
4.12,5.187958266260307,0.3283386435385452,7.066341848111642e-07,0.6716606305220993,1.930517000286522e-08,0.22107980278647518,0.03447602571458823,1.6101175630359707e-06,0.9006744468632996,0.0040351251507922065,0.9670678700772138
4.13,5.02966000967207,0.32755639233510475,7.315147496231245e-07,0.6724428599216564,1.6228488634242486e-08,0.22017389454810407,0.03412969864078764,1.609387449226907e-06,0.9005959591728119,0.004044960183785542,0.9671109628154645
4.14,4.871448987749876,0.32677671741704856,7.572799551113939e-07,0.6732225091597311,1.614326444608209e-08,0.219273177138194,0.033786553206472954,1.6086577217152215e-06,0.9005137555085919,0.004054793167328539,0.9671535546787653
4.15,4.713326628516237,0.325999610257587,7.839610585110225e-07,0.6739995861451692,1.963618462022841e-08,0.2183776154270813,0.03344656901032875,1.6079283821442446e-06,0.9004278671261242,0.004064624072663628,0.9671956524415399
4.16,4.555294346980578,0.3252250623687577,8.11591735387683e-07,0.6747741038595447,2.2179961604449777e-08,0.21748717413245067,0.03310972557526056,1.6071994322458995e-06,0.9003383251041167,0.004074452870469769,0.9672372627233881
4.17,4.39735355183965,0.324453065284039,8.402058811305328e-07,0.6755460708432308,2.3666848559382968e-08,0.21660181791575242,0.032776002396510254,1.6064708737983022e-06,0.9002451604368368,0.004084279531146788,0.9672783920719492
4.18,4.239505642911019,0.32368361056489714,8.698384790807195e-07,0.6763154945173605,2.5079262699518242e-08,0.2157215113591345,0.03244537893023994,1.605742708644608e-06,0.9001484039997775,0.004094104024702289,0.9673190469337222
4.19,4.08175201152005,0.3229166897985024,9.005259162002229e-07,0.6770823834212462,2.6254334705430008e-08,0.21484621897886275,0.03211783460031473,1.6050149386922433e-06,0.9000480865554078,0.004103926320765224,0.9673592336602227
4.2,3.9240940403420606,0.32215229459870337,9.323058229123468e-07,0.6778467457017179,2.7393755441432926e-08,0.21397590523310508,0.0317933488022788,1.6042875659160692e-06,0.8999442387515617,0.004113746388575675,0.9673989585078294
4.21,3.7665331033646807,0.3213904166057713,9.652172028877727e-07,0.6786085896353597,2.8541665657272567e-08,0.2131105345307972,0.031471900907861124,1.603560592360791e-06,0.8998368911213644,0.004123564196979808,0.9674382276389929
4.22,3.6090705660669267,0.3206310474857617,9.99300432655e-07,0.6793679235067028,2.970710247007308e-08,0.21225007124127082,0.031153470269835688,1.602834020141627e-06,0.8997260740859416,0.004133379714434731,0.9674770471257065
4.23,3.4517077851533355,0.3198741789311836,1.0345973490107578e-06,0.6801247555592516,3.0912215216240336e-08,0.21139447970227518,0.03083803622612008,1.6021078514489451e-06,0.8996118179512094,0.004143192908992686,0.9675154229483297
4.24,3.2944461071385747,0.3191198026648213,1.071151633596561e-06,0.6808790940349176,3.214862687285706e-08,0.21054372424065912,0.030525578110387527,1.6013820885678709e-06,0.899494152889722,0.00415300374822479,0.9675533609853706
4.25,3.1372868724562255,0.31836791042768237,1.109008017369585e-06,0.6816309471791814,3.338511833768189e-08,0.2096977691670609,0.030216075248886767,1.600656733837191e-06,0.8993731089943201,0.004162812199419242,0.9675908670528403
4.26,2.980231413474468,0.317618493985028,1.1482125952706344e-06,0.6823803232438409,3.4558535202379206e-08,0.20885657876543998,0.02990950695540911,1.5999317896653267e-06,0.8992487162520486,0.004172618229491236,0.9676279468829436
4.2700000000000005,2.8232810531316206,0.31687154513038324,1.1888130877586106e-06,0.6831272304858291,3.5570699302020405e-08,0.2080201172943301,0.029605852532087428,1.5992072585438292e-06,0.8991210045263357,0.004182421804917367,0.9676646061109209
4.28,2.6664371048284465,0.31612705568534694,1.2308590905604738e-06,0.6838716768811439,3.657441807335641e-08,0.20718834901673577,0.029305091284608113,1.5984831430575324e-06,0.8989900035559617,0.00419222289171808,0.9677008502793973
4.29,2.509700872361766,0.31538501749799475,1.274402854187517e-06,0.6846136694320225,3.866712806342886e-08,0.20636123830294295,0.029007202574428938,1.597759445916821e-06,0.8988557429553226,0.004202021455411389,0.9677366848562761
4.3,2.3530736522183444,0.3146454224383002,1.3194976340749668e-06,0.6853532172052531,4.085881212259445e-08,0.20553874948541515,0.02871216574440548,1.5970361698929887e-06,0.8987182522415731,0.004211817461179635,0.9677721152307198
