t,R,V_post,b,C1,C2,C_G1,C3,C_G2,C4,C_G3,n_post
3.68,0.005963893836521597,-69.18161002217182,0.9999790407045761,0.9320018909676135,0.05622993441147661,0.010466320752998843,0.0012724455544620428,1.6429397881757416e-05,1.2812119386602784e-05,1.1842196056001178e-07,0.48065123852825253
3.69,0.005963901807856344,-69.14066891372305,0.9999790405440391,0.932424780485292,0.05579775427252415,0.010495997653820244,0.0012523882212218398,1.6408325276191527e-05,1.2507378403640356e-05,1.1682435852434204e-07,0.47985814448876407
3.7,0.005963909581152358,-69.09965517643596,0.9999790407082596,0.932833656397393,0.05537879865172773,0.010525670830061297,0.0012331066653338608,1.6389976106118268e-05,1.2216800070586911e-05,1.152922538599456e-07,0.47906968726407967
3.71,0.005963917161330822,-69.05857024432171,0.9999790411388129,0.9332288523660772,0.05497276367118177,0.010555340328158044,0.001214571806337895,1.637430475115604e-05,1.1939687005111095e-05,1.1382336188722795e-07,0.4782858572255382
3.72,0.005963924553184922,-69.01741553536752,0.9999790413514793,0.9336106929165416,0.05457935297927767,0.010585006193198009,0.0011967561163285423,1.636126687755684e-05,1.1675399295767961e-05,1.1241552207070799e-07,0.4775066447293902
3.73,0.005963931761400361,-68.9761924603925,0.999979041441113,0.9339794948272376,0.054198277297955025,0.01061466846914337,0.001179632738380812,1.6350819253146965e-05,1.1423299385461001e-05,1.1106662182517223e-07,0.47673204012343984
3.74,0.005963938790543856,-68.93490241658283,0.9999790411710426,0.9343355663967817,0.053829254484323984,0.010644327198706071,0.0011631761155103395,1.634291984355893e-05,1.1182793972075415e-05,1.0977465281528407e-07,0.4759620337418991
3.75,0.00596394564505738,-68.8935467847592,0.9999790411248757,0.934679207027078,0.053472009656483,0.01067398242328943,0.0011473622664908644,1.633752786608134e-05,1.0953349058704775e-05,1.0853772634923031e-07,0.4751966159029514
3.7600000000000002,0.005963952329284233,-68.85212693921166,0.9999790411156962,0.9350107090916702,0.05312627438512181,0.0107036341832647,0.0011321677824733727,1.6334603542093615e-05,1.0734434115045898e-05,1.0735400341591623e-07,0.47443577691642325
3.77,0.005963958847458418,-68.81064424270014,0.9999790411540346,0.9353303571921344,0.052791786907276886,0.010733282517860043,0.0011175703272410674,1.633410819416973e-05,1.0525551282383599e-05,1.0622172914489637e-07,0.47367950707959333
3.7800000000000002,0.005963965203705483,-68.76910004629406,0.999979041228508,0.9356384282245305,0.05246829204354244,0.010762927465171627,0.0011035486521251596,1.633600423735417e-05,1.0326236771997807e-05,1.0513923122821962e-07,0.47292779667678964
3.79,0.005963971402044522,-68.72749568955061,0.999979041249354,0.9359351915318264,0.0521555410687971,0.01079256906218626,0.001090082573358201,1.6340255158424127e-05,1.0136060362788833e-05,1.0410491719768032e-07,0.4721806359793087
3.8000000000000003,0.0059639774464036,-68.68583250549004,0.999979041270408,0.9362209100326812,0.05185329113667859,0.01082220734494293,0.0010771524469819396,1.6346825362970073e-05,9.95459759918864e-06,1.0311724412499471e-07,0.4714380152494272
3.81,0.005963983340611624,-68.64411181712082,0.9999790412926296,0.9364958396389217,0.05156130548260768,0.010851842348450564,0.0010647395277731387,1.6355680253968435e-05,9.78145009149842e-06,1.0217473730313403e-07,0.47069992473722133
3.8200000000000003,0.005963989088384686,-68.60233493215256,0.9999790413124515,0.9367602282571728,0.051279353848946364,0.010881474106531688,0.0010528265115946696,1.6366786367404348e-05,9.616275967365702e-06,1.0127603414432613e-07,0.4699663546759857
3.83,0.005963994693368814,-68.56050315742546,0.9999790413317016,0.9370143189315758,0.05100721092625584,0.010911102652301066,0.0010413960337763734,1.6380110945300875e-05,9.45870858719591e-06,1.0041976916698526e-07,0.46923729529400293
3.84,0.005964000159115113,-68.51861778967653,0.9999790413507473,0.9372583480256805,0.050744657165200546,0.01094072801788637,0.0010304316217656729,1.6395622182564077e-05,9.308409392823618e-06,9.960464693707015e-08,0.4685127368066633
3.85,0.005964005489087974,-68.47668011787889,0.9999790413698457,0.9374925458305344,0.050491478429037104,0.010970350234519527,0.0010199174474651033,1.6413289144284013e-05,9.165055155445948e-06,9.882942308631138e-08,0.4677926694181939
3.86,0.005964010686661342,-68.43469142155128,0.9999790413889983,0.9377171362911987,0.05024746608521054,0.01099996933249686,0.0010098384994028473,1.643308179903151e-05,9.028347568610075e-06,9.809291815280816e-08,0.46707708332002873
3.87,0.005964015755102621,-68.39265296497618,0.9999790414071212,0.9379323358158054,0.05001241756435363,0.011029585341004653,0.0010001811822921206,1.6454971170682453e-05,8.898045223958174e-06,9.739406524188858e-08,0.46636596868575636
3.88,0.005964020697636432,-68.35056601773549,0.9999790414247497,0.938138358009826,0.0497861338899523,0.011059198288811646,0.0009909311661905119,1.6478928727008618e-05,8.773851928845849e-06,9.673173961366358e-08,0.46565931568808094
3.89,0.005964025517395539,-68.30843183806297,0.9999790414417481,0.9383354100387825,0.04956842148806818,0.011088808203736684,0.000982075121618877,1.650492684661864e-05,8.655507994313946e-06,9.610489637995925e-08,0.4649571144846825
3.9,0.005964030217437473,-68.26625167784506,0.9999790414579285,0.9385236938649422,0.049359091505179135,0.011118415112829474,0.0009736001922447781,1.6532938658075268e-05,8.542763352163835e-06,9.551252881760592e-08,0.4642593552221845
3.91,0.0059640348007259855,-68.22402677667293,0.9999790414736242,0.9387034048361808,0.04915796056598591,0.01114801904216642,0.0009654946174133571,1.6562938221420614e-05,8.435407992087548e-06,9.495371591905676e-08,0.46356602803100355
3.92,0.0059640392701501245,-68.18175836715008,0.9999790414892281,0.938874733135399,0.04896484991473382,0.011177620017060552,0.0009577471683576142,1.6594900338841483e-05,8.333245325653292e-06,9.44275793317131e-08,0.4628771230295421
3.93,0.005964043628552888,-68.13944768306706,0.9999790415044674,0.9390378659586179,0.04877958414476329,0.011207218062376968,0.000950346282214439,1.6628800270864737e-05,8.236051011914513e-06,9.393321721562137e-08,0.46219263033075897
3.94,0.005964047878696955,-68.09709594874649,0.9999790415194098,0.939192984907542,0.04860199263233782,0.011236813202155468,0.0009432811806799975,1.6664614072977738e-05,8.143627262780754e-06,9.346978968813448e-08,0.4615125400331137
3.95,0.005964052023278571,-68.05470438280035,0.999979041534145,0.9393402670449973,0.04843190890060196,0.011266405459763472,0.0009365414696104231,1.6702318457371795e-05,8.055784067614367e-06,9.303648824301432e-08,0.46083684222347154
3.96,0.0059640560648989245,-68.01227419052782,0.9999790415484126,0.9394798826308255,0.0482691720419088,0.011295994857558464,0.0009301179462481722,1.6741891097878792e-05,7.97237337904154e-06,9.263259831003479e-08,0.4601655269708328
3.97,0.005964060006121759,-67.96980657830287,0.9999790415622782,0.939611999656234,0.04811362378787941,0.011325581417562312,0.0009240010598379996,1.6783310017635595e-05,7.893224772907144e-06,9.225738005752044e-08,0.45949858433760765
3.98,0.0059640638494473965,-67.92730274665075,0.9999790415757943,0.9397367817895315,0.047965109797393206,0.011355165161154947,0.000918181646422853,1.6826553865708168e-05,7.81817659298733e-06,9.191012534183711e-08,0.4588360043738874
3.99,0.005964067597311411,-67.88476388960478,0.9999790415889588,0.9398543882634878,0.047823479701580025,0.01138474610905705,0.0009126509934529711,1.6871601931744762e-05,7.747078956932977e-06,9.159016274746214e-08,0.45817777711672597
4.0,0.005964071252088093,-67.84219119544227,0.9999790416017725,0.9399649741371737,0.047688586926499535,0.011414324281369638,0.0009074007588778826,1.691843410997894e-05,7.679790185243095e-06,9.129685084866002e-08,0.4575238925905242
4.01,0.005964074816069897,-67.79958584246656,0.9999790416142974,0.9400686886281457,0.047560289884774246,0.011443899697335749,0.000902423431615408,1.6967031122638767e-05,7.616192377795288e-06,9.102960951296302e-08,0.4568743408034726
4.0200000000000005,0.005964078291524538,-67.75694901001293,0.999979041626511,0.9401656797050076,0.04743844863793503,0.011473472375997771,0.0008977111177403695,1.7017373902390857e-05,7.556150676983131e-06,9.078783670758151e-08,0.4562291117560953
4.03,0.005964081680653204,-67.71428187006804,0.9999790416384211,0.940256090707784,0.04732292732652322,0.011503042335714184,0.0008932564587615996,1.706944404569945e-05,7.499544242338707e-06,9.057097111047141e-08,0.4555881954343843
4.04,0.005964084985603802,-67.6715855896782,0.9999790416500351,0.9403400614050224,0.04721359339028745,0.011532609594311086,0.0008890523633368841,1.7123223670193717e-05,7.446257315866289e-06,9.037847357735367e-08,0.4549515818115096
4.05,0.005964088208464016,-67.628861329645,0.9999790416613605,0.9404177274301438,0.047110317980057735,0.011562174169006338,0.0008850921540501006,1.717869548586793e-05,7.396184173262181e-06,9.020983726880411e-08,0.4543192608465628
4.0600000000000005,0.005964091351262765,-67.58611024462999,0.9999790416724046,0.940489220388197,0.04701297586611937,0.011591736076425269,0.0008813695526956482,1.7235842779985218e-05,7.349228715504436e-06,9.006458646671457e-08,0.45369122248443616
4.07,0.005964094415997752,-67.54333348764253,0.9999790416831744,0.9405546700475991,0.046921443780675684,0.01162129533290104,0.000877878163312319,1.729464913359479e-05,7.3052873917194036e-06,8.99422402141219e-08,0.4530674566592296
4.08,0.005964097404610672,-67.50053220573588,0.999979041693677,0.9406142023497112,0.04683560190128913,0.011650851954204006,0.0008746119626550059,1.7355098676391452e-05,7.264265556958639e-06,8.984234651398329e-08,0.4524479532905796
4.09,0.005964100318996504,-67.45770754142939,0.9999790417039192,0.9406679401422778,0.04675533328858843,0.011680405955642967,0.0008715651345174157,1.7417175990950233e-05,7.226072053661629e-06,8.976447057257825e-08,0.45183270228459876
4.1,0.005964103160988614,-67.41486063006542,0.9999790417139068,0.9407160020017205,0.04668052474518223,0.011709957351904027,0.0008687323767491536,1.748086626050338e-05,7.190630862022286e-06,8.970822007966083e-08,0.45122169353159075
4.11,0.005964105932384716,-67.37199260403145,0.999979041723646,0.9407585042648657,0.0466110652992703,0.011739506157331282,0.0008661084045651608,1.754615500971291e-05,7.157862647735214e-06,8.967320444028198e-08,0.450614916909171
4.12,0.0059641086349444235,-67.32910459221019,0.9999790417331434,0.9407955608297452,0.046546846339365205,0.011769052385900385,0.0008636880125251091,1.7613028128358376e-05,7.127687234551607e-06,8.965903991785532e-08,0.45001236228163044
4.13,0.005964111270380548,-67.28619771837725,0.9999790417424048,0.9408272824644622,0.046487762113092614,0.011798596051124393,0.0008614662597024945,1.7681471957409012e-05,7.100030690867141e-06,8.966536490089675e-08,0.4494140194984696
4.14,0.005964113840364791,-67.24327310201868,0.999979041751436,0.9408537772469533,0.04643370938908449,0.011828137166115272,0.0008594383715917246,1.775147323170291e-05,7.074821805223243e-06,8.969183189169129e-08,0.4488198783948395
4.15,0.0059641163465049265,-67.20033185468772,0.999979041760243,0.9408751487666746,0.046384588804091985,0.01185767574332866,0.0008576001753786184,1.7823019315600028e-05,7.052007854880806e-06,8.973814344242804e-08,0.4482299287886502
4.16,0.005964118790397521,-67.15737508802368,0.9999790417688312,0.9408915002559507,0.046340301731374774,0.01188721179515197,0.0008559471350869475,1.7896097658027057e-05,7.0315200730904595e-06,8.980397266711406e-08,0.4476441604862971
4.17,0.005964121173590561,-67.11440390786139,0.9999790417772062,0.9409029316490132,0.04630075249086583,0.011916745333486646,0.0008544750566534232,1.7970696178553962e-05,7.013299110749034e-06,8.988902142000636e-08,0.44706256327810884
4.18,0.005964123497594632,-67.07141941583562,0.9999790417853731,0.940909540451925,0.0462658476809415,0.011946276369872411,0.0008531798931682715,1.8046803151787735e-05,6.9972881703156654e-06,8.999300429297895e-08,0.44648512693933373
4.19,0.005964125763879495,-67.0284227089015,0.9999790417933373,0.9409114214645129,0.046235496394614516,0.011975804915448014,0.0008520578049832501,1.812440724463461e-05,6.983434758653259e-06,9.011565270814523e-08,0.4459118412296332
4.2,0.005964127973868325,-66.98541487857787,0.9999790418011035,0.9409086663167592,0.04620961058464707,0.012005330980885463,0.0008511052554257973,1.8203497578869626e-05,6.971693446831213e-06,9.02567214820548e-08,0.44534269589239434
4.21,0.005964130128967212,-66.94239701435158,0.9999790418086769,0.9409013657928028,0.046188103191255984,0.012034854576722518,0.0008503185715583085,1.8284063413481934e-05,6.962013501106752e-06,9.041595825637669e-08,0.44477768065675943
4.22,0.005964132230541256,-66.8993702007814,0.9999790418160621,0.9408896079339184,0.046170889657719864,0.012064375713092141,0.0008496943149706285,1.836609440275896e-05,6.954349422096204e-06,9.059312915646461e-08,0.44421678523554137
4.23,0.0059641342799226045,-66.85633551836862,0.9999790418232639,0.9408734786651262,0.046157887420454236,0.012093894399812495,0.0008492291682762999,1.844958051015238e-05,6.948657787779086e-06,9.078801083284131e-08,0.44365999932559863
4.24,0.005964136278402802,-66.81329404291708,0.9999790418302869,0.9408530611856905,0.04614901642100662,0.012123410646303684,0.0008489200306562299,1.8534512088786085e-05,6.9448992071361965e-06,9.100039657615576e-08,0.4431073126073275
4.25,0.00596413822724297,-66.7702468463044,0.9999790418371353,0.9408284367628046,0.046144198430959064,0.012152924461698123,0.000848763901680485,1.86208797745796e-05,6.943035923565382e-06,9.123008862937063e-08,0.44255871474486413
4.26,0.005964140127680922,-66.72719499701162,0.9999790418438137,0.94079968528487,0.046143356580212964,0.012182435854917715,0.0008487578014039807,1.870867441147576e-05,6.9430301636124045e-06,9.147689286475123e-08,0.44201419538616576
4.2700000000000005,0.005964141980920625,-66.68413955925325,0.9999790418503263,0.9407668844235813,0.04614641606222186,0.012211944834559089,0.000848898900374738,1.8797887162451554e-05,6.944846798748562e-06,9.174062714567043e-08,0.4414737441623866
4.28,0.005964143788137068,-66.64108159332841,0.9999790418566771,0.9407301100097373,0.04615330381241348,0.0122414514089463,0.0008491844665070539,1.8888509458445217e-05,6.9484522442950305e-06,9.202111774930001e-08,0.4409373506878689
4.29,0.00596414555046418,-66.59802215485107,0.9999790418628701,0.9406894350928272,0.04616394930816784,0.012270955586005362,0.0008496120022023807,1.89805331167054e-05,6.953817747321796e-06,9.231821176625311e-08,0.44040500455969395
4.3,0.005964147269020694,-66.55496229634028,0.9999790418689094,0.9406449319347613,0.046178282863145986,0.012300457373533623,0.0008501789630520251,1.9073950085783577e-05,6.96091268077792e-06,9.26317518227165e-08,0.4398766953580594
4.3100000000000005,0.005964148944896049,-66.5119030663252,0.9999790418747986,0.9405966709135377,0.04619623656041605,0.012329956779053311,0.0008508829171923995,1.9168752583723046e-05,6.96970836245049e-06,9.296159048224237e-08,0.439352412645786
4.32,0.0059641505791522414,-66.4688455094417,0.9999790418805417,0.9405447206599841,0.04621774413258179,0.012359453809831009,0.0008517215288203037,1.926493307934498e-05,6.980177674048758e-06,9.330758881359093e-08,0.4388321459681725
4.33,0.005964152172824005,-66.42579066643387,0.999979041886142,0.9404891480682638,0.046242740948671375,0.012388948472879706,0.0008526925606112749,1.9362484289918496e-05,6.992295244281233e-06,9.366961676050733e-08,0.4383158848528284
4.34,0.005964153726910716,-66.38273957367343,0.9999790418916031,0.940430017675584,0.04627116453558073,0.012418440774874145,0.0008537939696744879,1.9461399260373544e-05,7.006040312937248e-06,9.40475623305383e-08,0.4378036188093868
4.3500000000000005,0.005964155242401454,-66.33969326458813,0.9999790418969288,0.9403673935608071,0.04630295296758411,0.012447930722413488,0.0008550236276984776,1.956167111607781e-05,7.021388547401535e-06,9.444130510625446e-08,0.43729533732966147
