t,V,Ki,Nai,y,x,Cai,m,h,d,f,f2,Ca_up,Ca_rel,p
3.63,-61.35716728206645,139.86063669921248,7.509436447998287,0.12009455024435234,0.08610612337595833,5.9637363497546494e-05,0.08973783885540322,0.1974001075378429,5.410020944723855e-05,0.9997874846201672,0.6075214799551323,3.663569553824338,0.29313047572063916,0.2365849857178651
3.64,-58.111213589928035,139.86089835669998,7.509216007897396,0.1293188560795803,0.07884985450002925,6.271998395834611e-05,0.12720148608744553,0.16940793712902288,0.0001188596692584564,0.9994997975458152,0.6376184193931772,3.648304612057412,0.3326434372473094,0.23852869553380712
3.65,-54.77054406148479,139.86117120071455,7.508984143493739,0.13626806828919935,0.07374581636729226,6.663776172174503e-05,0.17780620045268639,0.12787025613791106,0.0002681043736691941,0.9987589849766753,0.664089049171446,3.6334175840001666,0.3712497765150673,0.23474768744580593
3.66,-51.44376674530752,139.86145040689235,7.508741450392659,0.1412841158093503,0.0703535983688711,7.170063211255003e-05,0.24113970716227875,0.08282074124871414,0.0006020362436036159,0.9968897240696288,0.6871628824854786,3.6191990530223848,0.4082284316338256,0.22762872213497098
3.67,-48.161788788299376,139.8617319281287,7.508489012345741,0.14465441561495834,0.06835581650352886,7.877767133930265e-05,0.31535728930539303,0.04453680314511245,0.0013296527060813962,0.9922840230445317,0.7069652733542965,3.6057982805214706,0.44321273985627696,0.2188496330443784
3.68,-44.83613287732955,139.86201202606674,7.508228929386497,0.14657942668264723,0.06754734422449166,8.99212498751941e-05,0.3993436677401708,0.01919472969413832,0.0029200597451264913,0.981103185021906,0.7234128792042697,3.5932900538987003,0.47602317528125376,0.20939552041108406
3.69,-41.050268028272214,139.86228646831267,7.507967806262979,0.147117393604217,0.06786339600518358,0.00011061178460623609,0.4992221093536054,0.006370726169620714,0.006818049207305371,0.9528603478171964,0.7359431078497397,3.581740581130121,0.5064862096148107,0.19978680403684337
3.7,-35.21466884830569,139.86254778567147,7.507725946080779,0.1459786716907886,0.06955273581966732,0.0001626906116053214,0.6439503323538195,0.0014146874777736071,0.021455513356297477,0.8687380542434842,0.7424442246824053,3.571322392945001,0.5339990614236167,0.19028296531184025
3.71,-15.159591225666535,139.86275157117487,7.507605875297469,0.14080048246756224,0.07456113057632235,0.00048590883675122783,0.9181073143543802,3.750694830827378e-05,0.27085429797455157,0.6207004368046859,0.7298855876218696,3.5631014650657464,0.5519611300686544,0.1810429814206407
3.72,26.89086597346844,139.86224909380547,7.507789199895722,0.08993954614528571,0.10638818670920135,0.004184139208960061,0.9967599103453062,3.140387903761454e-08,0.9955227059428502,0.37681635758872933,0.5173587216815777,3.575063394437461,0.37796608913741486,0.17221350323481777
3.73,22.781592932443026,139.86188306129114,7.507795132475117,0.04170526302535724,0.15232933896741976,0.005881268186865994,0.9957023347714675,4.72315876553304e-08,0.9942278727316437,0.22855143115373314,0.2165400835447015,3.6242645427097533,0.1758998206627983,0.1638145516567487
3.74,11.189348926147922,139.861653927316,7.507880007181643,0.025618816874194456,0.18406362537104828,0.005028489196643561,0.9900760269375589,2.039658957690563e-07,0.9822598691756049,0.13863228009071166,0.1234972195937927,3.6729592163318006,0.09135472897937708,0.15582522258399478
3.75,-1.231764971159912,139.8613876912617,7.508172724232018,0.019996084600269724,0.20287535479306634,0.0037285813377264778,0.9747027452326542,1.0788866120587662e-06,0.9383998992982568,0.08424148213883996,0.11181349622275623,3.707807791616379,0.05886545138906852,0.14822555369050341
3.7600000000000002,-12.528254090504698,139.86108732061726,7.508662118334042,0.017848153342221076,0.21320699538288335,0.0025921168597110395,0.9386656193666397,5.78555931938955e-06,0.8038440663183826,0.0531231555024092,0.12638739867782767,3.729375582174169,0.04822076572887169,0.14099676828313412
3.77,-22.613393453395638,139.8607756621519,7.509259331319091,0.017328624138222774,0.21765787411396628,0.0017159118509089547,0.8632551141684826,3.1490459860781194e-05,0.506682816934499,0.04886144851109896,0.1535255072737218,3.7408091681108604,0.04843143672864728,0.13412317747808425
3.7800000000000002,-31.594985333813547,139.86047350288206,7.509840415881864,0.018027231137174474,0.2173729602423864,0.0010729080262457536,0.7298070927117796,0.00016165559838000394,0.18178216004884848,0.11312188536158001,0.1897517466947156,3.7449904663232965,0.056140397288898795,0.12760591047341124
3.79,-40.16349787165439,139.86020167423683,7.510281415734092,0.02007873888674105,0.21271460757718874,0.0006198635538629854,0.5313110182865046,0.00075856103201569,0.0343318110680274,0.3260352062660722,0.23380961614493462,3.744177445227155,0.06990366618027043,0.1215410462069933
3.8000000000000003,-49.28880124548901,139.85998493878978,7.510507759798926,0.0242052773675382,0.20315878326676934,0.00032069915312350436,0.29530827947447463,0.0035053302542958596,0.0035448557190292207,0.6623076814336485,0.28448986460662445,3.740073137319124,0.08775534537541538,0.11662948931898966
3.81,-57.815498272254146,139.85984946656586,7.510523603794897,0.031780348011466286,0.18797056390821662,0.00015734386313080503,0.1337524805964458,0.014241928595748606,0.00029184851969857626,0.900848748827759,0.33920281031865507,3.7339533839334975,0.10755363072863675,0.11636726717793308
3.8200000000000003,-63.96048718666249,139.8598110876213,7.510404403624827,0.043860135446910115,0.1680502595742078,8.871064802527282e-05,0.06765835244762312,0.04304986413679669,4.395458024177818e-05,0.981623199869346,0.39397604705635725,3.726415250423567,0.12897070972498753,0.1277265827485652
3.83,-67.13182684995216,139.85986545160895,7.5102300128342465,0.05977924656133922,0.14635996476605484,6.495634066033797e-05,0.04637027186705283,0.09218298934574164,1.6389045232702822e-05,0.9974132671012353,0.44570680890940073,3.717228517518411,0.15364903009598757,0.1517852312456444
3.84,-67.75578600631232,139.85999388534847,7.5100401158015035,0.07726138106339883,0.12612991338798496,5.7786805173021435e-05,0.042893347658061944,0.14667138530119428,1.2582044143704511e-05,0.9996383470494656,0.49304154051549554,3.7060630170611373,0.18297051229726577,0.18108512907718996
3.85,-66.58014535786268,139.86017577531405,7.509844975929275,0.09394719132077967,0.10919888054845336,5.6436317924708986e-05,0.049286180354770316,0.18744056261497746,1.5797776154181925e-05,0.9999006170190451,0.5357153979953513,3.693016704422169,0.21690327131826123,0.2076439019000939
3.86,-64.27142739251107,139.8603948037163,7.509643949402236,0.10841724323553321,0.09595499079981608,5.743561600782432e-05,0.06454924185646689,0.20463242230463446,2.692894968330035e-05,0.9998930946432251,0.5738908786591875,3.6785782490731593,0.2543025656457253,0.2266831302220431
3.87,-61.32442563909236,139.86063934978108,7.509434208589537,0.12020363207372306,0.08601753929541245,5.966534508805205e-05,0.09006331494590672,0.19720579659099732,5.452955640021739e-05,0.9997856944322997,0.607854912842367,3.6634099173841634,0.29354346080352495,0.23664364608336694
3.88,-58.07660918829955,139.8609011526903,7.509213649906616,0.12940242530699483,0.07878642056736568,6.275631044646882e-05,0.12766055924433567,0.16902927042426008,0.0001198644193737235,0.9994951219197388,0.6379126483300557,3.6481467833093335,0.3330522697243163,0.23851423583768486
3.89,-54.735670891511646,139.86117408616775,7.5089816680862205,0.13632977518022102,0.0737022745294888,6.668373316221534e-05,0.17840302424537557,0.12739963215742217,0.00027039104029544995,0.9987470403322806,0.6643468054313958,3.6332655287551194,0.3716446017472572,0.23468710451035474
3.9,-51.40933401618517,139.86145333638993,7.5087388673626,0.14132731060335063,0.07032603116850208,7.17618197555366e-05,0.24186122658912265,0.08237078114185252,0.0006070856252803996,0.9968598831048235,0.6873861277827287,3.619054938249631,0.40860389033315186,0.22754355663038622
3.91,-48.127667830094445,139.86173486200894,7.508486335085655,0.14468168634539078,0.06834151099963603,7.886764636497337e-05,0.3161813158666556,0.04420078522089744,0.00134057493647415,0.9922112493612165,0.7071544776456553,3.605663155654012,0.4435662871071609,0.21875335349526917
3.92,-44.80026006250284,139.86201492481175,7.5082261945862685,0.1465922720036595,0.06754478552943938,9.007253116008417e-05,0.4002805393624122,0.019002491376997638,0.002944474438057018,0.9809259396056618,0.7235653972759943,3.5931645333839604,0.4763533314695188,0.20929555255304555
3.93,-41.00489689775792,139.8622892794374,7.507965128608324,0.14711522461757218,0.06787300454972722,0.00011092188645395813,0.5004138237212943,0.006287667335337335,0.006884620295581722,0.9523917316080647,0.7360483726331664,3.5816255962066736,0.5067902660922793,0.19968689440181073
3.94,-35.12694310235619,139.86255038362006,7.507723697893874,0.1459545270514723,0.06958059716266922,0.0001636504962101801,0.6459405383402481,0.0013870663095566483,0.021793621412067938,0.8672016427095164,0.7424601483476552,3.5712213433879527,0.5342634630927925,0.19018502613002777
3.95,-14.635023322813963,139.86275221500532,7.507606891371844,0.1406762382715261,0.07466623451757211,0.0004968796739911506,0.9213871158066302,3.444647194028153e-05,0.2825225169489353,0.6175407507123775,0.729419933384842,3.56304668697775,0.5519177367452643,0.18094866778206725
3.96,26.948891938140267,139.86224295173773,7.507789821777783,0.0891891724791655,0.10689622336709324,0.004226841920009053,0.996773763847357,3.107956208930964e-08,0.9955764003950671,0.374857395080241,0.5133451812193792,3.5754482493302153,0.37505214076432747,0.17212377722922967
3.97,22.680762929047805,139.86188060195568,7.5077952220844235,0.04142641597920522,0.15274123010450766,0.005879896858768132,0.9956715646695128,4.781814093647842e-08,0.9941727967617092,0.22736327299957357,0.21471401622996908,3.6248213102008973,0.17455696069051255,0.16372920164125215
3.98,11.058065407017745,139.8616513910996,7.507881911556578,0.02552688041685006,0.18431774018212635,0.005015362107333106,0.9899795749898931,2.0746217076590274e-07,0.9820287686418163,0.13791189515154406,0.12312003713811877,3.673398552429789,0.09082600346235885,0.15574403516504046
3.99,-1.3563835687273027,139.86138469705512,7.508176917305172,0.019961247398189295,0.2030205290512324,0.003715490292824614,0.9744586657330915,1.0979067933216007e-06,0.9376118011101926,0.08380913161958518,0.11187144279825267,3.708096099493994,0.058671931974210785,0.14814832634507613
4.0,-12.639225778671419,139.86108409128292,7.508667984556969,0.017835745418244803,0.21328083076079662,0.002581649692148731,0.9381221079735389,5.888273891656244e-06,0.8016358437315968,0.052910902266188956,0.12661570164128982,3.729541490143705,0.04817676025141318,0.14092331441499312
4.01,-22.71263876459237,139.86077242900532,7.509265703280858,0.0173297616492186,0.2176781051876251,0.0017080757357402674,0.8621830807960185,3.204867365613501e-05,0.5029260936005473,0.04905900176029436,0.15385915908273376,3.740885710211927,0.04847590373597653,0.13405337519344213
4.0200000000000005,-31.68400696662437,139.86047047367438,7.50984592470778,0.018041004233518648,0.21734701647406204,0.0010672857155296588,0.7280836518942242,0.0001643339311643424,0.17923951038201025,0.11443512894424174,0.19017235640626998,3.7450043440877807,0.05625529979273827,0.1275400100280237
4.03,-40.25559852460209,139.860199083895,7.510284949663832,0.02010912206966753,0.2126419295746833,0.0006159891262350839,0.5289043706014491,0.0007708126748417311,0.033628134865947575,0.3291878580932594,0.23430653216893765,3.744149072554779,0.0700727965861121,0.12148145143963143
4.04,-49.384430939516484,139.85998306556485,7.510508927915235,0.02426379717744747,0.2030299542029973,0.0003183354443528909,0.29305702446894516,0.0035605548170056056,0.0034534498499992575,0.665666188883067,0.2850457577741398,3.7400179090986927,0.087954539850354,0.11659239130080391
4.05,-57.8940642738037,139.85984855484983,7.510522895252486,0.03188235435183159,0.18778361301211996,0.00015623643926896614,0.13265802149636724,0.014431959472542766,0.00028488282046433414,0.9023698474751375,0.3397803811787823,3.7338819335725217,0.1077667722357117,0.11641434978536006
4.0600000000000005,-64.00877856819642,139.8598112005953,7.510402765103123,0.04400927502643884,0.16782706990316965,8.830197811435422e-05,0.0672783776556077,0.04346923095708376,4.330842036858326e-05,0.9819761066497892,0.39453475561686996,3.7263287740359314,0.12920775608345608,0.12792008193655868
4.07,-67.15023363360226,139.85986644614138,7.510228078663571,0.05995801699727749,0.14613686342892124,6.482557022805557e-05,0.04626634422154358,0.09276013876446607,1.6290060736042885e-05,0.9974672387031679,0.44622402771006425,3.7171225737502733,0.15392954282953286,0.15207947684607198
4.08,-67.75151714227505,139.85999553855999,7.510038105604786,0.07744285336113671,0.12593467645661263,5.775242507884037e-05,0.042914386913778975,0.14719401270813143,1.25846104011703e-05,0.9996451083296373,0.49351036342376575,3.7059361250662137,0.18330172001291875,0.181387508354405
4.09,-66.56091253186435,139.8601778908553,7.509842916020184,0.09411098655974476,0.10904204428575652,5.643767035506285e-05,0.04939832310963678,0.18774922015725254,1.5865184937784543e-05,0.999901218677081,0.5361361121989903,3.6928722801116325,0.2172778950009904,0.2078864552831888
4.1,-64.24328600195386,139.86039723809853,7.50964181335662,0.1085541310383725,0.09583533233447905,5.7453549692265305e-05,0.06475905022304455,0.20467854624387508,2.7108819717754224e-05,0.9998925077363391,0.5742661261258217,3.6784226902079986,0.2547050868570665,0.22683401262133793
4.11,-61.291656625652884,139.8606420020604,7.509431968243552,0.12031242571757086,0.08592925301761918,5.9693424314280475e-05,0.09039007124494025,0.19700928854817795,5.496261320746751e-05,0.9997838836618637,0.6081878786590432,3.6632502895385315,0.2939564215648649,0.2367014225288098
4.12,-58.04199874464825,139.86090394976,7.5092112909250215,0.1294857516764958,0.07872321639846093,6.279272903091049e-05,0.12812103596363386,0.16864919788999408,0.00012087802857459334,0.9994903968660475,0.6382064453633125,3.647989017554074,0.33346094262464454,0.23849918586359967
4.13,-54.70080221493023,139.86117697219024,7.508979191797423,0.1363912762696382,0.07365891492931748,6.672982012014002e-05,0.179001185660816,0.12692877131179303,0.000272696566993162,0.9987349851734026,0.6646041596629085,3.633113564447048,0.3720391981587093,0.23462616683169593
4.14,-51.37491057426719,139.8614562660342,7.508736283517719,0.14137032988937065,0.07029861245452049,7.182321143496221e-05,0.2425839349970947,0.08192177597190539,0.0006121762931916842,0.9968297633917498,0.6876089901934712,3.618910929948,0.4089790821125789,0.22745818333044254
4.15,-48.09354436625049,139.86173779563475,7.508483657289936,0.144708804637037,0.06832733036639702,7.895805476922377e-05,0.31700634475672973,0.04386628685576921,0.0013515874943671104,0.992137776380744,0.707343292536449,3.605528148156349,0.44391954098299763,0.21865698320773075
4.16,-44.764346209860086,139.86201782287554,7.508223459894329,0.14660497293908487,0.06754234332287135,9.022473679512188e-05,0.4012189324744451,0.018811661705888067,0.002969105569638567,0.9807470416997079,0.7237174766876949,3.5930391374403046,0.4766831763934959,0.20919554916306196
