t,Ca,Gd,Gt,R,Rl,Rg,Rlg,Rlgp,IP3,Pc,Pcg,P,Pg
9.43,0.1,10000.00399851745,0.0,13.903998517456628,0.0,5.0560014825433575,0.0,0.0,0.015010848460766286,9.09,0.0,90.9,0.0
9.44,0.1,10000.00399851745,0.0,13.903998517456625,0.0,5.056001482543362,0.0,0.0,0.015010848461164166,9.09,0.0,90.9,0.0
9.450000000000001,0.1,10000.00399851745,0.0,13.903998517456621,0.0,5.0560014825433655,0.0,0.0,0.015010848461562044,9.09,0.0,90.9,0.0
9.46,0.1,10000.00399851745,0.0,13.903998517456618,0.0,5.056001482543369,0.0,0.0,0.015010848461959922,9.09,0.0,90.9,0.0
9.47,0.1,10000.00399851745,0.0,13.903998517456614,0.0,5.056001482543373,0.0,0.0,0.015010848462357802,9.09,0.0,90.9,0.0
9.48,0.1,10000.00399851745,0.0,13.90399851745661,0.0,5.056001482543376,0.0,0.0,0.01501084846275568,9.09,0.0,90.9,0.0
9.49,0.1,10000.00399851745,0.0,13.903998517456607,0.0,5.05600148254338,0.0,0.0,0.01501084846315356,9.09,0.0,90.9,0.0
9.5,0.1,10000.00399851745,0.0,13.903998517456603,0.0,5.056001482543383,0.0,0.0,0.015010848463551437,9.09,0.0,90.9,0.0
9.51,0.1,10000.00399851745,0.0,13.9039985174566,0.0,5.056001482543387,0.0,0.0,0.015010848463949317,9.09,0.0,90.9,0.0
9.52,0.1,10000.00399851745,0.0,13.903998517456596,0.0,5.05600148254339,0.0,0.0,0.015010848464347195,9.09,0.0,90.9,0.0
9.53,0.1,10000.00399851745,0.0,13.903998517456593,0.0,5.056001482543394,0.0,0.0,0.015010848464745073,9.09,0.0,90.9,0.0
9.540000000000001,0.1,10000.00399851745,0.0,13.90399851745659,0.0,5.056001482543397,0.0,0.0,0.015010848465142952,9.09,0.0,90.9,0.0
9.55,0.1,10000.00399851745,0.0,13.903998517456586,0.0,5.056001482543401,0.0,0.0,0.01501084846554083,9.09,0.0,90.9,0.0
9.56,0.1,10000.00399851745,0.0,13.903998517456582,0.0,5.0560014825434045,0.0,0.0,0.01501084846593871,9.09,0.0,90.9,0.0
9.57,0.1,10000.00399851745,0.0,13.903998517456579,0.0,5.056001482543408,0.0,0.0,0.015010848466336588,9.09,0.0,90.9,0.0
9.58,0.1,10000.00399851745,0.0,13.903998517456575,0.0,5.056001482543412,0.0,0.0,0.015010848466734466,9.09,0.0,90.9,0.0
9.59,0.1,10000.00399851745,0.0,13.903998517456571,0.0,5.056001482543415,0.0,0.0,0.015010848467132345,9.09,0.0,90.9,0.0
9.6,0.1,10000.00399851745,0.0,13.903998517456568,0.0,5.056001482543419,0.0,0.0,0.015010848467530223,9.09,0.0,90.9,0.0
9.61,0.1,10000.00399851745,0.0,13.903998517456564,0.0,5.056001482543423,0.0,0.0,0.015010848467928103,9.09,0.0,90.9,0.0
9.620000000000001,0.1,10000.00399851745,0.0,13.90399851745656,0.0,5.056001482543427,0.0,0.0,0.01501084846832598,9.09,0.0,90.9,0.0
9.63,0.1,10000.00399851745,0.0,13.903998517456557,0.0,5.05600148254343,0.0,0.0,0.01501084846872386,9.09,0.0,90.9,0.0
9.64,0.1,10000.00399851745,0.0,13.903998517456554,0.0,5.056001482543434,0.0,0.0,0.015010848469121738,9.09,0.0,90.9,0.0
9.65,0.1,10000.00399851745,0.0,13.90399851745655,0.0,5.056001482543437,0.0,0.0,0.015010848469519616,9.09,0.0,90.9,0.0
9.66,0.1,10000.00399851745,0.0,13.903998517456547,0.0,5.056001482543441,0.0,0.0,0.015010848469917496,9.09,0.0,90.9,0.0
9.67,0.1,10000.00399851745,0.0,13.903998517456543,0.0,5.0560014825434445,0.0,0.0,0.015010848470315374,9.09,0.0,90.9,0.0
9.68,0.1,10000.00399851745,0.0,13.90399851745654,0.0,5.056001482543447,0.0,0.0,0.015010848470712965,9.09,0.0,90.9,0.0
9.69,0.1,10000.00399851745,0.0,13.903998517456536,0.0,5.05600148254345,0.0,0.0,0.015010848471105556,9.09,0.0,90.9,0.0
9.700000000000001,0.1,10000.00399851745,0.0,13.903998517456534,0.0,5.0560014825434525,0.0,0.0,0.015010848471473897,9.09,0.0,90.9,0.0
9.71,0.1,10000.00399851745,0.0,13.903998517456532,0.0,5.056001482543454,0.0,0.0,0.015010848471836391,9.09,0.0,90.9,0.0
9.72,0.1,10000.00399851745,0.0,13.90399851745653,0.0,5.056001482543456,0.0,0.0,0.015010848472198886,9.09,0.0,90.9,0.0
9.73,0.1,10000.00399851745,0.0,13.903998517456529,0.0,5.056001482543459,0.0,0.0,0.015010848472561381,9.09,0.0,90.9,0.0
9.74,0.1,10000.00399851745,0.0,13.903998517456527,0.0,5.0560014825434605,0.0,0.0,0.015010848472923876,9.09,0.0,90.9,0.0
9.75,0.1,10000.00399851745,0.0,13.903998517456525,0.0,5.056001482543462,0.0,0.0,0.015010848473286369,9.09,0.0,90.9,0.0
9.76,0.1,10000.00399851745,0.0,13.903998517456523,0.0,5.056001482543464,0.0,0.0,0.015010848473634599,9.09,0.0,90.9,0.0
9.77,0.1,10000.00399851745,0.0,13.903998517456522,0.0,5.056001482543465,0.0,0.0,0.015010848473970823,9.09,0.0,90.9,0.0
9.78,0.1,10000.00399851745,0.0,13.90399851745652,0.0,5.056001482543466,0.0,0.0,0.015010848474307049,9.09,0.0,90.9,0.0
9.790000000000001,0.1,10000.00399851745,0.0,13.90399851745652,0.0,5.056001482543468,0.0,0.0,0.015010848474643273,9.09,0.0,90.9,0.0
9.8,0.1,10000.00399851745,0.0,13.903998517456518,0.0,5.0560014825434685,0.0,0.0,0.015010848474979497,9.09,0.0,90.9,0.0
9.81,0.1,10000.00399851745,0.0,13.903998517456516,0.0,5.056001482543469,0.0,0.0,0.015010848475315723,9.09,0.0,90.9,0.0
9.82,0.1,10000.00399851745,0.0,13.903998517456516,0.0,5.05600148254347,0.0,0.0,0.015010848475651494,9.09,0.0,90.9,0.0
9.83,0.1,10000.00399851745,0.0,13.903998517456516,0.0,5.056001482543472,0.0,0.0,0.01501084847598326,9.09,0.0,90.9,0.0
9.84,0.1,10000.00399851745,0.0,13.903998517456515,0.0,5.056001482543473,0.0,0.0,0.015010848476292561,9.09,0.0,90.9,0.0
9.85,0.1,10000.00399851745,0.0,13.903998517456513,0.0,5.056001482543473,0.0,0.0,0.01501084847660065,9.09,0.0,90.9,0.0
9.86,0.1,10000.00399851745,0.0,13.903998517456513,0.0,5.056001482543474,0.0,0.0,0.015010848476908737,9.09,0.0,90.9,0.0
9.870000000000001,0.1,10000.00399851745,0.0,13.903998517456513,0.0,5.056001482543475,0.0,0.0,0.015010848477216825,9.09,0.0,90.9,0.0
9.88,0.1,10000.00399851745,0.0,13.903998517456511,0.0,5.056001482543475,0.0,0.0,0.015010848477524912,9.09,0.0,90.9,0.0
9.89,0.1,10000.00399851745,0.0,13.903998517456511,0.0,5.056001482543476,0.0,0.0,0.01501084847783106,9.09,0.0,90.9,0.0
9.9,0.1,10000.00399851745,0.0,13.903998517456511,0.0,5.056001482543476,0.0,0.0,0.01501084847811814,9.09,0.0,90.9,0.0
9.91,0.1,10000.00399851745,0.0,13.903998517456511,0.0,5.056001482543476,0.0,0.0,0.015010848478405222,9.09,0.0,90.9,0.0
9.92,0.1,10000.00399851745,0.0,13.903998517456511,0.0,5.0560014825434765,0.0,0.0,0.015010848478692305,9.09,0.0,90.9,0.0
9.93,0.1,10000.00399851745,0.0,13.90399851745651,0.0,5.0560014825434765,0.0,0.0,0.015010848478979386,9.09,0.0,90.9,0.0
9.94,0.1,10000.00399851745,0.0,13.90399851745651,0.0,5.056001482543477,0.0,0.0,0.015010848479266467,9.09,0.0,90.9,0.0
9.950000000000001,0.1,10000.00399851745,0.0,13.90399851745651,0.0,5.056001482543477,0.0,0.0,0.0150108484795533,9.09,0.0,90.9,0.0
9.96,0.1,10000.00399851745,0.0,13.90399851745651,0.0,5.056001482543477,0.0,0.0,0.015010848479836754,9.09,0.0,90.9,0.0
9.97,0.1,10000.00399851745,0.0,13.90399851745651,0.0,5.056001482543477,0.0,0.0,0.015010848480116733,9.09,0.0,90.9,0.0
9.98,0.1,10000.00399851745,0.0,13.90399851745651,0.0,5.056001482543477,0.0,0.0,0.015010848480393366,9.09,0.0,90.9,0.0
9.99,0.1,10000.00399851745,0.0,13.90399851745651,0.0,5.056001482543477,0.0,0.0,0.015010848480666686,9.09,0.0,90.9,0.0
