t,Ca_f,Ca_2_S1,Ca_S2,S1,S2,Ca_s,cas1,cas2,Ca_c,Ca_CSQ
8.63,1.5862773461583614e-05,0.0,0.0,0.0,0.0,0.0030667214093818103,0.9980564559685935,0.9814351576115543,1.5652794959944595e-05,0.006620458167716493
8.64,1.5869459507874517e-05,0.0,0.0,0.0,0.0,0.0030683046556194095,0.9980580901563705,0.9814428496287605,1.565948233845204e-05,0.00662105499518292
8.65,1.5876122738649893e-05,0.0,0.0,0.0,0.0,0.003069882798125804,0.9980597167689216,0.981450509196062,1.5666146896662503e-05,0.006621649392052945
8.66,1.5882763246570378e-05,0.0,0.0,0.0,0.0,0.0030714558541640484,0.998061335802837,0.9814581363439691,1.5672788727172497e-05,0.006622241360223951
8.67,1.5889381102781175e-05,0.0,0.0,0.0,0.0,0.00307302383773698,0.9980629472987497,0.9814657312242154,1.5679407901141293e-05,0.006622830910420483
8.68,1.5895976378273787e-05,0.0,0.0,0.0,0.0,0.0030745867628370637,0.9980645512969429,0.9814732939875018,1.5686004489574306e-05,0.006623418053301638
8.69,1.590254914388601e-05,0.0,0.0,0.0,0.0,0.0030761446434463898,0.9980661478373496,0.9814808247834962,1.56925785633231e-05,0.006624002799461078
8.700000000000001,1.590909947030195e-05,0.0,0.0,0.0,0.0,0.0030776974935366745,0.9980677369595524,0.9814883237608334,1.5699130193085398e-05,0.006624585159427024
8.71,1.5915627428051994e-05,0.0,0.0,0.0,0.0,0.003079245327069258,0.9980693187027839,0.9814957910671154,1.5705659449405066e-05,0.006625165143662251
8.72,1.5922133087512837e-05,0.0,0.0,0.0,0.0,0.003080788157995109,0.9980708931059264,0.9815032268489109,1.5712166402672116e-05,0.006625742762564099
8.73,1.5928616518907463e-05,0.0,0.0,0.0,0.0,0.003082326000254819,0.9980724602075123,0.9815106312517562,1.5718651123122726e-05,0.006626318026464462
8.74,1.593507779230516e-05,0.0,0.0,0.0,0.0,0.0030838588677786073,0.9980740200457235,0.9815180044201541,1.572511368083921e-05,0.0066268909456297966
8.75,1.594151697762151e-05,0.0,0.0,0.0,0.0,0.0030853867744863187,0.9980755726583919,0.9815253464975748,1.5731554145750038e-05,0.006627461530261116
8.76,1.5947934144618397e-05,0.0,0.0,0.0,0.0,0.0030869097342874226,0.9980771180829991,0.9815326576264556,1.5737972587629823e-05,0.006628029790493995
8.77,1.5954329362903995e-05,0.0,0.0,0.0,0.0,0.003088427761081015,0.9980786563566769,0.9815399379482003,1.5744369076099344e-05,0.006628595736398564
8.78,1.5960702701932778e-05,0.0,0.0,0.0,0.0,0.0030899408687558175,0.9980801875162064,0.9815471876031804,1.5750743680625514e-05,0.006629159377979516
8.790000000000001,1.5967054231005518e-05,0.0,0.0,0.0,0.0,0.003091449071190177,0.9980817115980188,0.981554406730734,1.5757096470521406e-05,0.0066297207251761
8.8,1.5973384019269283e-05,0.0,0.0,0.0,0.0,0.0030929523822520667,0.9980832286381953,0.9815615954691667,1.576342751494624e-05,0.0066302797878621264
8.81,1.597969213571744e-05,0.0,0.0,0.0,0.0,0.0030944508157990853,0.9980847386724666,0.9815687539557504,1.576973688290538e-05,0.006630836575845963
8.82,1.598597864918965e-05,0.0,0.0,0.0,0.0,0.0030959443856784564,0.9980862417362135,0.9815758823267248,1.5776024643250354e-05,0.006631391098870538
8.83,1.5992243628371877e-05,0.0,0.0,0.0,0.0,0.003097433105727031,0.9980877378644663,0.9815829807172962,1.5782290864678828e-05,0.006631943366613336
8.84,1.5998487141796375e-05,0.0,0.0,0.0,0.0,0.0030989169897712838,0.9980892270919055,0.9815900492616381,1.5788535615734625e-05,0.006632493388686405
8.85,1.60047092578417e-05,0.0,0.0,0.0,0.0,0.003100396051627317,0.9980907094528612,0.9815970880928911,1.5794758964807717e-05,0.006633041174636347
8.86,1.6010910007694254e-05,0.0,0.0,0.0,0.0,0.003101870276018727,0.9980921852583287,0.9816040980392965,1.5800960943927845e-05,0.006633586775425917
8.870000000000001,1.6017089483346472e-05,0.0,0.0,0.0,0.0,0.0031033396955235594,0.9980936543630272,0.981611078782331,1.5807141644561172e-05,0.006634130173679956
8.88,1.6023247759692718e-05,0.0,0.0,0.0,0.0,0.0031048043294049864,0.9980951167480555,0.9816180303209057,1.58133011414563e-05,0.006634671370934866
8.89,1.6029384904156926e-05,0.0,0.0,0.0,0.0,0.0031062641911708,0.9980965724488844,0.9816249527904157,1.5819439502055635e-05,0.006635210376856058
8.9,1.6035500984001704e-05,0.0,0.0,0.0,0.0,0.0031077192943124283,0.9980980215006916,0.981631846325367,1.5825556793640262e-05,0.006635747201052048
8.91,1.6041596066328322e-05,0.0,0.0,0.0,0.0,0.003109169652304932,0.998099463938362,0.9816387110593758,1.5831653083329967e-05,0.006636281853074454
8.92,1.604767021807672e-05,0.0,0.0,0.0,0.0,0.0031106152786070087,0.9981008997964871,0.9816455471251687,1.5837728438083227e-05,0.006636814342417998
8.93,1.6053723506025504e-05,0.0,0.0,0.0,0.0,0.0031120561866609915,0.9981023291093654,0.9816523546545827,1.5843782924697205e-05,0.006637344678520506
8.94,1.605975599679195e-05,0.0,0.0,0.0,0.0,0.0031134923898928483,0.9981037519110023,0.9816591337785654,1.5849816609807763e-05,0.006637872870762908
8.950000000000001,1.6065767756831996e-05,0.0,0.0,0.0,0.0,0.0031149239017121814,0.9981051682351101,0.9816658846271749,1.5855829559889453e-05,0.006638398928469237
8.96,1.6071758852440256e-05,0.0,0.0,0.0,0.0,0.0031163507355122287,0.9981065781151081,0.9816726073295793,1.5861821841255517e-05,0.006638922860906629
8.97,1.607772934975001e-05,0.0,0.0,0.0,0.0,0.003117772904669864,0.9981079815841221,0.9816793020140576,1.5867793520057892e-05,0.0066394446772853255
8.98,1.6083679314733197e-05,0.0,0.0,0.0,0.0,0.003119190422545596,0.9981093786749852,0.9816859688079991,1.5873744662287208e-05,0.00663996438675867
8.99,1.6089608813200437e-05,0.0,0.0,0.0,0.0,0.0031206033024835686,0.9981107694202372,0.9816926078379035,1.5879675333772785e-05,0.00664048199842311
9.0,1.6095517910801008e-05,0.0,0.0,0.0,0.0,0.0031220115578115596,0.9981121538521249,0.9816992192293809,1.588558560018264e-05,0.006640997521318198
9.01,1.6101406673022857e-05,0.0,0.0,0.0,0.0,0.003123415201840984,0.998113532002602,0.9817058031071518,1.589147552702347e-05,0.006641510964426589
9.02,1.6107275165192606e-05,0.0,0.0,0.0,0.0,0.003124814247866891,0.9981149039033288,0.9817123595950474,1.5897345179640676e-05,0.006642022336674039
9.03,1.6113123452475537e-05,0.0,0.0,0.0,0.0,0.0031262087091679653,0.9981162695856728,0.9817188888160091,1.590319462321835e-05,0.006642531646929415
9.040000000000001,1.6118951599875603e-05,0.0,0.0,0.0,0.0,0.0031275985990065263,0.9981176290807083,0.9817253908920888,1.590902392277927e-05,0.006643038904004679
9.05,1.612475967223542e-05,0.0,0.0,0.0,0.0,0.0031289839306285283,0.9981189824192165,0.9817318659444487,1.5914833143184915e-05,0.006643544116654903
9.06,1.6130547734236283e-05,0.0,0.0,0.0,0.0,0.0031303647172635624,0.9981203296316854,0.9817383140933618,1.592062234913545e-05,0.006644047293578259
9.07,1.6136315850398142e-05,0.0,0.0,0.0,0.0,0.0031317409721248538,0.9981216707483102,0.9817447354582111,1.592639160516973e-05,0.0066445484434160245
9.08,1.6142064085079622e-05,0.0,0.0,0.0,0.0,0.003133112708409262,0.9981230057989924,0.9817511301574904,1.5932140975665308e-05,0.00664504757475258
9.09,1.6147792502478016e-05,0.0,0.0,0.0,0.0,0.003134479939297284,0.998124334813341,0.9817574983088035,1.5937870524838426e-05,0.00664554469611541
9.1,1.615350116662928e-05,0.0,0.0,0.0,0.0,0.00313584267795305,0.9981256578206715,0.9817638400288653,1.594358031674402e-05,0.006646039815975102
9.11,1.615919014140804e-05,0.0,0.0,0.0,0.0,0.0031372009375243257,0.9981269748500067,0.9817701554335005,1.594927041527572e-05,0.006646532942745348
9.120000000000001,1.6164859490527594e-05,0.0,0.0,0.0,0.0,0.0031385547311425133,0.9981282859300756,0.9817764446376446,1.5954940884165843e-05,0.0066470240847829425
9.13,1.6170509277539905e-05,0.0,0.0,0.0,0.0,0.0031399040719226486,0.9981295910893148,0.9817827077553434,1.59605917869854e-05,0.006647513250387785
9.14,1.617613956411365e-05,0.0,0.0,0.0,0.0,0.0031412489615305936,0.9981308905434262,0.9817889453300628,1.5966223184810865e-05,0.006648000472716215
9.15,1.618175041412824e-05,0.0,0.0,0.0,0.0,0.003142589417365043,0.998132184249448,0.9817951573116088,1.597183514177153e-05,0.006648485750548462
9.16,1.618734189137829e-05,0.0,0.0,0.0,0.0,0.003143925457316498,0.9981334721557892,0.9818013436297712,1.597742772193909e-05,0.006648969081500493
9.17,1.6192914058751242e-05,0.0,0.0,0.0,0.0,0.0031452570943071175,0.9981347542918038,0.9818075043998331,1.5983000988213325e-05,0.006649450473922281
9.18,1.6198466978972774e-05,0.0,0.0,0.0,0.0,0.003146584341239826,0.9981360306865998,0.9818136397362965,1.5988555003332114e-05,0.0066499299361131555
9.19,1.62040007146068e-05,0.0,0.0,0.0,0.0,0.0031479072109983123,0.9981373013690397,0.9818197497528818,1.5994089829871453e-05,0.006650407476321804
9.200000000000001,1.6209515328055466e-05,0.0,0.0,0.0,0.0,0.003149225716447032,0.9981385663677393,0.9818258345625274,1.5999605530245436e-05,0.00665088310274627
9.21,1.621501088155916e-05,0.0,0.0,0.0,0.0,0.003150539870431204,0.9981398257110691,0.9818318942773907,1.600510216670626e-05,0.006651356823533956
9.22,1.62204874371965e-05,0.0,0.0,0.0,0.0,0.0031518496857768133,0.9981410794271527,0.9818379290088473,1.6010579801344246e-05,0.0066518286467816224
9.23,1.6225945056884337e-05,0.0,0.0,0.0,0.0,0.003153155175290611,0.9981423275438684,0.9818439388674913,1.60160384960878e-05,0.006652298580535387
9.24,1.623138380237777e-05,0.0,0.0,0.0,0.0,0.003154456351760112,0.9981435700888482,0.9818499239631354,1.6021478312703448e-05,0.006652766632790725
9.25,1.6236803735270116e-05,0.0,0.0,0.0,0.0,0.0031557532279535973,0.9981448070894782,0.9818558844048105,1.602689931279582e-05,0.006653232811492469
9.26,1.6242204916992945e-05,0.0,0.0,0.0,0.0,0.003157045816620113,0.9981460385728981,0.9818618203007662,1.6032301557807654e-05,0.00665369712453481
9.27,1.624758740881605e-05,0.0,0.0,0.0,0.0,0.00315833413048947,0.998147264566002,0.9818677317584702,1.603768510901979e-05,0.006654159579761294
9.28,1.6252951271847463e-05,0.0,0.0,0.0,0.0,0.003159618182272245,0.9981484850954377,0.9818736188846091,1.6043050027551175e-05,0.00665462018496483
9.290000000000001,1.625829656703346e-05,0.0,0.0,0.0,0.0,0.0031608979846597797,0.9981497001876074,0.9818794817850878,1.6048396374358865e-05,0.006655078947887679
9.3,1.6263623355158534e-05,0.0,0.0,0.0,0.0,0.0031621735503241807,0.9981509098686665,0.9818853205650295,1.605372421023802e-05,0.006655535876221462
9.31,1.6268931696845428e-05,0.0,0.0,0.0,0.0,0.00316344489191832,0.9981521141645251,0.9818911353287759,1.6059033595821915e-05,0.006655990977607158
9.32,1.627422165255512e-05,0.0,0.0,0.0,0.0,0.003164712022075836,0.998153313100847,0.9818969261798874,1.6064324591581915e-05,0.006656444259635103
9.33,1.6279493282586817e-05,0.0,0.0,0.0,0.0,0.00316597495341113,0.99815450670305,0.9819026932211427,1.606959725782751e-05,0.006656895729844992
9.34,1.6284746647077968e-05,0.0,0.0,0.0,0.0,0.0031672336985193706,0.9981556949963055,0.9819084365545386,1.6074851654706283e-05,0.006657345395725875
9.35,1.628998180600425e-05,0.0,0.0,0.0,0.0,0.0031684882699764905,0.9981568780055396,0.9819141562812912,1.608008784220393e-05,0.006657793264716162
9.36,1.6295198819179584e-05,0.0,0.0,0.0,0.0,0.0031697386803391883,0.998158055755432,0.9819198525018342,1.608530588014425e-05,0.0066582393442036186
9.370000000000001,1.630039774625612e-05,0.0,0.0,0.0,0.0,0.003170984942144927,0.9981592282704163,0.9819255253158202,1.6090505828189156e-05,0.006658683641525369
9.38,1.6305578646724246e-05,0.0,0.0,0.0,0.0,0.003172227067911936,0.9981603955746798,0.9819311748221202,1.6095687745838656e-05,0.006659126163967896
9.39,1.6310741579912585e-05,0.0,0.0,0.0,0.0,0.003173465070139209,0.9981615576921646,0.9819368011188238,1.610085169243087e-05,0.0066595669187670395
9.4,1.6315886604987996e-05,0.0,0.0,0.0,0.0,0.0031746989613065046,0.9981627146465661,0.9819424043032385,1.6105997727142027e-05,0.0066600059131079956
9.41,1.6321013780955576e-05,0.0,0.0,0.0,0.0,0.003175928753874348,0.9981638664613338,0.9819479844718909,1.6111125908986462e-05,0.0066604431541253195
9.42,1.6326123152650955e-05,0.0,0.0,0.0,0.0,0.0031771544442348284,0.9981650133484328,0.9819535422548208,1.6116236283207114e-05,0.0066608786783695605
9.43,1.633121477831752e-05,0.0,0.0,0.0,0.0,0.003178376044307963,0.998166155336725,0.9819590777637048,1.612132890806881e-05,0.006661312493795739
9.44,1.6336288727372422e-05,0.0,0.0,0.0,0.0,0.0031795935789821128,0.9981672923020745,0.9819645906770677,1.612640385268777e-05,0.006661744584462791
9.450000000000001,1.6341345057975497e-05,0.0,0.0,0.0,0.0,0.0031808070604137802,0.9981684242696173,0.9819700810958694,1.6131461175238187e-05,0.006662174957719633
9.46,1.634638382812034e-05,0.0,0.0,0.0,0.0,0.003182016500735101,0.9981695512643041,0.9819755491204593,1.613650093372801e-05,0.006662603620873955
9.47,1.6351405095634303e-05,0.0,0.0,0.0,0.0,0.0031832219120538456,0.9981706733108998,0.9819809948505758,1.6141523185998953e-05,0.006663030581192232
9.48,1.6356408918178497e-05,0.0,0.0,0.0,0.0,0.0031844233064534174,0.9981717904339837,0.9819864183853471,1.614652798972647e-05,0.006663455845899714
9.49,1.636139535324779e-05,0.0,0.0,0.0,0.0,0.0031856206959928537,0.9981729026579494,0.98199181982329,1.6151515402419784e-05,0.0066638794221804305
9.5,1.6366364458170802e-05,0.0,0.0,0.0,0.0,0.003186814092706827,0.9981740100070048,0.9819971992623111,1.615648548142186e-05,0.006664301317177189
9.51,1.6371316290109917e-05,0.0,0.0,0.0,0.0,0.0031880035086056433,0.9981751125051719,0.9820025567997062,1.6161438283909433e-05,0.006664721537991577
9.52,1.6376250906061268e-05,0.0,0.0,0.0,0.0,0.003189188955675242,0.9981762101762874,0.9820078925321601,1.6166373866892984e-05,0.00666514009168396
9.53,1.6381168362854753e-05,0.0,0.0,0.0,0.0,0.0031903704458771972,0.9981773030440023,0.9820132065557473,1.617129228721675e-05,0.006665556985273481
9.540000000000001,1.6386068717154022e-05,0.0,0.0,0.0,0.0,0.0031915479911487164,0.9981783911317815,0.9820184989659312,1.6176193601558727e-05,0.006665972225738065
9.55,1.6390952025456486e-05,0.0,0.0,0.0,0.0,0.0031927216034026416,0.9981794744629048,0.9820237698575647,1.618107786643066e-05,0.006666385820014411
9.56,1.6395818344093303e-05,0.0,0.0,0.0,0.0,0.0031938912945274484,0.9981805530604658,0.9820290193248898,1.6185945138178057e-05,0.006666797774998001
9.57,1.6400667729229404e-05,0.0,0.0,0.0,0.0,0.0031950570763872466,0.9981816269473728,0.9820342474615382,1.6190795472980173e-05,0.006667208097543093
9.58,1.6405500236863464e-05,0.0,0.0,0.0,0.0,0.00319621896082178,0.9981826961463481,0.9820394543605303,1.619562892685003e-05,0.006667616794462725
9.59,1.641031592282792e-05,0.0,0.0,0.0,0.0,0.0031973769596464266,0.9981837606799288,0.9820446401142763,1.6200445555634387e-05,0.006668023872528714
9.6,1.6415114842788963e-05,0.0,0.0,0.0,0.0,0.0031985310846521977,0.9981848205704658,0.9820498048145753,1.620524541501378e-05,0.006668429338471653
9.61,1.6419897052246548e-05,0.0,0.0,0.0,0.0,0.003199681347605739,0.9981858758401246,0.9820549485526158,1.6210028560502483e-05,0.006668833198980917
9.620000000000001,1.642466260653438e-05,0.0,0.0,0.0,0.0,0.0032008277602493308,0.9981869265108851,0.9820600714189757,1.6214795047448535e-05,0.0066692354607046575
9.63,1.6429411560819917e-05,0.0,0.0,0.0,0.0,0.003201970334300886,0.9981879726045413,0.9820651735036221,1.621954493103373e-05,0.006669636130249805
9.64,1.643414397010439e-05,0.0,0.0,0.0,0.0,0.003203109081453953,0.9981890141427016,0.9820702548959115,1.6224278266273606e-05,0.006670035214182071
9.65,1.643885988922277e-05,0.0,0.0,0.0,0.0,0.0032042440133777128,0.9981900511467887,0.9820753156845893,1.6228995108017473e-05,0.0066704327190259425
9.66,1.64435593728438e-05,0.0,0.0,0.0,0.0,0.0032053751417169814,0.9981910836380399,0.9820803559577905,1.6233695510948386e-05,0.006670828651264686
9.67,1.6448242475469962e-05,0.0,0.0,0.0,0.0,0.0032065024780922086,0.9981921116375063,0.9820853758030396,1.6238379529583155e-05,0.0066712230173403475
9.68,1.645290925143751e-05,0.0,0.0,0.0,0.0,0.0032076260340994775,0.9981931351660539,0.9820903753072499,1.624304721827235e-05,0.006671615823653752
9.69,1.645755975491645e-05,0.0,0.0,0.0,0.0,0.003208745821310506,0.9981941542443625,0.982095354556724,1.624769863120029e-05,0.006672007076564502
9.700000000000001,1.6462194037718082e-05,0.0,0.0,0.0,0.0,0.003209861848877853,0.9981951689554066,0.9821003137938197,1.625233382008178e-05,0.006672396794941157
9.71,1.6466812152078663e-05,0.0,0.0,0.0,0.0,0.0032109741265754655,0.9981961793651271,0.9821052532180387,1.625695283708644e-05,0.006672784994226899
9.72,1.6471414154709553e-05,0.0,0.0,0.0,0.0,0.0032120826692226038,0.9981971854070115,0.982110172696618,1.626155573909362e-05,0.006673171663255487
9.73,1.6476000099073496e-05,0.0,0.0,0.0,0.0,0.0032131874882473294,0.9981981871022028,0.9821150723164397,1.6266142579578237e-05,0.006673556808463715
9.74,1.648057003846604e-05,0.0,0.0,0.0,0.0,0.0032142885950522905,0.9981991844716847,0.9821199521638432,1.6270713411847946e-05,0.006673940436252641
9.75,1.648512402601552e-05,0.0,0.0,0.0,0.0,0.0032153860010147224,0.9982001775362831,0.9821248123246258,1.6275268289043165e-05,0.006674322552987593
9.76,1.648966211468308e-05,0.0,0.0,0.0,0.0,0.003216479717486446,0.9982011663166656,0.9821296528840427,1.627980726413706e-05,0.0066747031649981615
9.77,1.6494184357262653e-05,0.0,0.0,0.0,0.0,0.0032175697557938715,0.9982021508333411,0.9821344739268069,1.6284330389935535e-05,0.006675082278578205
9.78,1.6498690806380978e-05,0.0,0.0,0.0,0.0,0.003218656127237993,0.9982031311066603,0.9821392755370889,1.628883771907725e-05,0.00667545989998585
9.790000000000001,1.6503181514497586e-05,0.0,0.0,0.0,0.0,0.0032197388430943944,0.9982041071568156,0.9821440577985173,1.6293329304033614e-05,0.006675836035443486
9.8,1.6507656533904817e-05,0.0,0.0,0.0,0.0,0.0032208179146132436,0.9982050790038409,0.9821488207941784,1.6297805197108777e-05,0.00667621069113777
9.81,1.6512115916727792e-05,0.0,0.0,0.0,0.0,0.0032218933530192974,0.998206046667612,0.9821535646066162,1.6302265450439645e-05,0.0066765838732196275
9.82,1.6516559714924446e-05,0.0,0.0,0.0,0.0,0.003222965169511899,0.9982070101678462,0.9821582893178324,1.6306710115995865e-05,0.006676955587804246
9.83,1.6520987980285505e-05,0.0,0.0,0.0,0.0,0.003224033375264978,0.9982079695241022,0.9821629950092869,1.6311139245579836e-05,0.006677325840971085
9.84,1.6525400764434495e-05,0.0,0.0,0.0,0.0,0.003225097981427051,0.9982089247557807,0.982167681761897,1.631555289082671e-05,0.006677694638763864
9.85,1.6529798118827738e-05,0.0,0.0,0.0,0.0,0.0032261589991212213,0.998209875882124,0.9821723496560378,1.6319951103204377e-05,0.006678061987190573
9.86,1.6534180094754357e-05,0.0,0.0,0.0,0.0,0.00322721643944518,0.9982108229222157,0.9821769987715423,1.6324333934013486e-05,0.0066784278922234685
9.870000000000001,1.6538546743336277e-05,0.0,0.0,0.0,0.0,0.003228270313471204,0.9982117658949815,0.9821816291877014,1.632870143438742e-05,0.00667879235979907
9.88,1.6542898115528214e-05,0.0,0.0,0.0,0.0,0.0032293206322461577,0.9982127048191886,0.9821862409832633,1.6333053655292328e-05,0.0066791553958181656
9.89,1.6547234262117682e-05,0.0,0.0,0.0,0.0,0.0032303674067914916,0.9982136397134456,0.9821908342364348,1.633739064752709e-05,0.006679517006145811
9.9,1.6551555233725002e-05,0.0,0.0,0.0,0.0,0.0032314106481032435,0.998214570596203,0.9821954090248797,1.6341712461723347e-05,0.0066798771966113234
9.91,1.6555861080803282e-05,0.0,0.0,0.0,0.0,0.003232450367152039,0.9982154974857529,0.98219996542572,1.6346019148345482e-05,0.0066802359730082925
9.92,1.656015185363844e-05,0.0,0.0,0.0,0.0,0.0032334865748830884,0.998216420400229,0.9822045035155352,1.6350310757690628e-05,0.00668059334109457
9.93,1.6564427602349182e-05,0.0,0.0,0.0,0.0,0.003234519282216191,0.9982173393576065,0.9822090233703631,1.6354587339888665e-05,0.006680949306592275
9.94,1.6568688376887022e-05,0.0,0.0,0.0,0.0,0.0032355485000457314,0.9982182543757027,0.9822135250656987,1.635884894490222e-05,0.006681303875187794
9.950000000000001,1.6572934227036263e-05,0.0,0.0,0.0,0.0,0.0032365742392406827,0.998219165472176,0.9822180086764951,1.6363095622526674e-05,0.006681657052531778
9.96,1.657716520241401e-05,0.0,0.0,0.0,0.0,0.0032375965106446027,0.9982200726645268,0.9822224742771631,1.636732742239015e-05,0.0066820088442391444
9.97,1.6581381352470167e-05,0.0,0.0,0.0,0.0,0.0032386153250756377,0.9982209759700971,0.9822269219415715,1.6371544393953517e-05,0.00668235925588908
9.98,1.65855827454965e-05,0.0,0.0,0.0,0.0,0.003239630693097955,0.9982218754577745,0.9822313519022591,1.6375746605473698e-05,0.006682708299454146
9.99,1.6589769472414497e-05,0.0,0.0,0.0,0.0,0.0032406426249761994,0.9982227712582961,0.9822357645821617,1.6379934147782396e-05,0.006683055994581393
