t,V1,V2,V3,V4,h,m,m_1,m_2
9.15,-19.31037093756437,-52.6862647830277,-51.845126111722394,-49.084632006683734,0.9140027037472692,0.9158006134261503,0.9158006134295745,0.9116203951759511
9.16,-19.31046085158887,-52.686188620113874,-51.845047038813334,-49.084460530778905,0.9139943912360031,0.9157960344345354,0.9157960344379633,0.9116112790176034
9.17,-19.31055079640717,-52.68611240428774,-51.844967928852256,-49.08428906532243,0.9139860788634231,0.9157914554658154,0.915791455469247,0.911602162950417
9.18,-19.31064077151315,-52.68603613602616,-51.844888782177996,-49.08411761021446,0.913977766629548,0.9157868765199901,0.9157868765234255,0.9115930469743908
9.19,-19.310730776406427,-52.685959815802065,-51.84480959912655,-49.083946165356025,0.9139694545343966,0.9157822975970596,0.9157822976004987,0.9115839310895238
9.200000000000001,-19.31082081059216,-52.68588344408448,-51.84473038003114,-49.08377473064898,0.9139611425779873,0.9157777186970236,0.9157777187004663,0.9115748152958153
9.21,-19.31091087358085,-52.68580702133863,-51.84465112522222,-49.08360330599606,0.9139528307603384,0.9157731398198821,0.9157731398233285,0.9115656995932643
9.22,-19.311000964888123,-52.68573054802596,-51.84457183502756,-49.08343189130077,0.9139445190814677,0.9157685609656349,0.915768560969085,0.9115565839818698
9.23,-19.31109107716444,-52.685654026680425,-51.844492511283924,-49.08326048596913,0.9139362075417091,0.9157639821342818,0.9157639821377357,0.9115474684616309
9.24,-19.311181225337876,-52.68557745312898,-51.84441315094455,-49.08308909101769,0.9139278961403713,0.915759403325823,0.9157594033292804,0.9115383530325469
9.25,-19.31127140037918,-52.6855008304046,-51.84433375620964,-49.082917705732385,0.9139195848778655,0.915754824540258,0.9157548245437193,0.9115292376946167
9.26,-19.31136160188605,-52.6854241589384,-51.84425432738503,-49.082746330023824,0.913911273754206,0.915750245777587,0.9157502457810519,0.9115201224478393
9.27,-19.311451829459237,-52.685347439158576,-51.84417486477438,-49.08257496380323,0.9139029627694066,0.9157456670378097,0.9157456670412782,0.911511007292214
9.28,-19.311542082702548,-52.68527067149033,-51.84409536867928,-49.08240360698248,0.9138946519234813,0.915741088320926,0.9157410883243983,0.9115018922277399
9.290000000000001,-19.31163236122284,-52.68519385635593,-51.84401583939918,-49.08223225947407,0.913886341216444,0.9157365096269359,0.9157365096304119,0.9114927772544159
9.3,-19.311722664630025,-52.68511699417469,-51.843936277231435,-49.08206092119115,0.9138780306483082,0.9157319309558392,0.9157319309593188,0.9114836623722411
9.31,-19.31181299253707,-52.68504008536297,-51.843856682471284,-49.081889592047496,0.9138697202190873,0.9157273523076358,0.9157273523111191,0.9114745475812148
9.32,-19.311903344559997,-52.68496313033418,-51.843777055411834,-49.08171827195753,0.9138614099287947,0.9157227736823256,0.9157227736858127,0.9114654328813359
9.33,-19.311993720317876,-52.68488612949877,-51.843697396344105,-49.08154696083628,0.9138530997774438,0.9157181950799084,0.9157181950833991,0.9114563182726035
9.34,-19.31208411943283,-52.68480908326424,-51.84361770555698,-49.081375658599455,0.9138447897650473,0.9157136165003842,0.9157136165038786,0.9114472037550169
9.35,-19.31217454153004,-52.68473199203515,-51.84353798333724,-49.081204365163366,0.9138364798916185,0.9157090379437529,0.915709037947251,0.9114380893285748
9.36,-19.312264986237743,-52.684654856213065,-51.843458229969556,-49.081033080444975,0.91382817015717,0.9157044594100142,0.9157044594135161,0.9114289749932766
9.370000000000001,-19.312355453187223,-52.684577676196646,-51.84337844573646,-49.08086180436188,0.9138198605617143,0.9156998808991682,0.9156998809026737,0.9114198607491213
9.38,-19.312445942012822,-52.684500452381585,-51.84329863091841,-49.080690536832314,0.9138115511052641,0.9156953024112147,0.9156953024147239,0.911410746596108
9.39,-19.31253645235193,-52.684423185160604,-51.843218785793724,-49.08051927777514,0.9138032417878318,0.9156907239461536,0.9156907239496664,0.9114016325342358
9.4,-19.312626983844996,-52.684345874923494,-51.84313891063861,-49.08034802710986,0.9137949326094295,0.9156861455039846,0.9156861455075013,0.9113925185635037
9.41,-19.312717536135523,-52.68426852205708,-51.843059005727156,-49.080176784756624,0.9137866235700693,0.9156815670847079,0.9156815670882282,0.9113834046839109
9.42,-19.312808108870062,-52.68419112694523,-51.84297907133135,-49.0800055506362,0.9137783146697632,0.9156769886883233,0.9156769886918472,0.9113742908954564
9.43,-19.312898701698224,-52.684113689968875,-51.84289910772107,-49.07983432467001,0.913770005908523,0.9156724103148305,0.9156724103183581,0.9113651771981394
9.44,-19.312989314272663,-52.68403621150598,-51.84281911516405,-49.079663106780096,0.9137616972863603,0.9156678319642295,0.9156678319677609,0.9113560635919589
9.450000000000001,-19.3130799462491,-52.68395869193157,-51.842739093925935,-49.079491896889145,0.9137533888032866,0.9156632536365203,0.9156632536400553,0.9113469500769139
9.46,-19.313170597336995,-52.68388113160891,-51.84265904426382,-49.07932069492276,0.9137450804593111,0.9156586753317026,0.9156586753352414,0.9113378366530038
9.47,-19.313261267342902,-52.68380353088205,-51.84257896642066,-49.07914950081138,0.9137367722544383,0.9156540970497764,0.9156540970533189,0.9113287233202273
9.48,-19.313351955959057,-52.6837258901124,-51.842498860652285,-49.07897831448083,0.9137284641886779,0.9156495187907415,0.9156495187942877,0.9113196100785838
9.49,-19.313442662874365,-52.68364820965953,-51.84241872721321,-49.07880713585729,0.9137201562620402,0.9156449405545979,0.9156449405581478,0.9113104969280722
9.5,-19.313533387781472,-52.68357048987994,-51.842338566355735,-49.07863596486759,0.9137118484745348,0.9156403623413455,0.915640362344899,0.9113013838686916
9.51,-19.313624130376734,-52.68349273112707,-51.842258378329994,-49.07846480143923,0.9137035408261713,0.915635784150984,0.9156357841545412,0.9112922709004412
9.52,-19.31371489036024,-52.68341493375125,-51.842178163383885,-49.0782936455004,0.9136952333169595,0.9156312059835133,0.9156312059870744,0.91128315802332
9.53,-19.313805667435812,-52.6833370980998,-51.842097921763134,-49.07812249697992,0.9136869259469084,0.9156266278389336,0.9156266278424983,0.9112740452373271
9.540000000000001,-19.313896461310986,-52.683259224516924,-51.84201765371125,-49.07795135580731,0.9136786187160272,0.9156220497172445,0.9156220497208127,0.9112649325424617
9.55,-19.31398727169703,-52.68318131334378,-51.84193735946956,-49.07778022191272,0.913670311624325,0.9156174716184459,0.9156174716220179,0.9112558199387227
9.56,-19.314078098308944,-52.68310336491844,-51.84185703927717,-49.077609095227,0.9136620046718106,0.9156128935425377,0.9156128935461134,0.9112467074261094
9.57,-19.314168940865443,-52.68302537957592,-51.84177669337101,-49.077437975681654,0.9136536978584925,0.9156083154895198,0.9156083154930993,0.9112375950046206
9.58,-19.314259799088976,-52.68294735764816,-51.84169632198578,-49.07726686320885,0.9136453911843793,0.9156037374593923,0.9156037374629754,0.9112284826742556
9.59,-19.314350672705718,-52.68286929946404,-51.84161592535401,-49.07709575774142,0.9136370846494792,0.9155991594521548,0.9155991594557416,0.9112193704350136
9.6,-19.314441561445566,-52.682791205349346,-51.84153550370603,-49.07692465921287,0.9136287782538003,0.9155945814678071,0.9155945814713977,0.9112102582868934
9.61,-19.314532465042145,-52.68271307562682,-51.84145505726994,-49.07675356755737,0.9136204719973506,0.9155900035063494,0.9155900035099437,0.9112011462298942
9.620000000000001,-19.31462338323281,-52.68263491061612,-51.84137458627167,-49.07658248270975,0.913612165880138,0.9155854255677816,0.9155854255713795,0.9111920342640152
9.63,-19.314714315758636,-52.682556710633854,-51.84129409093494,-49.07641140460553,0.9136038599021699,0.9155808476521032,0.9155808476557048,0.9111829223892554
9.64,-19.31480526236443,-52.68247847599352,-51.84121357148127,-49.076240333180856,0.9135955540634538,0.9155762697593145,0.9155762697629197,0.9111738106056139
9.65,-19.314896222798723,-52.68240020700559,-51.84113302812998,-49.07606926837258,0.9135872483639971,0.9155716918894151,0.9155716918930241,0.9111646989130897
9.66,-19.314987196813767,-52.68232190397744,-51.8410524610982,-49.07589821011819,0.9135789428038067,0.9155671140424051,0.9155671140460176,0.911155587311682
9.67,-19.31507818416555,-52.68224356721339,-51.84097187060084,-49.07572715835586,0.9135706373828896,0.9155625362182841,0.9155625362219005,0.91114647580139
9.68,-19.315169184613783,-52.682165197014676,-51.84089125685064,-49.075556113024426,0.9135623321012526,0.9155579584170523,0.9155579584206723,0.9111373643822125
9.69,-19.315260197921894,-52.682086793679474,-51.84081062005811,-49.075385074063384,0.9135540269589022,0.9155533806387094,0.9155533806423332,0.9111282530541487
9.700000000000001,-19.315351223857053,-52.682008357502895,-51.84072996043158,-49.0752140414129,0.9135457219558449,0.9155488028832554,0.9155488028868828,0.9111191418171978
9.71,-19.315442262190142,-52.68192988877697,-51.840649278177175,-49.07504301501382,0.9135374170920869,0.91554422515069,0.9155442251543212,0.9111100306713589
9.72,-19.315533312695784,-52.681851387790665,-51.840568573498814,-49.07487199480763,0.9135291123676343,0.9155396474410133,0.9155396474446481,0.9111009196166309
9.73,-19.31562437515231,-52.68177285482987,-51.840487846598236,-49.0747009807365,0.913520807782493,0.915535069754225,0.9155350697578636,0.911091808653013
9.74,-19.31571544934179,-52.68169429017743,-51.84040709767496,-49.07452997274327,0.9135125033366687,0.9155304920903252,0.9155304920939674,0.9110826977805042
9.75,-19.315806535062524,-52.681615694129476,-51.8403263269381,-49.07435897076796,0.9135041990301662,0.9155259144493136,0.9155259144529596,0.9110735869991038
9.76,-19.315897632135677,-52.6815370670042,-51.84024553461259,-49.074187974745946,0.9134958948629898,0.9155213368311902,0.9155213368348398,0.9110644763088107
9.77,-19.315988740360204,-52.68145840908271,-51.840164720896766,-49.074016984620485,0.9134875908351443,0.9155167592359548,0.9155167592396081,0.9110553657096241
9.78,-19.31607985953777,-52.68137972064169,-51.840083885985756,-49.07384600033576,0.9134792869466344,0.9155121816636073,0.9155121816672643,0.9110462552015429
9.790000000000001,-19.316170989473896,-52.681301001954964,-51.840003030072644,-49.07367502183661,0.9134709831974649,0.9155076041141477,0.9155076041178083,0.9110371447845664
9.8,-19.316262129978004,-52.68122225329347,-51.83992215334847,-49.07350404906847,0.9134626795876402,0.9155030265875757,0.9155030265912399,0.9110280344586937
9.81,-19.316353280863375,-52.68114347492529,-51.839841256002195,-49.07333308197741,0.9134543761171645,0.9154984490838912,0.9154984490875593,0.9110189242239237
9.82,-19.31644444194717,-52.68106466711562,-51.839760338220735,-49.07316212051013,0.9134460727860422,0.9154938716030943,0.915493871606766,0.9110098140802557
9.83,-19.316535613050434,-52.68098583012679,-51.83967940018894,-49.07299116461397,0.9134377695942769,0.9154892941451847,0.91548929414886,0.9110007040276886
9.84,-19.316626793998076,-52.680906964218245,-51.83959844208961,-49.07282021423684,0.9134294665418727,0.9154847167101622,0.9154847167138414,0.9109915940662217
9.85,-19.316717984618894,-52.680828069646566,-51.83951746410348,-49.07264926932734,0.913421163628833,0.915480139298027,0.9154801393017098,0.9109824841958538
9.86,-19.31680918474555,-52.68074914666547,-51.83943646640923,-49.07247832983466,0.9134128608551612,0.9154755619087787,0.9154755619124653,0.9109733744165842
9.870000000000001,-19.316900394214592,-52.680670195525785,-51.83935544918348,-49.07230739570861,0.9134045582208605,0.9154709845424174,0.9154709845461075,0.910964264728412
9.88,-19.316991612866442,-52.68059121647548,-51.839274412600794,-49.07213646689964,0.9133962557259341,0.9154664071989427,0.9154664072026366,0.9109551551313361
9.89,-19.317082840545392,-52.68051220975963,-51.83919335683368,-49.07196554335883,0.9133879533703848,0.9154618298783548,0.9154618298820524,0.9109460456253557
9.9,-19.317174077099622,-52.680433175620465,-51.83911228205259,-49.07179462503786,0.9133796511542153,0.9154572525806534,0.9154572525843547,0.9109369362104701
9.91,-19.317265322381175,-52.680354114297316,-51.8390311884259,-49.07162371188906,0.913371349077428,0.9154526753058384,0.9154526753095434,0.9109278268866781
9.92,-19.317356576245977,-52.68027502602666,-51.83895007611994,-49.07145280386538,0.9133630471400254,0.9154480980539098,0.9154480980576185,0.9109187176539788
9.93,-19.317447838553836,-52.6801959110421,-51.838868945299005,-49.07128190092036,0.9133547453420096,0.9154435208248674,0.9154435208285797,0.9109096085123715
9.94,-19.31753910916843,-52.68011676957435,-51.83878779612529,-49.07111100300823,0.9133464436833826,0.915438943618711,0.9154389436224271,0.9109004994618551
9.950000000000001,-19.317630387957305,-52.68003760185126,-51.838706628758956,-49.07094011008378,0.9133381421641462,0.9154343664354406,0.9154343664391604,0.9108913905024287
9.96,-19.3177216747919,-52.67995840809782,-51.838625443358104,-49.07076922210248,0.913329840784302,0.9154297892750561,0.9154297892787796,0.9108822816340916
9.97,-19.317812969547525,-52.67987918853613,-51.838544240078775,-49.07059833902038,0.9133215395438516,0.9154252121375573,0.9154252121412845,0.9108731728568426
9.98,-19.317904272103355,-52.67979994338541,-51.83846301907495,-49.07042746079417,0.9133132384427961,0.9154206350229441,0.915420635026675,0.9108640641706809
9.99,-19.317995582342455,-52.67972067286204,-51.83838178049856,-49.07025658738118,0.9133049374811367,0.9154160579312165,0.9154160579349512,0.9108549555756057
