t,ATP,ADP,PCr,Cr,Pi,ATP_i,ADP_i,PCr_i,Cr_i,Pi_i
4.16,-17557.176643357638,27257.1785664346,-105.62969455330713,26105.629694553343,47826.995146040375,-18018.750455754263,27718.752378831225,-105.94900469364073,26105.949004693677,48031.958762895105
4.17,-17668.551294790224,27368.553217867186,-105.87290643111578,26105.87290643115,47938.61601462841,-18130.198367771893,27830.200290848858,-106.18349121136507,26106.1834912114,48143.60509809877
4.18,-17779.934174439368,27479.93609751633,-106.11413816907185,26106.114138169105,48050.24310702643,-18241.653911265512,27941.655834342473,-106.41608358113213,26106.416083581164,48255.25746183109
4.19,-17891.32521041801,27591.327133494975,-106.35341376896201,26106.353413768997,48161.87637563383,-18353.117021368118,28053.11894444508,-106.64680471101843,26106.646804711054,48366.91580871711
4.2,-18002.72433176252,27702.726254839487,-106.59075686873176,26106.590756868765,48273.5157733985,-18464.58763416218,28164.589557239142,-106.87567694068348,26106.875676940715,48478.5800938961
4.21,-18114.13146830208,27814.133391379044,-106.82619076295103,26106.826190762982,48385.16125372902,-18576.065686506223,28276.067609583188,-107.10272240046818,26107.1027224005,48590.25027293894
4.22,-18225.54655077659,27925.548473853556,-107.05973836359806,26107.05973836363,48496.81277056037,-18687.55111606839,28387.553039145354,-107.32796288239155,26107.32796288242,48701.92630190865
4.23,-18336.969511195875,28036.97143427284,-107.2914220693392,26107.29142206937,48608.47027857285,-18799.043861574977,28499.045784651942,-107.55141968866334,26107.551419688694,48813.60813757205
4.24,-18448.400281727638,28148.402204804603,-107.52126421905422,26107.521264219085,48720.13373254325,-18910.543861860275,28610.54578493724,-107.7731140874362,26107.773114087468,48925.29573678914
4.25,-18559.83879636352,28259.840719440486,-107.74928639875857,26107.74928639879,48831.80308831113,-19022.051057462424,28722.05298053939,-107.9930665321055,26107.993066532137,49036.9890574084
4.26,-18671.284988416755,28371.28691149372,-107.97551047255871,26107.97551047259,48943.47830131956,-19133.565388281964,28833.567311358933,-108.21129779079574,26108.211297790825,49148.68805690981
4.2700000000000005,-18782.73879371972,28482.740716796685,-108.1999572666362,26108.19995726667,49055.159328481524,-19245.08679645315,28945.088719530115,-108.42782763910651,26108.427827639138,49260.39269415032
4.28,-18894.200147640528,28594.202070717492,-108.42264780442945,26108.42264780446,49166.84612644405,-19356.615223662524,29056.617146739485,-108.64267606725534,26108.642676067288,49372.10292774074
4.29,-19005.668986893248,28705.670909970213,-108.64360255850175,26108.64360255853,49278.538652642725,-19468.150612762798,29168.152535839763,-108.85586256159178,26108.855862561624,49483.81871703279
4.3,-19117.14524946445,28817.147172541416,-108.8628414929088,26108.86284149294,49390.23686527065,-19579.692907752786,29279.694830829754,-109.06740609701183,26109.067406097045,49595.540022090354
4.3100000000000005,-19228.62887291392,28928.630795990885,-109.08038474133893,26109.08038474137,49501.94072226596,-19691.24205224202,29391.243975318994,-109.27732582399355,26109.277325824027,49707.266802737686
4.32,-19340.119795970393,29040.121719047358,-109.29625196057135,26109.2962519606,49613.65018225376,-19802.797990893556,29502.799913970524,-109.48564042250652,26109.48564042254,49818.99901944256
4.33,-19451.617958560113,29151.619881637078,-109.51046231599358,26109.510462316022,49725.36520456171,-19914.360669526548,29614.362592603513,-109.69236802670353,26109.692368026735,49930.736633326014
4.34,-19563.12330190467,29263.125224981635,-109.72303445039735,26109.723034450424,49837.0857492817,-20025.93003498902,29725.931958065987,-109.89752636442701,26109.89752636446,50042.479606233894
4.3500000000000005,-19674.635766776173,29374.63768985314,-109.93398724482117,26109.933987244847,49948.81177629287,-20137.506033557293,29837.507956634254,-110.10113353881496,26110.101133538847,50154.22789983368
4.36,-19786.155295509812,29486.15721858678,-110.1433389293371,26110.143338929363,50060.543246380264,-20249.088612942258,29949.09053601922,-110.30320698824148,26110.303206988272,50265.98147663717
4.37,-19897.681831246686,29597.68375432365,-110.35110741788431,26110.35110741791,50172.280120815354,-20360.677721615364,30060.67964469233,-110.50376380524449,26110.503763805275,50377.74029961123
4.38,-20009.215316664122,29709.217239741087,-110.55731086859711,26110.557310868626,50284.0223606532,-20472.273307797932,30172.2752308749,-110.70282116461946,26110.702821164647,50489.504331516786
4.39,-20120.755696210934,29820.7576192879,-110.76196669878169,26110.76196669881,50395.769927968824,-20583.87532107848,30283.87724415545,-110.90039571405487,26110.900395714085,50601.2735360832
4.4,-20232.302914417338,29932.304837494306,-110.9650922989791,26110.965092299008,50507.522784897425,-20695.483711301742,30395.48563437871,-111.09650395296617,26111.096503952995,50713.04787708142
4.41,-20343.856916515204,30043.858839592172,-111.16670479173087,26111.166704791758,50619.280894003874,-20807.098428927264,30507.100352004236,-111.29116212500388,26111.29116212503,50824.82731868898
4.42,-20455.417648476872,30155.41957155384,-111.36682100840697,26111.366821008436,50731.04421829737,-20918.719425023693,30618.721348100666,-111.4843862275864,26111.484386227618,50936.61182550619
4.43,-20566.985056963287,30266.986980040256,-111.56545747064726,26111.565457470675,50842.8127211621,-21030.34665116748,30730.348574244454,-111.67619206021074,26111.67619206024,51048.401362489625
4.44,-20678.55908915587,30378.56101223284,-111.76263054471524,26111.762630544745,50954.586366348274,-21141.980059586567,30841.981982663536,-111.86659511672968,26111.86659511676,51160.19589493098
4.45,-20790.139692919147,30490.141615996115,-111.9583563116705,26111.9583563117,51066.36511800037,-21253.619603064257,30953.621526141225,-112.05561066553157,26112.055610665564,51271.99538849516
4.46,-20901.726816713704,30601.728739790673,-112.15265062170913,26112.15265062174,51178.14894061792,-21365.265234698658,31065.267157775623,-112.2432538903903,26112.24325389042,51383.799809198965
4.47,-21013.320409667605,30713.322332744574,-112.34552906090094,26112.34552906093,51289.9377991057,-21476.91690831772,31176.918831394687,-112.42953963794051,26112.42953963797,51495.609123429334
4.48,-21124.92042155283,30824.9223446298,-112.5370069621645,26112.537006962197,51401.73165875716,-21588.574578342326,31288.576501419295,-112.614482500998,26112.61448250103,51607.423297937305
4.49,-21236.52680263608,30936.52872571305,-112.72709948437124,26112.727099484404,51513.53048518213,-21700.23819958937,31400.24012266634,-112.79809692844624,26112.79809692848,51719.242299777696
4.5,-21348.13950356129,31048.141426638264,-112.91582167589334,26112.915821675924,51625.334244254,-21811.907727201906,31511.909650278878,-112.98039725872887,26112.98039725876,51831.066096258844
4.51,-21459.7584759597,31159.760399036673,-113.10318814728856,26113.10318814732,51737.142902392625,-21923.58311719124,31623.585040268208,-113.16139743431357,26113.161397434345,51942.89465519787
4.5200000000000005,-21571.38367193177,31271.38559500874,-113.28921334925926,26113.28921334929,51848.9564263241,-22035.264325976557,31735.266249053526,-113.3411112441719,26113.341111244205,52054.72794470389
4.53,-21683.015043607884,31383.016966684856,-113.47391178148091,26113.47391178151,51960.774782858054,-22146.95131013132,31846.95323320829,-113.51955245770596,26113.519552457736,52166.56593296476
4.54,-21794.652544222285,31494.654467299257,-113.65729746639633,26113.657297466427,52072.597939420964,-22258.644027083123,31958.64595016009,-113.6967344554838,26113.696734455516,52278.408588751234
4.55,-21906.296127467103,31606.298050544076,-113.83938426573314,26113.839384265764,52184.42586373537,-22370.342434692713,32070.344357769685,-113.87267045135545,26113.872670451387,52390.255881113684
4.5600000000000005,-22017.94574738299,31717.947670459966,-114.02018592357562,26114.020185923608,52296.25852375415,-22482.046491146455,32182.04841422343,-114.04737354496231,26114.047373544996,52502.10777932051
4.57,-22129.601358360112,31829.60328143709,-114.1997160643977,26114.199716064428,52408.095887659365,-22593.756154951916,32293.758078028895,-114.220856723459,26114.220856723492,52613.96425285717
4.58,-22241.262915738116,31941.264838815092,-114.3779879320187,26114.37798793205,52519.937924196056,-22705.471385442375,32405.47330851935,-114.39313260860487,26114.393132608635,52725.82527174
4.59,-22352.930375195265,32052.93229827224,-114.55501465503308,26114.555014655067,52631.78460233192,-22817.192142261603,32517.19406533858,-114.5642137141916,26114.56421371422,52837.69080619634
4.6000000000000005,-22464.603692599834,32164.60561567681,-114.7308093022704,26114.730809302302,52743.63589116279,-22928.91838519996,32628.920308276935,-114.73411250660243,26114.73411250663,52949.56082657835
4.61,-22576.28282468709,32276.284747764064,-114.90538460676187,26114.905384606795,52855.49176031315,-23040.650074842106,32740.65199791908,-114.90284112362639,26114.902841123654,53061.43530373418
4.62,-22687.967728549054,32387.96965162603,-115.07875317423832,26115.07875317427,52967.35217963485,-23152.38717208077,32852.38909515774,-115.07041158649132,26115.07041158652,53173.314208728625
4.63,-22799.658361742633,32499.66028481961,-115.25092743920891,26115.25092743924,53079.21711927131,-23264.129638223018,32964.13156129999,-115.2368357531118,26115.23683575314,53285.19751290244
4.64,-22911.354682274046,32611.356605351022,-115.42191967130456,26115.421919671335,53191.08654964853,-23375.877434985316,33075.87935806229,-115.4021253161291,26115.40212531616,53397.08518786325
4.65,-23023.056648586182,32723.058571663158,-115.5917419813295,26115.59174198136,53302.96044146827,-23487.63052446092,33187.63244753789,-115.56629182903454,26115.566291829065,53508.97720548081
4.66,-23134.764219542274,32834.76614261925,-115.76040632768182,26115.76040632771,53414.83876569847,-23599.388869122202,33299.39079219918,-115.72934669679277,26115.729346696822,53620.87353787674
4.67,-23246.477354497798,32946.47927757478,-115.92792448796925,26115.927924487998,53526.72149361616,-23711.152431871804,33411.154354948776,-115.8913011580989,26115.891301158124,53732.77415746516
4.68,-23358.19601338119,33058.19793645817,-116.09430802693656,26116.094308026964,53638.60859685545,-23822.921176104897,33522.92309918187,-116.05216626071451,26116.052166260743,53844.67903699772
4.69,-23469.920156291242,33169.92207936822,-116.25956845848545,26116.259568458514,53750.500047169946,-23934.69506539137,33634.69698846834,-116.21195299200514,26116.21195299203,53956.58814934066
4.7,-23581.64974381918,33281.651666896156,-116.42371711666954,26116.423717116697,53862.39581662342,-24046.474063727903,33746.47598680487,-116.37067217676662,26116.370672176796,54068.501467653754
4.71,-23693.384737071305,33393.38666014828,-116.58676514264849,26116.586765142678,53974.29587759985,-24158.258135596072,33858.26005867304,-116.5283344343975,26116.528334434428,54180.41896539968
4.72,-23805.125097625627,33505.1270207026,-116.74872350359539,26116.748723503624,54086.2002027791,-24270.04724591578,33970.04916899275,-116.68495020406567,26116.684950204097,54292.34061632122
4.73,-23916.870787297696,33616.87271037467,-116.90960309507844,26116.909603095108,54198.10876500563,-24381.84135978363,34081.8432828606,-116.8405298888846,26116.84052988892,54404.26639431817
4.74,-24028.621768373836,33728.62369145081,-117.06941463905356,26117.06941463908,54310.021537419285,-24493.640442738026,34193.642365814994,-116.99508370869111,26116.995083708724,54516.19627356998
4.75,-24140.378003569025,33840.379926646,-117.22816870422194,26117.228168704252,54421.9384934321,-24605.444460629005,34305.446383705974,-117.14862179285797,26117.14862179289,54628.13022851553
4.76,-24252.139455986922,33952.14137906389,-117.38587572149117,26117.38587572152,54533.85960670554,-24717.25337966266,34417.255302739635,-117.3011541332235,26117.301154133253,54740.068233830236
4.7700000000000005,-24363.906089101656,34063.908012178625,-117.54254599123286,26117.542545991262,54645.784851140124,-24829.067166414476,34529.06908949145,-117.45269056820759,26117.452690568236,54852.010264415745
4.78,-24475.677866782997,34175.67978985997,-117.69818967404287,26117.698189674073,54757.71420088992,-24940.88578777997,34640.88771085695,-117.60324082964308,26117.603240829674,54963.95629541497
4.79,-24587.454753249644,34287.45667632661,-117.8528167990251,26117.852816799055,54869.64763032865,-25052.709211165766,34752.711134242745,-117.75281437238493,26117.752814372416,55075.90630217829
4.8,-24699.236713111295,34399.23863618827,-118.00643726287797,26118.006437262906,54981.585114084795,-25164.537404210303,34864.53932728728,-117.90142061612764,26117.90142061616,55187.860260298905
4.8100000000000005,-24811.02371134599,34511.025634422964,-118.15906083334954,26118.15906083338,55093.526627024636,-25276.370334880074,34976.37225795705,-118.04906885964215,26118.049068859673,55299.81814559609
4.82,-24922.81571328651,34622.817636363485,-118.31069715207711,26118.310697152105,55205.47214424261,-25388.20797151287,35088.20989458985,-118.19576824116238,26118.195768241192,55411.77993410573
4.83,-25034.612684591713,34734.61460766869,-118.4613557661735,26118.4613557662,55317.42164105442,-25500.050282245935,35200.05220532291,-118.34152818470045,26118.34152818473,55523.74560207228
4.84,-25146.41459129141,34846.416514368386,-118.61104607621796,26118.611046076247,55429.37509300703,-25611.897236011286,35311.89915908826,-118.48635762314632,26118.486357623173,55635.715125961564
4.8500000000000005,-25258.22139974733,34958.223322824306,-118.75977737435879,26118.759777374387,55541.33247586663,-25723.74880187622,35423.750724953185,-118.63026551033715,26118.630265510365,55747.68848244723
4.86,-25370.033076657386,35070.03499973436,-118.90755883768028,26118.90755883771,55653.29376561876,-25835.604949199675,35535.60687227664,-118.77326069585756,26118.773260695885,55859.66564841126
4.87,-25481.849589105972,35181.85151218295,-119.05439949293363,26119.05439949296,55765.258938490995,-25947.46564824992,35647.46757132689,-118.91535142042369,26118.91535142045,55971.64660096523
4.88,-25593.670904440503,35293.67282751748,-119.20030829774637,26119.20030829777,55877.227970895,-26059.33086890185,35759.33279197881,-119.05654637521079,26119.05654637524,56083.63131739605
4.89,-25705.496990352367,35405.49891342934,-119.34529408513863,26119.345294085164,55989.20083946351,-26171.200581585952,35871.20250466292,-119.1968539267192,26119.19685392675,56195.61977520058
4.9,-25817.32781486609,35517.329737943066,-119.4893655692175,26119.489365569247,56101.17752104285,-26283.0747570071,35983.07668008407,-119.33628236230773,26119.336282362343,56307.61195207893
