t,NatP,MisP,Ub,E1,E2,E3,DUB,Proteasome,ROS,E1_Ub,E2_Ub,E3_MisP,MisP_Ub,MisP_Ub2,MisP_Ub3,MisP_Ub4,MisP_Ub5,MisP_Ub6,MisP_Ub7,MisP_Ub8,MisP_Ub4_Proteasome,MisP_Ub5_Proteasome,MisP_Ub6_Proteasome,MisP_Ub7_Proteasome,MisP_Ub8_Proteasome,ATP,ADP,AMP,degUb4,degUb5,degUb6,degUb7,degUb8,MisP_total,NatP_refolded,AggP,SeqAggP,AggP_Proteasome
1.3800000000000001,500.00000003805775,0.013783788807062717,491.2674408315699,91.85115588260204,99.41628495160995,99.99998382941226,200.0,100.0,10.0,8.148844117397983,0.5837150483900203,1.6170587736919405e-05,2.6413854029089886e-09,2.711976617209497e-13,2.0520066136405613e-17,1.2396658334050191e-21,6.08896647713103e-26,2.4349081415350017e-30,7.823195372519548e-35,2.0031103498582978e-39,1.149574807054427e-25,4.458028070408857e-30,1.3940232808042784e-34,3.473995971262717e-39,6.803779299586549e-44,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.013800000000350183,3.80581648702865e-08,-4.7092024966712535e-11,-2.1721821852200603e-14,-2.17218218522006e-14
1.3900000000000001,500.00000003861106,0.013883553115347046,491.20729691167946,91.79913877296732,99.40815814144992,99.9999835943682,200.0,100.0,10.0,8.200861227032696,0.5918418585500532,1.6405631793779805e-05,2.7370534548493154e-09,2.8700773866182966e-13,2.2170560508340848e-17,1.3673718356569033e-21,6.868703360275099e-26,2.819053225014979e-30,9.361515424524015e-35,2.504395771806798e-39,1.27872545116866e-25,5.0821493747601075e-30,1.6378656460218836e-34,4.2467961832762283e-39,8.776702726412147e-44,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.01390000000035785,3.861151171439971e-08,-4.777319144428465e-11,-2.2196143903773576e-14,-2.2196143903773572e-14
1.4000000000000001,500.0000000391684,0.01398331572414641,491.1471943887871,91.74721405506546,99.39998033655787,99.99998335763138,200.0,100.00000000000001,10.0,8.252785944934564,0.6000196634420923,1.6642368623331747e-05,2.835452253182899e-09,3.0361794797236343e-13,2.394329720464706e-17,1.5078381689698259e-21,7.7496446532736e-26,3.2664000317128196e-30,1.12138715823645e-34,3.128791473096723e-39,1.422147575920244e-25,5.79586456451497e-30,1.926255683146682e-34,5.194049640163188e-39,1.1279151591901508e-43,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.014000000000365628,3.916884909685449e-08,-4.845919392066173e-11,-2.2677301801096476e-14,-2.2677301801096473e-14
1.41,500.00000003972974,0.014083076633493214,491.0871331890604,91.69538155062827,99.39175164136958,99.99998311920186,200.0,100.00000000000001,10.0,8.304618449371754,0.6082483586303807,1.6880798136058734e-05,2.936638936887862e-09,3.210621666342467e-13,2.5845966407855076e-17,1.6621022746824807e-21,8.741630476405042e-26,3.7839431070469385e-30,1.3418441410954864e-34,3.892270895029574e-39,1.5810881777127298e-25,6.608403618149672e-30,2.2643655045094844e-34,6.337762908048775e-39,1.4381707769000142e-43,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.014100000000373515,3.9730176949672074e-08,-4.9150031221404376e-11,-2.3165343898285066e-14,-2.3165343898285063e-14
1.42,500.00000004029505,0.014182835843419875,491.02711323882323,91.64364108167347,99.38347216019123,99.99998287907975,200.0,100.00000000000001,10.0,8.356358918326562,0.6165278398087336,1.7120920241680125e-05,3.0406714075200644e-09,3.393753575571942e-13,2.788660779855124e-17,1.8312580371468207e-21,9.855096121954748e-26,4.379129871373885e-30,1.6015988378580875e-34,4.8119214292014206e-39,1.7568651282127483e-25,7.529572357962806e-30,2.6577100123572995e-34,7.701458282696377e-39,1.8159932622564306e-43,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.014200000000381519,4.0295495204875035e-08,-4.98457021721519e-11,-2.3660318537711098e-14,-2.3660318537711095e-14
1.43,500.00000004086434,0.014282593353958803,490.9671344645553,91.5919924705045,99.37514199719924,99.99998263726515,200.0,100.00000000000001,10.0,8.408007529495531,0.6248580028007307,1.736273484914654e-05,3.147608333752897e-09,3.585935890664018e-13,3.0073618693634634e-17,2.0164572560426804e-21,1.110108855862707e-25,5.059873659349598e-30,1.9049938128151987e-34,5.905977777919327e-39,1.9508690706324532e-25,8.56976869480983e-30,3.1121568929768675e-34,9.310218889641413e-39,2.2694517026442183e-43,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.014300000000389635,4.08648037944872e-08,-5.0546205598622166e-11,-2.4162274050003014e-14,-2.416227405000301e-14
1.44,500.00000004143766,0.01438234916514241,490.9071967928921,91.54043553971043,99.36676125644006,99.99998239375813,200.0,100.00000000000001,10.0,8.459564460289597,0.6332387435599114,1.7606241866635305e-05,3.257509155917105e-09,3.787540543900142e-13,3.24157621845748e-17,2.2189111186924388e-21,1.249128293595778e-25,5.8345667592907636e-30,2.2566454748453666e-34,7.193855314617994e-39,2.164565316011993e-25,9.73999887283785e-30,3.6339366108182726e-34,1.1190733784325572e-38,2.807143138055576e-43,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.014400000000397864,4.1438102650533714e-08,-5.1251540326611717e-11,-2.4671258754046793e-14,-2.467125875404679e-14
1.45,500.0000000420149,0.014482103277003106,490.84730015062445,91.48897011216582,99.35833004183,99.9999821485588,200.0,100.00000000000001,10.0,8.511029887834203,0.6416699581699675,1.7851441201545885e-05,3.3704340905405933e-09,3.998950911465893e-13,3.4922175275669266e-17,2.4398916723756644e-21,1.4037999088726385e-25,6.712093452536122e-30,2.6614517045399573e-34,8.696183444276294e-39,2.3994957395019742e-25,1.1051893714220204e-29,4.2296524026185e-34,1.3371343052230747e-38,3.4382075627982316e-43,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.01450000000040621,4.201539170504101e-08,-5.196170518199578e-11,-2.5187320956986694e-14,-2.518732095698669e-14
1.46,500.0000000425962,0.014581855689573304,490.7874444646982,91.43759601103056,99.34984845715503,99.99998190166724,200.0,100.00000000000001,10.0,8.562403988969452,0.6501515428449376,1.80983327604953e-05,3.486444134888237e-09,4.220562008325633e-13,3.7602377022301076e-17,2.680733296643762e-21,1.5754218041368444e-25,7.70184305280778e-30,3.1245994813283595e-34,1.0434838963833806e-38,2.6572806766459245e-25,1.2517724863891171e-29,4.90629027152503e-34,1.5882082909013163e-38,4.172342927203611e-43,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.01460000000041467,4.259667089003681e-08,-5.267669899072828e-11,-2.5710508954226057e-14,-2.5710508954226057e-14
1.47,500.00000004318144,0.01468160640288542,490.72762966221376,91.3863130597498,99.34131660607056,99.99998165308355,200.0,100.00000000000001,10.0,8.613686940250224,0.6586833939294005,1.8346916449313566e-05,3.605601071501695e-09,4.4527806830971635e-13,4.046627666919634e-17,2.9428341756346196e-21,1.7653598512387897e-25,8.813722945572529e-30,3.651572510603206e-34,1.2432979422607412e-38,2.9396208196627553e-25,1.4150421034280597e-29,5.671228981219406e-34,1.8754730800637386e-38,5.019820139334992e-43,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.01470000000042325,4.318194013755015e-08,-5.3396520578841915e-11,-2.624087102942808e-14,-2.6240871029428076e-14
1.48,500.0000000437707,0.014781355416971866,490.667855670426,91.3351210820537,99.3327345921013,99.99998140280782,200.0,100.00000000000001,10.0,8.664878917946318,0.6672654078986686,1.8597192173039118e-05,3.727967472739218e-09,4.696025812926375e-13,4.3524181788681794e-17,3.2276577703872575e-21,1.9750493418769382e-25,1.0058171627403162e-29,4.248158850845586e-34,1.4715076482707824e-38,3.2482991137292227e-25,1.5963584250048563e-29,6.532250050040805e-34,2.2022850503510367e-38,5.9914980666956735e-43,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.014800000000431943,4.377119937961135e-08,-5.4121168772448106e-11,-2.6778455454516575e-14,-2.6778455454516575e-14
1.49,500.00000004436396,0.014881102731865055,490.6081224167437,91.28401990195745,99.32410251864098,99.99998115084016,200.0,100.00000000000001,10.0,8.715980098042577,0.6758974813589826,1.8849159835914234e-05,3.853606705315459e-09,4.950728498361901e-13,4.6786806418942316e-17,3.536734291156474e-21,2.2059966380390562e-25,1.1446171745339792e-29,4.92045854075026e-34,1.7306949279456146e-38,3.5851826532623926e-25,1.7971506092820038e-29,7.49754774510963e-34,2.572183722461552e-38,7.0988385379371234e-43,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.014900000000440757,4.436444854825204e-08,-5.485064239773708e-11,-2.7323310489676787e-14,-2.7323310489676787e-14
1.5,500.00000004496115,0.014980848347597405,490.54842982872947,91.233009343761,99.31542048895226,99.99998089718065,200.0,100.00000000000001,10.0,8.766990656239026,0.6845795110477042,1.910281934138048e-05,3.982582934841284e-09,5.21733225822977e-13,5.026527920227852e-17,3.871662169727496e-21,2.4597808224434454e-25,1.2989263136251165e-29,5.674891226350868e-34,2.023579778180044e-38,3.952224578202104e-25,2.0189183945919547e-29,8.575739076451077e-34,2.988896270164676e-38,8.353921344567151e-43,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.01500000000044969,4.4961687575505126e-08,-5.558494028097789e-11,-2.7875484383356145e-14,-2.7875484383356145e-14
1.51,500.0000000455624,0.015080592264201331,490.48877783409927,91.18208923204902,99.30668860616646,99.99998064182941,200.0,100.00000000000001,10.0,8.817910767951,0.6933113938335104,1.9358170592074118e-05,4.114961130363585e-09,5.496293224508057e-13,5.3971151523364235e-17,4.234109531730622e-21,2.738055348980174e-25,1.469955586619598e-29,6.518203788145155e-34,2.3530236152732283e-38,4.3514659702934285e-25,2.263233723910582e-29,9.775873791118716e-34,3.4563420303142556e-38,9.76945924265807e-43,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.015100000000458743,4.5562916393404825e-08,-5.6324061248518425e-11,-2.843502537226505e-14,-2.843502537226505e-14
1.52,500.0000000461676,0.015180334481709249,490.42916636072204,91.13125939169073,99.29790697328338,99.99998038478651,200.0,100.00000000000001,10.0,8.868740608309283,0.7020930267165871,1.9615213489821546e-05,4.250807068905086e-09,5.788080337201537e-13,5.791640564750411e-17,4.625815668955874e-21,3.0425496931523097e-25,1.658974326978419e-29,7.457477968220174e-34,2.7220326109703303e-38,4.785037749369139e-25,2.531742369330645e-29,1.1107444367318069e-33,3.978637012861997e-38,1.1358812954554842e-42,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.015200000000467916,4.6168134933986646e-08,-5.706800412678544e-11,-2.9001981681377653e-14,-2.9001981681377653e-14
1.53,500.0000000467768,0.015280075000153576,490.369595336643,91.08051964776769,99.28907569326688,99.99998012605207,200.0,100.00000000000001,10.0,8.919480352232334,0.7109243067330889,1.9873947936439557e-05,4.390186508039558e-09,6.093410603076244e-13,6.213868163970555e-17,5.057146249746238e-21,3.3910616489556453e-25,1.887417650275372e-29,8.684735724951402e-34,3.2623235063399694e-38,5.268502474055116e-25,2.8449807282392765e-29,1.2765890298310483e-33,4.69548504132339e-38,1.3882459635502097e-42,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.015300000000477211,4.677734312928741e-08,-5.7816767742292845e-11,-2.957640152394458e-14,-2.957640152394457e-14
1.54,500.00000004739,0.01537981381956673,490.31006468999414,91.02986982584657,99.28019486868219,99.99997986562617,200.0,100.00000000000001,10.0,8.970130174153445,0.7198051313177808,2.0134373830683695e-05,4.533168340245429e-09,6.412359339939567e-13,6.660580732526721e-17,5.514710381851249e-21,3.75691847211091e-25,2.1207659700798207e-29,9.878060789452691e-34,3.7475900515831334e-38,5.78035142681884e-25,3.1711433020946114e-29,1.4430327635845038e-33,5.369609158980559e-38,1.602193880128829e-42,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.015400000000486629,4.73905409113452e-08,-5.85703509216105e-11,-3.0158333101448514e-14,-3.0158333101448514e-14
1.55,500.00000004800717,0.01547955093998113,490.2505743491395,90.97930975153373,99.27126460228713,99.99997960350893,200.0,100.00000000000001,10.0,9.020690248466286,0.7287353977128402,2.0396491073215457e-05,4.679819458019356e-09,6.745812468598975e-13,7.137159438327118e-17,6.014202441088907e-21,4.1677600746988185e-25,2.3927512039882731e-29,1.1341950971983725e-33,4.387695628596266e-38,6.344413207402326e-25,3.542314250836364e-29,1.640944213879457e-33,6.223101340494526e-38,1.8991052138343825e-42,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.015500000000496167,4.800772821219943e-08,-5.932875249141517e-11,-3.0747824603678706e-14,-3.0747824603678706e-14
1.56,500.00000004862835,0.015579286361429197,490.1911242425599,90.92883925082648,99.26228499656523,99.99997933970045,200.0,100.00000000000001,10.0,9.071160749173536,0.7377150034347467,2.0660299562674266e-05,4.830208814189428e-09,7.094320786687036e-13,7.645290656633116e-17,6.558704626092824e-21,4.627587312806842e-25,2.707341895763432e-29,1.3107423856782813e-33,5.20194285770188e-38,6.96482446147006e-25,3.9627462773483806e-29,1.8737226652462434e-33,7.277425971830118e-38,2.2896966346153704e-42,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.015600000000505833,4.862890496389082e-08,-6.00919712784504e-11,-3.134492420867358e-14,-3.134492420867358e-14
1.57,500.0000000492535,0.01567902008394335,490.13171429888786,90.87845815000502,99.25325615386888,99.99997907420081,200.0,100.00000000000001,10.0,9.121541849995008,0.7467438461310925,2.092579919687828e-05,4.9844061803967846e-09,7.458452225685397e-13,8.186743875855195e-17,7.151499619101656e-21,5.140713304761844e-25,3.068858101392677e-29,1.5208501947937567e-33,6.211628788704691e-38,7.646011349357651e-25,4.4370422954021347e-29,2.1450811429390964e-33,8.556196952059829e-38,2.785821374232183e-42,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.01570000000051562,4.925407109846134e-08,-6.086000610953882e-11,-3.194968008273937e-14,-3.194968008273937e-14
1.58,500.00000004988266,0.01577875210755601,490.0723444469072,90.82816627563223,99.2441781764192,99.99997880701014,200.0,100.00000000000001,10.0,9.171833724367788,0.7558218235807703,2.1192989872819908e-05,5.142482151585638e-09,7.838792059871507e-13,8.763372662350392e-17,7.796072570341463e-21,5.711766038847942e-25,3.4819738966745955e-29,1.7682231347413043e-33,7.440055933298157e-38,8.392692240944817e-25,4.9701581804963623e-29,2.4590485228060827e-33,1.0085190308268772e-37,3.400475195055347e-42,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.015800000000525533,4.988322654795429e-08,-6.163285581158222e-11,-3.256214038045093e-14,-3.256214038045093e-14
1.59,500.0000000505158,0.0158784824322996,490.0130146155531,90.77796345455366,99.23505116630581,99.99997853812852,200.0,100.00000000000001,10.0,9.222036545446372,0.7649488336941596,2.146187148666127e-05,5.304508150475357e-09,8.235943120325603e-13,9.377115679509133e-17,8.496113266547515e-21,6.345691325260912e-25,3.951720317638133e-29,2.0568704406984195e-33,8.912546065083406e-38,9.209880697701407e-25,5.567405925737926e-29,2.8199720404794668e-33,1.1892359724977675e-37,4.147803965782087e-42,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.015900000000535573,5.051637124441427e-08,-6.241051921156158e-11,-3.318235324465249e-14,-3.318235324465249e-14
1.6,500.0000000511529,0.01597821105820654,489.95372473391143,90.72784951389723,99.22587522548666,99.99997826755607,200.0,100.00000000000001,10.0,9.272150486102804,0.7741247745133101,2.173244393372974e-05,5.470556432014656e-09,8.650526013998041e-13,1.0029997761131517e-16,9.255518483625648e-21,7.047756092299247e-25,4.483488733794366e-29,2.3911086354072426e-33,1.0656456787200789e-37,1.0102888741906565e-24,6.234457202763925e-29,3.2325201998865935e-33,1.4007854988084855e-37,5.043112844071183e-42,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.01600000000054574,5.115350511988715e-08,-6.319299513653705e-11,-3.381036680645844e-14,-3.381036680645844e-14
1.61,500.000000051794,0.016077937985309255,489.8944747312184,90.6778242810732,99.21665045578784,99.9999779952929,200.0,100.00000000000003,10.0,9.322175718926818,0.7833495442121238,2.200470710851344e-05,5.640700087817867e-09,9.083179347836907e-13,1.0724131039092975e-16,1.007839452345315e-20,7.82355202679183e-25,5.083034654220931e-29,2.7755645891486426e-33,1.270120086757381e-37,1.1077330413041008e-24,6.977347327705013e-29,3.701686081081243e-33,1.6464043343326523e-37,6.102877066095955e-42,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.016100000000556034,5.179462810642012e-08,-6.398028241364806e-11,-3.444622918525413e-14,-3.444622918525413e-14
1.62,500.00000005243913,0.016177663213640166,489.8352645368604,90.62788758377404,99.20737695890344,99.99997772133909,200.0,100.00000000000003,10.0,9.372112416225983,0.7926230410965347,2.227866090465682e-05,5.815013050583311e-09,9.53455995797595e-13,1.1461716125299357e-16,1.096905993481911e-20,8.678999558762222e-25,5.756481966479044e-29,3.215178977106736e-33,1.5078268341765606e-37,1.213912561135239e-24,7.802479632189959e-29,4.2327910473954926e-33,1.9295533769255747e-37,7.344754343015689e-42,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.01620000000056646,5.2439740136061663e-08,-6.477237987011326e-11,-3.508998848869663e-14,-3.508998848869663e-14
1.6300000000000001,500.00000005308823,0.016277386743231703,489.77609408037375,90.57803924997418,99.19805483639529,99.99997744569478,200.0,100.00000000000003,10.0,9.421960750025844,0.8019451636046865,2.25543052149562e-05,5.993570098493746e-09,1.0005343143982818e-12,1.2245043347931443e-16,1.193204841850436e-20,9.620352190329579e-25,6.510327608363185e-29,3.715210134123814e-33,1.7821251383447843e-37,1.3294504228593777e-24,8.716630239391449e-29,4.8314888519120326e-33,2.253920416474e-37,8.787598864365133e-42,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.016300000000577013,5.3088841140861545e-08,-6.556928633323062e-11,-3.574169281271553e-14,-3.574169281271552e-14
1.6400000000000001,500.0000000537413,0.016377108574116284,489.71696329144413,90.52827910792995,99.18868418969286,99.99997716836008,200.0,100.00000000000003,10.0,9.471720892070074,0.811315810307108,2.283163993135535e-05,6.176446859598918e-09,1.0496222908167606e-12,1.3076494041978822e-16,1.2972111916500845e-20,1.0654201168846162e-24,7.351446672483393e-29,4.281238306845699e-33,2.096587194248216e-37,1.4550010565935225e-24,9.726953245113076e-29,5.503770143257006e-33,2.6234231450977165e-37,1.045147690836239e-41,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.016400000000587694,5.3741931052870844e-08,-6.63710006303774e-11,-3.640139024151369e-14,-3.640139024151369e-14
1.6500000000000001,500.00000005439836,0.01647682870632634,489.6578720999064,90.47860698617941,99.17926512009308,99.99997688933506,200.0,100.00000000000003,10.0,9.521393013820612,0.8207348799068871,2.3110664944941117e-05,6.363719816180192e-09,1.1007912199951705e-12,1.3958541894063238e-16,1.4094223885370573e-20,1.1787480504271514e-24,8.2870979436802e-29,4.919170303257528e-33,2.4550012150614064e-37,1.5912508039048477e-24,1.084098630391761e-28,6.255967370713299e-33,3.0422124588030283e-37,1.2357684059135022e-41,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.016500000000598508,5.439900980414193e-08,-6.717752158901022e-11,-3.706912884756807e-14,-3.7069128847568066e-14
1.6600000000000001,500.0000000550594,0.016576547139894295,489.5988204357444,90.4290227135422,99.16979772876013,99.99997660861986,200.0,100.00000000000003,10.0,9.570977286457824,0.830202271239842,2.3391380145939e-05,6.555466309097277e-09,1.1541143165296965e-12,1.4893754341551315e-16,1.530358275374405e-20,1.3027472330783202e-24,9.324929869272195e-29,5.635244539609955e-33,2.8613747494779346e-37,1.7389184170364757e-24,1.2066656620296476e-28,7.094760088654355e-33,3.5146760505880676e-37,1.452876403086438e-41,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.016600000000609454,5.506007732672846e-08,-6.798884803666507e-11,-3.774495669163048e-14,-3.774495669163048e-14
1.67,500.00000005572446,0.016676263874852576,489.53980822909034,90.37952611911939,99.16028211672528,99.99997632621458,200.0,100.00000000000003,10.0,9.62047388088064,0.8397178832746908,2.3673785423708804e-05,6.7517645421170424e-09,1.209666740119514e-12,1.588479402595667e-16,1.660561556395821e-20,1.4381812612624178e-24,1.0472986962136183e-28,6.436036484735764e-33,3.3199382758022818e-37,1.898755586850561e-24,1.3412287344880408e-28,8.027180660298415e-33,4.0454422949999666e-37,1.6988529098848166e-41,10000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.01670000000062053,5.5725133552685395e-08,-6.880497880095733e-11,-3.8428921822728356e-14,-3.8428921822728356e-14
