t,T2,LT2,T2R,T3,Bp,T2p,Yp,LT3,T3R,T4,T3p,LT4,T4p,LT2p,T2pR,LT3p,T3pR,LT4p,LT2R,LT3R,LT2pR,LT3pR
3.49,2.1290617597e-314,2.125379358e-314,2.174207945e-314,2.1742079686e-314,2.1290622024e-314,2.1253803264e-314,2.1742079923e-314,2.129005381e-314,2.1253804213e-314,2.174208016e-314,2.129003887e-314,2.1253804213e-314,2.1742080397e-314,2.1290617597e-314,2.12538035e-314,2.1290617597e-314,2.129005381e-314,2.129003887e-314,2.1290617597e-314,2.1290617597e-314,2.129005381e-314,2.129003887e-314
3.5,2.1290617597e-314,2.1290617597e-314,2.129005381e-314,2.129003887e-314,2.1290617597e-314,2.1290617597e-314,2.129005381e-314,2.129003887e-314,2.1290617597e-314,2.1290617597e-314,2.1253807533e-314,2.125379358e-314,2.125379358e-314,2.1746027547e-314,2.174602802e-314,2.125379358e-314,2.174208087e-314,2.174208111e-314,2.1290656095e-314,2.125379358e-314,2.1290656095e-314,2.1253803264e-314
3.5100000000000002,2.1742081346e-314,2.129013033e-314,2.1253804213e-314,2.129013033e-314,2.129013033e-314,2.129013033e-314,2.129013033e-314,2.1747930767e-314,2.129030361e-314,2.1253804213e-314,2.129030361e-314,2.129030361e-314,2.1742081583e-314,2.1290303925e-314,2.1253804213e-314,2.1290303925e-314,2.1290303925e-314,2.174793045e-314,2.1290304557e-314,2.12538035e-314,2.1290304557e-314,2.1290304557e-314
3.52,2.1253808244e-314,2.129013033e-314,2.129030361e-314,2.129030361e-314,2.1290303925e-314,2.1290303925e-314,2.1290304557e-314,2.1290304557e-314,2.174208182e-314,2.1290130014e-314,2.1253803264e-314,2.12538035e-314,2.125379358e-314,2.1290130014e-314,2.1290130014e-314,2.1290130014e-314,2.1290130014e-314,2.1742082057e-314,2.1290656095e-314,2.1253804687e-314,2.1290656095e-314,2.1742082295e-314
3.5300000000000002,2.129065752e-314,2.1253803264e-314,2.12538054e-314,2.1253753107e-314,2.12538035e-314,2.1253753107e-314,2.125379358e-314,2.1290656095e-314,2.1290656095e-314,2.1290656095e-314,2.1290656095e-314,2.129065752e-314,2.1290656095e-314,2.174208253e-314,2.1290656095e-314,2.1253804687e-314,2.1290656095e-314,2.174208277e-314,2.129065823e-314,2.1253803264e-314,2.1742083006e-314,2.129005381e-314
3.54,2.1253804213e-314,2.129005381e-314,2.129005381e-314,2.129005381e-314,2.1742083243e-314,2.129065894e-314,2.1253803264e-314,2.129065894e-314,2.1253803264e-314,2.174208348e-314,2.129003887e-314,2.1253804213e-314,2.129003887e-314,2.129003887e-314,2.1742083717e-314,2.1290617597e-314,2.12538035e-314,2.1290617597e-314,2.1290617597e-314,2.12538035e-314,2.129003887e-314,2.1290617597e-314
3.5500000000000003,2.1253804687e-314,2.12538137e-314,2.125406903e-314,2.12538035e-314,2.129065894e-314,2.125379358e-314,2.1290656095e-314,2.1290656095e-314,2.1290656095e-314,2.1290656095e-314,2.129065823e-314,2.129005381e-314,2.1290656095e-314,2.1742083955e-314,2.1290656095e-314,2.1253804687e-314,2.1290656095e-314,2.174208419e-314,2.1290660126e-314,2.1253803264e-314,2.1742084666e-314,2.1290303925e-314
3.56,2.12538035e-314,2.1290303925e-314,2.1290303925e-314,2.1290303925e-314,2.125379358e-314,2.1290656095e-314,2.1290656095e-314,2.1290656095e-314,2.1290656095e-314,2.1290660126e-314,2.1290303925e-314,2.1290656095e-314,2.1742084903e-314,2.1290656095e-314,2.1253804687e-314,2.1290656095e-314,2.174208514e-314,2.1290661075e-314,2.1253803264e-314,2.1742085615e-314,2.129013033e-314,2.1253803976e-314
3.5700000000000003,2.129013033e-314,2.129013033e-314,2.174792982e-314,2.129030361e-314,2.1253804213e-314,2.129030361e-314,2.129013033e-314,2.174208585e-314,2.127802185e-314,2.1253808244e-314,2.127802185e-314,2.127802185e-314,2.127802185e-314,2.174208609e-314,2.1742086563e-314,2.12538035e-314,2.127802185e-314,2.125379358e-314,2.1290656095e-314,2.1290656095e-314,2.1290656095e-314,2.1290656095e-314
3.58,2.1290661075e-314,2.129013033e-314,2.1290656095e-314,2.17420868e-314,2.1290656095e-314,2.1253804687e-314,2.1290656095e-314,2.1742087275e-314,2.1290662735e-314,2.1253803264e-314,2.12538035e-314,2.125379358e-314,2.1290656095e-314,2.1290656095e-314,2.1290656095e-314,2.1290656095e-314,2.1290662735e-314,2.1290656095e-314,2.125379358e-314,2.174208775e-314,2.1742087986e-314,2.125388951e-314
3.59,2.1742088223e-314,2.125388951e-314,2.125388951e-314,2.17420887e-314,2.1747930135e-314,2.1253807533e-314,2.125379358e-314,2.125379358e-314,2.1253803264e-314,2.174208917e-314,2.129005381e-314,2.1253804213e-314,2.129005381e-314,2.129005381e-314,2.129005381e-314,2.129005381e-314,2.174208941e-314,2.129003887e-314,2.1253804213e-314,2.129003887e-314,2.129003887e-314,2.1742089646e-314
3.6,2.1290617597e-314,2.12538035e-314,2.1290617597e-314,2.1290617597e-314,2.1253808244e-314,2.129005381e-314,2.129003887e-314,2.129003887e-314,2.1290617597e-314,2.1290617597e-314,2.174209676e-314,2.12901297e-314,2.1253803264e-314,2.12538035e-314,2.125379358e-314,2.12901297e-314,2.12901297e-314,2.12901297e-314,2.12901297e-314,2.17421034e-314,2.1290622024e-314,2.1253803264e-314
3.61,2.1290622024e-314,2.174210364e-314,2.129005381e-314,2.1253804213e-314,2.129005381e-314,2.129005381e-314,2.129005381e-314,2.1742103875e-314,2.129003887e-314,2.1253804213e-314,2.129003887e-314,2.129003887e-314,2.174210411e-314,2.1290617597e-314,2.12538035e-314,2.1290617597e-314,2.1290617597e-314,2.125379358e-314,2.1290622024e-314,2.1290622024e-314,2.1290622024e-314,2.1290622024e-314
3.62,2.129005381e-314,2.1290622024e-314,2.125379358e-314,2.174210435e-314,2.125388951e-314,2.1742104587e-314,2.1290029383e-314,2.1742104824e-314,2.1290029383e-314,2.174210506e-314,2.1290666767e-314,2.125379358e-314,2.17421053e-314,2.1742105535e-314,2.1290640917e-314,2.1253804687e-314,2.1742105773e-314,2.1290618546e-314,2.129061886e-314,2.174210601e-314,2.1290640917e-314,2.1742106247e-314
3.63,2.129066819e-314,2.125379358e-314,2.1742106484e-314,2.174210672e-314,2.1269987946e-314,2.1253807533e-314,2.125379358e-314,2.125379358e-314,2.174210696e-314,2.1742107195e-314,2.125388192e-314,2.1253803264e-314,2.1742107433e-314,2.125402354e-314,2.12538035e-314,2.125402354e-314,2.125402354e-314,2.125402354e-314,2.125402354e-314,2.125402354e-314,2.125402354e-314,2.125402354e-314
3.64,2.125402354e-314,2.125402354e-314,2.1253807533e-314,2.125379358e-314,2.125379358e-314,2.174210767e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1253813224e-314,2.125406856e-314,2.1253808244e-314,2.125402354e-314,2.125406856e-314,2.125406856e-314,2.1742107907e-314,2.174118871e-314,2.125379358e-314,2.1741247837e-314,2.174125432e-314,2.1742108144e-314,2.125402354e-314
3.65,2.1253804687e-314,2.125402354e-314,2.12538118e-314,2.1254067135e-314,2.1253808244e-314,2.125402354e-314,2.1254067135e-314,2.1254067135e-314,2.174210838e-314,2.174123503e-314,2.125379358e-314,2.174124025e-314,2.1741260327e-314,2.174210862e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742109093e-314,2.174210933e-314,2.1253808244e-314,2.125402354e-314,2.174210933e-314
3.66,2.174210933e-314,2.1742109567e-314,2.1741253055e-314,2.125379358e-314,2.1753704774e-314,2.175366667e-314,2.1742109804e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.174211004e-314,2.1464840164e-314,2.1253808244e-314,2.125402354e-314,2.1464840164e-314,2.1464840164e-314,2.1742110516e-314,2.1753713944e-314,2.125379358e-314,2.1753712205e-314,2.1753720426e-314,2.1742110753e-314
3.67,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.174211099e-314,2.173892249e-314,2.1253808244e-314,2.125402354e-314,2.173892249e-314,2.173892249e-314,2.1742111227e-314,2.175370335e-314,2.125379358e-314,2.17536858e-314,2.1753687857e-314,2.1742111464e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.17421117e-314,2.173799902e-314,2.1253808244e-314,2.125402354e-314
3.68,2.173799902e-314,2.173799902e-314,2.174211194e-314,2.1753716e-314,2.125379358e-314,2.1753724536e-314,2.1753694813e-314,2.1742112176e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742112413e-314,2.173923529e-314,2.1253808244e-314,2.125402354e-314,2.173923529e-314,2.173923529e-314,2.174211265e-314,2.175371442e-314,2.125379358e-314,2.1753725643e-314,2.175370098e-314
3.69,2.1742112887e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742113124e-314,2.173512079e-314,2.1253808244e-314,2.125402354e-314,2.173512079e-314,2.173512079e-314,2.174211336e-314,2.1753657185e-314,2.125379358e-314,2.1753671256e-314,2.175367995e-314,2.17421136e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742113836e-314,2.1286885465e-314,2.1253808244e-314
3.7,2.125402354e-314,2.1286885465e-314,2.1286885465e-314,2.1742114073e-314,2.17536877e-314,2.125379358e-314,2.175368944e-314,2.175368074e-314,2.174211431e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742114547e-314,2.1417014293e-314,2.1253808244e-314,2.125402354e-314,2.1417014293e-314,2.1417014293e-314,2.1742114784e-314,2.1753682165e-314,2.125379358e-314,2.1753706355e-314
3.71,2.1753699873e-314,2.174211502e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.174211526e-314,2.1742115496e-314,2.1253808244e-314,2.125402354e-314,2.1742115496e-314,2.1742115496e-314,2.1742115733e-314,2.125375453e-314,2.125379358e-314,2.125375453e-314,2.125375453e-314,2.174211597e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742116207e-314,2.1742116444e-314
3.72,2.1253808244e-314,2.125402354e-314,2.1742116444e-314,2.1742116444e-314,2.174211668e-314,2.1253755636e-314,2.125379358e-314,2.1253755636e-314,2.1253755636e-314,2.174211692e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742117156e-314,2.1742117393e-314,2.1253808244e-314,2.125402354e-314,2.1742117393e-314,2.1742117393e-314,2.174211763e-314,2.175371758e-314,2.125379358e-314
3.73,2.175370351e-314,2.1753722955e-314,2.1742117867e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742118104e-314,2.173923268e-314,2.1253808244e-314,2.125402354e-314,2.173923268e-314,2.173923268e-314,2.174211834e-314,2.1753707936e-314,2.125379358e-314,2.175371252e-314,2.175366003e-314,2.174211858e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742118816e-314
3.74,2.1738006846e-314,2.1253808244e-314,2.125402354e-314,2.1738006846e-314,2.1738006846e-314,2.1742119053e-314,2.1753660664e-314,2.125379358e-314,2.1753654656e-314,2.1753662877e-314,2.174211929e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742119527e-314,2.1740938118e-314,2.1253808244e-314,2.125402354e-314,2.1740938118e-314,2.1740938118e-314,2.1742119764e-314,2.1753670624e-314
3.75,2.125379358e-314,2.1753663193e-314,2.175368991e-314,2.174212e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.174212024e-314,2.173512174e-314,2.1253808244e-314,2.125402354e-314,2.173512174e-314,2.173512174e-314,2.1742120476e-314,2.17536994e-314,2.125379358e-314,2.1753703983e-314,2.175366272e-314,2.1742120713e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314
3.7600000000000002,2.174212095e-314,2.1742121187e-314,2.1253808244e-314,2.125402354e-314,2.1742121187e-314,2.1742121187e-314,2.1742121425e-314,2.125375453e-314,2.125379358e-314,2.125375453e-314,2.125375453e-314,2.17421219e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742122373e-314,2.1742122847e-314,2.1253808244e-314,2.125402354e-314,2.1742122847e-314,2.1742122847e-314,2.1742123085e-314
3.77,2.1253755636e-314,2.125379358e-314,2.1253755636e-314,2.1253755636e-314,2.174212332e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742123796e-314,2.174200704e-314,2.1253808244e-314,2.125402354e-314,2.174200704e-314,2.174200704e-314,2.174212427e-314,2.1753710465e-314,2.125379358e-314,2.175368027e-314,2.1753690387e-314,2.1742124745e-314,2.125402354e-314,2.1253804687e-314
3.7800000000000002,2.125402354e-314,2.174212522e-314,2.173923363e-314,2.1253808244e-314,2.125402354e-314,2.173923363e-314,2.173923363e-314,2.1742125693e-314,2.175370161e-314,2.125379358e-314,2.175366509e-314,2.1753685485e-314,2.174212617e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742126405e-314,2.1738019415e-314,2.1253808244e-314,2.125402354e-314,2.1738019415e-314,2.1738019415e-314
3.79,2.174212664e-314,2.175369924e-314,2.125379358e-314,2.1753694655e-314,2.175364754e-314,2.1742127116e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.174212759e-314,2.174094025e-314,2.1253808244e-314,2.125402354e-314,2.174094025e-314,2.174094025e-314,2.1742128065e-314,2.175368501e-314,2.125379358e-314,2.175372327e-314,2.175372011e-314,2.174212854e-314,2.125402354e-314
3.8000000000000003,2.1253804687e-314,2.125402354e-314,2.1742129013e-314,2.1740940963e-314,2.1253808244e-314,2.125402354e-314,2.1740940963e-314,2.1740940963e-314,2.174212925e-314,2.1753709043e-314,2.125379358e-314,2.1753716157e-314,2.1753690703e-314,2.174212949e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742129725e-314,2.174100191e-314,2.1253808244e-314,2.125402354e-314,2.174100191e-314
3.81,2.174100191e-314,2.174212996e-314,2.175368343e-314,2.125379358e-314,2.175372074e-314,2.1753688806e-314,2.17421302e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742130436e-314,2.1742130673e-314,2.1253808244e-314,2.125402354e-314,2.1742130673e-314,2.1742130673e-314,2.174213091e-314,2.125375453e-314,2.125379358e-314,2.125375453e-314,2.125375453e-314,2.174213115e-314
3.8200000000000003,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742131385e-314,2.174213162e-314,2.1253808244e-314,2.125402354e-314,2.174213162e-314,2.174213162e-314,2.174213186e-314,2.1253755636e-314,2.125379358e-314,2.1253755636e-314,2.1253755636e-314,2.1742132096e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742132333e-314,2.174213257e-314,2.1253808244e-314,2.125402354e-314
3.83,2.174213257e-314,2.174213257e-314,2.174213281e-314,2.175364928e-314,2.125379358e-314,2.1753678055e-314,2.1753701137e-314,2.1742133045e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.174213328e-314,2.1740941675e-314,2.1253808244e-314,2.125402354e-314,2.1740941675e-314,2.1740941675e-314,2.174213352e-314,2.175371426e-314,2.125379358e-314,2.17536828e-314,2.175372517e-314
3.84,2.1742133756e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742133994e-314,2.1738021075e-314,2.1253808244e-314,2.125402354e-314,2.1738021075e-314,2.1738021075e-314,2.174213423e-314,2.175370256e-314,2.125379358e-314,2.1753707303e-314,2.175368928e-314,2.174213447e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742134705e-314,2.174213494e-314,2.1253808244e-314
3.85,2.125402354e-314,2.174213494e-314,2.174213494e-314,2.174213518e-314,2.125375453e-314,2.125379358e-314,2.125375453e-314,2.125375453e-314,2.1742135416e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742135654e-314,2.174213613e-314,2.1253808244e-314,2.125402354e-314,2.174213613e-314,2.174213613e-314,2.17421366e-314,2.1253755636e-314,2.125379358e-314,2.1253755636e-314
3.86,2.1253755636e-314,2.1742137076e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742137314e-314,2.174213755e-314,2.1253808244e-314,2.125402354e-314,2.174213755e-314,2.174213755e-314,2.174213779e-314,2.1753679636e-314,2.125379358e-314,2.1753697185e-314,2.17537258e-314,2.1742138025e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.174213826e-314,2.1740942623e-314
3.87,2.1253808244e-314,2.125402354e-314,2.1740942623e-314,2.1740942623e-314,2.17421385e-314,2.1753724853e-314,2.125379358e-314,2.175370446e-314,2.1753672996e-314,2.1742138737e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.125381512e-314,2.1254070455e-314,2.1253808244e-314,2.125402354e-314,2.1254070455e-314,2.1254070455e-314,2.1742138974e-314,2.175371521e-314,2.125379358e-314
3.88,2.175366525e-314,2.175372691e-314,2.174213921e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.1742139685e-314,2.1742140397e-314,2.1253808244e-314,2.125402354e-314,2.1742140397e-314,2.1742140397e-314,2.174214087e-314,2.1753722165e-314,2.125379358e-314,2.17536526e-314,2.175372027e-314,2.1742141345e-314,2.125402354e-314,2.1253804687e-314,2.125402354e-314,2.174214182e-314
3.89,2.1742142057e-314,2.1253808244e-314,2.125402354e-314,2.1742142057e-314,2.1742142057e-314,2.1742142294e-314,2.175370414e-314,2.125379358e-314,2.1753715683e-314,2.1753710307e-314,2.125379358e-314,2.174214277e-314,2.174214324e-314,2.129068147e-314,2.1253803264e-314,2.174214348e-314,2.125402354e-314,2.12538035e-314,2.125402354e-314,2.125402354e-314,2.125402354e-314,2.125402354e-314
3.9,2.125402354e-314,2.125402354e-314,2.125402354e-314,2.125402354e-314,2.125402354e-314,2.1253807533e-314,2.125379358e-314,2.125379358e-314,2.1742143717e-314,2.125382295e-314,2.1742143954e-314,2.125406856e-314,2.1253807533e-314,2.174214941e-314,2.125402354e-314,2.1253804687e-314,2.1253813224e-314,2.125406856e-314,2.1253804213e-314,2.125402354e-314,2.1742149646e-314,2.1254067135e-314
3.91,2.1253807533e-314,2.1742149883e-314,2.125402354e-314,2.1253804687e-314,2.12538118e-314,2.1254067135e-314,2.1253804213e-314,2.125402354e-314,2.174215012e-314,2.1742150357e-314,2.1253807533e-314,2.1742150594e-314,2.125402354e-314,2.1253804687e-314,2.174215083e-314,2.174210933e-314,2.1253804213e-314,2.125402354e-314,2.174215107e-314,2.1742151306e-314,2.1253807533e-314,2.1742313754e-314
3.92,2.125402354e-314,2.1253804687e-314,2.174231399e-314,2.1464840164e-314,2.1253804213e-314,2.125402354e-314,2.174231423e-314,2.1742314466e-314,2.1253807533e-314,2.1742314703e-314,2.125402354e-314,2.1253804687e-314,2.174231494e-314,2.173892249e-314,2.1253804213e-314,2.125402354e-314,2.1742315177e-314,2.1742315414e-314,2.1253807533e-314,2.174231565e-314,2.125402354e-314,2.1253804687e-314
3.93,2.174231589e-314,2.173799902e-314,2.1253804213e-314,2.125402354e-314,2.1742316126e-314,2.1742316363e-314,2.1253807533e-314,2.1742316837e-314,2.125402354e-314,2.1253804687e-314,2.174231731e-314,2.173923529e-314,2.1253804213e-314,2.125402354e-314,2.174231755e-314,2.1742317786e-314,2.1253807533e-314,2.1742318023e-314,2.125402354e-314,2.1253804687e-314,2.174231826e-314,2.173512079e-314
3.94,2.1253804213e-314,2.125402354e-314,2.1742318497e-314,2.1742318735e-314,2.1253807533e-314,2.174231897e-314,2.125402354e-314,2.1253804687e-314,2.174231921e-314,2.1286885465e-314,2.1253804213e-314,2.125402354e-314,2.1742319683e-314,2.174231992e-314,2.1253807533e-314,2.1742320157e-314,2.125402354e-314,2.1253804687e-314,2.174232063e-314,2.1417014293e-314,2.1253804213e-314,2.125402354e-314
3.95,2.1742321106e-314,2.1742321343e-314,2.1253807533e-314,2.174232158e-314,2.125402354e-314,2.1253804687e-314,2.1742321818e-314,2.1742115496e-314,2.1253804213e-314,2.125402354e-314,2.174232229e-314,2.174232253e-314,2.1253807533e-314,2.1742322766e-314,2.125402354e-314,2.1253804687e-314,2.1742323003e-314,2.1742116444e-314,2.1253804213e-314,2.125402354e-314,2.174232324e-314,2.174232348e-314
3.96,2.1253807533e-314,2.1742323715e-314,2.125402354e-314,2.1253804687e-314,2.174232395e-314,2.1742117393e-314,2.1253804213e-314,2.125402354e-314,2.174232419e-314,2.1742324663e-314,2.1253807533e-314,2.17423249e-314,2.125402354e-314,2.1253804687e-314,2.174232514e-314,2.173923268e-314,2.1253804213e-314,2.125402354e-314,2.174232561e-314,2.174232585e-314,2.1253807533e-314,2.1742326086e-314
3.97,2.125402354e-314,2.1253804687e-314,2.174232656e-314,2.1738006846e-314,2.1253804213e-314,2.125402354e-314,2.17423268e-314,2.1742327035e-314,2.1253807533e-314,2.174232751e-314,2.125402354e-314,2.1253804687e-314,2.1742334387e-314,2.1740938118e-314,2.1253804213e-314,2.125402354e-314,2.1742347667e-314,2.1742347904e-314,2.1253807533e-314,2.174234814e-314,2.125402354e-314,2.1253804687e-314
3.98,2.174234838e-314,2.173512174e-314,2.1253804213e-314,2.125402354e-314,2.1742348616e-314,2.174234909e-314,2.1253807533e-314,2.1742349564e-314,2.125402354e-314,2.1253804687e-314,2.174235004e-314,2.1742121187e-314,2.1253804213e-314,2.125402354e-314,2.1742350513e-314,2.174235075e-314,2.1253807533e-314,2.1742350987e-314,2.125402354e-314,2.1253804687e-314,2.17423517e-314,2.1742122847e-314
3.99,2.1253804213e-314,2.125402354e-314,2.1742351936e-314,2.1742352173e-314,2.1253807533e-314,2.1742352884e-314,2.125402354e-314,2.1253804687e-314,2.174235312e-314,2.174200704e-314,2.1253804213e-314,2.125402354e-314,2.1742353596e-314,2.1742354544e-314,2.1253807533e-314,2.174235502e-314,2.125402354e-314,2.1253804687e-314,2.1742355493e-314,2.173923363e-314,2.1253804213e-314,2.125402354e-314
4.0,2.174235644e-314,2.1742356916e-314,2.1253807533e-314,2.174235739e-314,2.125402354e-314,2.1253804687e-314,2.1742357865e-314,2.1738019415e-314,2.1253804213e-314,2.125402354e-314,2.17423581e-314,2.174235834e-314,2.1253807533e-314,2.1742358813e-314,2.125402354e-314,2.1253804687e-314,2.1742359287e-314,2.174094025e-314,2.1253804213e-314,2.125402354e-314,2.174235976e-314,2.174236e-314
