t,mos,mosstar,mose1,mosstare2,mekstarmosstar,mekmosstar,mekstar,mekstarstar,mekstarmekpase,mekstarstarmekpase,mapkmekstarstar,mapkstarmekstarstar,mek,mapkstar,mapkstarstar,mapkstarmapkpase,mapkstarstarmapkpase,mapk
2.77,0.0020243056071764434,0.00019632572203160466,2.011627097232971e-06,1.960089007532436e-07,8.924114386190878e-05,0.0006879198917610004,0.1367509289068834,0.002124930562850535,9.339890193400451e-05,1.4478420312538401e-06,0.008195996016147962,0.00014986600730624433,1.0519062707265012,0.02134169545809387,0.0003800115334142321,0.007929837387694967,0.00014055480626301955,1.1618620387910827
2.7800000000000002,0.002021587300786047,0.00019689149686524394,2.0089435255368535e-06,1.9657418013828725e-07,8.999637613859058e-05,0.000689319309333459,0.13751014613143397,0.002152050590755499,9.37496431017467e-05,1.4637105519974515e-06,0.008297162593642464,0.0001538076482618274,1.051012303996065,0.02162627516997444,0.0003904196463629658,0.008028385246578005,0.00014427728468257962,1.1613596724105009
2.79,0.0020188738588155573,0.0001974565398762287,2.0062647072809872e-06,1.971387254608643e-07,9.07544376930493e-05,0.0006907117610114955,0.13826981832407362,0.002179406470488058,9.409935831117136e-05,1.479682422186181e-06,0.008399116158133147,0.00015783742559749892,1.0501167763815622,0.021913607958015537,0.0004010760402336952,0.008127701693562374,0.00014808347988508173,1.1608525772445757
2.8000000000000003,0.002016165273049788,0.00019802085430790418,2.0035906335843e-06,1.9770253997521159e-07,9.151531877886833e-05,0.0006920972615189857,0.13902993260553034,0.002206999257172262,9.444811551379718e-05,1.4957593737800014e-06,0.008501858106571818,0.0001619569698542437,1.0492196966049865,0.022203711933140777,0.00041198585234867213,0.00822778799318167,0.00015197495024893675,1.160340724194657
2.81,0.002013461535290301,0.0001985844433997558,2.0009212953876095e-06,1.9826562693260009e-07,9.227900964268071e-05,0.0006934758255740473,0.13979047613253903,0.0022348300061174526,9.479599533637685e-05,1.511943418645457e-06,0.008605389796559487,0.00016616793528409642,1.0483210733548367,0.022496605312039102,0.0004231543113614775,0.008328645369476211,0.00015595327751948953,1.1598240839977632
2.82,0.0020107626373529843,0.00019914731047438627,1.9982566880460206e-06,1.9882798962755763e-07,9.304549956482548e-05,0.0006948474687592645,0.14055143626430905,0.0022628997796400913,9.514271964547287e-05,1.5282273962882308e-06,0.008709712535498801,0.0001704720193860174,1.047420915485116,0.022792306463649575,0.00043458680104902793,0.008430274972897653,0.00016002005861740133,1.1593026271489044
2.83,0.00200806857107191,0.00019970945879668398,1.9955968038874296e-06,1.9938963132293353e-07,9.381477841504941e-05,0.0006962122061103546,0.14131280029281076,0.0022912096360796228,9.548825289137905e-05,1.5446102701852937e-06,0.008814827597256212,0.00017487093195348719,1.046519231693534,0.023090833836857172,0.00044628876044638575,0.008532677932937934,0.0001641769195176596,1.158776324021034
2.84,0.0020053793282995467,0.00020027089156541192,1.9929416317661e-06,1.9995055524538993e-07,9.458683674626179e-05,0.000697570052031059,0.14207455542660535,0.0023197606291645973,9.58328379943203e-05,1.5610980382372546e-06,0.008920736222833254,0.00017936639346995652,1.0456160305024411,0.023392205957238243,0.0004582656791123126,0.00863585536092834,0.0001684255162993603,1.1582451448701214
2.85,0.0020026949009036787,0.00020083161202391294,1.990291162908486e-06,2.0051076464424419e-07,9.536166457322785e-05,0.0006989210214010128,0.14283668900274427,0.00234855381668914,9.617652358608282e-05,1.577691702731345e-06,0.009027439606653583,0.0001839601599034905,1.0447113205120706,0.023696441485918207,0.00047052317796751484,0.008739808308015212,0.00017276752465525316,1.1577090597368898
2.86,0.0020000152807686748,0.00020139162341331493,1.9876453884392075e-06,2.0107026276654614e-07,9.613925189008588e-05,0.0007002651291062135,0.1435991883971066,0.0023775902568789224,9.651936380077221e-05,1.5943923507098963e-06,0.009134938901869378,0.00018865401259539715,1.0438051102937225,0.024003559196302076,0.0004830669769854315,0.008844537782402762,0.0001772046446602253,1.1571680384851877
2.87,0.001997340459795464,0.00020195092897247856,1.985004299376157e-06,2.0162905285701514e-07,9.691958867182209e-05,0.0007016023900376269,0.14436204102423303,0.002406871008410616,9.686141846860061e-05,1.6112011563676124e-06,0.009243235220023288,0.0001934497585081534,1.0428974083898028,0.024313577975178583,0.0004959028964625681,0.008950044749006833,0.000181738601011288,1.1566220507998122
2.88,0.001994670429901515,0.00020250953193794494,1.982367886625613e-06,2.0218713815797665e-07,9.770266487574513e-05,0.0007029328190897917,0.14512523433715985,0.00243639713043133,9.720275330967363e-05,1.6281193834488322e-06,0.00935232963071031,0.00019834923047332804,1.0419882233138649,0.02462651682382409,0.0005090368582888212,0.009056330129108593,0.00018637114326756085,1.15607106618433
2.89,0.0019920051830208123,0.00020306743554388313,1.9797361409773503e-06,2.0274452190929947e-07,9.848847044296098e-05,0.000704256431159425,0.14588875582725302,0.002466169682578066,9.754344012777751e-05,1.6451483876448017e-06,0.009462223161239732,0.00020335428743950792,1.0410775635506493,0.024942394859106713,0.0005224748872178121,0.0091633948000083,0.00019110404609025866,1.1555150539589005
2.9,0.001989344711100067,0.00020362464310366073,1.977109060425698e-06,2.0330120740494203e-07,9.927699395553646e-05,0.0007055732424030742,0.14665259309107695,0.0024961897285453736,9.788316951276701e-05,1.6622828404166095e-06,0.009572916757584347,0.0002084668475498249,1.0401654378857847,0.025261231307712937,0.0005362232407382166,0.009271239528099015,0.00019593910438946038,1.154953983213929
2.91,0.0019866890060967796,0.00020418115805127682,1.9744866538881027e-06,2.038571980216619e-07,0.00010006822195472042,0.0007068832708756413,0.1474167338642996,0.0025264583379082106,9.822105408960657e-05,1.6795072861428294e-06,0.009684411264366456,0.00021368890507571808,1.0392518555733787,0.02558304550375631,0.0005502884757063037,0.009379864934680716,0.00020087813097543984,1.154387822785442
2.92,0.0019840380599995475,0.000204736983500881,1.9718689016702033e-06,2.0441249691349162e-07,0.00010086214619617917,0.0007081865297352981,0.14818116565981265,0.0025569765669955515,9.855771957518954e-05,1.6968327209943691e-06,0.009796707633409259,0.0002190223535197492,1.0383368245572502,0.025907856926990498,0.0005646767556986966,0.009489271854872557,0.00020592298428110566,1.1538165414912311
2.93,0.0019813918648063145,0.0002052921227174044,1.9692557977064462e-06,2.0496710733811975e-07,0.00010165875589942222,0.0007094830345024655,0.14894587615412683,0.0025877454793708683,9.889307047981605e-05,1.7142575062777949e-06,0.009909806700159878,0.00022446917517740284,1.0374203533719721,0.0262356851642551,0.0005793945938680886,0.009599460953329234,0.00021107553923165883,1.1532401078739816
2.94,0.001978750412531197,0.00020584657896821173,1.9666473362451734e-06,2.0552103255397698e-07,0.00010245804019166568,0.0007107728007709372,0.14971085306541426,0.0026187661394050416,9.922699430832059e-05,1.731779686373266e-06,0.010023709253685713,0.00023003138173908566,1.036502450543974,0.026566549923074445,0.0005944486205669566,0.0097104328448594,0.00021633769673810017,1.152658490279339
2.95,0.001976113695204446,0.00020640035552331785,1.9640435118678163e-06,2.0607427582035915e-07,0.00010325998810488804,0.0007120558442106255,0.15047608415356312,0.0026500396123074785,9.955936048001555e-05,1.749396968847845e-06,0.010138416036209122,0.0002357110146459774,1.035583124592667,0.026900471032739112,0.0006098455850406608,0.009822188093860556,0.00022171138392047408,1.152071656853587
2.96,0.0019734817048724135,0.0002069534556556031,1.96144431950809e-06,2.0662684039755014e-07,0.00010406458857288513,0.0007133321805703043,0.15124155722023164,0.0026815669641572157,9.989001924863438e-05,1.7671067045687972e-06,0.010253927742642027,0.00024151014544587763,1.0346623840315683,0.027237468445387217,0.0006255923571205324,0.009934727213753868,0.00022719855433110873,1.1514795755413223
2.97,0.001970854433597518,0.00020750588264102974,1.9588497544711892e-06,2.0717872954694498e-07,0.00010487183042832596,0.0007146018256803534,0.15200726010890292,0.0027133492619340364,0.00010021880062227515,1.7849058678168983e-06,0.010370245020120608,0.0002474308761490568,1.0337402373694249,0.02757756223708594,0.000641695928916973,0.010048050666419055,0.00023280118817785991,1.1508822140831334
2.98,0.0019682318734582905,0.00020805763975625623,1.9562598122920736e-06,2.077299465298091e-07,0.00010568170242955194,0.000715864795428441,0.15277318070167628,0.0027453875734861567,0.00010054552320091318,1.8027912296707569e-06,0.010487368468006856,0.0002534753391939804,1.0328166931044733,0.02792077260935885,0.0006581634171859504,0.010162158862675059,0.00023852129325188317,1.1502795400103303
2.99,0.0019656140165714964,0.00020860872957151596,1.9536744450014247e-06,2.0828049423663006e-07,0.00010649420134564177,0.000717121098403598,0.15353930603216978,0.0027776829503173444,0.00010087268986722105,1.8208118920919028e-06,0.010605298764394836,0.00025964559172155644,1.0318917578589977,0.028267120011548724,0.0006750022481341911,0.01027705244610252,0.0002443610967261886,1.1496715198413747
3.0,0.001963000855036435,0.0002091591557279715,1.951093671071944e-06,2.088303761187788e-07,0.00010730931163288178,0.0007183707543871291,0.1543056245144851,0.002810236470942422,0.0001011987112491594,1.8389372296815478e-06,0.010724036346637654,0.0002659438824539509,1.0309654410700775,0.028616624837187594,0.0006922196990553202,0.010392731577973708,0.0002503225640586617,1.1490581210926358
3.0100000000000002,0.001960392380982172,0.00020970892142892298,1.9485174820959986e-06,2.0937959539764274e-07,0.00010812702268648179,0.0007196137786566435,0.15507212405064458,0.0028430492041306727,0.00010152365783136114,1.8571689864973415e-06,0.010843581681758623,0.0002723724257398621,1.0300377510086478,0.028969307683815376,0.0007098232906675416,0.010509196543389398,0.0002564078079150044,1.148439310566717
3.02,0.0019577885865540113,0.00021025802987077892,1.945945869449715e-06,2.099281552905414e-07,0.00010894732391218531,0.0007208501864700894,0.155838792570904,0.0028761222194382124,0.00010184761659251201,1.8755092517897992e-06,0.010963935188662581,0.00027893346651206144,1.0291086959173277,0.029325189280203123,0.0007278206772949168,0.010626447577526997,0.00026261897172622607,1.1478150548380768
3.0300000000000002,0.0019551894639134792,0.0002108064842426781,1.9433788242753977e-06,2.1047605901053787e-07,0.00010977020473012282,0.0007220799930623141,0.15660561803306186,0.0029094565872246157,0.0001021706921918163,1.8939604842850147e-06,0.011085097237777283,0.00028562928055408753,1.0281782840099751,0.029684290487536475,0.0007462196487143624,0.01074448486531447,0.00026895823007289907,1.147185320250033
3.04,0.0019525950052383086,0.00021135428772611057,1.9408163374639542e-06,2.1102330976625002e-07,0.00011059565457866454,0.0007233032136416226,0.15737258842176768,0.002943053378669524,0.00010249300815546259,1.912525536467358e-06,0.011207068150694733,0.0002924621747669357,1.027246523471243,0.030046632300598876,0.000765028132002636,0.010863308541104153,0.00027542778906940917,1.146550072911766
3.0500000000000003,0.0019500052027224214,0.0002119014434945396,1.938258399637314e-06,2.1156991076166203e-07,0.00011142366291827371,0.0007245198633863382,0.15813969174783107,0.0029769136657892717,0.00010281470806308963,1.9312076788621876e-06,0.01132984819981258,0.0002994344874357521,1.0263134224561334,0.030412235848955048,0.0007842541933833337,0.010982918688346667,0.00028202988674821093,1.145909278695321
3.06,0.0019474200485759146,0.00021244795471302277,1.935705001130851e-06,2.1211586519593548e-07,0.00011225421923535932,0.0007257299574413604,0.15890691604753027,0.0030110385214534947,0.00010313595673425197,1.9500106243185483e-06,0.01145343760797544,0.0003065485884965232,1.0253789890895546,0.030781122398134186,0.0008039060400738756,0.011103315339264749,0.0002887667934440784,1.1452629032326138
3.0700000000000003,0.001944839535016392,0.00021299382501724395,1.933156148982995e-06,2.1266117644749135e-07,0.00011308731008996024,0.0007269335133829683,0.1596742506208107,0.003045429048527084,0.00010345551869508763,1.9689057797669966e-06,0.011577836471223867,0.00031380696751582345,1.0244432316430183,0.031153313565561766,0.0008239922530521091,0.011224498327824996,0.00029564073810793833,1.144610911676716
3.08,0.0019422636542860234,0.0002135390575668421,1.9306118333477124e-06,2.1320584771009574e-07,0.00011392292495468455,0.0007281305463433953,0.16044168358518945,0.0030800863223972522,0.00010377356762529382,1.9878969591272626e-06,0.011703044910211149,0.00032121206082355027,1.023506158184539,0.03152883089785797,0.0008445213330985669,0.011346467578982328,0.0003026540548963266,1.1439532691641325
3.09,0.001939692398644552,0.00021408365543167687,1.928072041193204e-06,2.137498821412853e-07,0.0001147610538344163,0.000729321070998023,0.16120920287422688,0.0031150114144796993,0.00010409054012298436,2.006993976593612e-06,0.011829063007831079,0.0003287663225200782,1.022567776721054,0.031907696045215414,0.000865501888879817,0.01146922299003881,0.0003098091238179478,1.1432899406216994
3.1,0.0019371257603648826,0.00021462762183504039,1.9255367649257596e-06,2.1429328295580716e-07,0.00011560168576812482,0.0007305051028160663,0.16197679686632124,0.0031502054070339405,0.00010440641400047693,2.026196019042186e-06,0.011955890769789873,0.0003364722693103684,1.0216280952879864,0.03228993087169705,0.0008869427561267986,0.011592764355777439,0.000317108333482394,1.1426208906438187
3.11,0.0019345637317358046,0.00021517096000148988,1.9230059969874365e-06,2.148360533670872e-07,0.00011644480976868734,0.0007316826572756486,0.16274445399176518,0.0031856693839583854,0.00010472115992622072,2.045502046610469e-06,0.012083528148592875,0.0003443324529993272,1.0206871218927152,0.032675557388426764,0.0009088529263690318,0.01171709141458419,0.0003245541049362574,1.141946083564094
3.12,0.0019320063050619646,0.00021571367315706866,1.9204797298597365e-06,2.1537819658727198e-07,0.00011729041482304744,0.0007328537498634461,0.16351216273360322,0.0032214044308433634,0.00010503474083308554,2.0649107760194793e-06,0.01221197504308986,0.0003523494608681277,1.0197448645143512,0.03306459775504123,0.0009312415490702297,0.011842203847938588,0.00033214889195480916,1.1412654834520397
3.13,0.0019294534726638402,0.00021625576452952633,1.9179579560672854e-06,2.1591971582727007e-07,0.00011813848989237311,0.0007340183960743321,0.16427991162848862,0.0032574116350241353,0.0001053471113266507,2.0844206638959474e-06,0.012341231298020236,0.00036052591605052655,1.0188013311035136,0.03345707428114153,0.0009541179337638954,0.011968101279904166,0.0003398951813336732,1.1405790541097884
3.14,0.0019269052268777122,0.00021679723734853985,1.915440668181509e-06,2.1646061429679407e-07,0.00011898902391221527,0.0007351766114110213,0.1650476892675409,0.0032936920856339214,0.00010565821709349422,2.104029890094511e-06,0.01247129670355836,0.00036886447790918624,1.0178565295821076,0.03385300942774501,0.0009774915521889346,0.012094783276619026,0.00034779549318050563,1.1398867590688015
3.15,0.00192436156005493,0.0002173380947391704,1.9129278601491754e-06,2.1700089519064238e-07,0.0001198420054474501,0.0007363284118350842,0.16581548381961422,0.003330246868753643,0.00010596820435435643,2.1237454374271812e-06,0.012602170966840243,0.00037736785897287317,1.0169104681178067,0.034252425740467704,0.0010013722061903959,0.012222249328948496,0.0003558524001835892,1.1391885614983992
3.16,0.0019218224645623846,0.00021787833979741364,1.9104195263612844e-06,2.1754056169844952e-07,0.00012069742293601252,0.0007374738134481164,0.16658328336912842,0.0033670770709245666,0.00010627727107040245,2.143576656804669e-06,0.012733853731277953,0.00038603881362786593,1.0159631549300039,0.03465534589914508,0.0010257699128956457,0.012350498863855992,0.00036406851451390625,1.138484424264686
3.17,0.001919287932784154,0.00021841797584275696,1.9079156585254186e-06,2.1807961703724832e-07,0.00012155526550497487,0.0007386128314245667,0.167351077045711,0.0034041837907902357,0.00010658516990828702,2.1635137511062913e-06,0.012866344642326848,0.0003948800993524578,1.0150145976403195,0.035061792880638695,0.0010506945150623465,0.01247953128368984,0.00037244644326466577,1.1377743101356677
