t,V,Na_i,m,h1,h2,d_L,f_L,d_T,f_T,K_c,K_i,r,s1,s2,s3,z,p_a,p_i,Ca_i,O_C,O_TC,O_TMgC,O_TMgMg,Ca_rel,Ca_up,O_Calse,F1,F2,F3
2.63,2.1751618e-314,2.175161642e-314,2.175161768e-314,2.17516161e-314,2.1751616734e-314,2.1751615785e-314,2.175161547e-314,2.175161452e-314,2.1751614204e-314,2.1751615153e-314,2.1751614837e-314,2.175161389e-314,2.175161357e-314,2.175160693e-314,2.1751613256e-314,2.1751562347e-314,2.175160219e-314,2.175155634e-314,2.1751601556e-314,2.175157468e-314,2.175156804e-314,2.175157278e-314,2.1751578157e-314,2.1751564877e-314,2.173872423e-314,2.173873087e-314,2.1738731186e-314,2.17387315e-314,2.1738735296e-314
2.64,2.173873498e-314,2.1738734664e-314,2.173873435e-314,2.173873403e-314,2.1738739723e-314,2.1738740355e-314,2.173874067e-314,2.173874099e-314,2.1738741304e-314,2.173874162e-314,2.1738741936e-314,2.1738742253e-314,2.173874257e-314,2.173869261e-314,2.1738692925e-314,2.173869103e-314,2.173869514e-314,2.173869482e-314,2.1738695455e-314,2.173869577e-314,2.1738696087e-314,2.1738696403e-314,2.173869672e-314,2.173867838e-314,2.1738716324e-314,2.1738681226e-314,2.1738677747e-314,2.17386749e-314,2.1738699565e-314
2.65,2.173869988e-314,2.173872075e-314,2.173869008e-314,2.1738676483e-314,2.1738678064e-314,2.173869324e-314,2.173870494e-314,2.173870652e-314,2.1738706206e-314,2.1738704625e-314,2.17387198e-314,2.17387217e-314,2.173868344e-314,2.173871759e-314,2.1738705257e-314,2.1738705573e-314,2.1738692293e-314,2.1738689763e-314,2.1738711265e-314,2.173871158e-314,2.173871348e-314,2.1738713794e-314,2.173871095e-314,2.173871411e-314,2.1738714427e-314,2.1738714743e-314,2.173874004e-314,2.173874984e-314,2.173875016e-314
2.66,2.1738750474e-314,2.1738751106e-314,2.173875079e-314,2.173872265e-314,2.173868913e-314,2.173868502e-314,2.173868755e-314,2.1738691344e-314,2.1738717905e-314,2.1738701463e-314,2.1738689447e-314,2.1738718537e-314,2.173867996e-314,2.17387334e-314,2.1738697036e-314,2.173872233e-314,2.1738733083e-314,2.1738721383e-314,2.173871063e-314,2.1738710316e-314,2.1738746996e-314,2.173874668e-314,2.173872581e-314,2.1738726126e-314,2.1738726443e-314,2.173872676e-314,2.1738727075e-314,2.173872739e-314,2.1738727707e-314
2.67,2.173872834e-314,2.1738728656e-314,2.173872897e-314,2.173872992e-314,2.1738751422e-314,2.1738687866e-314,2.1738688814e-314,2.173868597e-314,2.173869071e-314,2.1738691977e-314,2.173868818e-314,2.1738679645e-314,2.1738748577e-314,2.173874826e-314,2.1738712846e-314,2.173871253e-314,2.173871316e-314,2.1738712213e-314,2.1738711897e-314,2.173872486e-314,2.173868186e-314,2.1738685336e-314,2.1738682174e-314,2.1738682807e-314,2.1738678696e-314,2.173867174e-314,2.1738680593e-314,2.17386866e-314,2.173868249e-314
2.68,2.173867901e-314,2.173867933e-314,2.173872929e-314,2.1738729605e-314,2.1738736877e-314,2.173873656e-314,2.1738715375e-314,2.173871506e-314,2.173871601e-314,2.1738723913e-314,2.173873245e-314,2.1738732767e-314,2.1738749525e-314,2.173874921e-314,2.1738748893e-314,2.1738747944e-314,2.173874763e-314,2.173874731e-314,2.1738746363e-314,2.1738746047e-314,2.173874573e-314,2.1738745415e-314,2.17387451e-314,2.173874478e-314,2.1738744466e-314,2.173874415e-314,2.1738743834e-314,2.1738743517e-314,2.17387432e-314
2.69,2.1738742885e-314,2.1738725494e-314,2.173872518e-314,2.1738724545e-314,2.1738730553e-314,2.1738730237e-314,2.1738728024e-314,2.1738733715e-314,2.1738737193e-314,2.173873751e-314,2.1738737826e-314,2.173873814e-314,2.1738739407e-314,2.173873846e-314,2.1738693558e-314,2.1738738774e-314,2.1738702095e-314,2.1738732134e-314,2.173873909e-314,2.1738685652e-314,2.173867585e-314,2.1738723597e-314,2.173873182e-314,2.173869166e-314,2.1734011554e-314,2.173401187e-314,2.173400017e-314,2.1734000487e-314,2.1733999855e-314
2.7,2.1734000803e-314,2.173400112e-314,2.1734001436e-314,2.173400175e-314,2.173400207e-314,2.1734016297e-314,2.173404855e-314,2.1733991634e-314,2.1734018195e-314,2.173401851e-314,2.1734016614e-314,2.173401693e-314,2.173399037e-314,2.1733990685e-314,2.1734048234e-314,2.1734017246e-314,2.173401756e-314,2.1734019776e-314,2.173401946e-314,2.173398626e-314,2.17340476e-314,2.173404792e-314,2.1734048866e-314,2.173404918e-314,2.173398942e-314,2.17340495e-314,2.1734049815e-314,2.173405013e-314,2.1734050447e-314
2.71,2.1734050763e-314,2.1734047285e-314,2.173400934e-314,2.1734023886e-314,2.173402357e-314,2.1734023254e-314,2.173402294e-314,2.173402262e-314,2.1734022305e-314,2.173402199e-314,2.1734021673e-314,2.17340242e-314,2.173402452e-314,2.1734024835e-314,2.173402515e-314,2.1734025467e-314,2.1734025783e-314,2.17340261e-314,2.1734026416e-314,2.173402673e-314,2.173402705e-314,2.1734027364e-314,2.173402768e-314,2.1734030843e-314,2.173403116e-314,2.1734031475e-314,2.173403179e-314,2.1734032107e-314,2.1734032424e-314
2.72,2.173403274e-314,2.1734033056e-314,2.173403337e-314,2.173403369e-314,2.1734034005e-314,2.173403432e-314,2.1734034637e-314,2.1734034953e-314,2.173403527e-314,2.1734035586e-314,2.17340359e-314,2.1734037167e-314,2.1734037483e-314,2.17340378e-314,2.1734038115e-314,2.173403843e-314,2.173403875e-314,2.1734039064e-314,2.173403938e-314,2.1734039696e-314,2.1734040012e-314,2.173404033e-314,2.1734040645e-314,2.173404096e-314,2.1734041277e-314,2.1734041594e-314,2.173404191e-314,2.1734042226e-314,2.173404444e-314
2.73,2.1734044756e-314,2.173404507e-314,2.173404539e-314,2.1734045704e-314,2.173404602e-314,2.1734046337e-314,2.1734046653e-314,2.173404697e-314,2.1733989736e-314,2.1733990053e-314,2.1733992266e-314,2.173399258e-314,2.17339929e-314,2.1733993215e-314,2.173399353e-314,2.1733993847e-314,2.173404254e-314,2.173404286e-314,2.1734043175e-314,2.1734044123e-314,2.173404349e-314,2.1734043807e-314,2.173398689e-314,2.1734002384e-314,2.173399954e-314,2.173399922e-314,2.1733998906e-314,2.173399859e-314,2.1733998274e-314
2.74,2.173399764e-314,2.1733997325e-314,2.173399701e-314,2.1733996377e-314,2.173398183e-314,2.1733984045e-314,2.1733983096e-314,2.173405361e-314,2.1734053925e-314,2.173405424e-314,2.173405456e-314,2.1734054874e-314,2.173405519e-314,2.1734055506e-314,2.1734055823e-314,2.173405614e-314,2.1734056455e-314,2.173402926e-314,2.1734027997e-314,2.1734028945e-314,2.1733980883e-314,2.173399796e-314,2.1734051396e-314,2.173405171e-314,2.173405203e-314,2.1734052344e-314,2.173405266e-314,2.1734052977e-314,2.1734053293e-314
2.75,2.173402863e-314,2.1734028313e-314,2.1733981515e-314,2.173398373e-314,2.1733985626e-314,2.1733986574e-314,2.173402009e-314,2.1733982464e-314,2.173398594e-314,2.1733984677e-314,2.173397677e-314,2.173397709e-314,2.1733977404e-314,2.1734021357e-314,2.173402104e-314,2.1734020724e-314,2.173402041e-314,2.173401598e-314,2.1734015665e-314,2.173401535e-314,2.1734015033e-314,2.1734014716e-314,2.17340144e-314,2.1734014084e-314,2.173401377e-314,2.173401345e-314,2.1734013135e-314,2.173401282e-314,2.1734012503e-314
2.7600000000000002,2.1734012187e-314,2.173401124e-314,2.173401092e-314,2.1734010606e-314,2.173401029e-314,2.1734009973e-314,2.1734009657e-314,2.1734009025e-314,2.173400871e-314,2.173400839e-314,2.1734008076e-314,2.173400776e-314,2.173400681e-314,2.1734006495e-314,2.173400618e-314,2.1734005863e-314,2.1734005546e-314,2.173400523e-314,2.1734004914e-314,2.17340046e-314,2.173400428e-314,2.1734003965e-314,2.173400365e-314,2.1734003333e-314,2.1734003017e-314,2.17340027e-314,2.173399606e-314,2.1733995744e-314,2.173399543e-314
2.77,2.173399511e-314,2.1733989104e-314,2.1733994796e-314,2.173398531e-314,2.1733991317e-314,2.1733994163e-314,2.173399195e-314,2.1649360165e-314,2.1649326964e-314,2.1649385145e-314,2.165032553e-314,2.165031731e-314,2.1650295806e-314,2.1650276834e-314,2.1650304976e-314,2.165029201e-314,2.1650334067e-314,2.16503562e-314,2.1650307506e-314,2.165027968e-314,2.16503132e-314,2.1650296755e-314,2.1650287585e-314,2.165028063e-314,2.165032616e-314,2.165032648e-314,2.165029549e-314,2.1650277783e-314,2.1650300233e-314
2.7800000000000002,2.165031794e-314,2.1650289166e-314,2.1650299917e-314,2.1650280945e-314,2.1650352407e-314,2.165031288e-314,2.165029233e-314,2.1650302447e-314,2.1650350826e-314,2.165028569e-314,2.165030624e-314,2.1650340707e-314,2.1650301814e-314,2.165031446e-314,2.1650338494e-314,2.165031225e-314,2.165034039e-314,2.165029454e-314,2.180132274e-314,2.1801322425e-314,2.180132211e-314,2.1801321793e-314,2.1801321477e-314,2.180132116e-314,2.180132053e-314,2.1801320844e-314,2.180132021e-314,2.1801319896e-314,2.1801319263e-314
2.79,2.180131958e-314,2.1801313256e-314,2.180131294e-314,2.1801312623e-314,2.1801312307e-314,2.180131199e-314,2.1801311675e-314,2.180131136e-314,2.180131104e-314,2.1801310726e-314,2.180131041e-314,2.1801310094e-314,2.1801309777e-314,2.180130946e-314,2.1801309145e-314,2.180130883e-314,2.1801308513e-314,2.1801308196e-314,2.180130788e-314,2.1801307564e-314,2.180130725e-314,2.180130693e-314,2.1801306615e-314,2.18013063e-314,2.1801305983e-314,2.1801305667e-314,2.180130535e-314,2.1801305034e-314,2.180130472e-314
2.8000000000000003,2.18013044e-314,2.1801304086e-314,2.180130377e-314,2.1801303453e-314,2.1801303137e-314,2.180130282e-314,2.180130219e-314,2.180130187e-314,2.1801301556e-314,2.180130124e-314,2.1801302505e-314,2.1801300924e-314,2.180130061e-314,2.180130029e-314,2.1801299975e-314,2.180129966e-314,2.1801299343e-314,2.1801299027e-314,2.180129871e-314,2.1801298394e-314,2.180129808e-314,2.180129776e-314,2.1801297446e-314,2.180129713e-314,2.1801296813e-314,2.1801296497e-314,2.180129618e-314,2.1801295865e-314,2.180129555e-314
2.81,2.180129523e-314,2.1801294916e-314,2.1801294284e-314,2.180129302e-314,2.1801292703e-314,2.180129207e-314,2.180129144e-314,2.180129112e-314,2.1801290805e-314,2.180129049e-314,2.1801290173e-314,2.180128954e-314,2.180128701e-314,2.180128638e-314,2.180128132e-314,2.1801281003e-314,2.1801280687e-314,2.180128037e-314,2.1801280054e-314,2.180127974e-314,2.180132306e-314,2.1801323374e-314,2.180132369e-314,2.1801324007e-314,2.180127942e-314,2.1801279106e-314,2.180127879e-314,2.1801278473e-314,2.1801278157e-314
2.82,2.180127784e-314,2.1801277525e-314,2.180127721e-314,2.180127689e-314,2.1801276576e-314,2.180127626e-314,2.1801275944e-314,2.180127563e-314,2.180127531e-314,2.1801274995e-314,2.180127468e-314,2.1801274363e-314,2.1801274047e-314,2.180127373e-314,2.1801270885e-314,2.180127057e-314,2.180127025e-314,2.1801269936e-314,2.180126962e-314,2.1801269304e-314,2.1801268987e-314,2.180126867e-314,2.1801268355e-314,2.180126804e-314,2.1801267723e-314,2.1801267406e-314,2.180126709e-314,2.1801266774e-314,2.180126646e-314
2.83,2.180126614e-314,2.1801265825e-314,2.180126551e-314,2.1801265193e-314,2.1801264877e-314,2.180126456e-314,2.1801264244e-314,2.180126393e-314,2.180126361e-314,2.1801263296e-314,2.180126298e-314,2.1801262663e-314,2.1801262347e-314,2.180126203e-314,2.1801261715e-314,2.18012614e-314,2.180126108e-314,2.1801260766e-314,2.180126045e-314,2.1801260134e-314,2.1801259817e-314,2.18012595e-314,2.1801259185e-314,2.180125887e-314,2.1801258553e-314,2.1801258236e-314,2.180125792e-314,2.1801257604e-314,2.180125729e-314
2.84,2.180125697e-314,2.1801256655e-314,2.180125634e-314,2.1801256023e-314,2.1801255707e-314,2.180125539e-314,2.1801255074e-314,2.180125476e-314,2.180125444e-314,2.1801254126e-314,2.180125381e-314,2.1801253493e-314,2.1801253177e-314,2.180125286e-314,2.1801252545e-314,2.180125223e-314,2.180125191e-314,2.1801251596e-314,2.180125128e-314,2.1801250964e-314,2.180125065e-314,2.180125033e-314,2.1801250015e-314,2.18012497e-314,2.1801249383e-314,2.1801249067e-314,2.180124875e-314,2.1801248434e-314,2.180124812e-314
2.85,2.18012478e-314,2.1801247486e-314,2.180124717e-314,2.1801246853e-314,2.1801246537e-314,2.180124622e-314,2.1801245905e-314,2.180124559e-314,2.180124527e-314,2.1801244956e-314,2.180124464e-314,2.1801244324e-314,2.1801244007e-314,2.180124369e-314,2.1801405587e-314,2.1801405903e-314,2.180140622e-314,2.1801406535e-314,2.180140685e-314,2.180140717e-314,2.1801407484e-314,2.18014078e-314,2.1801408116e-314,2.180140843e-314,2.180140875e-314,2.1801409065e-314,2.180140938e-314,2.1801409697e-314,2.1801410013e-314
2.86,2.180141033e-314,2.1801410646e-314,2.180141096e-314,2.180141128e-314,2.1801411594e-314,2.180141191e-314,2.1801412227e-314,2.1801412543e-314,2.180141286e-314,2.1801413175e-314,2.180141349e-314,2.180141381e-314,2.1801414124e-314,2.180141444e-314,2.1801414756e-314,2.1801415073e-314,2.180141539e-314,2.1801415705e-314,2.180141602e-314,2.1801416337e-314,2.1801416654e-314,2.180141697e-314,2.1801417286e-314,2.18014176e-314,2.180141792e-314,2.1801418235e-314,2.180141855e-314,2.1801418867e-314,2.1801419183e-314
2.87,2.18014195e-314,2.1801419816e-314,2.180142013e-314,2.180142045e-314,2.1801420764e-314,2.180142108e-314,2.1801421397e-314,2.1801421713e-314,2.180142203e-314,2.1801422345e-314,2.180142266e-314,2.180142298e-314,2.1801423294e-314,2.180142361e-314,2.1801423926e-314,2.1801424243e-314,2.180142456e-314,2.1801424875e-314,2.180142519e-314,2.1801425507e-314,2.1801425824e-314,2.180142614e-314,2.1801426456e-314,2.180142677e-314,2.180142709e-314,2.1801427405e-314,2.180142772e-314,2.1801428037e-314,2.1801428353e-314
2.88,2.180142867e-314,2.1801428986e-314,2.18014293e-314,2.180142962e-314,2.1801429934e-314,2.180143025e-314,2.1801430567e-314,2.1801430883e-314,2.18014312e-314,2.1801431515e-314,2.180143183e-314,2.180143215e-314,2.1801432464e-314,2.180143278e-314,2.1801433096e-314,2.180143341e-314,2.180143373e-314,2.1801434045e-314,2.180143436e-314,2.1801434677e-314,2.1801434993e-314,2.180143531e-314,2.1801435626e-314,2.180143594e-314,2.180143626e-314,2.1801436574e-314,2.180143689e-314,2.1801437207e-314,2.1801437523e-314
2.89,2.180143784e-314,2.1801438155e-314,2.180143847e-314,2.180143879e-314,2.1801439104e-314,2.180143942e-314,2.1801439736e-314,2.1801440053e-314,2.180144037e-314,2.1801440685e-314,2.1801441e-314,2.1801441317e-314,2.1801441634e-314,2.180144195e-314,2.1801442266e-314,2.180144258e-314,2.18014429e-314,2.1801443215e-314,2.180144353e-314,2.1801443847e-314,2.1801444163e-314,2.180144448e-314,2.1801444796e-314,2.180144511e-314,2.180144543e-314,2.1801445744e-314,2.180144606e-314,2.1801446377e-314,2.1801446693e-314
2.9,2.180144701e-314,2.1801447325e-314,2.180144764e-314,2.180144796e-314,2.1801448274e-314,2.180144859e-314,2.1801448906e-314,2.1801449223e-314,2.180144954e-314,2.1801449855e-314,2.180145017e-314,2.1801450487e-314,2.1801450804e-314,2.180145112e-314,2.1801451436e-314,2.180145175e-314,2.180145207e-314,2.1801452385e-314,2.18014527e-314,2.1801453017e-314,2.1801453333e-314,2.180145365e-314,2.1801453966e-314,2.180145428e-314,2.18014546e-314,2.1801454914e-314,2.180145523e-314,2.1801455547e-314,2.1801455863e-314
2.91,2.180145618e-314,2.1801456495e-314,2.180145681e-314,2.180145713e-314,2.1801457444e-314,2.180145776e-314,2.1801458076e-314,2.180145839e-314,2.180145871e-314,2.1801459025e-314,2.180145934e-314,2.1801459657e-314,2.1801459973e-314,2.180146029e-314,2.1801460606e-314,2.180146092e-314,2.180146124e-314,2.1801461554e-314,2.180146187e-314,2.1801462187e-314,2.1801462503e-314,2.180146282e-314,2.1801463135e-314,2.180146345e-314,2.180146377e-314,2.1801464084e-314,2.18014644e-314,2.1801464716e-314,2.1801465033e-314
2.92,2.180146535e-314,2.1801465665e-314,2.180146598e-314,2.1801466297e-314,2.1801466614e-314,2.180146693e-314,2.1801467246e-314,2.180146756e-314,2.180146788e-314,2.1801468195e-314,2.180146851e-314,2.1801468827e-314,2.1801469143e-314,2.180146946e-314,2.1801469776e-314,2.180147009e-314,2.180147041e-314,2.1801470724e-314,2.180147104e-314,2.1801471357e-314,2.1801471673e-314,2.180147199e-314,2.1801472305e-314,2.180147262e-314,2.180147294e-314,2.1801473254e-314,2.180147357e-314,2.1801473886e-314,2.18014742e-314
2.93,2.180147452e-314,2.1801474835e-314,2.180147515e-314,2.1801475467e-314,2.1801475783e-314,2.18014761e-314,2.1801476416e-314,2.180147673e-314,2.180147705e-314,2.1801477364e-314,2.180147768e-314,2.1801477997e-314,2.1801478313e-314,2.180147863e-314,2.1801478945e-314,2.180147926e-314,2.180147958e-314,2.1801479894e-314,2.180148021e-314,2.1801480527e-314,2.1801480843e-314,2.180148116e-314,2.1801481475e-314,2.180148179e-314,2.1801482108e-314,2.1801482424e-314,2.180148274e-314,2.1801483056e-314,2.180148337e-314
2.94,2.180148369e-314,2.1801484005e-314,2.180148432e-314,2.1801484637e-314,2.1801484953e-314,2.180148527e-314,2.1801485586e-314,2.18014859e-314,2.1801486534e-314,2.180148685e-314,2.1801487167e-314,2.1801487483e-314,2.18014878e-314,2.1801488115e-314,2.180148843e-314,2.180148875e-314,2.1801489064e-314,2.180148938e-314,2.1801489696e-314,2.1801490013e-314,2.180149033e-314,2.1801490645e-314,2.180149096e-314,2.1801491277e-314,2.1801491594e-314,2.180149191e-314,2.1801492226e-314,2.180149254e-314,2.180149286e-314
2.95,2.1801493175e-314,2.180149349e-314,2.1801493807e-314,2.1801494123e-314,2.180149444e-314,2.1801494756e-314,2.180149507e-314,2.180149539e-314,2.1801495704e-314,2.180149602e-314,2.1801496337e-314,2.1801496653e-314,2.180149697e-314,2.1801497285e-314,2.18014976e-314,2.180149792e-314,2.1801498234e-314,2.180149855e-314,2.1801498866e-314,2.180149918e-314,2.18014995e-314,2.1801499815e-314,2.180150013e-314,2.1801500447e-314,2.1801500763e-314,2.180150108e-314,2.1801501396e-314,2.180150171e-314,2.180150203e-314
2.96,2.1801502344e-314,2.180150266e-314,2.1801502977e-314,2.1801503293e-314,2.180150361e-314,2.1801503925e-314,2.180150424e-314,2.180150456e-314,2.1801504874e-314,2.180150519e-314,2.1801505506e-314,2.1801505823e-314,2.180150614e-314,2.1801506455e-314,2.180150677e-314,2.1801507087e-314,2.1801507404e-314,2.180150772e-314,2.1801508036e-314,2.180150835e-314,2.180150867e-314,2.1801508985e-314,2.18015093e-314,2.1801509617e-314,2.1801509933e-314,2.180151025e-314,2.1801510566e-314,2.180151088e-314,2.18015112e-314
2.97,2.1801511514e-314,2.180151183e-314,2.1801512147e-314,2.1801512463e-314,2.180151278e-314,2.1801513095e-314,2.180151341e-314,2.180151373e-314,2.1801514044e-314,2.180151436e-314,2.1801514676e-314,2.1801514993e-314,2.180151531e-314,2.1801515625e-314,2.180151594e-314,2.1801516257e-314,2.1801516574e-314,2.180151689e-314,2.1801517206e-314,2.180151752e-314,2.180151784e-314,2.1801518155e-314,2.180151847e-314,2.1801518787e-314,2.1801519103e-314,2.180151942e-314,2.1801519736e-314,2.180152005e-314,2.180152037e-314
2.98,2.1801520684e-314,2.1801521e-314,2.1801521317e-314,2.1801521633e-314,2.180152195e-314,2.1801522265e-314,2.180152258e-314,2.18015229e-314,2.1801523214e-314,2.180152353e-314,2.1801523846e-314,2.180152416e-314,2.180152448e-314,2.1801524795e-314,2.180152511e-314,2.1801525427e-314,2.1801525743e-314,2.180152606e-314,2.1801526376e-314,2.180152669e-314,2.180152701e-314,2.1801527324e-314,2.180152764e-314,2.1801527957e-314,2.1801528273e-314,2.180152859e-314,2.1801528905e-314,2.180152922e-314,2.180152954e-314
2.99,2.1801529854e-314,2.180153017e-314,2.1801530486e-314,2.1801530803e-314,2.180153112e-314,2.1801531435e-314,2.180153175e-314,2.1801532067e-314,2.1801532384e-314,2.18015327e-314,2.1801533016e-314,2.180153333e-314,2.180153365e-314,2.1801533965e-314,2.180153428e-314,2.1801534597e-314,2.1801534913e-314,2.180153523e-314,2.1801535546e-314,2.180153586e-314,2.180153618e-314,2.1801536494e-314,2.180153681e-314,2.1801537127e-314,2.1801537443e-314,2.180153776e-314,2.1801538075e-314,2.180153839e-314,2.180153871e-314
3.0,2.1801539024e-314,2.180153934e-314,2.1801539656e-314,2.1801539972e-314,2.180154029e-314,2.1801540605e-314,2.180154092e-314,2.1801541237e-314,2.1801541553e-314,2.180154187e-314,2.1801542186e-314,2.18015425e-314,2.180154282e-314,2.1801543135e-314,2.180154345e-314,2.1801543767e-314,2.1801544083e-314,2.18015444e-314,2.1801544716e-314,2.180154503e-314,2.180154535e-314,2.1801545664e-314,2.180154598e-314,2.1801546297e-314,2.1801546613e-314,2.180154693e-314,2.1801547245e-314,2.180154756e-314,2.180154788e-314
3.0100000000000002,2.1801548194e-314,2.180154851e-314,2.1801548826e-314,2.180154914e-314,2.180154946e-314,2.1801549775e-314,2.180155009e-314,2.1801550407e-314,2.1801550723e-314,2.180155104e-314,2.1801551356e-314,2.180155167e-314,2.180155199e-314,2.1801552304e-314,2.180155262e-314,2.1801552937e-314,2.1801553253e-314,2.180155357e-314,2.1801553885e-314,2.18015542e-314,2.180155452e-314,2.1801554834e-314,2.180155515e-314,2.1801555466e-314,2.1801555783e-314,2.18015561e-314,2.1801556415e-314,2.180155673e-314,2.1801557047e-314
