t,V,Na_i,m,h,j,K_i,X_kr,X_ks,X_to1,Y_to1,Ca_i,MgATP_i,O,O_Ca,C0,C1,C2,C3,C4,C_Ca0,C_Ca1,C_Ca2,C_Ca3,C_Ca4,Ca_ss,y,P_O1,P_O2,P_C1,P_C2,Ca_JSR,Ca_NSR,HTRPNCa,LTRPNCa,CaADP_i,CaADP_ss,CaATP_ss,CaATP_i,Mg_ss,Mg_i,MgADP_i,MgADP_ss,MgATP_ss
1.17,-96.3287889507947,10.0,0.0328302,0.998817599829994,0.9989631200384257,159.48,0.08568701450333975,0.0001365065805519789,3.579720842097415e-05,0.999999820855409,7.126429924529697e-05,6.439537684904457,1.2086780511808101e-26,1.0431448034298705e-29,0.9990231748831865,1.8063885524649114e-06,1.2248363032486005e-12,3.6911560872876546e-19,4.173129389409975e-26,0.0009758621861874118,7.058056756620643e-09,1.9143123737031166e-14,2.3075853465889033e-20,1.0431190913143488e-26,9.252802790433331e-05,0.9694128433588534,0.0002839247231697303,4.722641029561477e-10,0.7608881518700786,0.2388279229344917,0.2871918031978157,0.28732200943906594,0.9603438542078603,0.06654994552950214,9.284326015259596e-08,1.0182550874244332e-07,0.00020561569098710404,0.00019963620326068622,0.9999597777626412,0.9999591261488533,0.0029831889770165192,0.0029831874128277217,6.4395363832400125
1.18,-96.32878971561067,10.0,0.0328302,0.998817600030535,0.9989631201591214,159.48,0.08439054631263834,0.00013650349464723426,3.579720573594384e-05,0.9999998208554294,7.125169485753956e-05,6.439537706352607,9.561310639451886e-27,1.0413517289038994e-29,0.9990248516458147,1.8063913399462737e-06,1.2248380276197857e-12,3.6911607843099305e-19,4.172235784018218e-26,0.0009741854329001805,7.045928375763674e-09,1.911022594391264e-14,2.3036193939291582e-20,1.0413261780613012e-26,9.237650551584743e-05,0.9699023787796983,0.00028199981278190716,4.667611325284875e-10,0.7625112469455485,0.2372067527749127,0.2872629245211136,0.287391978247195,0.960275699959981,0.0665386912215917,9.282683501400073e-08,1.0175040208518535e-07,0.00020554130595859172,0.00019960088230036086,0.9999597520733501,0.999959104716577,0.002983188961027469,0.0029831874070576497,6.43953641319198
1.19,-96.32879068207339,10.0,0.0328302,0.9988176002849788,0.9989631203197967,159.48,0.08311369396765025,0.00013650081038495365,3.579720234249317e-05,0.999999820855457,7.123921904659931e-05,6.439537727582004,2.284378194368639e-28,1.0395699655101537e-29,0.9990265176617869,1.8063940435488565e-06,1.2248396514175033e-12,3.6911650460182395e-19,4.167294502554666e-26,0.0009725194262752662,7.033877474460317e-09,1.907753762301471e-14,2.2996786109732296e-20,1.0395445880842107e-26,9.222595196443966e-05,0.9703840794243316,0.0002800879732502878,4.6133313391130635e-10,0.7641233220364693,0.23559658952895154,0.2873331220842131,0.28746103512293647,0.9602084554850233,0.06652755235764958,9.281057740370609e-08,1.016758178919219e-07,0.0002054675174467444,0.0001995659215808861,0.999959726628386,0.9999590835028794,0.0029831889452014777,0.0029831874013888267,6.4395364428737585
1.2,-96.32879184627325,10.0,0.0328302,0.9988176005922813,0.9989631205196764,159.48,0.08185616088918303,0.00013649853901581647,3.5797198254356985e-05,0.999999820855492,7.122687014593385e-05,6.439537748595484,-6.801087699655865e-27,1.0377994898881482e-29,0.999028172997951,1.806396664642743e-06,1.2248411764178317e-12,3.6911688810573855e-19,4.1638838898135897e-26,0.0009708640994640622,7.02190357532844e-09,1.9045057496142778e-14,2.2957628456419076e-20,1.0377742787104027e-26,9.207636196707959e-05,0.9708580705760859,0.000278189115951832,4.5597896358895664e-10,0.765724451956331,0.23399735847174252,0.2874024086879441,0.28752919272272137,0.9601421080027152,0.0665165274195176,9.279448515060032e-08,1.0160175246399287e-07,0.00020539431976631555,0.00019953131643382649,0.9999597014248075,0.9999590625049298,0.002983188929536436,0.0029831873958194085,6.439536472288407
1.21,-96.32879320445569,10.0,0.0328302,0.9988176009514399,0.9989631207580231,159.48,0.08061765471480986,0.0001364966086575855,3.5797193484725315e-05,0.9999998208555341,7.121464648261905e-05,6.439537769395891,-1.0852222458551161e-26,1.0360402254304246e-29,0.9990298177251657,1.8063992045557138e-06,1.2248426043345703e-12,3.691172297063567e-19,4.162148351033765e-26,0.0009692193816067748,7.010006171717761e-09,1.9012784205026615e-14,2.2918719361199212e-20,1.0360151760894916e-26,9.192773022544045e-05,0.9713244756493221,0.00027630315285523735,4.5069749414671766e-10,0.7673147110164593,0.23240898537999222,0.28747079697713795,0.28759646354777374,0.9600766449103716,0.0665056148773088,9.277855607525692e-08,1.0152820209065573e-07,0.00020532170721166286,0.0001994970621728597,0.999959676459655,0.9999590417198796,0.0029831889140302156,0.002983187390347534,6.439536501438989
1.22,-96.32879475290729,10.0,0.0328302,0.9988176013614627,0.9989631210341063,159.48,0.07939788748163759,0.00013649493588666783,3.579718804664412e-05,0.999999820855583,7.120254641266852e-05,6.439537789986017,-1.028681713747995e-26,1.034292098413723e-29,0.9990314519135345,1.8064016646010915e-06,1.2248439368628453e-12,3.691175301657349e-19,4.162738096038209e-26,0.0009675852025994759,6.998184762346307e-09,1.898071640568838e-14,2.288005722282567e-20,1.0342672087116679e-26,9.178005145256011e-05,0.9717834160953835,0.0002744299965215134,4.454876164489222e-10,0.7688941730240703,0.23083139653392487,0.2875382994112361,0.2876628599160564,0.960012053789327,0.06649481322852409,9.276278803594517e-08,1.0145516309143844e-07,0.00020524967415325388,0.00019946315419271752,0.9999596517300174,0.9999590211449295,0.0029831888986807257,0.0029831873849713803,6.439536530328523
1.23,-96.32879648794365,10.0,0.0328302,0.9988176018213658,0.9989631213471987,159.48,0.07819657559245513,0.00013649343404764243,3.5797181953057015e-05,0.9999998208556388,7.119056832443646e-05,6.439537810368602,-8.811607642817334e-28,1.0325550470483303e-29,0.9990330756318944,1.8064040460806145e-06,1.2248451756836323e-12,3.6911779025996795e-19,4.1678248931207223e-26,0.0009659614936040838,6.9864388550064666e-09,1.894885277854156e-14,2.2841640469187507e-20,1.0325303127346203e-26,9.163332037603014e-05,0.9722350114175482,0.0002725695601005967,4.403482396550051e-10,0.7704629112849928,0.22926451871456272,0.2876049282633835,0.2877283939614807,0.9599483224033594,0.06648412100191832,9.274717893306309e-08,1.0138263182048222e-07,0.0002051782150471387,0.00019942958797871836,0.9999596272330392,0.999959000777336,0.002983188883485918,0.0029831873796891686,6.439536558959972
1.24,-96.3287984056563,10.0,0.0328302,0.9988176023301045,0.9989631216965406,159.48,0.07701344013855958,0.00013649224313528512,3.5797175217695404e-05,0.9999998208557013,7.117871070703901e-05,6.439537830546226,3.3938958689052705e-27,1.030828984931789e-29,0.999034688938418,1.8064063503484072e-06,1.224846322562033e-12,3.6911801067930595e-19,4.1701282424161527e-26,0.0009643481964470729,6.974768034856449e-09,1.89171922144594e-14,2.2803467782617964e-20,1.0308044082204346e-26,9.148753179460416e-05,0.972679379006983,0.00027072175733896425,4.352782940754958e-10,0.7720209985984834,0.22770827920890363,0.28767069556571173,0.2877930775818463,0.9598854387095057,0.06647353683120588,9.273172679827189e-08,1.0131060475068437e-07,0.00020510732462331618,0.00019939635929845683,0.9999596029660544,0.9999589806145464,0.0029831888684438957,0.0029831873744992723,6.439536587336138
1.25,-96.32880050236709,10.0,0.0328302,0.9988176028866962,0.9989631220814083,159.48,0.07584820612457961,0.00013649133441276224,3.579716785348139e-05,0.9999998208557702,7.116697202465783e-05,6.4395378505215,1.5114522740671865e-27,1.0291138452554907e-29,0.9990362918976681,1.806408578696547e-06,1.2248473791711742e-12,3.6911819216114413e-19,4.169120141388224e-26,0.0009627452465648205,6.963171840503006e-09,1.888573347715422e-14,2.2765537691081708e-20,1.0290894283651559e-26,9.134268047751127e-05,0.9731166345299583,0.00026888650255555693,4.302767249368611e-10,0.77356850727628,0.226162605790892,0.2877356132169285,0.2878569225415241,0.9598233908303475,0.06646305931948297,9.271642963074802e-08,1.0123907832051768e-07,0.00020503699754062166,0.00019936346384965626,0.9999595789263431,0.9999589606539537,0.002983188853552715,0.002983187369400022,6.439536615459864
1.26,-96.3288027745577,10.0,0.0328302,0.9988176034902012,0.9989631225011036,159.48,0.07470060251551322,0.00013649057506739726,3.579715987277529e-05,0.9999998208558456,7.115535073533584e-05,6.439537870297048,1.0168072937993477e-28,1.0274095731184189e-29,0.9990378845779743,1.8064107323728306e-06,1.2248483471195203e-12,3.691183354662769e-19,4.1682778623130227e-26,0.0009611525756270345,6.9516497830638765e-09,1.885447525511673e-14,2.272784863106922e-20,1.0273853143063493e-26,9.119876118052714e-05,0.9735468919022301,0.00026706371064112147,4.253424930042103e-10,0.7751055091435193,0.2246274267205014,0.28779969296884894,0.2879199404587081,0.9597621670552045,0.06645268705954509,9.270128542166894e-08,1.0116804895736492e-07,0.00020496722843861909,0.00019933089731282675,0.9999595551111695,0.9999589408929357,0.002983188838810419,0.002983187364389731,6.439536643333997
1.27,-96.3288052186798,10.0,0.0328302,0.9988176041396718,0.9989631229549267,159.48,0.07357036247095473,0.0001364898976009247,3.579715128804304e-05,0.9999998208559273,7.114384534266869e-05,6.439537889875418,-1.278401985581722e-28,1.0257161060267026e-29,0.9990394670443293,1.8064128126286415e-06,1.2248492280244931e-12,3.6911844131946934e-19,4.1680220240528546e-26,0.0009595701186401919,6.940201397781732e-09,1.882341630224458e-14,2.2690399117882393e-20,1.0256920020939734e-26,9.105576868862672e-05,0.9739702631694359,0.00026525329706288375,4.2047457676529525e-10,0.7766320755355265,0.2231026707469403,0.28786294638536625,0.28798214276638623,0.9597017558479081,0.06644241868969632,9.268629222155308e-08,1.0109751314103949e-07,0.00020489801207987607,0.0001992986554960836,0.999959531517882,0.9999589213289546,0.002983188824215118,0.0029831873594667836,6.439536670961314
1.28,-96.32880783124898,10.0,0.0328302,0.9988176048341774,0.9989631234421894,159.48,0.07245722313465505,0.00013648922042388856,3.579714211152608e-05,0.9999998208560151,7.11324543693526e-05,6.439537909259127,1.7276552590752442e-27,1.024033382457674e-29,0.9990410393619279,1.8064148206953168e-06,1.2248500234760873e-12,3.69118510434793e-19,4.168904209399602e-26,0.0009579978104087506,6.928826218312331e-09,1.8792555367790445e-14,2.2653187660813182e-20,1.0240094282772345e-26,9.091369779549252e-05,0.9743868586107561,0.00026345517785655707,4.156719709056667e-10,0.7781482773044127,0.22158826710206303,0.2879253848668922,0.28804354073573957,0.959642145838943,0.06643225286524805,9.267144810579991e-08,1.0102746737184393e-07,0.0002048293432775336,0.00019926673426104004,0.9999595081438631,0.9999589019595074,0.0029831888097649473,0.00298318735462959,6.43953669834456
1.29,-96.32881060877894,10.0,0.0328302,0.9988176055727864,0.9989631239622039,159.48,0.07136092569043116,0.0001364884919842618,3.579713235547239e-05,0.999999820856109,7.112117637470407e-05,6.43953792845063,5.984535492902376e-27,1.0223613404546622e-29,0.9990426015937625,1.8064167578008147e-06,1.2248507350624193e-12,3.691185435213372e-19,4.1711346965801076e-26,0.0009564355879394652,6.91752379421524e-09,1.8761891244073865e-14,2.2616212820984965e-20,1.0223375300406839e-26,9.077254331649758e-05,0.9747967867089583,0.0002616692696259155,4.10933687302984e-10,0.779654184819747,0.2200841454996978,0.2879870196373262,0.28810414546376983,0.9595833258270984,0.06642218827748167,9.265675119751345e-08,1.0095790819147654e-07,0.00020476121694311118,0.00019923512957188875,0.9999594849865544,0.9999588827821501,0.0029831887954580865,0.0029831873498766047,6.439536725486418
1.3,-96.32881354723779,10.0,0.0328302,0.9988176063544203,0.9989631245141876,159.48,0.0702812162748546,0.00013648804448169446,3.5797122034047645e-05,0.9999998208562088,7.111001010386116e-05,6.439537947452039,6.228743923993462e-27,1.020699907713968e-29,0.9990441537805872,1.8064186253072977e-06,1.224851364580887e-12,3.6911854133306624e-19,4.170876639686286e-26,0.0009548834104772698,6.9062938366896764e-09,1.873142316397266e-14,2.2579473693170987e-20,1.0206762474375913e-26,9.06323001943938e-05,0.9752001536910282,0.000259895489566629,4.062587651497796e-10,0.7811498679499992,0.21859023615417972,0.28804786161649304,0.2881639677514436,0.9595252848122193,0.06641222381483151,9.264219986187099e-08,1.008888323590155e-07,0.0002046936284922534,0.00019920383791338848,0.999959462043669,0.9999588637947128,0.0029831887812929,0.002983187345206472,6.439536752389235
1.31,-96.32881664353042,10.0,0.0328302,0.9988176071782529,0.9989631250975244,159.48,0.06921784325847731,0.00013648763540109426,3.579711115812531e-05,0.9999998208563142,7.109895407885107e-05,6.439537966265884,5.877089417051111e-27,1.0190490277322926e-29,0.9990456959956138,1.8064204243362043e-06,1.224851913462622e-12,3.6911850453156235e-19,4.1702456760455097e-26,0.0009533412048096626,6.895135820742559e-09,1.8701149715871395e-14,2.254296859058308e-20,1.0190255167339913e-26,9.049296321206823e-05,0.9755970648888712,0.00025813375538726485,4.0164624238520823e-10,0.7826353961254889,0.21710646971748193,0.28810792177802225,0.2882230184458812,0.9594680118961421,0.06640235812126609,9.262779217339555e-08,1.0082023636960572e-07,0.00020462657273334034,0.00019917285514524372,0.9999594393126067,0.9999588449947096,0.002983188767267545,0.002983187340617624,6.439536779055768
1.32,-96.32881989427915,10.0,0.0328302,0.9988176080433817,0.9989631257115498,159.48,0.06817055936927682,0.0001364872387177386,3.579709973957198e-05,0.9999998208564255,7.108800693387744e-05,6.439537984894488,4.465762392342881e-27,1.0174086378708852e-29,0.9990472282995596,1.8064221560767087e-06,1.2248523832459441e-12,3.6911843379826845e-19,4.16903461463939e-26,0.0009518089102186276,6.884049312153925e-09,1.8671069735443698e-14,2.250669612583329e-20,1.0173852756058267e-26,9.035452722923787e-05,0.9759876236731185,0.00025638398536740855,3.97095178717686e-10,0.7841108382926528,0.21563277732488897,0.2881672108599354,0.2882813081637852,0.9594114963593939,0.06639258995844974,9.261352635274408e-08,1.0075211684959093e-07,0.00020456004477905861,0.00019914217744140976,0.9999594167909326,0.999958826379821,0.0029831887533802925,0.0029831873361086093,6.439536805488572
1.33,-96.32882329616274,10.0,0.0328302,0.9988176089489192,0.9989631263556107,159.48,0.0671391210231903,0.00013648682692108982,3.579708779005603e-05,0.9999998208565422,7.107716732135427e-05,6.439538003340147,1.399681202494735e-27,1.0157786751533238e-29,0.9990487507531706,1.8064238217000137e-06,1.2248527754447677e-12,3.691183298028234e-19,4.166978792343182e-26,0.0009502864659575233,6.873033876391343e-09,1.8641182057229866e-14,2.247065490982304e-20,1.0157554614994223e-26,9.021698711694547e-05,0.9763719317867259,0.000254646098336696,3.9260464889076636e-10,0.7855762629309981,0.21416909057806482,0.28822573944858154,0.28833884737175963,0.9593557276365151,0.06638291810429713,9.259940064429519e-08,1.0068447044612667e-07,0.00020449403979116247,0.00019911180102684747,0.9999593944762428,0.9999588079477596,0.002983188739629437,0.0029831873316780006,6.439536831690172
1.34,-96.32882684591954,10.0,0.0328302,0.9988176098939942,0.9989631270290664,159.48,0.0661232882564811,0.00013648637050278742,3.5797075321036446e-05,0.9999998208566643,7.106643391043764e-05,6.439538021605124,-4.060721395787671e-27,1.0141590760870936e-29,0.9990502634173593,1.8064254223585815e-06,1.2248530915473892e-12,3.691181932024077e-19,4.163750066575197e-26,0.00094877381111302,6.862089077608352e-09,1.8611485511912326e-14,2.2434843548449155e-20,1.0141360114651652e-26,9.008033775717491e-05,0.9767500893769366,0.00025292001367088865,3.8817374236117416e-10,0.7870317380565484,0.2127153415416114,0.28828351798212026,0.28839564638972387,0.9593006953132259,0.06637334135142851,9.258541331423659e-08,1.0061729382572554e-07,0.00020442855297666588,0.00019908172217341074,0.999959372366162,0.9999587896962656,0.002983188726013294,0.002983187327324392,6.439536857663066
1.35,-96.32883054007807,10.0,0.0328302,0.9988176108776784,0.9989631277312258,159.48,0.06512282547055749,0.0001364859229727652,3.5797062344709605e-05,0.9999998208567917,7.105580546730237e-05,6.439538039691515,-8.945069679035651e-27,1.0125497931780307e-29,0.9990517663427031,1.8064269592532934e-06,1.22485333312045e-12,3.6911802471680217e-19,4.160914197266545e-26,0.0009472708951067839,6.851214554892541e-09,1.8581979133907285e-14,2.2399260893788585e-20,1.012526876675493e-26,8.994457410496232e-05,0.9771221946215013,0.00025120565130894775,3.838015669422888e-10,0.7884773312064368,0.21127146275845693,0.28834055667074465,0.2884517153142556,0.9592463891559847,0.0663638585958778,9.257156275514375e-08,1.00550583771161e-07,0.00020436357980762644,0.0001990519374247397,0.9999593504584698,0.9999587716232355,0.0029831887125302916,0.0029831873230464923,6.439536883409583
1.36,-96.32883437526868,10.0,0.0328302,0.9988176118990713,0.9989631284614193,159.48,0.06413750044505971,0.00013648552357323847,3.5797048872914135e-05,0.9999998208569243,7.104528076118062e-05,6.439538057601412,-1.096244720803723e-26,1.0109507758641313e-29,0.9990532595816215,1.8064284335558182e-06,1.2248535016887157e-12,3.691178250420645e-19,4.1597032890154734e-26,0.0009457776655186762,6.840409933856985e-09,1.8552661920670018e-14,2.2363905752865038e-20,1.0109280056434603e-26,8.980969111729833e-05,0.977488344219735,0.0002495029317253486,3.794872439953218e-10,0.7899131094636829,0.20983738722510878,0.28839686559437394,0.28850706411260507,0.959192799072505,0.06635446873342786,9.255784736357382e-08,1.0048433706872101e-07,0.00020429911576434596,0.0001990224433330306,0.9999593287509523,0.9999587537265723,0.0029831886991788627,0.0029831873188430145,6.439536908932046
1.37,-96.32883834843584,10.0,0.0328302,0.9988176129573565,0.9989631292190494,159.48,0.06316708364718525,0.0001364851311781614,3.579703491638494e-05,0.999999820857062,7.103485850020656e-05,6.439538075337014,-1.1480570127531868e-26,1.0093619575359547e-29,0.9990547431966731,1.8064298463557482e-06,1.2248535986532054e-12,3.691175947918122e-19,4.159504128972769e-26,0.0009442940597894425,6.8296747663986426e-09,1.8523532668686196e-14,2.2328776689204245e-20,1.0093393327955339e-26,8.967568370481768e-05,0.9778486337356326,0.000247811775910052,3.752299050663873e-10,0.7913391394750922,0.20841304837377214,0.28845245476998754,0.2885617026875136,0.9591399150840852,0.06634517058885402,9.254426545648873e-08,1.0041855043132552e-07,0.00020423515616009786,0.00019899323627930638,0.9999593072413002,0.9999587360040832,0.0029831886859573737,0.002983187314712604,6.439536934232888
