t,Chk1P,Rad3,p53,preMPF,MPF,p21,p21_MPF,iCdc25,iCdc25Ps216,iCdc25Ps216_protein1433,aCdc25,aCdc25Ps216,protein1433,Wee1,Wee1P
2.72,1.2025245314238905e-12,0.0,0.0,0.0013609982177615332,1.1764319582382836e-08,0.023814574019241322,1.7918882180820508e-11,2.822683296318712e-05,-2.2446654936170364e-10,0.001977580667130237,9.73167007084549e-07,1.042522971224538e-14,3.905150677915902,0.001543999996356763,3.2317234456340517e-12
2.73,9.706490818922542e-13,0.0,0.0,0.0013659982046749408,1.1777305103188146e-08,0.023890721365094174,1.8019953409141617e-11,2.832693027169388e-05,-2.398252872505944e-10,0.0019579037509826745,9.730696985788058e-07,1.0423153849692502e-14,3.9112424808124935,0.0015459999963389009,3.246346410959105e-12
2.74,7.213117891846354e-13,0.0,0.0,0.0013709981915414615,1.1790337316060109e-08,0.02396679260166184,1.812122009945373e-11,2.8427027570454804e-05,-2.499609288198176e-10,0.0019384226120529988,9.729723998188994e-07,1.0421078664458096e-14,3.9173281949562693,0.0015479999963209968,3.260996942212555e-12
2.75,4.58440296496138e-13,0.0,0.0,0.0013759981783611052,1.1803416209913659e-08,0.024042787805015762,1.8222682496357653e-11,2.8527124859470832e-05,-2.537540729511231e-10,0.0019191352940876075,9.728751108038944e-07,1.0419003989477734e-14,3.9234078264340813,0.0015499999963030503,3.2756751333720606e-12
2.7600000000000002,1.8659026992948248e-13,0.0,0.0,0.0013809981651338832,1.1816541773657168e-08,0.024118707051151395,1.832434084983842e-11,2.8627222138742905e-05,-2.4999414935918004e-10,0.0019000398591693425,9.72777831532856e-07,1.0416929635598445e-14,3.9294813813267933,0.0015519999962850613,3.290381078574571e-12
2.77,-8.902748828899504e-14,0.0,0.0,0.0013859981518598058,1.182971399619255e-08,0.024194550415988256,1.8426195415157767e-11,2.872731940827195e-05,-2.3737650350944696e-10,0.0018811343874562945,9.726805620048493e-07,1.041485539067084e-14,3.935548865709291,0.0015539999962670297,3.3051148721160395e-12
2.7800000000000002,-3.6251992659353913e-13,0.0,0.0,0.0013909981385388846,1.1842932866415374e-08,0.02427031797537004,1.8528246452746718e-11,2.882741666805892e-05,-2.1449948153604068e-10,0.0018624169769205937,9.725833022189402e-07,1.0412781018641235e-14,3.9416102856504893,0.0015559999962489555,3.3198766084511406e-12
2.79,-6.272846308629737e-13,0.0,0.0,0.00139599812517113,1.1856198373214968e-08,0.02434600980506467,1.8630494228098087e-11,2.892751391810473e-05,-1.7986151515961175e-10,0.0018438857430872133,9.724860521741945e-07,1.0410706258643785e-14,3.947665647213342,0.0015579999962308385,3.334666382192978e-12
2.8000000000000003,-8.75982711204896e-13,0.0,0.0,0.001400998111756553,1.1869510505474532e-08,0.02442162598076438,1.873293901165903e-11,2.902761115841033e-05,-1.3185820660520676e-10,0.0018255388187727601,9.72388811869678e-07,1.0408630824092595e-14,3.9537149564548515,0.0015599999962126784,3.3494842881128048e-12
2.81,-1.100511688739682e-12,0.0,0.0,0.0014059980982951644,1.188286925207124e-08,0.024497166578085802,1.8835581078723562e-11,2.912770838897665e-05,-6.877941352015173e-11,0.0018073743538242785,9.72291581304457e-07,1.0406554401773857e-14,3.959758219426078,0.0015619999961944753,3.3643304211397326e-12
2.82,-1.3818034844039918e-12,0.0,0.0,0.0014109980847869749,1.1896274601752616e-08,0.02457263167256086,1.8938420832888864e-11,2.9227805609804577e-05,-3.5432620869574305e-11,0.0017893908481978553,9.721943604775968e-07,1.040447968228584e-14,3.965795442124766,0.0015639999961762291,3.3792048764052037e-12
2.83,-1.6638493385254538e-12,0.0,0.0,0.0014159980712319955,1.1909726543447894e-08,0.02464802133965994,1.9041458495132932e-11,2.932790282089508e-05,-5.855274439724088e-12,0.001771586313207381,9.720971493881655e-07,1.0402404734014274e-14,3.9718266306145393,0.0015659999961579398,3.394107749130125e-12
2.84,-1.9305022511773838e-12,0.0,0.0,0.001420998057630237,1.1923225066024537e-08,0.024723335654773904,1.9144694346954507e-11,2.9428000022249086e-05,2.4899699546435745e-11,0.0017539589274755774,9.719999480352292e-07,1.0400328969731094e-14,3.9778517909316364,0.0015679999961396066,3.4090391347126837e-12
2.85,-2.175936201544161e-12,0.0,0.0,0.0014259980439817106,1.1936770158328997e-08,0.024798574693217175,1.9248128689666508e-11,2.952809721386754e-05,5.608672227401125e-11,0.0017365069271479449,9.719027564178555e-07,1.0398252149682204e-14,3.983870929100485,0.0015699999961212303,3.423999128713364e-12
2.86,-2.393873624403332e-12,0.0,0.0,0.0014309980302864263,1.195036180920163e-08,0.024873738530228905,1.935176182950713e-11,2.9628194395751363e-05,8.684818980788875e-11,0.0017192285657554843,9.718055745351119e-07,1.0396174018051832e-14,3.98988405113938,0.00157199999610281,3.438987826849298e-12
2.87,-2.577573759400929e-12,0.0,0.0,0.001435998016544396,1.1964000007476782e-08,0.02494882724097309,1.9455594077553665e-11,2.9728291567901493e-05,1.162093619268303e-10,0.0017021221140108692,9.717084023860657e-07,1.039409430257648e-14,3.9958911630604854,0.001573999996084346,3.454005324993995e-12
2.88,-2.719821000326646e-12,0.0,0.0,0.0014409980027556297,1.1977684741982876e-08,0.02502384090053859,1.955962574963628e-11,2.982838873031886e-05,1.4307325095754772e-10,0.0016851858596046302,9.716112399697851e-07,1.0392012714158849e-14,4.001892270869834,0.0015759999960658381,3.4690517191770575e-12
2.89,-2.8129132443891316e-12,0.0,0.0,0.0014459979889201388,1.1991416001542495e-08,0.02509877958393926,1.9663857166251855e-11,2.9928485883004396e-05,1.66215510608798e-10,0.0016684181070013267,9.715140872853378e-07,1.0389928946481793e-14,4.007887380567332,0.0015779999960472862,3.4841271055839057e-12
2.9,-2.8486502414911886e-12,0.0,0.0,0.0014509979750379337,1.2005193774972476e-08,0.025173643366113985,1.9768288652477754e-11,3.0028583025959028e-05,1.8427932480545865e-10,0.001651817177235732,9.714169443317925e-07,1.0387842675622255e-14,4.013876498146752,0.00157999999602869,3.4992315805554964e-12
2.91,-2.8183219435050416e-12,0.0,0.0,0.0014559979611090258,1.2019018051083994e-08,0.0252484323219268,1.9872920537885674e-11,3.0128680159183695e-05,1.9577029652262065e-10,0.0016353814077090048,9.713198111082175e-07,1.0385753559665212e-14,4.019859629595745,0.0015819999960100496,3.5143652405880484e-12
2.92,-2.7126968535475678e-12,0.0,0.0,0.0014609979471334254,1.2032888818682647e-08,0.025323146526166913,1.9977753156455397e-11,3.022877728267932e-05,1.990513366196671e-10,0.001619109151984874,9.712226876136819e-07,1.0383661238317607e-14,4.025836780895832,0.0015839999959913647,3.52952818233276e-12
2.93,-2.5220103752555248e-12,0.0,0.0,0.001465997933111144,1.2046806066568546e-08,0.025397786053548834,2.0082786846488645e-11,3.0328874396446838e-05,1.9233755267436195e-10,0.0016029987795858108,9.711255738472545e-07,1.0381565332522304e-14,4.031807958022412,0.0015859999959726351,3.544720502595533e-12
2.94,-2.235953162060831e-12,0.0,0.0,0.0014709979190421919,1.2060769783536397e-08,0.025472350978712418,2.0188021950522847e-11,3.042897150048717e-05,1.7369113781693407e-10,0.0015870486757892125,9.710284698080046e-07,1.0379465444072015e-14,4.037773166944758,0.0015879999959538611,3.559942298336693e-12
2.95,-2.0700318664594758e-12,0.0,0.0,0.0014759979049265802,1.2074779958318998e-08,0.025546841376216205,2.029345887185563e-11,3.0529068594801265e-05,1.7589753939053812e-10,0.0015712573403739174,9.709313754949994e-07,1.0377374102648416e-14,4.0437324136600985,0.001589999995935042,3.5751936666990135e-12
2.96,-1.9089328270031407e-12,0.0,0.0,0.0014809978907643197,1.2088836579726486e-08,0.025621257320554088,2.0399097935259263e-11,3.0629165679390035e-05,1.8069114357176266e-10,0.0015556231441084562,9.708342909073099e-07,1.037528492915145e-14,4.049685704109822,0.0015919999959161783,3.590474704937844e-12
2.97,-1.7178304721424537e-12,0.0,0.0,0.0014859978765554215,1.2102939636543592e-08,0.025695598886143145,2.0504939489756404e-11,3.072926275425442e-05,1.8212966595487256e-10,0.001540144508340609,9.70737216044006e-07,1.037319616086508e-14,4.055633044241405,0.0015939999958972694,3.605785510472263e-12
2.98,-1.4988727322659275e-12,0.0,0.0,0.001490997862299896,1.21170891175406e-08,0.02576986614732498,2.061098389765477e-11,3.082935981939534e-05,1.7988575797578871e-10,0.0015248198857778857,9.706401509041581e-07,1.0371108162910029e-14,4.061574440001853,0.0015959999958783152,3.621126180879349e-12
2.99,-1.2547851665813182e-12,0.0,0.0,0.0014959978479977545,1.2131285011482532e-08,0.025844059178366918,2.071723152536209e-11,3.0929456874813726e-05,1.73635522166095e-10,0.0015096477443796782,9.705430954868362e-07,1.0369021346853149e-14,4.0675098973322354,0.0015979999958593157,3.636496813889367e-12
3.0,-9.889001468922647e-13,0.0,0.0,0.0015009978336490075,1.2145527307129226e-08,0.02591817805346205,2.082368274331009e-11,3.1029553920510504e-05,1.6305969309546983e-10,0.0014946265671712936,9.70446049791111e-07,1.036693617265691e-14,4.073439422167684,0.0015999999958402709,3.651897507385482e-12
3.0100000000000002,-7.051860413747667e-13,0.0,0.0,0.0015059978192536662,1.2159815993235412e-08,0.025992222846729345,2.0930337925878556e-11,3.112965095648661e-05,1.4784481831411435e-10,0.0014797548520579763,9.70349013816053e-07,1.0364853150628883e-14,4.079363020437409,0.0016019999958211803,3.667328359403495e-12
3.02,-4.0827639835384343e-13,0.0,0.0,0.0015109978048117414,1.2174151058550787e-08,0.02606619363221368,2.1037197451319297e-11,3.122974798274296e-05,1.2768443929518674e-10,0.0014650311116389408,9.702519875607335e-07,1.0362772843371213e-14,4.085280698064695,0.0016039999958020442,3.682789468131564e-12
3.0300000000000002,-1.0349913007999505e-13,0.0,0.0,0.001515997790323244,1.2188532491820096e-08,0.026140090483885953,2.1144261701680213e-11,3.132984499928049e-05,1.0228027237722708e-10,0.001450453873021394,9.701549710242235e-07,1.0360695867730102e-14,4.091192460966918,0.0016059999957828623,3.698280931909935e-12
3.04,2.0309430349412678e-13,0.0,0.0,0.0015209977757881844,1.2202960281783202e-08,0.026213913475643152,2.1251531062729267e-11,3.142994200610012e-05,7.134338970659557e-11,0.0014360216776345682,9.700579642055942e-07,1.0358622896745297e-14,4.0970983150555496,0.0016079999957636342,3.7138028492306645e-12
3.0500000000000003,5.046997109372645e-13,0.0,0.0,0.0015259977612065744,1.2217434417175175e-08,0.026287662681308416,2.1359005923878548e-11,3.153003900320277e-05,3.4595400179893465e-11,0.0014217330810437434,9.699609671039176e-07,1.0356554661599556e-14,4.10299826623616,0.0016099999957443602,3.72935531873735e-12
3.06,7.937309855628824e-13,0.0,0.0,0.001530997746578424,1.223195488672635e-08,0.026361338174631117,2.146668667810824e-11,3.163013599058938e-05,-8.230369613595011e-12,0.0014075866527642799,9.698639797182652e-07,1.0354491953568141e-14,4.108892320408432,0.00161199999572504,3.744938439224851e-12
3.0700000000000003,1.0617909216527088e-12,0.0,0.0,0.0015359977319037445,1.2246521679162426e-08,0.026434940029286952,2.1574573721890682e-11,3.1730232968260876e-05,-5.7387694449485455e-11,0.0013935809760756406,9.697670020477093e-07,1.0352435625968297e-14,4.114780483466164,0.0016139999957056734,3.760552309639024e-12
3.08,1.3784588047590034e-12,0.0,0.0,0.0015409977171825468,1.2261134783176777e-08,0.02650846831887383,2.1682667482911016e-11,3.183032993621823e-05,-9.415855162055597e-11,0.0013797146899007257,9.696700340913226e-07,1.035037005323078e-14,4.120662761316262,0.0016159999956862601,3.776197029093766e-12
3.09,1.7023062178743193e-12,0.0,0.0,0.0015459977024148415,1.2275794187497058e-08,0.02658192311692194,2.1790968353351618e-11,3.193042689446234e-05,-1.263010949394837e-10,0.0013659863877727148,9.695730758481778e-07,1.0348302792676896e-14,4.126539159833235,0.0016179999956668005,3.79187269682921e-12
3.1,2.01108235097999e-12,0.0,0.0,0.0015509976876006398,1.2290499880839441e-08,0.026655304496886963,2.1899476735739435e-11,3.203052384299414e-05,-1.5672811514832828e-10,0.0013523946871458743,9.694761273173471e-07,1.03462372557063e-14,4.132409684890566,0.001619999995647294,3.807579412240076e-12
3.11,2.298230959258151e-12,0.0,0.0,0.0015559976727399524,1.2305251851909905e-08,0.026728612532150295,2.2008193041651902e-11,3.213062078181454e-05,-1.8433661190438008e-10,0.0013389382273662294,9.693791884979038e-07,1.0344173434677823e-14,4.1382743423598845,0.0016219999956277407,3.823317274874633e-12
3.12,2.5566697797549885e-12,0.0,0.0,0.0015609976578327904,1.2320050089410013e-08,0.026801847296020014,2.2117117685930695e-11,3.223071771092448e-05,-2.0790111358257575e-10,0.001325615660844075,9.692822593889208e-07,1.0342111303277e-14,4.1441331381070805,0.0016239999956081403,3.839086384430873e-12
3.13,2.7787762729221517e-12,0.0,0.0,0.0015659976428791641,1.2334894582036984e-08,0.026875008861730935,2.222625108661098e-11,3.2330814630324884e-05,-2.2606890636159312e-10,0.0013124256528759739,9.691853399894717e-07,1.0340050815332867e-14,4.149986077992308,0.0016259999955884929,3.854886840756236e-12
3.14,2.9563733641583656e-12,0.0,0.0,0.0015709976278790853,1.2349785318483767e-08,0.026948097302444695,2.2335593664850727e-11,3.243091154001668e-05,-2.3735526330996506e-10,0.0012993668814667446,9.690884302986303e-07,1.0337991903634767e-14,4.15583316787,0.0016279999955687982,3.870718743847344e-12
3.15,3.0807151853508667e-12,0.0,0.0,0.001575997612832564,1.2364722287439108e-08,0.027021112691249814,2.2445145844859943e-11,3.2531008440000784e-05,-2.401386734721783e-10,0.001286438037151461,9.689915303154702e-07,1.0335934478749141e-14,4.161674413588878,0.0016299999955490562,3.886582193849726e-12
3.16,3.1424728164169882e-12,0.0,0.0,0.0015809975977396117,1.2379705477587627e-08,0.027094055101161786,2.2554908053830014e-11,3.263110533027814e-05,-2.3265607095478278e-10,0.0012736378228174396,9.688946400390656e-07,1.0333878427836342e-14,4.167509820991965,0.0016319999955292665,3.9024772910575526e-12
3.17,3.131720026845632e-12,0.0,0.0,0.001585997582600239,1.2394734877609883e-08,0.027166924605123138,2.2664880721862925e-11,3.273120221084967e-05,-2.1299806401249604e-10,0.0012609649535262378,9.687977594684907e-07,1.0331823613467422e-14,4.17333939591659,0.0016339999955094291,3.918404135913362e-12
3.18,3.037919017238809e-12,0.0,0.0,0.0015909975674144568,1.2409810476182453e-08,0.02723972127600353,2.2775064281900602e-11,3.28312990817163e-05,-1.7910416413430563e-10,0.0012484181563356437,9.687008886028204e-07,1.0329769872440945e-14,4.179163144194407,0.0016359999954895443,3.9343628290077945e-12
3.19,2.849906160853162e-12,0.0,0.0,0.001595997552182276,1.2424932261977993e-08,0.027312445186599796,2.2885459169654124e-11,3.293139594287896e-05,-1.2875801512958172e-10,0.0012359961701216722,9.68604027441129e-07,1.0327717014599778e-14,4.184981071651399,0.0016379999954696113,3.950353471079316e-12
3.2,2.5558777451414486e-12,0.0,0.0,0.0016009975369037077,1.2440100223665324e-08,0.027385096409636052,2.2996065823533074e-11,3.3031492794338576e-05,-5.958262221417012e-11,0.0012236977454005555,9.68507175982492e-07,1.0325664821647899e-14,4.190793184107896,0.0016399999954496301,3.9663761630139555e-12
3.21,2.3741841097832192e-12,0.0,0.0,0.0016059975215787627,1.2455314349869631e-08,0.02745767501775983,2.3106884724413605e-11,3.313158963609605e-05,-2.4096433690076184e-11,0.0012115217914230054,9.684103342259866e-07,1.032361234787699e-14,4.1965994873232,0.0016419999954296008,3.982431005863957e-12
3.22,2.215473009030996e-12,0.0,0.0,0.001610997506207452,1.2470574629265423e-08,0.027530181083551288,2.3217916302733112e-11,3.323168646815232e-05,-1.4027526960037206e-12,0.0011994670328142963,9.683135021706875e-07,1.03215595457113e-14,4.202399987124646,0.0016439999954095232,3.998518100803404e-12
3.23,2.022446085596111e-12,0.0,0.0,0.0016159974907897859,1.2485881050517927e-08,0.02760261467951752,2.3329160997065824e-11,3.333178329050831e-05,2.176050322241949e-11,0.0011875322261942903,9.682166798156698e-07,1.0319506236872846e-14,4.208194689326087,0.0016459999953893972,4.014637549155813e-12
3.24,1.797113367839914e-12,0.0,0.0,0.0016209974753257758,1.2501233602278453e-08,0.027674975878092173,2.3440619258758882e-11,3.343188010316497e-05,4.4520433013964653e-11,0.0011757161773988448,9.681198671600097e-07,1.031745202872265e-14,4.213983599721366,0.0016479999953692226,4.030789452396103e-12
3.25,1.542099450877525e-12,0.0,0.0,0.0016259974598154326,1.2516632273194594e-08,0.027747264751636504,2.355229154173315e-11,3.353197690612319e-05,6.58723159740282e-11,0.0011640177038600517,9.680230642027834e-07,1.0315396490556463e-14,4.219766724098405,0.0016499999953489993,4.046973912145505e-12
3.2600000000000002,1.2606752115323846e-12,0.0,0.0,0.0016309974442587673,1.2532077051910294e-08,0.02781948137243947,2.366417830242046e-11,3.3632073699383916e-05,8.467341540014678e-11,0.0011524356344575625,9.679262709430675e-07,1.031333915228253e-14,4.225544068239205,0.0016519999953287271,4.0631910301713066e-12
3.27,9.567895232909652e-13,0.0,0.0,0.0016359974286557903,1.254756792706591e-08,0.027891625812717792,2.3776279999700802e-11,3.373217048294807e-05,9.963678224749661e-11,0.0011409688093699194,9.678294873799387e-07,1.0311279503099323e-14,4.231315637919843,0.001653999995308406,4.079440908386576e-12
3.2800000000000002,6.351009712573035e-13,0.0,0.0,0.001640997413006513,1.2563104887298273e-08,0.027963698144616033,2.3888597094839578e-11,3.383226725681659e-05,1.0932505878440707e-10,0.0011296160799258786,9.677327135124738e-07,1.0309216990173311e-14,4.237081438910476,0.0016559999952880356,4.095723648849903e-12
3.29,3.010095671077285e-13,0.0,0.0,0.001645997397310946,1.2578687921240755e-08,0.02803569844020667,2.4001130051424766e-11,3.393236402099038e-05,1.1214428224786239e-10,0.0011183763084557424,9.676359493397501e-07,1.03071510173167e-14,4.242841476975336,0.001657999995267616,4.112039353765125e-12
3.3000000000000003,-3.9311535954621275e-14,0.0,0.0,0.0016509973815691005,1.2594317017523337e-08,0.02810762677149017,2.4113879335304193e-11,3.403246077547038e-05,1.0633768849901179e-10,0.001107248368142683,9.675391948608452e-07,1.0305080943665193e-14,4.248595757872735,0.001659999995247147,4.12838812548107e-12
3.31,-3.788843282450577e-13,0.0,0.0,0.001655997365780987,1.2609992164772657e-08,0.028179483210395064,2.42268454145227e-11,3.4132557520257504e-05,8.997951567867568e-11,0.0010962311428740733,9.674424500748367e-07,1.0303006082355737e-14,4.254344287355061,0.0016619999952266285,4.144770066491281e-12
