t,NO,O_2m,NO_2,N2O3,GSNO,CcOX,FeLn,ONOO_m,GSH
3.93,3.2999343299165655,2.1687513821245637e-06,1.4141419477363454e-06,6.912770263972719e-09,0.42447886658470585,-1.115260092820272e-11,0.049999697495112065,0.0005143921785448774,9999.575508862119
3.94,3.3073650270729003,2.166412467838916e-06,1.4173268376151052e-06,6.943941524418403e-09,0.4265919170453127,-4.515938561023029e-12,0.049999696813880015,0.0005149970439243713,9999.573395747982
3.95,3.314790261272117,2.1640803672036477e-06,1.4205093903149427e-06,6.975159981450494e-09,0.42870974453017213,3.6182741847601133e-12,0.04999969613314834,0.0005156001492728774,9999.571277856672
3.96,3.3222100368162115,2.1617550564229115e-06,1.4236896081010553e-06,7.006425504251378e-09,0.4308323458013239,1.3371682828953561e-11,0.049999695452916645,0.0005162015010499993,9999.569155191424
3.97,3.3296243579984792,2.159436512033769e-06,1.4268674932462731e-06,7.037737962422802e-09,0.43295971762371743,2.486972163794777e-11,0.049999694773184535,0.0005168011056363878,9999.567027755475
3.98,3.3370332293074525,2.15712443804517e-06,1.4300430237967484e-06,7.069096955324169e-09,0.4350918567364988,3.021414630696424e-11,0.04999969409395159,0.000517399019048165,9999.564895552083
3.99,3.3444366549709454,2.1548188759882694e-06,1.4332162077539257e-06,7.100502417205717e-09,0.43722875991720594,3.1430481926690493e-11,0.04999969341521743,0.0005179952357876659,9999.562758584474
4.0,3.351834639174054,2.1525199132368226e-06,1.436387057168851e-06,7.13195432787991e-09,0.4393704239510752,3.188692007432258e-11,0.04999969273698166,0.0005185897419865489,9999.56061685586
4.01,3.359227186182096,2.1502275185244056e-06,1.4395555735335387e-06,7.1634525495644395e-09,0.4415168456137334,3.14552981804791e-11,0.04999969205924391,0.0005191825453740438,9999.55847036947
4.0200000000000005,3.366614300251944,2.147941660576376e-06,1.4427217583173366e-06,7.194996944557977e-09,0.4436680216836812,3.0001206550954696e-11,0.04999969138200377,0.0005197736536625805,9999.55631912852
4.03,3.3739959856320203,2.145662308109874e-06,1.4458856129669261e-06,7.226587375240168e-09,0.4458239489422924,2.7383988366720768e-11,0.049999690705260856,0.000520363074547788,9999.554163136232
4.04,3.3813722465623046,2.1433894298338177e-06,1.4490471389063237e-06,7.2582237040716424e-09,0.447984624173815,2.3456739683924615e-11,0.049999690029014776,0.0005209508157084956,9999.552002395822
4.05,3.388743087274328,2.141122994448908e-06,1.4522063375368786e-06,7.289905793594012e-09,0.4501500441653708,1.8066309433890046e-11,0.049999689353265146,0.0005215368848067316,9999.5498369105
4.0600000000000005,3.396108511991177,2.138862970647626e-06,1.455363210237275e-06,7.3216335064298684e-09,0.45232020570695536,1.1053299423116404e-11,0.04999968867801158,0.0005221212894877248,9999.54766668348
4.07,3.403468524927489,2.1366093271142335e-06,1.4585177583635297e-06,7.3534067052827744e-09,0.4544951055914374,2.2520643332813515e-12,0.049999688003253676,0.0005227040373799027,9999.545491717967
4.08,3.4108231302894576,2.1343620325247735e-06,1.4616699832489944e-06,7.385225252937284e-09,0.45667474061456004,-8.509288278763014e-12,0.04999968732899107,0.0005232851360948932,9999.543312017166
4.09,3.4181723322748288,2.1321210555470703e-06,1.4648198862043548e-06,7.417089012258926e-09,0.45885910757494,-2.1408897980987658e-11,0.04999968665522336,0.0005238645932275237,9999.541127584278
4.1,3.425516135072902,2.129886364840728e-06,1.4679674685176298e-06,7.448997846194209e-09,0.46104820327406754,-3.6631151466187263e-11,0.04999968598195017,0.0005244424163558211,9999.538938422502
4.11,3.432854542864532,2.1276579290571312e-06,1.471112731454173e-06,7.480951617770628e-09,0.463242024516307,-5.436668255198191e-11,0.049999685309171114,0.0005250186130410123,9999.536744535033
4.12,3.4401875598221237,2.1254357168394477e-06,1.4742556762566708e-06,7.512950190096644e-09,0.46544056810889595,-7.481237218081049e-11,0.04999968463688581,0.0005255931908275235,9999.534545925064
4.13,3.447515190109639,2.1232196968226233e-06,1.4773963041451448e-06,7.544993426361712e-09,0.4676438308619461,-9.817134841994021e-11,0.04999968396509387,0.0005261661572429808,9999.532342595787
4.14,3.454837438167967,2.1210099604010797e-06,1.4805346322611692e-06,7.577081257094727e-09,0.4698518095393883,-1.1850868166577534e-10,0.049999683293794894,0.0005267375004876302,9999.530134550436
4.15,3.4621543087878734,2.1188067531095647e-06,1.4836706977434e-06,7.609213697356083e-09,0.47206450084643337,-1.2218082862836612e-10,0.049999682622988435,0.0005273071844983279,9999.527921792305
4.16,3.4694658054390106,2.1166097557709564e-06,1.4868044643680195e-06,7.641390452913395e-09,0.474281901716806,-1.2381290720669146e-10,0.04999968195267419,0.0005278752620194347,9999.525704324464
4.17,3.4767719322761628,2.114418947573654e-06,1.4899359346392643e-06,7.673611393079769e-09,0.47650400896788286,-1.2310320700969188e-10,0.04999968128285175,0.0005284417388462128,9999.523482150094
4.18,3.484072693446599,2.112234308099214e-06,1.4930651110908317e-06,7.705876387469186e-09,0.478730819419754,-1.1973617660260088e-10,0.04999968061352076,0.0005290066206939902,9999.521255272373
4.19,3.491368093090077,2.1100558173223503e-06,1.4961919962858818e-06,7.73818530599651e-09,0.4809623298952228,-1.1338242350694502e-10,0.049999679944680825,0.0005295699131981608,9999.519023694482
4.2,3.4986581353388377,2.107883455610934e-06,1.4993165928170357e-06,7.770538018877458e-09,0.48319853721980566,-1.0369871420054641e-10,0.049999679276331574,0.000530131621914184,9999.516787419592
4.21,3.5059428243176107,2.1057172037259926e-06,1.502438903306377e-06,7.802934396628641e-09,0.4854394382217327,-9.032797411751933e-11,0.049999678608472625,0.0005306917523175851,9999.514546450877
4.22,3.513222164143613,2.1035570428217116e-06,1.5055589304054515e-06,7.835374310067536e-09,0.4876850297319474,-7.289928764827203e-11,0.0499996779411036,0.0005312503098039549,9999.512300791504
4.23,3.520496158926547,2.101402954445433e-06,1.508676676795266e-06,7.867857630312504e-09,0.48993530858410667,-5.102789813950447e-11,0.04999967727422412,0.0005318072996889502,9999.510050444644
4.24,3.5277648127686017,2.0992549205376566e-06,1.5117921451862895e-06,7.900384228782762e-09,0.4921902716145803,-2.4315207894216317e-11,0.04999967660783381,0.0005323627272082936,9999.507795413456
4.25,3.535028129764452,2.0971129234320382e-06,1.514905338318453e-06,7.93295397719842e-09,0.4944499156624519,7.651221828304927e-12,0.049999675941932296,0.0005329165975177729,9999.505535701102
4.26,3.542286114001261,2.094976945855392e-06,1.5180162589611497e-06,7.965566747580452e-09,0.4967142375695183,4.529767081247603e-11,0.049999675276519204,0.0005334689156932423,9999.503271310743
4.2700000000000005,3.5495387695586786,2.0928469709276874e-06,1.5211249099132343e-06,7.998222412250717e-09,0.49898323418029006,8.906425988642446e-11,0.04999967461159415,0.0005340196867306214,9999.501002245532
4.28,3.5567861005088393,2.090722982162054e-06,1.5242312940030232e-06,8.03092084383193e-09,0.5012569023419903,1.39404950921972e-10,0.04999967394715677,0.0005345689155458954,9999.49872850862
4.29,3.564028110916365,2.0886049634647747e-06,1.527335414088295e-06,8.063661915247703e-09,0.503535238904556,1.967875468346581e-10,0.04999967328320669,0.0005351166069751154,9999.496450103163
4.3,3.5712648048383646,2.0864928991352928e-06,1.5304372730562904e-06,8.096445499722506e-09,0.5058182407206377,2.616936915837249e-10,0.049999672619743536,0.0005356627657743985,9999.494167032304
4.3100000000000005,3.5784961864486675,2.084386090750163e-06,1.533536736735808e-06,8.129271432976687e-09,0.508105904540464,2.8097010709304247e-10,0.049999671956766925,0.0005362075232064343,9999.491879299294
4.32,3.58572225971427,2.082284936256782e-06,1.5366338909261917e-06,8.16213961168505e-09,0.510398227285653,2.8755035612080733e-10,0.04999967129427649,0.0005367508073611243,9999.489586907212
4.33,3.5929430286554402,2.080189499773479e-06,1.5397287543844464e-06,8.195049914326764e-09,0.5126952058290984,2.8813358051445913e-10,0.04999967063227186,0.0005372926081823108,9999.487289859184
4.34,3.6001584973024254,2.078099749616605e-06,1.5428213265925738e-06,8.228002214358234e-09,0.5149968370316022,2.818780436639099e-10,0.04999966997075267,0.0005378329333595799,9999.48498815835
4.3500000000000005,3.60736866967808,2.076015653844757e-06,1.5459116069314125e-06,8.26099638550072e-09,0.5173031177565794,2.6790473053117305e-10,0.04999966930971855,0.0005383717906232017,9999.482681807847
4.36,3.6145735497978593,2.07393718025878e-06,1.548999594680638e-06,8.294032301740327e-09,0.5196140448700579,2.452973476503682e-10,0.04999966864916913,0.0005389091877441304,9999.480370810808
4.37,3.6217731416698276,2.0718642964017635e-06,1.5520852890187629e-06,8.327109837328018e-09,0.5219296152406795,2.1310232312771384e-10,0.049999667989104046,0.0005394451325340049,9999.478055170366
4.38,3.6289674492946524,2.069796969559047e-06,1.5551686890231373e-06,8.360228866779606e-09,0.5242498257396985,1.703288066415324e-10,0.04999966732952293,0.0005399796328451479,9999.47573488965
4.39,3.6361564766656063,2.0677351667582135e-06,1.5582497936699479e-06,8.393389264875758e-09,0.5265746732409828,1.1594866944224842e-10,0.04999966667042541,0.0005405126965705667,9999.473409971783
4.4,3.643340227768568,2.0656788547690955e-06,1.5613286018342185e-06,8.426590906661994e-09,0.5289041546210136,4.889650435238215e-11,0.04999966601181112,0.0005410443316439527,9999.471080419891
4.41,3.6505187065820186,2.0636280001037712e-06,1.5644051122898101e-06,8.459833667448674e-09,0.5312382667588846,-3.1930374233424975e-11,0.049999665353679695,0.0005415745460396817,9999.468746237097
4.42,3.657691917077046,2.0615825690165655e-06,1.5674793237094203e-06,8.493117422811025e-09,0.5335770065363034,-1.2767193034844616e-10,0.04999966469603078,0.0005421033477728139,9999.466407426515
4.43,3.6648598632173437,2.05954252750405e-06,1.5705512346645843e-06,8.526442048589119e-09,0.5359203708375904,-2.395054064538473e-10,0.049999664038864,0.0005426307448990931,9999.464063991265
4.44,3.6720225489592093,2.057507841305044e-06,1.5736208436256746e-06,8.559807420887884e-09,0.5382683565496795,-3.686453234387035e-10,0.049999663382179,0.0005431567455149483,9999.461715934456
4.45,3.679179978251544,2.055478475900613e-06,1.5766881489618996e-06,8.593213416077092e-09,0.5406209605621173,-5.163434806199527e-10,0.04999966272597542,0.0005436813577574922,9999.459363259202
4.46,3.6863321550358568,2.053454396514069e-06,1.5797531489413054e-06,8.626659910791373e-09,0.542978179767064,-6.838889557424637e-10,0.04999966207025288,0.0005442045898045218,9999.45700596861
4.47,3.6934790841594487,2.051436177919909e-06,1.5828160526903294e-06,8.66014673595449e-09,0.5453400109298326,-7.957481625440105e-10,0.04999966141501096,0.0005447263297350213,9999.454644065916
4.48,3.700620770031288,2.049424106862516e-06,1.585876969681214e-06,8.69367374445127e-09,0.5477064508794425,-8.126954439386749e-10,0.049999660760249226,0.000545246522363182,9999.452277554288
4.49,3.7077572156593925,2.0474175392428387e-06,1.588935687354793e-06,8.727240859591623e-09,0.5500774966450857,-8.128328669864372e-10,0.04999966010596743,0.0005457652958801491,9999.4499064367
4.5,3.7148884250010177,2.0454164695210937e-06,1.591992214045456e-06,8.760847956787581e-09,0.5524531451229494,-7.93783673422421e-10,0.049999659452165196,0.0005462826526633228,9999.447530716252
4.51,3.7220144020077273,2.0434208930390517e-06,1.5950465583805652e-06,8.794494911630126e-09,0.5548333932115921,-7.530647860051737e-10,0.04999965879884216,0.000546798594906331,9999.445150396048
4.5200000000000005,3.7291351506253982,2.041430806020035e-06,1.5980987292804557e-06,8.828181599889204e-09,0.5572182378119436,-6.880868085166632e-10,0.049999658145997966,0.0005473131246190293,9999.442765479189
4.53,3.736250674794216,2.039446205568921e-06,1.601148735958435e-06,8.861907897513698e-09,0.5596076758273045,-5.961540257623035e-10,0.04999965749363224,0.0005478262436275006,9999.440375968768
4.54,3.7433609784486794,2.0374670896721367e-06,1.6041965879207835e-06,8.895673680631464e-09,0.5620017041633474,-4.744644035709203e-10,0.049999656841744636,0.0005483379535740561,9999.437981867883
4.55,3.7504660655175974,2.0354934571976633e-06,1.6072422949667542e-06,8.929478825549307e-09,0.5644003197281158,-3.2010958879477104e-10,0.049999656190334786,0.000548848255917234,9999.435583179624
4.5600000000000005,3.7575659399240906,2.0335253078950344e-06,1.6102858671885732e-06,8.96332320875299e-09,0.5668035194320248,-1.3007490930952287e-10,0.04999965553940233,0.0005493571519318008,9999.433179907079
4.57,3.764660605585589,2.031562642395337e-06,1.6133273149714384e-06,8.997206706907224e-09,0.5692113001878603,9.876062598567873e-11,0.04999965488894691,0.0005498646427087504,9999.43077205334
4.58,3.7717500664138357,2.029605462211209e-06,1.6163666489935214e-06,9.031129196855683e-09,0.5716236589107802,3.6962432716830834e-10,0.04999965423896816,0.0005503707291553045,9999.428359621488
4.59,3.778834326314884,2.0276537697368433e-06,1.619403880225966e-06,9.065090555620994e-09,0.5740405925183131,6.858498232923985e-10,0.04999965358946573,0.0005508754119949123,9999.425942614607
4.6000000000000005,3.7859133891890986,2.025707568247983e-06,1.6224390199328892e-06,9.099090660404745e-09,0.5764620979303595,1.0508770623885888e-09,0.04999965294043926,0.0005513786917672508,9999.423521035778
4.61,3.7929872589311544,2.023766861901926e-06,1.6254720796713795e-06,9.133129388587468e-09,0.5788881720691906,1.4682523114639917e-09,0.049999652291888394,0.0005518805688282249,9999.421094888077
4.62,3.8000559394300386,2.0218316557375218e-06,1.6285030712914994e-06,9.167206617728658e-09,0.5813188118594494,1.9416281565023873e-09,0.04999965164381277,0.0005523810433499669,9999.41866417458
4.63,3.8071194344552484,2.019901815233387e-06,1.631531928468926e-06,9.201322231381144e-09,0.5837540142341191,2.4473454811508084e-09,0.04999965099621204,0.0005528801432994942,9999.416228898353
4.64,3.8141777458671355,2.0179748576782554e-06,1.6345572727037328e-06,9.235476210529729e-09,0.5861937762283934,2.5032494343167402e-09,0.04999965034908605,0.0005533783644394736,9999.413789062366
4.65,3.821230879176182,2.0160528129175688e-06,1.637580246543241e-06,9.26966834955201e-09,0.5886380946880841,2.5080920671493355e-09,0.04999964970243428,0.0005538753035378499,9999.411344669768
4.66,3.8282788382014736,2.014135631335816e-06,1.6406008305028687e-06,9.30389852913201e-09,0.5910869665497918,2.4545928260042973e-09,0.049999649056256375,0.0005543709716223353,9999.408895723624
4.67,3.8353216267546077,2.01222326197526e-06,1.6436190041485422e-06,9.338166630224783e-09,0.5935403887525831,2.3351433347422674e-09,0.04999964841055199,0.0005548653799798889,9999.406442226997
4.68,3.8423592486396894,2.010315652535939e-06,1.6466347460966952e-06,9.372472534056398e-09,0.5959983582379907,2.1418073947288065e-09,0.04999964776532078,0.0005553585401567156,9999.403984182942
4.69,3.849391707653334,2.008412749375664e-06,1.649648034014269e-06,9.40681612212395e-09,0.5984608719500132,1.866320984834381e-09,0.049999647120562395,0.0005558504639582671,9999.401521594516
4.7,3.856419007584664,2.0065144975100207e-06,1.6526588446187121e-06,9.441197276195545e-09,0.6009279268351142,1.500092261434464e-09,0.049999646476276485,0.0005563411634492411,9999.399054464775
4.71,3.8634411522153127,2.0046208406123706e-06,1.655667153677981e-06,9.475615878310322e-09,0.6033995198422241,1.0342015584093895e-09,0.04999964583246271,0.0005568306509535821,9999.396582796768
4.72,3.8704581453194224,2.002731721013847e-06,1.6586729360105405e-06,9.510071810778435e-09,0.6058756479227384,4.594013871444386e-10,0.049999645189120714,0.0005573189390544804,9999.394106593545
4.73,3.877469990663645,2.0008470797033594e-06,1.661676165485362e-06,9.544564956181067e-09,0.6083563080305193,-2.3388356347023997e-10,0.04999964454625015,0.0005578060405943733,9999.391625858152
4.74,3.8844766920071394,1.9989668563275907e-06,1.6646768150219244e-06,9.579095197370408e-09,0.6108414971218938,-1.0555564270393858e-09,0.049999643903850685,0.0005582919686749441,9999.389140593632
4.75,3.891478253101576,1.9970909891909985e-06,1.6676748565902153e-06,9.61366241746968e-09,0.6133312121556553,-2.0158481596629767e-09,0.04999964326192196,0.0005587767366571224,9999.386650803026
4.76,3.898474677691133,1.995219415255814e-06,1.670670261210729e-06,9.648266499873126e-09,0.615825450093063,-3.1253175399360154e-09,0.04999964262046364,0.0005592603581610843,9999.384156489374
4.7700000000000005,3.905465969512499,1.9933520701420434e-06,1.673662998954468e-06,9.68290732824601e-09,0.6183242078978421,-4.3948511689486865e-09,0.04999964197947539,0.0005597428470662524,9999.381657655711
4.78,3.91245213229487,1.9914888881274673e-06,1.676653038942942e-06,9.717584786524609e-09,0.620827482536183,-5.8356634702859076e-09,0.04999964133895685,0.0005602242175112953,9999.379154305072
