t,V,m,h,m_1,h_1,n,m_2,h_2,m_3,h_3,m_4,z,Ca_conc,m_5,h_4,m_6
2.49,-79.2342725547445,0.0061565334214185455,0.9890607527328639,0.00039635288558357006,0.7987049461997349,0.1284823091083844,0.0007677173162637459,0.5935254947508097,0.0007807738551231593,0.670138870444665,7.599619916598252e-10,0.9151071246363732,0.06604571738201881,0.040570101495618016,0.3034486857396442,0.19088241731883865
2.5,-79.23589211398847,0.006155128218533641,0.9890880609324567,0.0003961641105657413,0.7987147098296123,0.1284119576559654,0.0007665327854102247,0.5937026184258196,0.0007797592777267715,0.6702531885513264,7.601803932128318e-10,0.9159313404386007,0.0660620321989392,0.04052691908927183,0.3035382502824454,0.1909385025709095
2.5100000000000002,-79.23748717249087,0.006153746929597457,0.9891152086192003,0.000395978599690795,0.7987244739191535,0.12834234475547648,0.0007653508205326123,0.5938796155697719,0.0007787465814078959,0.6703674699523746,7.603980526311998e-10,0.9167473652267956,0.06607828969199812,0.04048418558583739,0.303627788292655,0.1909945917385208
2.52,-79.23905825874942,0.0061523889518349745,0.9891421966346421,0.00039579626886983895,0.7987342384512524,0.12827346307173715,0.0007641714188767506,0.5940564857516087,0.0007777357646511708,0.6704817145221258,7.606149788395563e-10,0.9175552804626727,0.06609448996391419,0.040441896647978544,0.30371729950832727,0.19105068459396304
2.5300000000000002,-79.2406058859642,0.00615105370114199,0.9891690258183977,0.00039561703649513863,0.7987440034091555,0.12820530532886693,0.0007629945776280279,0.5942332285517951,0.0007767268258983229,0.6705959221378671,7.608311805830409e-10,0.9183551668003341,0.06611063311754775,0.040400047970253275,0.30380678367320413,0.19110678091415229
2.54,-79.24213055260508,0.006149740611518445,0.9891956970080676,0.00039544082339360037,0.798753768776452,0.12813786431036428,0.0007618202939134718,0.5944098435619847,0.0007757197635495936,0.670710092679769,7.610466664325209e-10,0.9191471040941628,0.06612671925589247,0.04035863527927578,0.3038962405365523,0.1911628804804971
2.5500000000000003,-79.24363273423512,0.006148449149531005,0.9892222110408141,0.00039526755605252334,0.7987635345372163,0.12807113284638993,0.0007606485647726204,0.5945863303895789,0.0007747145759439362,0.6708242260321288,7.612614447103665e-10,0.9199311713862415,0.06614274848218281,0.04031765432483239,0.30398566985537456,0.1912189830807028
2.56,-79.2451128932827,0.006147178797925976,0.9892485687515271,0.00039509716312855457,0.7987733006758367,0.12800510382731503,0.0007594793871924793,0.5947626886522442,0.0007737112613827909,0.6709383220818823,7.614755235792899e-10,0.9207074469357989,0.06615872089976371,0.04027710088956597,0.304075071391747,0.19127508850659936
2.57,-79.24657148111484,0.006145929052474545,0.9892747709724542,0.00039492957483767526,0.7987830671769784,0.12793977020600342,0.0007583127581149908,0.5949389179767368,0.0007727098181351666,0.6710523807182887,7.616889110612409e-10,0.9214760082306286,0.06617463661206234,0.040236970790695735,0.3041644449122469,0.19133119655367492
2.58,-79.24800893634146,0.006144699425296218,0.9893008185335453,0.0003947647237556632,0.7987928340256122,0.1278751249945787,0.0007571486744310448,0.5951150179998348,0.0007717102444335734,0.6711664018331865,7.619016150220613e-10,0.9222369319896839,0.06619049572260965,0.040197259877837836,0.30425379018840437,0.19138730702144427
2.59,-79.2494256855844,0.00614348944394596,0.989326712262331,0.00039460254469620023,0.7988026012070013,0.12781116126479788,0.0007559871329832907,0.5952909883678931,0.0007707125384759388,0.6712803853208765,7.621136431785302e-10,0.9229902941714425,0.06620629833502939,0.04015796403337583,0.3043431069964842,0.19144341971327114
2.6,-79.25082216714745,0.006142298621434031,0.989352452980324,0.00039444297047582823,0.7988123687062688,0.1277478721528253,0.0007548281306541824,0.5954668287228452,0.0007697166984856256,0.6713943310744419,7.623250033183813e-10,0.9237361702936918,0.06622204455268751,0.040119079180116105,0.30443239511064185,0.19149953443079076
2.61,-79.25219871438782,0.006141126600656675,0.9893780415210638,0.00039428595193657007,0.7988221365105177,0.1276852508239486,0.0007536716639347811,0.5956425387706983,0.0007687227224175319,0.6715082390037886,7.625357022217106e-10,0.924474633966771,0.06623773448040025,0.040080601237017566,0.3045216543364041,0.19155565100119665
2.62,-79.25355576212203,0.006139972897649094,0.9894034786982929,0.00039413142221833667,0.7988319046050743,0.12762329053095497,0.0007525177296887822,0.595818118160149,0.0007677306084788609,0.6716221090036881,7.627457475717351e-10,0.9252057595270696,0.06625336822140455,0.040042526195274174,0.30461088445133155,0.19161176922888157
2.63,-79.254893683338,0.006138837106661493,0.9894287653309424,0.00039397932552713593,0.7988416729764668,0.12756198457496976,0.0007513663245465282,0.5959935665788939,0.000766740354716048,0.6717359409791114,7.629551464399153e-10,0.925929619888661,0.06626894587976627,0.04000485006203553,0.3047000852521056,0.19166788893381098
2.64,-79.25621284300041,0.006137718832053104,0.9894539022349503,0.0003938296075192874,0.7988514416114426,0.12750132631646238,0.0007502174451051114,0.5961688837218173,0.0007657519591511682,0.6718497348368668,7.631639057860114e-10,0.9266462872687927,0.06628446755958353,0.03996756887789451,0.3047892565389737,0.19172400993884708
2.65,-79.25751359805079,0.006136617688292186,0.9894788902232619,0.00039368221530142243,0.7988612104969678,0.12744130917524643,0.0007490710879283748,0.5963440692909914,0.0007647654197819365,0.6719634904856003,7.633720324580838e-10,0.9273558331878863,0.06629993336498675,0.03993067871688728,0.3048783981157491,0.19178013206974862
2.66,-79.25879629605011,0.0061355333008480395,0.9895037301060848,0.0003935370974022687,0.7988709796202494,0.12738192662834286,0.0007479272495423756,0.5965191229963894,0.0007637807345786213,0.6720772078359871,7.635795331810506e-10,0.9280583284688031,0.06631534340015534,0.03989417568501685,0.3049675097901588,0.19183625515545505
2.67,-79.26006126979095,0.0061344653097317944,0.989528422691906,0.0003933942036606539,0.798880748968825,0.1273231722014988,0.0007467859264173783,0.5966940445587171,0.0007627979014717928,0.6721908868014939,7.637864145112693e-10,0.9287538432339282,0.06633069776938416,0.039858055914392385,0.3050565913752241,0.19189237902921372
2.68,-79.26130884715388,0.006133413363019,0.9895529687856324,0.0003932534854303891,0.798890518530399,0.12726503948470297,0.0007456471150007953,0.5968688337042328,0.0007618169183747358,0.6723045272969848,7.639926829196243e-10,0.9294424469105045,0.06634599657696201,0.039822315573950544,0.305145642686735,0.19194850352651768
2.69,-79.26253934816386,0.006132377118784112,0.9895773691891464,0.00039311489551908046,0.7989002882928923,0.12720752212755193,0.0007445108117073501,0.5970434901662951,0.000760837783176756,0.6724181292391374,7.64198344766712e-10,0.93012420822904,0.06636123992720784,0.03978695086625355,0.3052346635440043,0.1920046284857216
2.7,-79.26375308426186,0.0061313562455791205,0.9896016247014432,0.00039297838817298935,0.7989100582444535,0.1271506138381037,0.0007433770129166419,0.5972180136857445,0.0007598604937415238,0.6725316925465462,7.644034062967023e-10,0.9307991952229129,0.06637642792447984,0.039751958026696954,0.3053236537700546,0.19206075374819412
2.71,-79.26495035830499,0.006130350422433545,0.9896257361186304,0.000392843919077033,0.7989198283734592,0.12709430838287764,0.0007422457149731469,0.5973924040109043,0.0007588850479070746,0.6726452171397227,7.646078736373381e-10,0.9314674752283726,0.06639156067317534,0.039717333323509664,0.30541261319161783,0.19211687915831788
2.72,-79.26613146456684,0.006129359338853815,0.9896497042339283,0.00039271144535473466,0.798929598668514,0.1270385995868523,0.0007411169141862197,0.5975666608975798,0.0007579114434858104,0.6727587029410945,7.648117527999418e-10,0.9321291148845687,0.06640663827773087,0.03968307305775274,0.3055015416391355,0.19217300456348924
2.73,-79.26729669144899,0.006128382691273012,0.9896735298375859,0.0003925809252852692,0.798939369118378,0.12698348132029685,0.0007399906068450737,0.5977407841066347,0.0007569396782747326,0.672872149874394,7.650150497163565e-10,0.9327841803042631,0.06642166084255265,0.039649173556671524,0.305590438945572,0.19222912981315643
2.74,-79.26844632018924,0.0061274201847422785,0.9896972137169207,0.0003924523184382679,0.7989491397120012,0.12692894750504474,0.0007388667892116439,0.5979147734051455,0.0007559697500505676,0.67298555786495,7.652177702213471e-10,0.9334327369924995,0.06643662847204965,0.0396156311768628,0.30567930494697976,0.19228525475927755
2.75,-79.26958062187329,0.006126471536843557,0.9897207566564112,0.00039232558598566235,0.7989589104386033,0.1268749921290068,0.0007377454575040787,0.5980886285690733,0.000755001656558488,0.6730989268403614,7.654199200118864e-10,0.9340748496584623,0.06645154127071028,0.03958244231160146,0.3057681394838072,0.19234137925738123
2.7600000000000002,-79.27069985932113,0.006125536475219652,0.9897441594376392,0.00039220069050483164,0.7989686812876239,0.12682160923700975,0.0007366266079071609,0.5982623493815769,0.0007540353955192322,0.6732122567300728,7.656215046728558e-10,0.9347105823342421,0.06646639934305393,0.03954960338621554,0.305856942400073,0.19239750316589713
2.77,-79.27180428708704,0.0061246147375742365,0.9897674228392889,0.00039207759597860247,0.7989784522487217,0.12676879293079624,0.0007355102365723074,0.5984359356330131,0.0007530709646291046,0.6733255474653731,7.658225296770457e-10,0.9353399983748346,0.06648120279363103,0.0395171108580862,0.30594571354336597,0.19245362634615595
2.7800000000000002,-79.2728941514596,0.00612370607167185,0.9897905476371475,0.0003919562677952491,0.7989882233117752,0.12671653736902494,0.0007343963396175696,0.598609387120937,0.0007521083615599752,0.6734387989793961,7.660230003851546e-10,0.935963160458142,0.06649595172702305,0.039484961216647727,0.30603445276484553,0.1925097486623895
2.79,-79.27396969337582,0.006122810231801551,0.9898135346037633,0.0003918366722747968,0.7989979944668255,0.12666483676459145,0.000733284913139198,0.598782703648247,0.0007511475839671795,0.6735520112066403,7.662229220745799e-10,0.9365801306544422,0.06651064624779437,0.03945315098247026,0.3061231599183327,0.1925658699809912
2.8000000000000003,-79.275031166681,0.00612192695661862,0.9898363845063062,0.0003917187737009035,0.7990077657037207,0.1266136853678425,0.0007321759532841032,0.5989558850115632,0.0007501886295390138,0.6736651840799592,7.664223001198135e-10,0.9371909708616842,0.06652528646019089,0.03942167670151231,0.30621183485461867,0.19262199016588352
2.81,-79.27607880895688,0.006121056004544635,0.9898590981099858,0.00039160253906272323,0.799017537012684,0.12656307749339316,0.0007310694561340918,0.5991289310197938,0.0007492314959176612,0.673778317535369,7.666211397042417e-10,0.9377957421100622,0.0665398724686215,0.03939053495430294,0.30630047743055777,0.19267810908591912
2.82,-79.27711284806948,0.006120197145821559,0.9898816761772847,0.0003914879369905466,0.7990273083841866,0.1265130075141072,0.0007299654177318506,0.5993018414899685,0.0007482761807169395,0.6738914115109699,7.668194458848344e-10,0.9383945047181103,0.06655440437755013,0.03935972235388072,0.30638908750702687,0.19273422661321954
2.83,-79.2781335053386,0.0061193501586656466,0.9899041194675867,0.0003913749372406138,0.7990370798088854,0.1264634698581838,0.0007288638340935248,0.5994746162452199,0.0007473226815308941,0.6740044659464237,7.670172236234581e-10,0.9389873183682588,0.0665688822914433,0.03932923554479614,0.3064776649479371,0.19279034262237119
2.84,-79.27914099553777,0.006118514829267446,0.9899264287371767,0.00039126351069511433,0.7990468512776235,0.12641445900915727,0.0007277647012087168,0.599647255114785,0.0007463709959337966,0.6741174807829537,7.672144777868744e-10,0.9395742421068339,0.0665833063147702,0.0392990712031116,0.30656620962023384,0.1928464569904253
2.85,-79.28013552689433,0.006117690951791796,0.9899486047392413,0.0003911536293621873,0.79905662278143,0.1263659695058973,0.0007266680150404874,0.5998197579340039,0.0007454211214801452,0.6742304559633447,7.674112131467411e-10,0.940155334344058,0.06659767655200267,0.03926922603640139,0.30665472139389693,0.19290256959689786
2.86,-79.28111731050457,0.006116878315660546,0.9899706482228972,0.00039104526438057453,0.7990663943113232,0.12631799592827694,0.0007255737715654252,0.5999921245378842,0.0007444730557320383,0.6743433914302779,7.676074344795503e-10,0.940730653136653,0.06661199310744548,0.03923969677769194,0.30674320013879164,0.19295868032120886
2.87,-79.28208655999195,0.006116076706014413,0.9899925599332274,0.00039093838609208584,0.799076165858318,0.1262705328976932,0.0007244819667721923,0.6001643547613339,0.0007435267962581798,0.6744562871263917,7.678031465629988e-10,0.9413002561775782,0.06662625608524239,0.039210480185681885,0.3068316457247828,0.19301478904277533
2.88,-79.28304347468335,0.006115285926436772,0.9900143406130151,0.00039083296760697173,0.7990859374137772,0.12622357510267573,0.0007233925965899236,0.6003364484506636,0.0007425823405849682,0.6745691429972565,7.679983539974139e-10,0.9418642002910597,0.06664046558967962,0.03918157305556993,0.3069200580273619,0.19307089564558702
2.89,-79.2839882486489,0.0061145057867436105,0.9900359910018117,0.00039072898288816237,0.7990957089692226,0.12617711728512673,0.0007223056569267001,0.6005084054574055,0.0007416396862227769,0.674681958989776,7.681930613017055e-10,0.9424225417039235,0.06665462172502275,0.03915297221323678,0.3070084369246233,0.19312700001574779
2.9,-79.28492107075326,0.0061137361029141414,0.9900575118359318,0.0003906264067403793,0.7991054805163339,0.12613115424024257,0.0007212211436697671,0.600680225638279,0.0007406988306661049,0.6747947350521784,7.683872729139117e-10,0.9429753360471373,0.06666872459551583,0.03912467451521207,0.30709678229724746,0.1931831020414616
2.91,-79.28584212465572,0.006112976697090794,0.990078903848453,0.0003905252148101357,0.7991152520469489,0.12608568081651395,0.000720139052685534,0.6008519088551911,0.0007397597713935757,0.6749074711340162,7.685809931911988e-10,0.9435226383558104,0.06668277430538139,0.03909667684867437,0.30718509402850047,0.19323920161303265
2.92,-79.28675158976533,0.006112227396104419,0.9901001677691421,0.000390425383389714,0.7991250235530402,0.12604069191304665,0.0007190593798243075,0.6010234549744743,0.0007388225058711689,0.6750201671859697,7.687742264217009e-10,0.9440645031108522,0.06669677095879965,0.039068976130181676,0.3072733720038635,0.19329529862256384
2.93,-79.28764965087879,0.006111488016593638,0.9901213043237118,0.0003903268874393124,0.7991347950264815,0.12599618245252894,0.000717982120968051,0.6011948638592137,0.0007378870315848219,0.6751328231578634,7.689669769439826e-10,0.9446009846593018,0.06671071465969894,0.03904156929286224,0.3073616161072893,0.19335139296091777
2.94,-79.28853648459877,0.006110758385974642,0.9901423142348684,0.0003902297033742345,0.7991445664593774,0.125952147419326,0.0007169072719630822,0.601366135380061,0.0007369533459944877,0.6752454390014611,7.691592489786924e-10,0.9451321366219995,0.06672460551205102,0.039014453304465256,0.30744982622647726,0.19340748452199952
2.95,-79.28941226104902,0.0061100383397930695,0.9901631982221792,0.0003901338087129153,0.7991543378440206,0.12590858185466905,0.0007158348286285726,0.6015372694138691,0.000736021446539936,0.6753580146701131,7.69351046649822e-10,0.9456580119683881,0.06673844361983386,0.03898762516508136,0.30753800225220734,0.193463573202216
