t,NatP,MisP,MCom,Hsp90,HCom,HSF1,DiH,TriH,HSE_TriH,HSE,AggP,ROS,ATP,ADP
3.66,5959505.56427665,0.0009227562441088286,40531.03478005386,259279.8049736287,5999.999953608452,4.6282046164507006e-05,5.338199387268024e-08,7.822413466974961e-10,1.2836089228982295e-10,0.9999999998716387,2.712491535570489e-13,100.36233336925952,10836.685665123812,163.31433487617886
3.67,5959403.6334339585,0.0009231137045312676,40633.06562232731,259177.5488389434,5999.999953590725,4.6300306322539146e-05,5.311736758346109e-08,7.805124526773143e-10,1.2864871119694827e-10,0.9999999998713509,2.721009625638823e-13,100.36332333297668,10836.32191574543,163.67808425456144
3.68,5959301.747081694,0.0009234712947483678,40735.05197417429,259075.33729109206,5999.99995357299,4.6318572923587254e-05,5.285406237775712e-08,7.787820889506748e-10,1.289354326138938e-10,0.9999999998710641,2.7295343164591046e-13,100.36431329659486,10835.958349577213,164.04165042277742
3.69,5959199.905197058,0.0009238290148074022,40836.99385839255,258973.17030722843,5999.999953555245,4.63368459699347e-05,5.259207164085915e-08,7.770503134911748e-10,1.292210567588924e-10,0.9999999998707786,2.738065612985437e-13,100.36530326011403,10835.59496650325,164.40503349674097
3.7,5959098.107757268,0.0009241868647556648,40938.89129776515,258871.047864521,5999.999953537492,4.6355125463865716e-05,5.233138879811619e-08,7.75317183547436e-10,1.29505583891267e-10,0.999999999870494,2.746603520175495e-13,100.36629322353421,10835.231766407724,164.7682335922679
3.71,5958996.354739554,0.0009245448446404703,41040.74431506045,258768.96994015295,5999.9999535197285,4.637341140766538e-05,5.207200731493553e-08,7.735827556431064e-10,1.2978901431143028e-10,0.9999999998702106,2.7551480429905227e-13,100.3672831868554,10834.868749174915,165.1312508250756
3.72,5958894.646121164,0.0009249029545091542,41142.552933032166,258666.93651132216,5999.999953501957,4.639170380361964e-05,5.181392069678262e-08,7.718470855768583e-10,1.3007134836088502e-10,0.9999999998699283,2.7636991863953344e-13,100.36827315007758,10834.505914689209,165.4940853107831
3.73,5958792.981879359,0.0009252611944090727,41244.31717441928,258564.94755524126,5999.999953484176,4.641000265401531e-05,5.155712248918123e-08,7.701102284223903e-10,1.3035258642222382e-10,0.999999999869647,2.772256955358315e-13,100.36926311320077,10834.14326283508,165.856737164911
3.74,5958691.361991414,0.0009256195643876027,41346.03706194612,258463.00304913762,5999.999953466387,4.6428307961140045e-05,5.130160627771329e-08,7.683722385284255e-10,1.306327289191293e-10,0.9999999998693669,2.78082135485142e-13,100.37025307622497,10833.78079349711,166.21920650288155
3.75,5958589.786434619,0.0009259780644921417,41447.7126183223,258361.10297025327,5999.999953448587,4.644661972728237e-05,5.104736568801902e-08,7.666331695187127e-10,1.3091177631637395e-10,0.9999999998690878,2.789392389850173e-13,100.37124303915017,10833.418506559972,166.58149344001853
3.7600000000000002,5958488.255186279,0.0009263366947701082,41549.34386624278,258259.24729584498,5999.999953430779,4.646493795473167e-05,5.079439438579684e-08,7.64893074292026e-10,1.3118972911982022e-10,0.9999999998688099,2.79797006533367e-13,100.37223300197638,10833.056401908443,166.94359809154744
3.77,5958386.768223715,0.0009266954552689415,41650.93082838781,258157.43600318427,5999.999953412963,4.6483262645778195e-05,5.054268607680342e-08,7.631520050221648e-10,1.314665878764205e-10,0.999999999868533,2.8065543862845755e-13,100.37322296470359,10832.694479427397,167.30552057259524
3.7800000000000002,5958285.325524261,0.0009270543460361015,41752.473527422975,258055.66906955733,5999.999953395137,4.6501593802713036e-05,5.029223450685363e-08,7.614100131579533e-10,1.3174235317421707e-10,0.9999999998682573,2.815145357689126e-13,100.3742129273318,10832.3327390018,167.66726099819067
3.79,5958183.927065265,0.0009274133671190687,41853.97198599914,257953.9464722651,5999.999953377302,4.6519931427828156e-05,5.004303346182064e-08,7.596671494232419e-10,1.320170256423422e-10,0.9999999998679826,2.823742984537126e-13,100.375202889861,10831.971180516728,168.0288194832639
3.8000000000000003,5958082.572824093,0.0009277725185653446,41955.42622675252,257852.26818862322,5999.999953359458,4.653827552341637e-05,4.9795076767635786e-08,7.579234638169055e-10,1.3229060595101808e-10,0.999999999867709,2.832347271821952e-13,100.37619285229123,10831.609803857344,168.39019614264686
3.81,5957981.262778121,0.0009281318004224513,42056.836272304616,257750.63419596205,5999.999953341606,4.655662609177137e-05,4.954835829028868e-08,7.56179005612845e-10,1.325630948115568e-10,0.9999999998674365,2.8409582245405494e-13,100.37718281462244,10831.248608908918,168.75139109107295
3.8200000000000003,5957879.996904744,0.0009284912127379318,42158.202145262265,257649.04447162666,5999.999953323744,4.6574983135187686e-05,4.930287193582714e-08,7.544338233599859e-10,1.3283449297636044e-10,0.9999999998671651,2.8495758476934346e-13,100.37817277685467,10830.887595556815,169.11240444317727
3.83,5957778.775181368,0.0009288507555593496,42259.5238682176,257547.4989929769,5999.9999533058735,4.659334665596071e-05,4.905861165035726e-08,7.526879648822796e-10,1.3310480123892095e-10,0.9999999998668948,2.8582001462846935e-13,100.3791627389879,10830.526763686496,169.47323631349647
3.84,5957677.597585418,0.0009292104289342892,42360.801463748074,257445.99773738725,5999.999953287994,4.661171665638671e-05,4.881557142004331e-08,7.509414772787025e-10,1.3337402043382024e-10,0.9999999998666256,2.866831125321982e-13,100.38015270102213,10830.166113183523,169.8338868164689
3.85,5957576.46409433,0.0009295702329103556,42462.034954416464,257344.54068224694,5999.999953270105,4.6630093138762794e-05,4.8573745271107834e-08,7.491944069232563e-10,1.3364215143673022e-10,0.9999999998663575,2.875468789816528e-13,100.38114266295736,10829.805643933556,170.19435606643438
3.86,5957475.374685555,0.0009299301675351748,42563.224362770845,257243.12780495992,5999.999953252208,4.6648476105386945e-05,4.83331272698316e-08,7.474467994649681e-10,1.339091951644126e-10,0.9999999998660904,2.8841131447831263e-13,100.3821326247936,10829.445355822358,170.55464417763446
3.87,5957374.32933656,0.0009302902328563934,42664.36971134462,257141.7590829449,5999.999953234302,4.666686555855799e-05,4.8093711522553595e-08,7.456986998278901e-10,1.3417515257471916e-10,0.9999999998658244,2.8927641952401453e-13,100.38312258653085,10829.085248735779,170.9147512642122
3.88,5957273.328024828,0.0009306504289216788,42765.47102265648,257040.4344936352,5999.9999532163865,4.6685261500575626e-05,4.785549217567108e-08,7.439501522111003e-10,1.344400246665915e-10,0.9999999998655597,2.9014219462095204e-13,100.3841125481691,10828.72532255978,171.27467744021232
3.89,5957172.370727853,0.0009310107557787189,42866.52831921047,256939.154014479,5999.999953198463,4.670366393374041e-05,4.761846341563949e-08,7.422012000887014e-10,1.3470381248006124e-10,0.9999999998652959,2.91008640271676e-13,100.38510250970835,10828.36557718041,171.63442281958115
3.9,5957071.457423147,0.0009313712134752228,42967.541623495905,256837.91762293907,5999.99995318053,4.672207286035374e-05,4.738261946897256e-08,7.404518862098218e-10,1.3496651709624986e-10,0.9999999998650331,2.91875756979094e-13,100.3860924711486,10828.006012483826,171.99398751616656
3.91,5956970.588088234,0.0009317318020589201,43068.51095798746,256736.72529649295,5999.999953162588,4.6740488282717905e-05,4.714795460224219e-08,7.38702252598615e-10,1.3522813963736887e-10,0.9999999998647715,2.927435452464709e-13,100.38708243248985,10827.646628356273,172.35337164371813
3.92,5956869.7627006555,0.000932092521577561,43169.43634514508,256635.57701263297,5999.999953144638,4.675891020313602e-05,4.691446312207859e-08,7.369523405542601e-10,1.354886812667196e-10,0.9999999998645109,2.936120055774284e-13,100.38807239373212,10827.287424684104,172.71257531588694
3.93,5956768.981237965,0.0009324533720789167,43270.31780741405,256534.472748866,5999.9999531266785,4.677733862391208e-05,4.668213937517012e-08,7.352021906509611e-10,1.3574814318869338e-10,0.9999999998642515,2.9448113847594526e-13,100.38906235487538,10826.928401353765,173.0715986462258
3.94,5956668.243677733,0.0009328143536107789,43371.15536722496,256433.41248271384,5999.9999531087105,4.6795773547350945e-05,4.645097774826345e-08,7.334518427379476e-10,1.3600652664877148e-10,0.9999999998639931,2.953509444463572e-13,100.39005231591965,10826.569558251802,173.43044174818897
3.95,5956567.549997542,0.0009331754662209604,43471.94904699372,256332.39619171285,5999.9999530907335,4.6814214975758314e-05,4.622097266816343e-08,7.317013359394742e-10,1.3626383293352512e-10,0.9999999998637358,2.9622142399335723e-13,100.39104227686492,10826.21089526486,173.78910473513244
3.96,5956466.900174992,0.0009335367099572945,43572.698869121545,256231.42385341413,5999.999953072748,4.683266291144075e-05,4.5992118601733176e-08,7.299507086548213e-10,1.3652006337061533e-10,0.9999999998634795,2.970925776219949e-13,100.39203223771119,10825.852412279677,174.14758772031377
3.97,5956366.294187697,0.0009338980848676351,43673.404855994966,256130.4954453836,5999.999953054753,4.685111735670569e-05,4.5764410055894014e-08,7.281999985582941e-10,1.3677521932879326e-10,0.9999999998632244,2.979644058376772e-13,100.39302219845848,10825.494109183099,174.50589081689213
3.98,5956265.732013283,0.0009342595909998571,43774.06702998583,256029.61094520174,5999.99995303675,4.686957831386141e-05,4.553784157762553e-08,7.264492425992234e-10,1.3702930221789983e-10,0.9999999998629703,2.9883690914616794e-13,100.39401215910677,10825.135985862064,174.86401413792825
3.99,5956165.213629396,0.0009346212284018563,43874.68541345131,255928.7703304639,5999.999953018738,4.688804578521705e-05,4.531240775396551e-08,7.246984770019652e-10,1.37282313488866e-10,0.9999999998627173,2.9971008805358794e-13,100.39500211965604,10824.778042203607,175.22195779638452
4.0,5956064.7390136905,0.0009349829971215486,43975.260028733865,255827.97357878007,5999.999953000717,4.6906519773082635e-05,4.5088103212010014e-08,7.229477372659008e-10,1.3753425463371258e-10,0.9999999998624653,3.005839430664151e-13,100.39599208010634,10824.420278094867,175.57972190512493
4.01,5955964.30814384,0.0009353448972068715,44075.790898161285,255727.22066777496,5999.999952982687,4.6925000279769015e-05,4.48649226189133e-08,7.211970581654369e-10,1.3778512718555042e-10,0.9999999998622144,3.0145847469148434e-13,100.39698204045763,10824.062693423077,175.93730657691503
4.0200000000000005,5955863.920997532,0.0009357069287057824,44176.27804404669,255626.511575088,5999.999952964649,4.694348730758791e-05,4.464286068188786e-08,7.194464737500052e-10,1.3803493271858024e-10,0.9999999998619646,3.0233368343598753e-13,100.39797200070993,10823.70528807557,176.2947119244221
4.03,5955763.577552468,0.0009360690916662602,44276.72148868847,255525.84627837336,5999.999952946602,4.696198085885191e-05,4.442191214820447e-08,7.176960173440634e-10,1.3828367284809263e-10,0.999999999861716,3.0320956980747355e-13,100.39896196086323,10823.348061939776,176.65193806021483
4.04,5955663.277786363,0.000936431386136304,44377.12125437036,255425.2247552999,5999.999952928546,4.698048093587445e-05,4.420207180519208e-08,7.159457215470936e-10,1.3853134923046824e-10,0.9999999998614683,3.0408613431384837e-13,100.39995192091753,10822.991014903228,177.00898509676367
4.05,5955563.021673221,0.0009367938121186451,44477.4773670889,255324.64697981565,5999.999952910482,4.6998987540486485e-05,4.398327569585662e-08,7.141970964000929e-10,1.3877785613795164e-10,0.9999999998612218,3.0496337755056454e-13,100.40094188087285,10822.634146808236,177.36585319175646
4.0600000000000005,5955462.809192867,0.0009371563696865811,44577.78984701968,255224.1129317022,5999.999952892408,4.701750067527272e-05,4.376555147069916e-08,7.124493487041326e-10,1.3902325521833572e-10,0.9999999998609764,3.058412999776178e-13,100.40193184072916,10822.277457567796,177.72254243219496
4.07,5955362.640324224,0.0009375190589023044,44678.05871523933,255123.6225898381,5999.9999528743265,4.70360203427e-05,4.3548912379019557e-08,7.107020476689418e-10,1.392675817698952e-10,0.9999999998607321,3.0671990207678033e-13,100.40292180048648,10821.920947083876,178.079052916115
4.08,5955262.515045047,0.0009378818798136575,44778.283993992576,255023.1759319314,5999.999952856236,4.705454654508263e-05,4.333335305711016e-08,7.089552308211525e-10,1.395108370445424e-10,0.9999999998604888,3.075991843578479e-13,100.40391176014481,10821.564615244159,178.43538475583333
4.09,5955162.433333105,0.0009382448324684997,44878.46570550977,254922.77293570433,5999.999952838137,4.707307928473576e-05,4.311886817618637e-08,7.0720893509155e-10,1.397530223258954e-10,0.9999999998602466,3.0847914733098087e-13,100.40490171970413,10821.20846193642,178.79153806357235
4.1,5955062.395166185,0.000938607916914707,44978.60387200693,254822.4135788937,5999.999952820029,4.709161856397534e-05,4.2905452442386605e-08,7.054631968150723e-10,1.3999413892927773e-10,0.9999999998600055,3.0935979150670404e-13,100.40589167916447,10820.85248704853,179.14751295145996
4.11,5954962.400522081,0.0009389711332001723,45078.69851568568,254722.0978392506,5999.999952801912,4.7110164385118136e-05,4.269310059677231e-08,7.037180517308104e-10,1.4023418820171865e-10,0.9999999998597654,3.102411173959072e-13,100.4068816385258,10820.496690468462,179.50330953152962
4.12,5954862.44937861,0.0009393344813728052,45178.74965873331,254621.82569454063,5999.999952783786,4.7128716750481734e-05,4.248180741532799e-08,7.019735349820088e-10,1.4047317152195302e-10,0.9999999998595265,3.111231255098443e-13,100.40787159778814,10820.14107208427,179.85892791572036
4.13,5954762.541713595,0.0009396979614805322,45278.75732332273,254521.5971225437,5999.999952765653,4.714727566238454e-05,4.227156770896116e-08,7.002296811160639e-10,1.407110903004213e-10,0.9999999998592886,3.1200581636013426e-13,100.40886155695149,10819.785631784114,180.2143682158768
4.14,5954662.677504881,0.0009400615735712963,45378.7215316125,254421.41210105407,5999.99995274751,4.716584112314578e-05,4.2062376323502334e-08,6.984865240845259e-10,1.4094794597926967e-10,0.9999999998590517,3.1288919045876056e-13,100.40985151601583,10819.430369456242,180.5696305437491
4.15,5954562.856730322,0.0009404253176930578,45478.64230574683,254321.27060788046,5999.999952729359,4.718441313508548e-05,4.185422813970508e-08,6.967440972430973e-10,1.4118374003234986e-10,0.9999999998588159,3.1377324831807135e-13,100.4108414749812,10819.075284988998,180.924715010993
4.16,5954463.0793677885,0.0009407891938937933,45578.51966785554,254221.17262084596,5999.9999527111995,4.72029917005245e-05,4.164711807324603e-08,6.950024333516344e-10,1.414184739652192e-10,0.9999999998585811,3.1465799045077917e-13,100.41183143384755,10818.720378270822,181.27962172916978
4.17,5954363.345395165,0.0009411532022214963,45678.353640054105,254121.1181177881,5999.9999526930305,4.722157682178451e-05,4.144104107472478e-08,6.932615645741455e-10,1.4165214931514073e-10,0.9999999998583475,3.155434173699615e-13,100.41282139261492,10818.365649190246,181.63435080974628
4.18,5954263.65479035,0.0009415173427241774,45778.144244443654,254021.1070765587,5999.999952674853,4.724016850118801e-05,4.123599212966399e-08,6.915215224787923e-10,1.418847676510831e-10,0.9999999998581148,3.164295295890604e-13,100.41381135128327,10818.011097635897,181.98890236409497
4.19,5954164.007531257,0.0009418816154498636,45877.89150311095,253921.13947502407,5999.999952656668,4.7258766741058286e-05,4.103196625850933e-08,6.897823380378895e-10,1.421163305737206e-10,0.9999999998578833,3.1731632762188244e-13,100.41480130985265,10817.656723496497,182.34327650349385
4.2,5954064.4035958145,0.0009422460204465988,45977.59543812836,253821.21529106484,5999.999952638474,4.727737154371947e-05,4.0828958516629536e-08,6.880440416279047e-10,1.4234683971543306e-10,0.9999999998576528,3.1820381198259876e-13,100.41579126832302,10817.302526660866,182.69747333912645
