t,O2,O2_radical,NADH,NAD,NAD_radical,NAD2,H2O2,Per3,Per2,coI,coII,coIII,Ar_radical,ArH
3.38,5.367855089386043e-06,1.670027134051931e-08,1.0313994067848202e-06,0.0005581892023343605,2.433801828857052e-10,1.2002743932650756e-07,-5.431612451761886e-09,6.469007335774536e-08,7.589059557836327e-11,1.5867287769416227e-10,6.9681598129951625e-09,1.3240972115000617e-06,5.3637968362449246e-08,0.0002999463620316376
3.39,5.368046375808965e-06,1.6667413943617893e-08,1.031807077894064e-06,0.0005581895953931934,2.4256888192266945e-10,1.200274800058811e-07,-5.43357531420376e-09,6.467932871256323e-08,7.577331792148452e-11,1.57640416472562e-10,6.927572038471713e-09,1.3241496936588359e-06,5.3437930515574307e-08,0.00029994656206948453
3.4,5.368238269928245e-06,1.6634551748330007e-08,1.03221600789728e-06,0.0005581899871929033,2.4175828672700165e-10,1.2002752044690348e-07,-5.435336395629784e-09,6.466838661567464e-08,7.565574459286742e-11,1.56613363075127e-10,6.887153052814714e-09,1.324202199368299e-06,5.323818509136817e-08,0.00029994676181490873
3.41,5.368430771743885e-06,1.660168475465565e-08,1.032626196794468e-06,0.0005581903777334902,2.409483972987018e-10,1.2002756064957465e-07,-5.436895696039959e-09,6.465724706707956e-08,7.553787559251197e-11,1.5559171750185718e-10,6.846902856024165e-09,1.324254728628451e-06,5.3038732089830845e-08,0.00029994696126791026
3.42,5.368623881255882e-06,1.6568812962594824e-08,1.0330376445856283e-06,0.000558190767014954,2.4013921363776994e-10,1.200276006138947e-07,-5.438253215434285e-09,6.464591006677803e-08,7.541971092041816e-11,1.5457547975275264e-10,6.806821448100067e-09,1.3243072814392923e-06,5.2839571510962336e-08,0.00029994716042848913
3.43,5.368817598464238e-06,1.653593637214753e-08,1.0334503512707608e-06,0.0005581911550372948,2.3933073574420603e-10,1.2002764033986354e-07,-5.439408953812762e-09,6.463437561477003e-08,7.530125057658599e-11,1.5356464982781322e-10,6.766908829042418e-09,1.3243598578008222e-06,5.264070335476263e-08,0.00029994735929664534
3.44,5.369011923368953e-06,1.6503054983313765e-08,1.0338643168498653e-06,0.0005581915418005125,2.3852296361801006e-10,1.2002767982748122e-07,-5.440362911175389e-09,6.462264371105556e-08,7.518249456101547e-11,1.5255922772703912e-10,6.727164998851221e-09,1.324412457713041e-06,5.244212762123175e-08,0.0002999475578723789
3.45,5.3692068559700265e-06,1.6470168796093532e-08,1.0342795413229421e-06,0.0005581919273046073,2.3771589725918204e-10,1.2002771907674773e-07,-5.4411150875221674e-09,6.461071435563462e-08,7.506344287370658e-11,1.5155921345043019e-10,6.687589957526473e-09,1.324465081175949e-06,5.224384431036966e-08,0.0002999477561556897
3.46,5.369402396267459e-06,1.643727781048683e-08,1.0346960246899911e-06,0.000558192311549579,2.36909536667722e-10,1.2002775808766306e-07,-5.441665482853096e-09,6.459858754850722e-08,7.494409551465936e-11,1.5056460699798654e-10,6.648183705068175e-09,1.3245177281895458e-06,5.20458534221764e-08,0.00029994795414657794
3.47,5.3695985442612496e-06,1.6404382026493657e-08,1.0351137669510122e-06,0.0005581926945354276,2.361038818436298e-10,1.2002779686022723e-07,-5.442014097168176e-09,6.458626328967335e-08,7.482445248387377e-11,1.4957540836970801e-10,6.6089462414763265e-09,1.3245703987538313e-06,5.184815495665193e-08,0.00029994815184504345
3.48,5.369795299951398e-06,1.6371481444114015e-08,1.0355327681060057e-06,0.0005581930762621533,2.3529893278690574e-10,1.2002783539444022e-07,-5.442160930467406e-09,6.4573741579133e-08,7.470451378134983e-11,1.4859161756559482e-10,6.5698775667509295e-09,1.324623092868806e-06,5.1650748913796285e-08,0.0002999483492510863
3.49,5.3699926633379064e-06,1.6338576063347902e-08,1.0359530281549712e-06,0.0005581934567297558,2.344946894975495e-10,1.2002787369030203e-07,-5.442105982750788e-09,6.45610224168862e-08,7.458427940708753e-11,1.4761323458564678e-10,6.530977680891981e-09,1.3246758105344697e-06,5.1453635293609444e-08,0.0002999485463647065
3.5,5.3701906344207725e-06,1.6305665884195323e-08,1.0363745470979088e-06,0.0005581938359382354,2.336911519755613e-10,1.200279117478127e-07,-5.44184925401832e-09,6.454810580293293e-08,7.446374936108688e-11,1.46640259429864e-10,6.492246583899485e-09,1.3247285517508222e-06,5.125681409609142e-08,0.000299948743185904
3.5100000000000002,5.370389213199997e-06,1.627275090665627e-08,1.0367973249348186e-06,0.0005581942138875919,2.32888320220941e-10,1.2002794956697217e-07,-5.441390744270003e-09,6.453499173727318e-08,7.434292364334788e-11,1.456726920982464e-10,6.453684275773436e-09,1.3247813165178639e-06,5.10602853212422e-08,0.00029994893971467887
3.52,5.370588399675581e-06,1.623983113073075e-08,1.0372213616657006e-06,0.0005581945905778254,2.320861942336887e-10,1.2002798714778046e-07,-5.440730453505836e-09,6.452168021990698e-08,7.422180225387052e-11,1.4471053259079406e-10,6.415290756513841e-09,1.3248341048355942e-06,5.0864048969061794e-08,0.000299949135951031
3.5300000000000002,5.370788193847523e-06,1.6206906556418763e-08,1.037646657290555e-06,0.0005581949660089359,2.312847740138043e-10,1.200280244902376e-07,-5.4398683817258205e-09,6.450817125083431e-08,7.410038519265479e-11,1.437537809075069e-10,6.377066026120693e-09,1.3248869167040135e-06,5.06681050395502e-08,0.00029994933189496055
3.54,5.370988595715823e-06,1.6173977183720304e-08,1.0380732118093815e-06,0.0005581953401809232,2.3048405956128791e-10,1.2002806159434357e-07,-5.438804528929956e-09,6.449446483005516e-08,7.397867245970072e-11,1.4280243704838502e-10,6.339010084593997e-09,1.324939752123122e-06,5.047245353270742e-08,0.0002999495275464674
3.5500000000000003,5.371189605280482e-06,1.6141043012635375e-08,1.03850102522218e-06,0.0005581957130937876,2.2968405087613944e-10,1.2002809846009838e-07,-5.437538895118242e-09,6.448056095756955e-08,7.385666405500829e-11,1.4185650101342833e-10,6.301122931933749e-09,1.324992611092919e-06,5.027709444853344e-08,0.00029994972290555154
3.56,5.371391222541499e-06,1.610810404316398e-08,1.0389300975289508e-06,0.0005581960847475289,2.2888474795835894e-10,1.2002813508750198e-07,-5.436071480290679e-09,6.446645963337748e-08,7.37343599785775e-11,1.4091597280263686e-10,6.263404568139954e-09,1.3250454936134054e-06,5.008202778702828e-08,0.0002999499179722131
3.5700000000000003,5.371593447498875e-06,1.607516027530611e-08,1.0393604287296937e-06,0.0005581964551421472,2.2808615080794639e-10,1.2002817147655443e-07,-5.434402284447267e-09,6.445216085747894e-08,7.361176023040837e-11,1.399808524160106e-10,6.225854993212607e-09,1.3250983996845805e-06,4.988725354819193e-08,0.00029995011274645193
3.58,5.37179628015261e-06,1.6042211709061775e-08,1.039792018824409e-06,0.0005581968242776424,2.272882594249018e-10,1.2002820762725572e-07,-5.432531307588005e-09,6.443766462987393e-08,7.348886481050088e-11,1.390511398535496e-10,6.188474207151711e-09,1.3251513293064446e-06,4.9692771732024385e-08,0.00029995030722826805
3.59,5.371999720502703e-06,1.600925834443097e-08,1.0402248678130963e-06,0.0005581971921540147,2.264910738092252e-10,1.200282435396058e-07,-5.430458549712894e-09,6.442297095056245e-08,7.336567371885502e-11,1.3812683511525385e-10,6.151262209957265e-09,1.3252042824789977e-06,4.949858233852566e-08,0.00029995050141766157
3.6,5.372203768549155e-06,1.5976300181413695e-08,1.0406589756957556e-06,0.0005581975587712638,2.2569459396091647e-10,1.2002827921360477e-07,-5.428184010821934e-09,6.44080798195445e-08,7.324218695547083e-11,1.3720793820112325e-10,6.114219001629269e-09,1.3252572592022396e-06,4.930468536769574e-08,0.0002999506953146324
3.61,5.372408424291966e-06,1.594333722000995e-08,1.0410943424723874e-06,0.00055819792412939,2.2489881987997577e-10,1.2002831464925252e-07,-5.4257076909151245e-09,6.43929912368201e-08,7.311840452034826e-11,1.362944491111579e-10,6.077344582167724e-09,1.3253102594761707e-06,4.9111080819534626e-08,0.00029995088891918056
3.62,5.3726136877311345e-06,1.5910369460219735e-08,1.0415309681429912e-06,0.0005581982882283931,2.24103751566403e-10,1.2002834984654912e-07,-5.423029589992466e-09,6.437770520238922e-08,7.299432641348735e-11,1.3538636784535776e-10,6.0406389515726275e-09,1.3253632833007905e-06,4.8917768694042327e-08,0.00029995108223130604
3.63,5.372819558866662e-06,1.587739690204305e-08,1.0419688527075673e-06,0.0005581986510682732,2.233093890201982e-10,1.2002838480549454e-07,-5.420149708053959e-09,6.436222171625187e-08,7.286995263488808e-11,1.3448369440372288e-10,6.0041021098439835e-09,1.3254163306760994e-06,4.8724748991218846e-08,0.0002999512752510089
3.64,5.3730260376985485e-06,1.5844419545479895e-08,1.0424079961661154e-06,0.0005581990126490302,2.225157322413613e-10,1.2002841952608878e-07,-5.417068045099602e-09,6.434654077840806e-08,7.274528318455045e-11,1.3358642878625314e-10,5.967734056981787e-09,1.325469401602097e-06,4.853202171106416e-08,0.00029995146797828906
3.65,5.373233124226793e-06,1.5811437390530273e-08,1.0428483985186357e-06,0.0005581993729706641,2.2172278122989242e-10,1.2002845400833187e-07,-5.413784601129395e-09,6.433066238885778e-08,7.262031806247448e-11,1.3269457099294872e-10,5.931534792986043e-09,1.3255224960787837e-06,4.83395868535783e-08,0.0002999516604131465
3.66,5.373440818451396e-06,1.577845043719418e-08,1.0432900597651283e-06,0.0005581997320331752,2.2093053598579145e-10,1.2002848825222377e-07,-5.41029937614334e-09,6.431458654760103e-08,7.249505726866014e-11,1.3180812102380947e-10,5.895504317856747e-09,1.3255756141061594e-06,4.814744441876124e-08,0.0002999518525555813
3.67,5.373649120372357e-06,1.574545868547162e-08,1.0437329799055931e-06,0.000558200089836563,2.2013899650905847e-10,1.200285222577645e-07,-5.406612370141436e-09,6.429831325463782e-08,7.236950080310745e-11,1.3092707887883547e-10,5.859642631593903e-09,1.325628755684224e-06,4.7955594406613e-08,0.0002999520444055935
3.68,5.373858029989678e-06,1.571246213536259e-08,1.0441771589400302e-06,0.0005582004463808279,2.193481627996934e-10,1.2002855602495407e-07,-5.402723583123682e-09,6.428184250996814e-08,7.22436486658164e-11,1.3005144455802665e-10,5.823949734197506e-09,1.3256819208129775e-06,4.776403681713356e-08,0.00029995223596318294
3.69,5.3740675473033564e-06,1.5679460786867087e-08,1.0446225968684393e-06,0.0005582008016659697,2.1855803485769635e-10,1.2002858955379246e-07,-5.398633015090079e-09,6.426517431359199e-08,7.2117500856787e-11,1.291812180613831e-10,5.788425625667564e-09,1.32573510949242e-06,4.7572771650322934e-08,0.0002999524272283498
3.7,5.374277672313394e-06,1.5646454639985116e-08,1.0450692936908204e-06,0.0005582011556919886,2.177686126830672e-10,1.2002862284427967e-07,-5.3943406660406265e-09,6.424830866550937e-08,7.199105737601924e-11,1.2831639938890473e-10,5.7530703060040685e-09,1.3257883217225513e-06,4.7381798906181115e-08,0.0002999526182010939
3.71,5.37448840501979e-06,1.5613443694716678e-08,1.045517249407174e-06,0.0005582015084588844,2.1697989627580606e-10,1.2002865589641572e-07,-5.389846535975325e-09,6.423124556572029e-08,7.186431822351314e-11,1.2745698854059162e-10,5.717883775207024e-09,1.3258415575033717e-06,4.719111858470812e-08,0.0002999528088814154
3.72,5.374699745422545e-06,1.5580427951061767e-08,1.0459664640174996e-06,0.000558201859966657,2.161918856359128e-10,1.200286887102006e-07,-5.385150624894174e-09,6.421398501422473e-08,7.173728339926867e-11,1.266029855164437e-10,5.6828660332764295e-09,1.325894816834881e-06,4.700073068590392e-08,0.0002999529992693142
3.73,5.374911693521658e-06,1.554740740902039e-08,1.0464169375217975e-06,0.0005582022102153068,2.1540458076338757e-10,1.200287212856343e-07,-5.380252932797174e-09,6.419652701102272e-08,7.160995290328585e-11,1.2575439031646105e-10,5.648017080212286e-09,1.3259480997170792e-06,4.6810635209768544e-08,0.00029995318936479033
3.74,5.37512424931713e-06,1.551438206859254e-08,1.0468686699200676e-06,0.0005582025592048334,2.1461798165823026e-10,1.2002875362271684e-07,-5.375153459684325e-09,6.417887155611423e-08,7.148232673556467e-11,1.2491120294064358e-10,5.6133369160145924e-09,1.3260014061499664e-06,4.662083215630197e-08,0.0002999533791678438
3.75,5.3753374128089594e-06,1.5481351929778224e-08,1.0473216612123097e-06,0.0005582029069352371,2.1383208832044092e-10,1.200287857214482e-07,-5.3698522055556265e-09,6.416101864949928e-08,7.135440489610514e-11,1.2407342338899133e-10,5.578825540683349e-09,1.3260547361335426e-06,4.643132152550421e-08,0.0002999535686784746
3.7600000000000002,5.375551183997149e-06,1.5448316992577436e-08,1.047775911398524e-06,0.0005582032534065177,2.130469007500195e-10,1.2002881758182838e-07,-5.364349170411079e-09,6.414296829117786e-08,7.122618738490725e-11,1.232410516615043e-10,5.544482954218554e-09,1.3261080896678077e-06,4.624210331737526e-08,0.00029995375789668274
3.77,5.375765562881696e-06,1.541527725699018e-08,1.0482314204787106e-06,0.0005582035986186752,2.1226241894696607e-10,1.200288492038574e-07,-5.358644354250683e-09,6.412472048114998e-08,7.109767420197102e-11,1.2241408775818254e-10,5.510309156620212e-09,1.3261614667527617e-06,4.605317753191512e-08,0.0002999539468224682
3.7800000000000002,5.3759805494626015e-06,1.538223272301645e-08,1.0486881884528693e-06,0.0005582039425717098,2.114786429112806e-10,1.2002888058753526e-07,-5.3527377570744365e-09,6.410627521941562e-08,7.09688653472964e-11,1.2159253167902593e-10,5.476304147888318e-09,1.3262148673884046e-06,4.586454416912379e-08,0.00029995413545583097
3.79,5.376196143739866e-06,1.5349183390656257e-08,1.0491462153210002e-06,0.0005582042852656212,2.1069557264296308e-10,1.2002891173286192e-07,-5.346629378882342e-09,6.40876325059748e-08,7.083976082088347e-11,1.207763834240346e-10,5.442467928022874e-09,1.3262682915747364e-06,4.5676203229001273e-08,0.0002999543237967711
3.8000000000000003,5.376412345713489e-06,1.5316129259909593e-08,1.0496055010831033e-06,0.0005582046267004096,2.099132081420135e-10,1.2002894263983744e-07,-5.340319219674397e-09,6.406879234082752e-08,7.071036062273215e-11,1.1996564299320848e-10,5.408800497023882e-09,1.3263217393117571e-06,4.5488154711547565e-08,0.00029995451184528855
3.81,5.376629155383471e-06,1.528307033077646e-08,1.0500660457391786e-06,0.000558204966876075,2.091315494084319e-10,1.2002897330846177e-07,-5.333807279450603e-09,6.404975472397377e-08,7.05806647528425e-11,1.191603103865476e-10,5.3753018548913394e-09,1.326375210599467e-06,4.5300398616762676e-08,0.00029995469960138334
3.8200000000000003,5.376846572749811e-06,1.5250006603256855e-08,1.050527849289226e-06,0.0005582053057926175,2.083505964422182e-10,1.2002900373873492e-07,-5.327093558210961e-09,6.403051965541354e-08,7.045067321121448e-11,1.183603856040519e-10,5.3419720016252454e-09,1.3264287054378658e-06,4.511293494464658e-08,0.0002999548870650555
3.83,5.3770645978125095e-06,1.521693807735078e-08,1.0509909117332457e-06,0.0005582056434500368,2.075703492433725e-10,1.2002903393065692e-07,-5.320178055955469e-09,6.401108713514685e-08,7.03203859978481e-11,1.1756586864572147e-10,5.308810937225604e-09,1.3264822238269533e-06,4.492576369519931e-08,0.0002999550742363049
3.84,5.3772832305715665e-06,1.518386475305824e-08,1.0514552330712375e-06,0.0005582059798483331,2.0679080781189478e-10,1.2002906388422774e-07,-5.313060772684128e-09,6.39914571631737e-08,7.018980311274337e-11,1.1677675951155623e-10,5.275818661692413e-09,1.32653576576673e-06,4.473888486842085e-08,0.00029995526111513166
3.85,5.377502471026983e-06,1.5150786630379226e-08,1.0519208133032014e-06,0.0005582063149875063,2.0601197214778496e-10,1.2002909359944738e-07,-5.305741708396937e-09,6.397162973949407e-08,7.00589245559003e-11,1.1599305820155622e-10,5.24299517502567e-09,1.3265893312571955e-06,4.455229846431119e-08,0.0002999554477015358
3.86,5.377722319178757e-06,1.5117703709313746e-08,1.0523876524291376e-06,0.0005582066488675566,2.0523384225104314e-10,1.2002912307631586e-07,-5.2982208630938975e-09,6.395160486410798e-08,6.992775032731886e-11,1.1521476471572144e-10,5.210340477225378e-09,1.32664292029835e-06,4.436600448287035e-08,0.00029995563399551724
3.87,5.3779427750268895e-06,1.5084615989861792e-08,1.052855750449046e-06,0.0005582069814884838,2.0445641812166924e-10,1.2002915231483316e-07,-5.290498236775009e-09,6.393138253701542e-08,6.979628042699906e-11,1.1444187905405186e-10,5.177854568291535e-09,1.3266965328901934e-06,4.418000292409832e-08,0.000299955819997076
3.88,5.378163838571381e-06,1.5051523472023372e-08,1.0533251073629266e-06,0.0005582073128502879,2.0367969975966332e-10,1.200291813149993e-07,-5.282573829440271e-09,6.39109627582164e-08,6.966451485494091e-11,1.1367440121654754e-10,5.145537448224144e-09,1.3267501690327259e-06,4.3994293787995096e-08,0.0002999560057062121
3.89,5.378385509812232e-06,1.5018426155798482e-08,1.0537957231707792e-06,0.000558207642952969,2.0290368716502533e-10,1.2002921007681426e-07,-5.274447641089683e-09,6.38903455277109e-08,6.953245361114441e-11,1.129123312032084e-10,5.113389117023202e-09,1.3268038287259471e-06,4.380887707456068e-08,0.0002999561911229255
3.9,5.37860778874944e-06,1.498532404118712e-08,1.0542675978726041e-06,0.0005582079717965272,2.0212838033775534e-10,1.2002923860027805e-07,-5.266119671723247e-09,6.386953084549895e-08,6.940009669560955e-11,1.1215566901403452e-10,5.081409574688711e-09,1.3268575119698575e-06,4.362375278379508e-08,0.0002999563762472163
3.91,5.378830675383008e-06,1.495221712818929e-08,1.0547407314684013e-06,0.0005582082993809621,2.0135377927785325e-10,1.2002926688539066e-07,-5.257589921340961e-09,6.384851871158052e-08,6.926744410833634e-11,1.1140441464902581e-10,5.0495988212206685e-09,1.3269112187644565e-06,4.343892091569829e-08,0.0002999565610790844
3.92,5.379054169712933e-06,1.4919105416804995e-08,1.0552151239581704e-06,0.0005582086257062742,2.0057988398531918e-10,1.200292949321521e-07,-5.248858389942826e-09,6.382730912595563e-08,6.913449584932477e-11,1.1065856810818239e-10,5.017956856619078e-09,1.3269649491097447e-06,4.3254381470270314e-08,0.00029995674561852985
3.93,5.3792782717392175e-06,1.4885988907034226e-08,1.0556907753419118e-06,0.0005582089507724632,1.99806694460153e-10,1.200293227405624e-07,-5.2399250775288415e-09,6.380590208862426e-08,6.900125191857484e-11,1.0991812939150414e-10,4.986483680883936e-09,1.3270187030057219e-06,4.307013444751114e-08,0.0002999569298655526
