t,volumeCa_i,volumeCa_er,volume_iIP3,PIP2,ATP_e,O,I1,I2
9.1,75.8312325712774,1199.7222850993348,-5.675942599081885e-54,1.0,0.0,5.6096395134760484e-61,-3.558251147273605e-63,8.442418170389613e-41
9.11,75.83123001552359,1199.722268621371,-6.201232211225199e-54,1.0,0.0,6.1287929934548334e-61,-3.887555458452331e-63,8.44072994639228e-41
9.120000000000001,75.83122745984338,1199.722252143881,-6.750070631078492e-54,1.0,0.0,6.67122019745294e-61,-4.231622528546518e-63,8.439042063977436e-41
9.13,75.83122490423678,1199.722235666865,-7.322495601500996e-54,1.0,0.0,7.236958427436855e-61,-4.5904760185665335e-63,8.43735452307537e-41
9.14,75.83122234870378,1199.7222191903224,-7.91854486534245e-54,1.0,0.0,7.826044985373069e-61,-4.964139589536011e-63,8.435667323616368e-41
9.15,75.83121979324436,1199.7222027142536,-8.538256165471583e-54,1.0,0.0,8.438517173245047e-61,-5.352636902463108e-63,8.433980465530719e-41
9.16,75.83121723785855,1199.7221862386589,-9.18166724474288e-54,1.0,0.0,9.074412292996639e-61,-5.755991618369248e-63,8.43229394874871e-41
9.17,75.83121468254635,1199.7221697635377,-9.848815846015575e-54,1.0,0.0,9.733767646616973e-61,-6.174227398267008e-63,8.430607773200627e-41
9.18,75.83121212730772,1199.7221532888902,-1.05397397121489e-53,1.0,0.0,1.0416620536066876e-60,-6.607367903175601e-63,8.42892193881676e-41
9.19,75.8312095721427,1199.7221368147166,-1.1254476585997344e-53,1.0,0.0,1.1123008263312837e-60,-7.055436794109817e-63,8.427236445527395e-41
9.200000000000001,75.83120701705126,1199.7221203410165,-1.1993064210429633e-53,1.0,0.0,1.1852968130321344e-60,-7.518457732086656e-63,8.425551293262819e-41
9.21,75.8312044620334,1199.7221038677903,-1.2755540328290758e-53,1.0,0.0,1.2606537439070204e-60,-7.996454378120908e-63,8.423866481953323e-41
9.22,75.83120190708912,1199.7220873950375,-1.35419426824447e-53,1.0,0.0,1.3383753491508927e-60,-8.489450393233997e-63,8.42218201152919e-41
9.23,75.83119935221843,1199.7220709227586,-1.435230901576019e-53,1.0,0.0,1.418465358962664e-60,-8.997469438436289e-63,8.42049788192071e-41
9.24,75.83119679742133,1199.7220544509532,-1.5186677071077467e-53,1.0,0.0,1.500927503538983e-60,-9.520535174746997e-63,8.418814093058169e-41
9.25,75.83119424269779,1199.7220379796215,-1.604508459127001e-53,1.0,0.0,1.5857655130742346e-60,-1.005867126318091e-62,8.417130644871858e-41
9.26,75.83119168804784,1199.7220215087634,-1.6927569319192305e-53,1.0,0.0,1.6729831177684636e-60,-1.061190136475282e-62,8.415447537292059e-41
9.27,75.83118913347145,1199.722005038379,-1.7834168997708332e-53,1.0,0.0,1.762584047816055e-60,-1.1180249140481936e-62,8.413764770249064e-41
9.28,75.83118657896864,1199.721988568468,-1.876492136966308e-53,1.0,0.0,1.8545720334147892e-60,-1.176373825138747e-62,8.412082343673158e-41
9.290000000000001,75.8311840245394,1199.7219720990306,-1.9719864177920534e-53,1.0,0.0,1.9489508047613153e-60,-1.2362392358475371e-62,8.410400257494631e-41
9.3,75.83118147018372,1199.7219556300668,-2.0699035165344673e-53,1.0,0.0,2.04572409205398e-60,-1.2976235122775903e-62,8.408718511643768e-41
9.31,75.83117891590162,1199.7219391615765,-2.170247207479473e-53,1.0,0.0,2.1448956254866023e-60,-1.3605290205295012e-62,8.407037106050858e-41
9.32,75.83117636169307,1199.72192269356,-2.2730212649120443e-53,1.0,0.0,2.2464691352580948e-60,-1.424958126705191e-62,8.405356040646188e-41
9.33,75.83117380755809,1199.7219062260167,-2.3782294631185794e-53,1.0,0.0,2.3504483515651063e-60,-1.4909131969061388e-62,8.403675315360046e-41
9.34,75.83117125349666,1199.7218897589469,-2.4858755763850016e-53,1.0,0.0,2.4568370046037197e-60,-1.5583965972344868e-62,8.401994930122718e-41
9.35,75.8311686995088,1199.7218732923507,-2.5959633789972343e-53,1.0,0.0,2.5656388245717157e-60,-1.6274106937910507e-62,8.400314884864493e-41
9.36,75.83116614559448,1199.7218568262278,-2.708496645240726e-53,1.0,0.0,2.676857541665177e-60,-1.6979578526781938e-62,8.398635179515659e-41
9.370000000000001,75.83116359175372,1199.7218403605787,-2.8234791494023497e-53,1.0,0.0,2.790496886080753e-60,-1.7700404399978373e-62,8.396955814006501e-41
9.38,75.8311610379865,1199.7218238954026,-2.9409146657666042e-53,1.0,0.0,2.90656058801679e-60,-1.8436608218505759e-62,8.395276788267309e-41
9.39,75.83115848429284,1199.7218074307002,-3.060806968619888e-53,1.0,0.0,3.0250523776671067e-60,-1.9188213643381096e-62,8.39359810222837e-41
9.4,75.83115593067272,1199.7217909664712,-3.1831598322490735e-53,1.0,0.0,3.145975985231748e-60,-1.995524433563023e-62,8.391919755819971e-41
9.41,75.83115337712616,1199.7217745027156,-3.3079770309381854e-53,1.0,0.0,3.269335140905099e-60,-2.0737723956259104e-62,8.3902417489724e-41
9.42,75.83115082365313,1199.7217580394333,-3.4352623389740963e-53,1.0,0.0,3.3951335748860724e-60,-2.1535676166289143e-62,8.388564081615944e-41
9.43,75.83114827025365,1199.7217415766245,-3.5650195306432045e-53,1.0,0.0,3.523375017369619e-60,-2.234912462673956e-62,8.386886753680889e-41
9.44,75.8311457169277,1199.7217251142888,-3.697252380230009e-53,1.0,0.0,3.654063198554085e-60,-2.317809299862293e-62,8.385209765097526e-41
9.450000000000001,75.83114316367528,1199.7217086524267,-3.831964662022332e-53,1.0,0.0,3.787201848634988e-60,-2.4022604942958467e-62,8.383533115796141e-41
9.46,75.8311406104964,1199.7216921910378,-3.9691601503037234e-53,1.0,0.0,3.922794697810109e-60,-2.488268412075654e-62,8.38185680570702e-41
9.47,75.83113805739106,1199.7216757301223,-4.1088426193615305e-53,1.0,0.0,4.06084547627553e-60,-2.575835419303857e-62,8.380180834760452e-41
9.48,75.83113550435924,1199.72165926968,-4.251015843480727e-53,1.0,0.0,4.201357914229032e-60,-2.664963882081714e-62,8.378505202886725e-41
9.49,75.83113295140095,1199.721642809711,-4.395683596948187e-53,1.0,0.0,4.344335741866698e-60,-2.7556561665109243e-62,8.376829910016126e-41
9.5,75.83113039851618,1199.7216263502153,-4.542849654049832e-53,1.0,0.0,4.489782689385177e-60,-2.8479146386931886e-62,8.375154956078942e-41
9.51,75.83112784570494,1199.7216098911929,-4.692517789069687e-53,1.0,0.0,4.637702486982249e-60,-2.941741664730428e-62,8.373480341005461e-41
9.52,75.83112529296723,1199.7215934326437,-4.84469177629605e-53,1.0,0.0,4.788098864853432e-60,-3.0371396107239e-62,8.371806064725969e-41
9.53,75.83112274030303,1199.7215769745676,-4.999375390013419e-53,1.0,0.0,4.94097555319594e-60,-3.1341108427755262e-62,8.370132127170757e-41
9.540000000000001,75.83112018771234,1199.721560516965,-5.1565724045077175e-53,1.0,0.0,5.09633628220812e-60,-3.2326577269867855e-62,8.368458528270109e-41
9.55,75.83111763519518,1199.7215440598352,-5.316286594065344e-53,1.0,0.0,5.254184782084922e-60,-3.332782629459378e-62,8.366785267954314e-41
9.56,75.83111508275154,1199.7215276031789,-5.4785217329707975e-53,1.0,0.0,5.414524783023563e-60,-3.4344879162943402e-62,8.365112346153659e-41
9.57,75.83111253038139,1199.7215111469957,-5.6432815955119e-53,1.0,0.0,5.577360015220689e-60,-3.537775953594257e-62,8.363439762798433e-41
9.58,75.83110997808475,1199.7214946912854,-5.810569955973626e-53,1.0,0.0,5.742694208874083e-60,-3.642649107460607e-62,8.361767517818922e-41
9.59,75.83110742586163,1199.7214782360486,-5.980390588640949e-53,1.0,0.0,5.910531094179827e-60,-3.7491097439946484e-62,8.360095611145414e-41
9.6,75.83110487371201,1199.7214617812847,-6.152747267801216e-53,1.0,0.0,6.080874401335702e-60,-3.857160229297418e-62,8.358424042708196e-41
9.61,75.8311023216359,1199.721445326994,-6.327643767739402e-53,1.0,0.0,6.253727860536658e-60,-3.966802929471942e-62,8.356752812437557e-41
9.620000000000001,75.83109976963328,1199.7214288731764,-6.505083862741429e-53,1.0,0.0,6.429095201981043e-60,-4.078040210618373e-62,8.355081920263783e-41
9.63,75.83109721770415,1199.721412419832,-6.685071327093696e-53,1.0,0.0,6.606980155864939e-60,-4.190874438839738e-62,8.35341136611716e-41
9.64,75.83109466584854,1199.7213959669602,-6.867609935081652e-53,1.0,0.0,6.787386452384995e-60,-4.3053079802364105e-62,8.351741149927981e-41
9.65,75.83109211406641,1199.721379514562,-7.052703460991219e-53,1.0,0.0,6.970317821739558e-60,-4.421343200910975e-62,8.350071271626528e-41
9.66,75.83108956235777,1199.7213630626366,-7.240355679107847e-53,1.0,0.0,7.155777994124145e-60,-4.538982466964688e-62,8.34840173114309e-41
9.67,75.83108701072263,1199.7213466111841,-7.430570363718882e-53,1.0,0.0,7.343770699735404e-60,-4.658228144499694e-62,8.346732528407957e-41
9.68,75.83108445916098,1199.7213301602048,-7.62335128910835e-53,1.0,0.0,7.53429966877055e-60,-4.779082599616586e-62,8.345063663351413e-41
9.69,75.83108190767281,1199.7213137096985,-7.818702229562648e-53,1.0,0.0,7.727368631426799e-60,-4.901548198417507e-62,8.343395135903748e-41
9.700000000000001,75.83107935625812,1199.721297259665,-8.016626959368175e-53,1.0,0.0,7.922981317900232e-60,-5.025627307003936e-62,8.341726945995248e-41
9.71,75.83107680491692,1199.7212808101046,-8.217129252810379e-53,1.0,0.0,8.121141458388065e-60,-5.1513222914782356e-62,8.340059093556201e-41
9.72,75.83107425364919,1199.7212643610171,-8.420212884175658e-53,1.0,0.0,8.321852783087512e-60,-5.27863551794078e-62,8.338391578516895e-41
9.73,75.83107170245495,1199.7212479124025,-8.62588162774851e-53,1.0,0.0,8.525119022194657e-60,-5.407569352494596e-62,8.336724400807617e-41
9.74,75.83106915133418,1199.721231464261,-8.83413925781676e-53,1.0,0.0,8.730943905906148e-60,-5.5381261612402776e-62,8.335057560358655e-41
9.75,75.83106660028689,1199.7212150165924,-9.044989548664906e-53,1.0,0.0,8.939331164420332e-60,-5.670308310279746e-62,8.333391057100295e-41
9.76,75.83106404931306,1199.7211985693964,-9.25843627457887e-53,1.0,0.0,9.15028452793216e-60,-5.804118165714481e-62,8.331724890962827e-41
9.77,75.83106149841271,1199.7211821226736,-9.474483209845527e-53,1.0,0.0,9.363807726638846e-60,-5.939558093646624e-62,8.330059061876536e-41
9.78,75.83105894758582,1199.7211656764234,-9.693134128749374e-53,1.0,0.0,9.579904490738171e-60,-6.076630460177213e-62,8.328393569771712e-41
9.790000000000001,75.8310563968324,1199.7211492306462,-9.914392805577285e-53,1.0,0.0,9.798578550426784e-60,-6.2153376314083885e-62,8.326728414578641e-41
9.8,75.83105384615243,1199.721132785342,-1.0138263014615183e-52,1.0,0.0,1.0019833635900769e-59,-6.355681973441852e-62,8.32506359622761e-41
9.81,75.83105129554593,1199.7211163405102,-1.0364748530147567e-52,1.0,0.0,1.024367347735734e-59,-6.497665852378639e-62,8.323399114648908e-41
9.82,75.8310487450129,1199.7210998961516,-1.0593853126461786e-52,1.0,0.0,1.0470101804993144e-59,-6.641291634320451e-62,8.321734969772821e-41
9.83,75.83104619455331,1199.7210834522657,-1.0825580577842811e-52,1.0,0.0,1.0699122349004832e-59,-6.786561685369209e-62,8.320071161529638e-41
9.84,75.8310436441672,1199.7210670088525,-1.1059934658577043e-52,1.0,0.0,1.0930738839590184e-59,-6.933478371626612e-62,8.318407689849646e-41
9.85,75.83104109385451,1199.721050565912,-1.1296919142949929e-52,1.0,0.0,1.1164955006944718e-59,-7.082044059193918e-62,8.316744554663132e-41
9.86,75.83103854361529,1199.7210341234443,-1.1536537805248342e-52,1.0,0.0,1.1401774581266779e-59,-7.232261114172828e-62,8.315081755900383e-41
9.870000000000001,75.83103599344952,1199.7210176814494,-1.1778794419756782e-52,1.0,0.0,1.1641201292751318e-59,-7.384131902665484e-62,8.313419293491688e-41
9.88,75.83103344335719,1199.721001239927,-1.2023692760761646e-52,1.0,0.0,1.1883238871596683e-59,-7.537658790772923e-62,8.311757167367334e-41
9.89,75.83103089333831,1199.7209847988777,-1.2271236602549332e-52,1.0,0.0,1.2127891047998957e-59,-7.692844144597066e-62,8.310095377457608e-41
9.9,75.83102834339286,1199.7209683583008,-1.252142971940529e-52,1.0,0.0,1.2375161552155353e-59,-7.849690330239833e-62,8.308433923692798e-41
9.91,75.83102579352087,1199.7209519181968,-1.2774275885614966e-52,1.0,0.0,1.262505411426252e-59,-8.00819971380182e-62,8.306772806003192e-41
9.92,75.8310232437223,1199.7209354785653,-1.3029778875464761e-52,1.0,0.0,1.2877572464517676e-59,-8.16837466138539e-62,8.305112024319076e-41
9.93,75.83102069399717,1199.7209190394065,-1.3287942463240122e-52,1.0,0.0,1.3132720333116334e-59,-8.330217539092465e-62,8.30345157857074e-41
9.94,75.83101814434548,1199.7209026007201,-1.3548770423227448e-52,1.0,0.0,1.3390501450256842e-59,-8.493730713023859e-62,8.301791468688468e-41
9.950000000000001,75.83101559476722,1199.7208861625065,-1.3812266529712187e-52,1.0,0.0,1.3650919546134152e-59,-8.658916549281936e-62,8.300131694602549e-41
9.96,75.8310130452624,1199.7208697247656,-1.4078434556980262e-52,1.0,0.0,1.391397835094774e-59,-8.825777413967955e-62,8.298472256243273e-41
9.97,75.831010495831,1199.7208532874972,-1.4347278279317596e-52,1.0,0.0,1.417968159489256e-59,-8.994315673184057e-62,8.296813153540925e-41
9.98,75.83100794647301,1199.7208368507013,-1.4618801471010114e-52,1.0,0.0,1.4448033008165826e-59,-9.164533693030837e-62,8.295154386425793e-41
9.99,75.83100539718846,1199.720820414378,-1.4893007906343264e-52,1.0,0.0,1.4719036320964751e-59,-9.336433839610658e-62,8.293495954828164e-41
