t,V,Na_i,Ca_i,K_i,Cl_i,m,h,j,m_L,h_L,Ca_r,d,f,f2,f_Ca,f_Ca2,b,g,a,i,i2,xr,xs1,xs2,a_1,Ca_MK_trap,Ca_NSR,Ca_JSR,ri,ro
2.0,31.46441364448641,9.927170597015882,0.00022597793562253836,141.967066599335,18.904683710565102,0.9998267336679836,4.737673454154464e-05,0.001342096180866881,0.9998267336679836,0.8885335588332745,0.002171149143212584,0.8600733905573533,0.8567286981619876,0.8000421157069467,0.6974741462196706,0.8600630627902249,0.999723861257587,8.364876330557404e-07,0.890964739067251,0.8297709174564778,0.9333143590013983,0.08127878998708707,0.008198948990702363,0.0046991606087387035,0.006731841281643138,8.788711509892934e-06,1.2132500169690574,1.007752090892601,0.6130983829777603,0.0016021920375734796
2.0100000000000002,31.342761196668366,9.927170670623953,0.00022602157280768545,141.96706653104823,18.90468371672849,0.9998245275675564,4.3943495441539576e-05,0.0013025003586864831,0.9998245275675564,0.8885039405237678,0.0021878557644994167,0.8620651503706169,0.8556902970610168,0.7998818614948697,0.6955268062875489,0.8599947194636766,0.999737142923444,8.514125664862463e-07,0.8905465893140558,0.8285994091863255,0.933022148048121,0.08136214984642724,0.008248686615571588,0.004724134823316262,0.006807177788193593,8.788911286604008e-06,1.2132493166568157,1.0063391790444338,0.6110945133267676,0.0016042315718191968
2.02,31.22146127015205,9.927170744232178,0.0002260655860717341,141.96706646276385,18.904683722891367,0.9998222992446179,4.0759982865642356e-05,0.001264073560993717,0.9998222992446179,0.8884743231807395,0.002204538137857131,0.8640190943436613,0.8546488105607225,0.7997209523391792,0.6935847959835412,0.8599263800246956,0.9997496458964504,8.665729165124117e-07,0.8901073240336338,0.8274314831357382,0.932730790458455,0.0814454030627945,0.008298293544807777,0.00474904431501552,0.006882839101294402,8.789114971525325e-06,1.2132486069265505,1.0049263953977912,0.6090970870533556,0.00160619793363447
2.0300000000000002,31.10051519658109,9.927170817840564,0.00022610997475510126,141.96706639448183,18.904683729053733,0.999820048603814,3.7807896258410545e-05,0.0012267812461476397,0.999820048603814,0.8884447068037954,0.0022211958732660532,0.8659357856411103,0.8536042488118062,0.7995593915963364,0.6916481838051983,0.8598580445130166,0.9997614165754157,8.819718558179009e-07,0.8896474795375215,0.8262671356839507,0.932440282202901,0.08152854864785303,0.008347770130204789,0.0047738892569776,0.0069588201813569565,8.789322587202988e-06,1.2132478877850572,1.0035138069837504,0.607106111208162,0.0016080923226370978
2.04,30.97992418391761,9.927170891449116,0.00022615473818907563,141.96706632620223,18.904683735215592,0.9998177755495642,3.507009587036964e-05,0.0011905898772836224,0.9998177755495642,0.8884150913925369,0.002237828589475004,0.8678157773953867,0.852556622247887,0.7993971827218068,0.6897170367483711,0.8597897129675454,0.9997724987508775,8.976127867292562e-07,0.8891675728366655,0.825106363085683,0.9321506192088648,0.08161158560672224,0.008397116726591509,0.004798669823892458,0.00703511601568839,8.789534155947596e-06,1.2132471592395948,1.002101479619925,0.605121590757369,0.001609915916332201
2.05,30.859689292861532,9.927170965057838,0.00022619987569554156,141.967066257925,18.90468374137694,0.9998154799837744,3.2531152723617936e-05,0.0011554669549124555,0.9998154799837744,0.8883854769465604,0.0022544359146514543,0.8696596127049919,0.8515059415922591,0.7992343292690166,0.6877914203476443,0.8597213854263174,0.9997829325479739,9.134960532328531e-07,0.8886680994081111,0.8239491614713451,0.9318617973593342,0.08169451293816762,0.008446333692195822,0.004823386192180645,0.0071117216171181765,8.7897496998355e-06,1.2132464212978906,1.0006894778721696,0.6031435269582265,0.0016116698702502634
2.06,30.739811467484493,9.92717103866674,0.00022624538658757188,141.9670661896502,18.904683747537778,0.9998131618073699,3.0176746598845698e-05,0.001121380937585827,0.9998131618073699,0.8883558634654579,0.0022710174853656584,0.8714678249363866,0.8504522178457676,0.7990708348881871,0.6858713986631328,0.8596530619265743,0.9997927555921375,9.29620811753782e-07,0.888149536474222,0.8227955268503025,0.9315738124976933,0.08177732963440043,0.008495421388098159,0.004848038539719872,0.007188632025650626,8.789969240707623e-06,1.2132456739681203,0.9992778651319201,0.6011719190111972,0.0016133553186426079
2.07,30.6202915527102,9.927171112275825,0.00022629127016980967,141.96706612137783,18.904683753698105,0.9998108209209009,2.799334351571028e-05,0.0010883011897191738,0.9998108209209009,0.8883262509488167,0.00228757294597899,0.8732409379522135,0.8493954622792648,0.798906703325199,0.6839570342802925,0.859584742504813,0.9998020036354878,9.459856503145159e-07,0.8876123449444467,0.8216454551133991,0.9312866604310477,0.08186003468097233,0.00854438017790592,0.004872627045682015,0.0072658423093832185,8.790192800168872e-06,1.2132449172588953,0.9978667036654792,0.5992067649171273,0.0016149733750416286
2.08,30.501130294006543,9.927171185885097,0.00022633752573856508,141.96706605310789,18.904683759857924,0.9998084572239402,2.596825092735213e-05,0.00105619796617182,0.9998084572239402,0.8882966393962191,0.0023041019485778376,0.8749794662397239,0.8483356864322668,0.7987419384204942,0.682048388327304,0.859516427196794,0.9998107104553948,9.625876434419685e-07,0.8870569695499593,0.8204989420344719,0.9310003369315305,0.08194262705679912,0.008593210427726702,0.004897151890519522,0.007343347564432367,8.79042039958834e-06,1.2132441511792555,0.9964560546254173,0.5972480612630474,0.0016165251326363303
2.09,30.382328319390588,9.927171259494562,0.00022638415258162834,141.96706598484036,18.904683766017232,0.9998060706164597,2.4090029994954465e-05,0.0010250424355924903,0.9998060706164597,0.8882670288072426,0.0023206041533723634,0.8766839149271325,0.8472729021181303,0.7985765441078323,0.6801455205081784,0.8594481160375151,0.9998189071362369,9.794290235289713e-07,0.886483837293985,0.819355983270574,0.9307148377352608,0.08202510573437027,0.00864191250644466,0.00492161325610339,0.0074211429138876525,8.790652060100302e-06,1.2132433757386738,0.9950459780284506,0.59529580220813,0.0016180116643361704
2.1,30.26388615741837,9.927171333104223,0.00022643114997865994,141.96706591657528,18.90468377217603,0.9998036609982419,2.2348169392060627e-05,0.0009948066263329265,0.9998036609982419,0.8882374191814602,0.0023370792280991925,0.8783547800196599,0.8462071214161946,0.798410524413224,0.6782484891027415,0.8593798090612594,0.9998266226753455,9.96514301546735e-07,0.8858933594018489,0.818216574364638,0.9304301585458581,0.08210746967961768,0.00869048678538406,0.004946011325554727,0.007499223508752649,8.79088780260361e-06,1.2132425909470403,0.9936365328042102,0.5933499802690017,0.0016194340233860508
2.11,30.145804257517565,9.927171406714086,0.00022647851720161846,141.96706584831264,18.904683778334313,0.9998012282681644,2.0732711031220234e-05,0.0009654633673203767,0.9998012282681644,0.8882078105184397,0.002353526847359247,0.8799925486498774,0.8451383566630752,0.7982438834538769,0.6763573509644617,0.8593115063016489,0.9998338846751634,1.0138467659678792e-06,0.8852859334988699,0.8170807107482982,0.9301462950382547,0.08218971785176217,0.008738933637932905,0.004970346283056341,0.00757758452901502,8.79112764776097e-06,1.2132417968146487,0.9922277768486267,0.5914105872222011,0.001620793244017191
2.12,30.02808298785004,9.927171480324153,0.00022652625351482784,141.96706578005245,18.904683784492086,0.999798772324712,1.9234336838969022e-05,0.0009369862772992899,0.999798772324712,0.8881782028177441,0.002369946692577774,0.8815976991907992,0.8440666204520956,0.7980766254370287,0.6744721615389622,0.8592432077916511,0.9998407192085522,1.0314309316200782e-06,0.8846619436023448,0.8159483877431899,0.9298632428596612,0.08227184920337288,0.008787253439549286,0.004994618313855707,0.007656221183475906,8.791371615999237e-06,1.2132409933521902,0.990819767033031,0.5894776138830127,0.001622090341753583
2.13,29.91072262637007,9.92717155393443,0.00022657435817487995,141.96706571179473,18.90468379064935,0.9997962930680897,1.784455626324721e-05,0.0009093497783752461,0.9997962930680897,0.8881485960789315,0.002386338452260819,0.883170701289227,0.8429919256346491,0.797908754658239,0.6725929748903273,0.8591749135635613,0.999847150441561,1.049269590075598e-06,0.8840217591477415,0.8148196005622628,0.9295809976292619,0.08235386268052743,0.008835446567893658,0.0050188276043309004,0.007735128709035497,8.791619727510286e-06,1.2132401805707547,0.9894125591909153,0.5875510495158448,0.0016233263134756532
2.14,29.793723368067827,9.927171627544919,0.0002266228304308555,141.96706564353946,18.9046837968061,0.999793790400151,1.655560282095001e-05,0.0008825290645031635,0.999793790400151,0.8881189903015548,0.002402701821689235,0.8847120160383581,0.8419142853162637,0.7977402755002991,0.6707198437108892,0.8591066236490301,0.9998532008434791,1.0673641920258219e-06,0.8833657359108945,0.8136943443116886,0.9292995549403934,0.08243575722278038,0.008883513402674846,0.005042974341913381,0.007814302371050182,8.791872002250864e-06,1.213239358481822,0.9880062081460397,0.5856308820837981,0.0016245021378785403
2.15,29.677085344055325,9.927171701155622,0.0002266716695247781,141.96706557528668,18.904683802962342,0.9997912642227295,1.536011776009503e-05,0.0008565000370098163,0.9997912642227295,0.8880893854851623,0.0024190365022011325,0.8862220962522875,0.8408337128487918,0.797571192432594,0.6688528193189326,0.8590383380791202,0.9998588918265854,1.0857176675552151e-06,0.8826942183174433,0.8125726139932038,0.9290189103645355,0.08251753176299136,0.008931454325286503,0.005067058714906011,0.007893737464473595,8.792128459941704e-06,1.2132385270972446,0.9866007677707896,0.5837170991122423,0.0016256187762190967
2.16,29.56080861983469,9.927171774766544,0.00022672087469165867,141.96706550703635,18.904683809118072,0.9997887144387774,1.425120795225783e-05,0.0008312392980666118,0.9997887144387774,0.8880597816292968,0.0024353422011977968,0.8877013865613914,0.8397502218294121,0.7974015100096687,0.6669919516776417,0.8589700568843102,0.999864243630537,1.1043329608427051e-06,0.8820075393136452,0.811454404505687,0.9287390594521144,0.0825991852273999,0.008979269718811874,0.0050910809124852345,0.00797342931361957,8.792389120067929e-06,1.2132376864292447,0.985196290991355,0.5818096874730315,0.001626677172555343
2.17,29.444893187654014,9.927171848377686,0.00022677044515941803,141.9670654387885,18.90468381527329,0.9997861409487487,1.3222602043366538e-05,0.0008067241625703085,0.9997861409487487,0.8880301787334961,0.0024516186323352996,0.8891503234444226,0.838663826101559,0.7972312328693938,0.6651372894187556,0.8589017800944798,0.999869275029491,1.1232123498646333e-06,0.8813060195831198,0.8103397106464231,0.9284599977321335,0.08268071653581427,0.009026959968136052,0.005115041124756996,0.008053373271532665,8.7926540018799e-06,1.2132368364904136,0.9837928297784376,0.5799086329776898,0.0016276782537681643
2.18,29.3293389688484,9.927171921989054,0.0002268203801490104,141.9670653705431,18.904683821427998,0.9997835436499616,1.2268633358212619e-05,0.0007829326407086058,0.9997835436499616,0.888000576797293,0.0024678655153845125,0.8905693353561969,0.8375745397525901,0.7970603657316476,0.6632888798570661,0.8588335077389243,0.9998740033725017,1.142357261583551e-06,0.8805899679032694,0.8092285271128088,0.9281817207135412,0.08276212460164788,0.009074525459879326,0.005138939542723225,0.008133564720020518,8.792923124393391e-06,1.2132359772937067,0.9823904351629733,0.5780139203983007,0.00162862292988381
2.19,29.214145837663676,9.927171995600647,0.00022687067887497832,141.96706530230023,18.904683827582197,0.9997809224423778,1.1383850081351668e-05,0.0007598433574569642,0.9997809224423778,0.8879709758202153,0.002484082575377684,0.8919588430609289,0.8364823771044371,0.7968889133981176,0.6614467689852175,0.8587652398464245,0.999878445340928,1.161769153129663e-06,0.8798596839536055,0.8081208485050118,0.9279042238903338,0.08284340833162686,0.009121966581945602,0.0051627763580557925,0.008213999071109979,8.793196506388322e-06,1.2132351088524227,0.9809891573056735,0.5761255344085673,0.001629512095043547
2.2,29.09931361650642,9.92717206921247,0.0002269213405454336,141.9670652340598,18.904683833735884,0.9997782772258479,1.0563121191369906e-05,0.0007374355559621355,0.9997782772258479,0.8879413758017852,0.002500269542703946,0.8933192596920357,0.8353873527135891,0.7967168807506141,0.6596110014947063,0.8586969764452415,0.9998826167521573,1.1814489751234852e-06,0.8791154578628355,0.8070166693273612,0.9276275027416891,0.08292456662593492,0.009169283723582822,0.005186551763126533,0.0082946717666095,8.793474166409404e-06,1.2132342311802018,0.9795890454949835,0.5742434593009687,0.0016303466276125465
2.21,28.98484208034979,9.927172142824524,0.00022697236436222207,141.96706516582188,18.90468383988906,0.9997756079000926,9.801583541511427e-06,0.0007156890740468364,0.9997756079000926,0.8879117767415198,0.002516426152900746,0.8946509908995846,0.8342894813680867,0.796544272749862,0.6577816207884873,0.8586287175631353,0.9998865326689211,1.2013970899007822e-06,0.8783575708009363,0.8059159839901462,0.9273515527336943,0.08300559837821794,0.009216477275279295,0.005210265950955192,0.008375578278278293,8.793756122766179e-06,1.2132333442910195,0.9781901481679769,0.5723676790961064,0.0016311273905645664
2.22,28.870730938661893,9.927172216436812,0.0002270237495206255,141.96706509758644,18.904683846041728,0.9997729143616568,9.094965020217434e-06,0.0006945843897858794,0.9997729143616568,0.8878821786389309,0.0025325521471845874,0.8959544347652829,0.8331887780918619,0.7963710944329073,0.6559586690122545,0.8585604632273239,0.9998902068090422,1.2216158347916289e-06,0.8775862930399377,0.8048187868102123,0.9270763693168167,0.0830865024760044,0.00926354762906716,0.005233919115361012,0.008456714106494463,8.794042393534535e-06,1.2132324481991927,0.9767925128744416,0.57049817681322,0.0016318552311062344
2.23,28.75697984171681,9.927172290049334,0.00022707549520956555,141.9670650293535,18.904683852193884,0.999770196504151,8.439499740835504e-06,0.000674102592159473,0.999770196504151,0.8878525814935253,0.002548647272179792,0.8972299819696117,0.8320852581411098,0.7961973509120257,0.6541421870654617,0.8584922134645062,0.9998936517140969,1.2421092199969127e-06,0.876801884760584,0.8037250720128606,0.9268019479279903,0.08316727780067487,0.009310495178384233,0.005257511450893426,0.00853807478055139,8.794332996556611e-06,1.213231542919372,0.9753961863025888,0.5686349346507591,0.0016325309811260976
2.24,28.64358840900568,9.927172363662095,0.00022712760061226328,141.96706496112304,18.904683858345532,0.9997674542214701,7.831473447966236e-06,0.0006542252837966906,0.9997674542214701,0.887822985304804,0.0025647112789203867,0.8984780161874989,0.8309789369934334,0.7960230473749899,0.6523322145939761,0.8584239683009459,0.9998968796059576,1.262880029273802e-06,0.8760045993478481,0.8026348337349271,0.9265282839968867,0.083247923227023,0.009357320317535603,0.005281043152562602,0.008619655860430014,8.794627949439254e-06,1.213230628466518,0.9740012143606195,0.5667779349918246,0.0016331554583912423
2.25,28.53055621956174,9.927172437275095,0.00022718006490611364,141.96706489289508,18.904683864496672,0.9997646874058806,7.267406186376241e-06,0.000634934600750672,0.9997646874058806,0.8877933900722629,0.0025807439231046603,0.8996989140901398,0.8298698303494405,0.7958481890829933,0.6505287900143829,0.8583557277624527,0.9998999020578841,1.2839313964651685e-06,0.8751946823973058,0.8015480660258284,0.9262553729449756,0.08332843762352052,0.009404023441844994,0.005304514415914936,0.008701452936027657,8.79492726955498e-06,1.2132297048559024,0.9726076421620301,0.5649271599880791,0.0016337294664555988
