t,MPF_n,MPF_c,FZY,Wee1_n,StgP_n,preMPF_n,preMPF_c,N,StgP_c,Wee1_c,IE,Stg_m,Xp,Xm,Stg_n,Stg_c,Wee1P_n
3.2800000000000002,0.46323618601198097,0.9887880001879311,0.0061978211744126085,0.031102647831284035,0.18606664593378125,0.02405231883315028,0.011178116711518579,1.0,0.993463929128437,0.01966537955031727,0.08770311536603258,0.9937527285869474,2.6896000000007497e-06,0.0016400000000000015,0.06385011082916861,0.02232007980151232,0.0721614317674692
3.29,0.46460018531475694,0.9887895734028872,0.006301837509758464,0.031064489812461234,0.18702990484301216,0.02414070612660247,0.01117644188616599,1.0,0.9935102898367459,0.019665327592226046,0.08869930357074247,0.9937336813151598,2.7060250000007497e-06,0.0016450000000000013,0.06361189990288589,0.02232004327337799,0.07250926739982891
3.3000000000000003,0.4659638471361369,0.9887911206030918,0.006407858598585089,0.03102597180038473,0.18799363394124896,0.02422855029262484,0.011174793085736026,1.0,0.9935566386340459,0.019665276536193616,0.0897048176926771,0.993714634028266,2.72250000000075e-06,0.0016500000000000015,0.06337300211376724,0.022320007906531915,0.07285743205055861
3.31,0.46732715637480404,0.9887926423443831,0.0065159280744028535,0.030987100923174717,0.18895779514895766,0.02431584609568272,0.011173169754389518,1.0,0.993602975552391,0.019665226362927196,0.09071969826351345,0.9936955867261684,2.7390250000007496e-06,0.0016550000000000013,0.06313345560857155,0.022319973670526638,0.07320591859463628
3.3200000000000003,0.46869009717295557,0.9887941391772112,0.006626091101943969,0.030947884291224668,0.18992235062293242,0.024402588368941092,0.011171571341675405,1.0,0.9936493006254237,0.01966517705332152,0.09174398512016765,0.9936765394087698,2.75560000000075e-06,0.0016600000000000013,0.06289329829770751,0.0223199405333266,0.07355471992476635
3.33,0.4700526533276689,0.9887956116352045,0.006738393511663381,0.030908329025780473,0.1908872623029245,0.024488771999326323,0.01116999731396426,1.0,0.9936956138836469,0.019665128588854695,0.09277771767671655,0.9936574920759724,2.7722250000007496e-06,0.0016650000000000013,0.06265256830860426,0.022319908466034964,0.07390382892280051
3.34,0.4714148081515877,0.9887970602390419,0.00685288209285116,0.030868442249261756,0.19185249206518243,0.024574391932585215,0.011168447150576173,1.0,0.9937419153560259,0.019665080951454146,0.09382093483230813,0.993638444727679,2.7889000000007493e-06,0.0016700000000000011,0.062411303832171514,0.02231987744129281,0.0742532384694164
3.35,0.47277654445726797,0.9887984854968848,0.0069696046265327605,0.030828231084181205,0.19281800173967029,0.024659443173843464,0.01116692034334867,1.0,0.993788205070164,0.019665034123481657,0.09487367496086349,0.9936193973637921,2.8056250000007495e-06,0.0016750000000000011,0.062169543105581204,0.022319847433102467,0.0746029414451983
3.36,0.47413784430051487,0.9887998879102531,0.00708861041113823,0.030787702638195504,0.19378375337886777,0.02474392079273451,0.011165416390760817,1.0,0.9938344830539075,0.019664988087529818,0.09593597576218868,0.9936003499842143,2.822400000000749e-06,0.0016800000000000012,0.0619273241434674,0.02231981841522315,0.07495293074558618
3.37,0.4754986890892395,0.9888012679715331,0.007209950039554041,0.030746864010445556,0.19474970914376638,0.02482781992122427,0.011163934800425315,1.0,0.9938807493346655,0.019664942826508353,0.09700787432512181,0.9935813025888481,2.8392250000007495e-06,0.0016850000000000012,0.06168468485193041,0.02231979036185137,0.07530319927453548
3.38,0.47685905981411286,0.9888026261586971,0.007333674926722677,0.030705722304990718,0.19571583106230753,0.024911135749002042,0.011162475094368973,1.0,0.9939270039379672,0.01966489832382704,0.09808940726133307,0.9935622551775961,2.8561000000007493e-06,0.0016900000000000012,0.06144166327009811,0.022319763249062787,0.07565373993108286
3.39,0.4782189369139961,0.9888039629383838,0.007459837585254648,0.030664284622970876,0.19668208117031694,0.02499386352616959,0.01116103680595192,1.0,0.9939732468883038,0.019664854563289008,0.09918061062726209,0.9935432077503609,2.8730250000007495e-06,0.0016950000000000012,0.06119829742919204,0.022319737053970983,0.07600454561718417
3.4,0.4795783002360618,0.9888052787666511,0.0075884917041091834,0.030622558060707863,0.1976484215507169,0.025075998563472077,0.011159619479115307,1.0,0.9940194782093014,0.019664811529064623,0.10028151990346569,0.993524160307045,2.8900000000007495e-06,0.001700000000000001,0.06095462531331486,0.022319711754554477,0.07635560923961299
3.41,0.4809371286823435,0.9888065740956439,0.0077196928459695715,0.030580549692877494,0.1986148146810829,0.02515753623434514,0.011158222661713246,1.0,0.9940656979252541,0.019664769205460373,0.10139216981157392,0.9935051128475512,2.90702500000075e-06,0.0017050000000000012,0.06071068451189413,0.022319687328123297,0.07670692372678861
3.42,0.4822954006562656,0.98880784936517,0.007853497566218367,0.030538266593769063,0.19958122299456024,0.025238471972328744,0.011156845913936845,1.0,0.9941119060591873,0.01966472757721087,0.10251259454553764,0.9934860653717819,2.9241000000007493e-06,0.001710000000000001,0.06046651265876525,0.02231966375325623,0.07705848200751653
3.43,0.48365309401262063,0.9888091050036439,0.007989963511635422,0.030495715834903712,0.2005476089290532,0.02531880127135691,0.011155488807370507,1.0,0.9941581026330742,0.019664686629446145,0.10364282774572307,0.9934670178796398,2.94122500000075e-06,0.0017150000000000012,0.060222147382982504,0.02231964100958378,0.07741027701337008
3.44,0.4850101859969186,0.9888103414292313,0.008129149540063729,0.030452904482146853,0.20151393498686362,0.025398519686108983,0.011154150923847715,1.0,0.9942042876680993,0.019664646347651974,0.10478290246750196,0.9934479703710274,2.9584000000007495e-06,0.001720000000000001,0.059977626249180384,0.022319619077525044,0.07776230168157802
3.45,0.4863666530501128,0.988811559052845,0.008271116075503081,0.03040983958870452,0.20248016391049956,0.025477622830602988,0.01115283185245456,1.0,0.9942504611851716,0.019664606717565897,0.10593285108967357,0.9934289228458475,2.9756250000007496e-06,0.001725000000000001,0.05973298658176512,0.022319597937774167,0.0781145489620282
3.46,0.4877224705970617,0.9888127582813914,0.00841592549277796,0.030366528187536414,0.203446258873126,0.025556106376671873,0.011151531186283698,1.0,0.9942966232054812,0.01966456772506456,0.1070927052152586,0.9934098753040025,2.9929000000007494e-06,0.001730000000000001,0.05948826527446399,0.022319577570743952,0.07846701182485447
3.47,0.48907761367148006,0.9888139395081802,0.00856364098110533,0.03032297731377019,0.20441218291591223,0.025633966058465223,0.011150248532024197,1.0,0.9943427737488559,0.01966452935649653,0.10826249596458482,0.9933908277453952,3.0102250000007497e-06,0.001735000000000001,0.05924349935297781,0.02231955795820953,0.07881968323802241
3.48,0.490432056655165,0.9888151031169267,0.008714327018294188,0.030279193995348647,0.2053778991828099,0.025711197670570816,0.01114898350595998,1.0,0.9943889128344464,0.01966449159854342,0.10944225385299083,0.9933717801699282,3.0276000000007492e-06,0.001740000000000001,0.05899872574020268,0.022319539082622485,0.07917255617668216
3.49,0.4917857732657849,0.9888162494819384,0.00886804939295175,0.030235185252591716,0.2063433709315478,0.025787797067926683,0.011147735733782436,1.0,0.994435040480759,0.019664454438213377,0.1106320087850996,0.9933527325775041,3.0450250000007497e-06,0.001745000000000001,0.05875398124523557,0.022319520927078763,0.07952562362360643
3.5,0.4931387365185104,0.988817378968621,0.009024875272250312,0.030190958097030304,0.20730856156605723,0.025863760165223685,0.011146504850084756,1.0,0.9944811567057273,0.019664417862823556,0.11183179003786792,0.9933336849680257,3.0625000000007495e-06,0.0017500000000000011,0.05850930253094865,0.0223195034752468,0.07987887857035661
3.5100000000000002,0.4944909180322314,0.9888184919426222,0.009184874427303605,0.030146519510318714,0.20827343522280314,0.025939082926103453,0.011145290489218468,1.0,0.9945272615280114,0.019664381859682785,0.11304162595409338,0.9933146373413954,3.08002500000075e-06,0.0017550000000000011,0.05826472552765887,0.022319486710068174,0.08023231403837043
3.52,0.4958422888165667,0.9888195887594587,0.009348117843130848,0.030101876468155847,0.20923795610566495,0.026013761375411986,0.011144092295665554,1.0,0.994573354965524,0.01966434641645153,0.11426154429009241,0.993295589697516,3.0976000000007494e-06,0.0017600000000000011,0.05802028609824631,0.022319470615231558,0.08058592305504067
3.5300000000000002,0.49719281931822024,0.9888206697639064,0.009514677636783958,0.03005703594169413,0.2102020884467616,0.0260877915999214,0.011142909924649367,1.0,0.9946194370353437,0.01966431152116309,0.11549157223617897,0.9932765420362901,3.11522500000075e-06,0.0017650000000000012,0.057776020077329446,0.022319455175259538,0.08093969865230631
3.54,0.49854247923542633,0.9888217352924448,0.009684627385076267,0.03001200489189964,0.21116579666326635,0.026161169745440884,0.0111417430396892,1.0,0.9946655077540625,0.019664277162138734,0.11673173633469192,0.9932574943576205,3.1329000000007497e-06,0.0017700000000000012,0.0575319631144503,0.022319440375161093,0.08129363387229234
3.5500000000000003,0.4998912375179505,0.9888227856732578,0.009858042124582583,0.029966790269552086,0.21212904535740693,0.02623389201681671,0.01114059131260028,1.0,0.9947115671377855,0.019664243327987697,0.11798206247999546,0.9932384466614097,3.15062500000075e-06,0.0017750000000000012,0.05728815067407434,0.0223194262004316,0.08164772176730983
3.56,0.5012390620340823,0.9888238212296518,0.010034998844619445,0.029921399009443884,0.2130917995591963,0.026305954669015585,0.011139454420074928,1.0,0.9947576152024629,0.01966421000748851,0.11924257578037555,0.9932193989475605,3.1684000000007496e-06,0.001780000000000001,0.05704461779285974,0.02231941263672142,0.0820019554056568
3.5700000000000003,0.5025859192532829,0.9888248422833149,0.01021557695705201,0.029875838024851886,0.21405402495775383,0.026377353998627184,0.011138332040424427,1.0,0.9948036519642053,0.019664177189475895,0.120513300426429,0.9932003512159755,3.1862250000007498e-06,0.0017850000000000012,0.05680139884833658,0.022319399669520033,0.08235632787714661
3.58,0.5039317752528044,0.9888258491439811,0.010399856806101226,0.02983011422507262,0.2150156871675721,0.026448086370817532,0.011137223863913578,1.0,0.9948496774382821,0.01966414486319951,0.12179426010852451,0.9931813034665575,3.2041000000007496e-06,0.001790000000000001,0.056558528292639375,0.022319387285157904,0.08271083227557252
3.59,0.505276595288958,0.9888268421138325,0.010587920303037563,0.02978423450795378,0.21597675204102404,0.026518148207849205,0.011136129588359073,1.0,0.9948956916395483,0.019664113018171146,0.12308547783900052,0.9931622556992092,3.222025000000749e-06,0.001795000000000001,0.056316040340000255,0.022319375470379745,0.08306546170617639
3.6,0.5066203437798149,0.9888278214876773,0.010779850951788,0.029738205759592917,0.21693718568097112,0.026587535988618148,0.011135048918951907,1.0,0.9949416945824614,0.01966408164415858,0.12438697594499143,0.9931432079138331,3.2400000000007495e-06,0.001800000000000001,0.056073968954140734,0.02231936421232734,0.08342020928594991
3.61,0.5079629842554165,0.9888287875533672,0.010975733911334013,0.02969203485388254,0.21789695447227045,0.026656246246953025,0.011133981567839478,1.0,0.9949876862811144,0.01966405073117105,0.12569877604827195,0.9931241601103322,3.258025000000749e-06,0.001805000000000001,0.05583234781676456,0.022319353498506743,0.08377506814408947
3.62,0.5093044785439391,0.9888297405986278,0.011175657015620566,0.02964572864507461,0.21885602559676692,0.026724275543817684,0.011132927247294915,1.0,0.9950336667497715,0.019664020269222086,0.12702089873581243,0.9931051122886091,3.276100000000749e-06,0.001810000000000001,0.05559120981256615,0.022319343316252693,0.08413003142943173
3.63,0.5106447877190298,0.9888306809031082,0.01137970958634174,0.029599293976435775,0.21981436643382196,0.026791620499668562,0.011131885677668252,1.0,0.9950796360022444,0.01966399024860559,0.12835336394326538,0.9930860644485664,3.294225000000749e-06,0.001815000000000001,0.055350587628701105,0.022319333653352067,0.08448509230179833
3.64,0.5119838721258076,0.9888316087381621,0.011587982400356852,0.029552737680484876,0.22077194454386098,0.026858277795342823,0.011130856587604654,1.0,0.9951255940518752,0.019663960659903414,0.12969619096549126,0.993067016590107,3.3124000000007495e-06,0.001820000000000001,0.05511051377123909,0.022319324498061,0.08484024393175846
3.65,0.5133216911725315,0.9888325243685969,0.011800567950774898,0.029506066577089585,0.22172872780020478,0.02692424416494246,0.011129839712295838,1.0,0.9951715409116737,0.019663931493924647,0.13104939837222396,0.9930479687131335,3.3306250000007488e-06,0.0018250000000000009,0.054871020433332196,0.022319315838967783,0.08519547950253206
3.66,0.5146582033305994,0.9888334280526733,0.012017560446954642,0.02945928747346638,0.2226846843890699,0.02698951639583433,0.011128834793480084,1.0,0.9952174765943174,0.019663902741705604,0.13241300400807113,0.9930289208175488,3.3489000000007494e-06,0.0018300000000000011,0.05463213949521484,0.022319307664992856,0.08555079220999008
3.67,0.5159933657247195,0.9888343200449535,0.012239056223264043,0.02941240716311935,0.223639783029875,0.02705409131245275,0.011127841576594043,1.0,0.9952634011123793,0.019663874394410967,0.133787024824585,0.9930098729032554,3.367225000000749e-06,0.001835000000000001,0.054393902303897415,0.022319299965160633,0.08590617526371545
3.68,0.5173271337932084,0.9888352005986624,0.012465154077895252,0.029365432424960525,0.22459399315785,0.027117965762873748,0.011126859808411929,1.0,0.9953093144785174,0.01966384644325181,0.13517147674106886,0.9929908249701562,3.3856000000007494e-06,0.0018400000000000011,0.05415633949055738,0.022319292728410406,0.08626162188788294
3.69,0.5186594624569434,0.9888360699575632,0.012695954106963387,0.02931837002633684,0.22554728429565732,0.027181136665014666,0.011125889245169355,1.0,0.9953552167048241,0.019663818879767626,0.13656637512355876,0.9929717770181541,3.4040250000007488e-06,0.001845000000000001,0.0539194815989174,0.02231928594424711,0.08661712531823205
3.7,0.5199903056113161,0.988836928359489,0.012931558211227615,0.029271226721714533,0.2264996263264964,0.027243600986555042,0.011124929649032575,1.0,0.995401107803108,0.019663791695703776,0.13797173457664993,0.9929527290471516,3.4225000000007495e-06,0.0018500000000000012,0.05368335881214123,0.022319279602458494,0.08697267880338268
3.71,0.5213196161087431,0.9888377760364631,0.013172070113533933,0.029224009252633906,0.2274509895035045,0.027305355744245374,0.011123980787976941,1.0,0.995446987784905,0.019663764883007247,0.1393875689363303,0.9929336810570517,3.441025000000749e-06,0.001855000000000001,0.05344800094343266,0.022319273693105372,0.08732827560488032
3.72,0.5226473456822412,0.9888386132151362,0.013417595407232953,0.029176724348134148,0.22840134448256658,0.027366398000552898,0.011123042435350608,1.0,0.9954928566615029,0.01966373843381151,0.14081389123757926,0.992914633047757,3.45960000000075e-06,0.0018600000000000012,0.0532134374032261,0.02231926820649627,0.08768390899677136
3.73,0.5239734438500956,0.9888394401230397,0.01366824225010206,0.02912937873084252,0.22935066279253913,0.027426724815588503,0.011122114363621562,1.0,0.995538714444305,0.019663712340219436,0.14225071324998226,0.9928955850191703,3.4782250000007497e-06,0.0018650000000000012,0.052979696728962515,0.02231926313282378,0.08803957225951371
