t,V,Nai,Ki,Ca_sub,d,f,fCa,d_1,f_1,paS,paF,piy,n,q,r,y,qa,qi,Ca_up,Cai,Ca_rel,fTMM,fCMi,fCMs,fTC,fTMC,fCQ
2.17,-58.60052828713082,9.438999165603787,139.98411526444002,0.000191508823560128,0.0006008243856990043,0.6421513489611697,0.5934027920625008,0.004570029372636878,0.2576411755105568,0.6256807842486868,0.3383190963644796,0.8524958732806317,0.05397772879007408,0.5425942956816969,0.005536786536322132,0.06894770411739548,0.42374314201747176,0.33397192677422255,1.4616899634587421,0.0003091765948020141,0.30122364598831247,0.3529404717614817,0.11580272056924143,0.07462935665422665,0.05858291607217114,0.6003078655723652,0.2632656012726606
2.18,-58.60046174019491,9.439000784482634,139.98411513208006,0.0001915033519738482,0.000600823767350699,0.6422197078202971,0.5934199905381515,0.004570066819156353,0.25767671366891387,0.6256640528222525,0.3382691134216856,0.852495959468328,0.05397574610785235,0.5426436109715066,0.0055367443381157695,0.06895593476867717,0.4237355185350921,0.3339748816158231,1.4616869586669758,0.00030916122584276725,0.30124436785754455,0.35295122709623916,0.11579754076969898,0.07462838503956512,0.05858010145041818,0.6002956955302882,0.2632791316589267
2.19,-58.600394599117536,9.439002403286354,139.9841149998236,0.00019149788026631492,0.0006008232020008018,0.642288053312105,0.5934371853753257,0.004570104721792544,0.2577122392267954,0.6256473219202626,0.3382191388534697,0.852496041794392,0.053973763501514026,0.5426929075076699,0.0055367023385077705,0.06896416519892619,0.4237279218929176,0.33397783643991674,1.4616839537265278,0.00030914585929283137,0.3012650898016021,0.352961982190629,0.11579236174822832,0.07462740761899547,0.05857728730620353,0.6002835257620595,0.2632926615932504
2.2,-58.60032686414051,9.439004022014888,139.98411486767057,0.00019149240845135605,0.0006008226896903437,0.6423563854375733,0.5934543765753083,0.004570143080304094,0.25774775218086093,0.6256305915431521,0.33816917265981633,0.8524961202558249,0.053971780971082337,0.5427421852918057,0.005536660537550818,0.0689723954079949,0.4237203520958163,0.33398079124646646,1.4616809486374702,0.00030913049515183974,0.3012858118208316,0.3529727370445483,0.11578718350456353,0.07462642442468287,0.05857447363921489,0.6002713562677922,0.26330619107561526
2.21,-58.60025853550438,9.439005640668178,139.98411473562098,0.00019148693654265483,0.0006008222304592375,0.642424704197685,0.5934715641393736,0.0045701818944438016,0.25778325252777584,0.6256138616913556,0.33811921484070784,0.8524961948497014,0.05396979851658049,0.5427914443255398,0.005536618935296774,0.0689806253957358,0.4237128091485777,0.3339837460354351,1.461677943399875,0.00030911513341942796,0.3013065339156243,0.35298349165789406,0.1157820060384406,0.07462543548847918,0.05857166044914217,0.6002591870475992,0.2633197201059997
2.22,-58.60018961344836,9.439007259246166,139.98411460367478,0.00019148146455374995,0.0006008218243462783,0.6424930095934248,0.5934887480687856,0.004570221163958625,0.257818740264212,0.625597132365307,0.33806926539612486,0.8524962655731698,0.05396781613803169,0.5428406846105037,0.005536577531796676,0.06898885516200147,0.4237052930559123,0.3339867008067859,1.4616749380138143,0.00030909977409523373,0.30132725608641614,0.352994246030563,0.11577682934959754,0.0746244408419229,0.058568847735677575,0.6002470181015936,0.2633332486843764
2.23,-58.60012009821036,9.43900887774879,139.98411447183196,0.00019147599249803548,0.0006008214713891429,0.6425613016257802,0.5935059283647971,0.004570260888589675,0.2578542153868473,0.6255804035654401,0.338019324326046,0.8524963324234521,0.05396583383545908,0.5428899061483354,0.005536536327100739,0.0689970847066446,0.423697803822452,0.3339896555604816,1.4616719324793606,0.0003090844171788971,0.3013479783336879,0.35300500016245195,0.11577165343777432,0.07462344051623926,0.05856603549851554,0.6002348494298885,0.2633467768107127
2.24,-58.60004999002701,9.439010496175998,139.98411434009245,0.00019147052038876085,0.00060082117162439,0.6426295802957407,0.5935231050286508,0.004570301068072221,0.25788967789236583,0.6255636752921883,0.33796939163044804,0.8524963953978442,0.05396385160888582,0.5429391089406792,0.005536495321258354,0.069005314029518,0.42369034145274953,0.3339926102964854,1.4616689267965857,0.00030906906267006025,0.3013687006579651,0.3530157540534574,0.11576647830271287,0.0746224345423401,0.05856322373735275,0.6002226810325966,0.2633603044849704
2.25,-58.59997928913363,9.43901211452773,139.98411420845628,0.00019146504823903094,0.0006008209250874607,0.6426978456042984,0.5935402780615782,0.004570341702135689,0.25792512777745796,0.6255469475459844,0.33791946730930583,0.8524964544937152,0.05396186945833499,0.5429882929891856,0.00553645451431809,0.06901354313047454,0.42368290595127917,0.3339955650147604,1.4616659209655616,0.00030905371056836765,0.30138942305981786,0.3530265077034758,0.1157613039441571,0.07462142295082398,0.058560412451888186,0.6002105129098307,0.2633738317071058
2.2600000000000002,-58.59990799576422,9.43901373280393,139.9841140769234,0.000191459576061806,0.0006008207318126776,0.6427660975524475,0.5935574474648007,0.004570382790503659,0.2579605650388202,0.625530220327261,0.33786955136259234,0.8524965097085085,0.05395988738382971,0.5430374582955113,0.005536413906327693,0.06902177200936727,0.42367549732243615,0.33399851971526967,1.4616629149863603,0.0003090383608734659,0.3014101455398611,0.35303726111240336,0.1157561303618529,0.07462040577197611,0.05855760164182304,0.6001983450617038,0.26338735847706984
2.27,-58.59983611015149,9.439015351004542,139.98411394549376,0.00019145410386990167,0.0006008205918332455,0.6428343361411848,0.5935746132395284,0.004570424332893868,0.25799598967315523,0.6255134936364501,0.3378196437902787,0.8524965610397407,0.05395790538539302,0.5430866048613197,0.005536373497334083,0.06903000066604925,0.42366811557053696,0.33400147439797634,1.4616599088590536,0.00030902301358500396,0.3014308680987546,0.3530480142801361,0.1157509575555481,0.07461938303576836,0.05855479130686078,0.6001861774883284,0.2634008847948078
2.2800000000000002,-58.59976363252686,9.439016969129513,139.98411381416736,0.00019144863167598898,0.0006008205051812512,0.6429025613715091,0.5935917753869615,0.00457046632901821,0.2580314016771719,0.6254967674739836,0.337769744592334,0.8524966084850023,0.053955923463047964,0.5431357326882797,0.0055363332873833585,0.06903822910037372,0.4236607606998192,0.3340044290628436,1.4616569025837138,0.00030900766870263285,0.3014515907372026,0.35305876720657015,0.11574578552499255,0.07461835477185931,0.05855198144670714,0.6001740101898171,0.26341441066025945
2.29,-58.59969056312042,9.439018587178786,139.98411368294416,0.00019144315949259444,0.0006008204718876634,0.6429707732444219,0.5936089339082891,0.004570508778582735,0.25806680104758534,0.6254800418402925,0.3377198537687256,0.8524966520419572,0.053953941616817554,0.5431848417780674,0.005536293276520796,0.06904645731219398,0.42365343271444184,0.3340073837098346,1.4616538961604126,0.0003089923262260059,0.3014723134559544,0.3530695198916012,0.11574061426993805,0.0746173210095942,0.058549172061070076,0.6001618431662826,0.26342793607335935
2.3000000000000003,-58.599616902160975,9.43902020515231,139.98411355182412,0.00019143768733209985,0.0006008204919823329,0.6430389717609266,0.5936260888046895,0.0045705516812876495,0.25810218778111677,0.6254633167358079,0.3376699713194189,0.8524966917083435,0.05395195984672478,0.5432339321323643,0.005536253464790847,0.06905468530136347,0.42364613161848486,0.3340103383389126,1.461650889589222,0.0003089769861547788,0.30149303625580376,0.35308027233512496,0.11573544379013835,0.0746162817780049,0.05854636314965983,0.6001496764178375,0.2634414610340363
2.31,-58.59954264987603,9.439021823050028,139.98411342080723,0.0001914322152067425,0.0006008205654939921,0.6431071569220295,0.5936432400773307,0.004570595036827316,0.2581375618744936,0.6254465921609601,0.3376200972443773,0.8524967274819724,0.05394997815279261,0.5432830037528588,0.005536213852237142,0.0690629130677357,0.42363885741594937,0.33401329295004084,1.4616478828702135,0.0003089616484886091,0.3015137591375893,0.35309102453703695,0.1157302740853492,0.07461523710581001,0.058543554712188896,0.6001375099445941,0.2634549855422138
2.32,-58.59946780649177,9.439023440871892,139.98411328989346,0.00019142674312861495,0.0006008206924502558,0.6431753287287387,0.5936603877273701,0.004570638844890252,0.2581729233244495,0.6254298681161794,0.3375702315435626,0.8524967593607291,0.05394799653504396,0.5433320566412453,0.005536174438902484,0.06907114061116428,0.42363161011075784,0.33401624754318254,1.4616448760034593,0.000308946313227157,0.30153448210219447,0.35310177649723257,0.11572510515532831,0.0746141870214148,0.05854074674837201,0.6001253437466649,0.2634685095978097
2.33,-58.59939237223309,9.439025058617847,139.9841131590828,0.0001914212711096653,0.0006008208728776206,0.643243487182065,0.5936775317559538,0.004570683105159133,0.2582082721277243,0.6254131446018952,0.3375203742169343,0.8524967873425724,0.05394601499350176,0.5433810907992244,0.005536135224828857,0.06907936793150295,0.42362438970675387,0.3340192021183011,1.461641868989031,0.0003089309803700846,0.3015552051505472,0.35311252821560696,0.11571993699983538,0.07461313155291116,0.058537939257926164,0.6001131778241624,0.2634820332007365
2.34,-58.599316347323594,9.439026676287842,139.98411302837516,0.00019141579916169698,0.0006008211068014651,0.6433116322830212,0.5936946721642182,0.00457072781731079,0.258243608281064,0.6253964216185369,0.33747052526445037,0.8524968114255349,0.05394403352818889,0.5434301062285033,0.00553609621005742,0.06908759502860556,0.4236171962077021,0.3340221566753598,1.4616388618270002,0.0003089156499170564,0.3015759282836204,0.3531232796920553,0.11571476961863204,0.07461207072807768,0.05853513224057063,0.6001010121771987,0.2634955563509011
2.35,-58.599239731985556,9.439028293881828,139.98411289777056,0.0001914103272963688,0.0006008213942460497,0.643379764032623,0.5937118089532883,0.004570772981016212,0.2582789317812208,0.6253796991665334,0.3374206846860666,0.8524968316077226,0.05394205213912821,0.543479102930795,0.00553605739462851,0.06909582190232604,0.42361002961728855,0.334025111214322,1.4616358545174386,0.00030890032186773903,0.3015966515024316,0.35313403092647255,0.11570960301148193,0.07461100457437968,0.058532325696026906,0.6000888468058861,0.26350907904820503
2.36,-58.59916252643996,9.439029911399752,139.98411276726898,0.00019140485552519504,0.0006008217352345171,0.6434478824318876,0.5937289421242787,0.00457081859594054,0.2583142426249531,0.625362977246313,0.3373708524817372,0.8524968478873154,0.05394007082634257,0.5435280809078193,0.005536018778581638,0.06910404855251841,0.42360288993912026,0.3340280657351511,1.461632847060418,0.0003088849962218014,0.30161737480804307,0.3531447819187534,0.11570443717815067,0.07460993311896905,0.058529519624018755,0.6000766817103369,0.2635226012925443
2.37,-58.5990847309065,9.439031528841564,139.98411263687038,0.00019139938385954528,0.0006008221297888918,0.6435159874818352,0.5937460716782934,0.004570864661743074,0.25834954080902545,0.6253462558583038,0.33732102865141417,0.8524968602625669,0.053938089589854764,0.543577040161302,0.0055359803619554945,0.06911227497903684,0.42359577717672564,0.3340310202378105,1.46162983945601,0.0003088696729789146,0.30163809820156184,0.35315553266879257,0.1156992721184058,0.0746088563886844,0.05852671402427221,0.6000645168906631,0.2635361230838094
2.38,-58.5990063467242,9.439033146206715,139.9841125065747,0.00019139391243921407,0.0006008225790466622,0.6435840791817895,0.5937631976254343,0.0045709111897724326,0.2583848263256896,0.6253295350032223,0.33727121319637204,0.8524968686604975,0.05393610842970539,0.5436259806883827,0.005535942145477657,0.06912050118165795,0.4235886913983246,0.334033974722243,1.4616268317043295,0.0003088543521370695,0.3016588215978228,0.35316628317685017,0.11569410783030314,0.07460777467341627,0.0585239088946638,0.600052352347018,0.26354964443134443
2.39,-58.59892737331048,9.43903476349551,139.98411237638192,0.00019138844118353642,0.0006008230822308397,0.6436521575339873,0.5937803199603555,0.004570958171330723,0.2584200991749472,0.6253128146812894,0.3372214061156142,0.8524968731303912,0.05393412734590452,0.5436749024940769,0.005535904128693001,0.06912872716029146,0.4235816325610685,0.3340369291884268,1.461623823805417,0.00030883903369714223,0.30167954505961697,0.3531770334425597,0.11568894431483709,0.07460668781144288,0.05852110423624543,0.6000401880794844,0.26356316532827906
2.4,-58.59884781077875,9.439036380707952,139.98411224629203,0.00019138297009170738,0.0006008236392581298,0.6437202225396106,0.5937974386833067,0.004571005604991731,0.2584553593539941,0.6252960948929058,0.3371716074089662,0.8524968736772347,0.05393214633847324,0.5437238055805486,0.005535866311574762,0.06913695291479893,0.4235746006623345,0.33403988363632736,1.4616208157593404,0.00030882371765896427,0.30170026859606786,0.35318778346578183,0.11568378157193765,0.0746055958046127,0.058518300048918996,0.6000280240881704,0.26357668577362353
2.41,-58.59876765935856,9.439037997843986,139.984112116305,0.00019137749917624717,0.0006008242501611005,0.6437882741996661,0.59381455379547,0.004571053490548652,0.2584906068595588,0.6252793756385018,0.33712181707639033,0.8524968702986171,0.05393016540743452,0.5437726899494868,0.005535828694167611,0.06914517844503389,0.42356759570620645,0.33404283806590784,1.4616178075661714,0.00030880840402219297,0.3017209922073007,0.35319853324641565,0.11567861960135722,0.07460449868205275,0.05851549633239463,0.6000158603731883,0.2635902057673737
2.42,-58.59868691927856,9.439039614903558,139.9841119864208,0.00019137202844957967,0.0006008249149716213,0.6438563125151618,0.5938316652980208,0.00457110182779324,0.25852584168837445,0.6252626569185074,0.3370720351178476,0.8524968629921745,0.05392818455281127,0.5438215556025854,0.005535791276515658,0.06915340375084991,0.42356061769671405,0.33404579247713156,1.4616147992259823,0.00030879309278648723,0.30174171589345294,0.3532092827843601,0.11567345840284957,0.07460339647267565,0.05851269308638405,0.6000036969346506,0.26360372530952336
2.43,-58.598605590766546,9.439041231886616,139.9841118566394,0.00019136655792403257,0.0006008256337208637,0.6439243374871076,0.593848773192127,0.004571150616515798,0.2585610638371785,0.6252459387333521,0.3370222615332976,0.8524968517555901,0.05392620377462643,0.5438704025415425,0.005535754058662444,0.06916162883210067,0.42355366663783234,0.3340487468699618,1.461611790738845,0.00030877778395150776,0.30176243965467436,0.35322003207951413,0.11566829797616973,0.07460228920517975,0.05850989031060049,0.5999915337726697,0.2636172444000644
2.44,-58.5985236740494,9.439042848793104,139.9841117269608,0.00019136108761183727,0.0006008264064393008,0.6439923491165154,0.5938658774789495,0.004571199856505183,0.25859627330271295,0.6252292210834655,0.3369724963226985,0.8524968365865936,0.053924223072902885,0.5439192307680609,0.005535717040650951,0.0691698536886399,0.42354674253348196,0.3340517012443618,1.4616087821048316,0.00030876247751691655,0.30178316349112705,0.35323078113177675,0.11566313832107412,0.07460117690804909,0.05850708800475879,0.5999793708873579,0.2636307630389869
