t,R_NOS2,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31
5.03,0.6151237539716939,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.04,0.6151220131739334,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.05,0.6151202723810993,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.0600000000000005,0.6151185315931917,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.07,0.6151167908102105,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.08,0.6151150500321558,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.09,0.6151133092590274,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.1000000000000005,0.6151115684908254,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.11,0.6151098277275497,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.12,0.6151080869692005,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.13,0.6151063462157775,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.14,0.6151046054672809,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.15,0.6151028647237106,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.16,0.6151011239850666,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.17,0.6150993832513488,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.18,0.6150976425225574,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.19,0.6150959017986921,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.2,0.6150941610797531,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.21,0.6150924203657404,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.22,0.6150906796566539,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.23,0.6150889389524936,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.24,0.6150871982532594,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.25,0.6150854575589515,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.26,0.6150837168695696,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.2700000000000005,0.615081976185114,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.28,0.6150802355055844,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.29,0.615078494830981,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.3,0.6150767541613037,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.3100000000000005,0.6150750134965525,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.32,0.6150732728367273,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.33,0.6150715321818282,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.34,0.6150697915318551,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.3500000000000005,0.6150680508868082,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.36,0.6150663102466871,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.37,0.6150645696114921,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.38,0.6150628289812231,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.39,0.6150610883558801,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.4,0.615059347735463,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.41,0.6150576071199719,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.42,0.6150558665094067,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.43,0.6150541259037674,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.44,0.6150523853030541,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.45,0.6150506447072666,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.46,0.615048904116405,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.47,0.6150471635304693,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.48,0.6150454229494594,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.49,0.6150436823733755,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.5,0.6150419418022173,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.51,0.6150402012359848,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.5200000000000005,0.6150384606746783,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.53,0.6150367201182975,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.54,0.6150349795668424,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.55,0.6150332390203131,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.5600000000000005,0.6150314984787095,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.57,0.6150297579420317,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.58,0.6150280174102797,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.59,0.6150262768834532,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.6000000000000005,0.6150245363615525,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.61,0.6150227958445774,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.62,0.615021055332528,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.63,0.6150193148254043,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.64,0.6150175743232061,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.65,0.6150158338259336,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.66,0.6150140933335867,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.67,0.6150123528461654,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.68,0.6150106123636697,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.69,0.6150088718860994,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.7,0.6150071314134549,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.71,0.6150053909457357,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.72,0.6150036504829421,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.73,0.615001910025074,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.74,0.6150001695721314,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.75,0.6149984291241143,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.76,0.6149966886810226,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.7700000000000005,0.6149949482428564,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.78,0.6149932078096156,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.79,0.6149914673813003,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.8,0.6149897269579103,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.8100000000000005,0.6149879865394458,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.82,0.6149862461259066,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.83,0.6149845057172928,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.84,0.6149827653136043,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.8500000000000005,0.6149810249148411,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.86,0.6149792845210034,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.87,0.6149775441320908,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.88,0.6149758037481036,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.89,0.6149740633690417,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.9,0.614972322994905,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.91,0.6149705826256936,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.92,0.6149688422614075,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.93,0.6149671019020465,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.94,0.6149653615476107,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.95,0.6149636211981002,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.96,0.6149618808535148,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.97,0.6149601405138546,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.98,0.6149584001791196,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
5.99,0.6149566598493097,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
6.0,0.6149549195244249,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
6.01,0.6149531792044652,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
6.0200000000000005,0.6149514388894307,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
6.03,0.6149496985793212,0.0,100.0,0.0,150.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,250.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0
