t,GLY,G1P,G6P,F6P,FBP,DHAP,GAP,Thirteen_BPG,three_PG,two_PG,PEP,PYR,LAC,Pi,ADP,ATP,AMP,PCr,Cr,NADH,NAD
2.79,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.181648036e-314,2.125376101e-314,2.1253815833e-314,2.125376101e-314,2.125380374e-314,2.1290454437e-314,2.1253803264e-314,2.1816479885e-314,2.1822984793e-314,2.1253803976e-314,2.1822967244e-314,2.1253803264e-314,2.181647941e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.181646281e-314,2.1253760695e-314
2.8000000000000003,2.1253815833e-314,2.1253760695e-314,2.1253804924e-314,2.1290454437e-314,2.1816462573e-314,2.129003887e-314,2.125381536e-314,2.181649459e-314,2.125375611e-314,2.1253815833e-314,2.125375611e-314,2.12538035e-314,2.129003887e-314,2.1290454437e-314,2.125380374e-314,2.1290454437e-314,2.1290454437e-314,2.1253803264e-314,2.181649435e-314,2.182300756e-314,2.1253803976e-314
2.81,2.1822948114e-314,2.1816495063e-314,2.129003887e-314,2.125381536e-314,2.1816462336e-314,2.125375627e-314,2.1253815833e-314,2.125375627e-314,2.1253804924e-314,2.129003887e-314,2.1816494114e-314,2.1290454437e-314,2.125381536e-314,2.18164953e-314,2.1253760853e-314,2.1253815833e-314,2.1253760853e-314,2.12538035e-314,2.1290454437e-314,2.12538035e-314,2.1253803976e-314
2.82,2.1816495537e-314,2.129003887e-314,2.125381536e-314,2.1253806584e-314,2.1253753897e-314,2.1253815833e-314,2.1253753897e-314,2.125380374e-314,2.129003887e-314,2.1253803264e-314,2.181649601e-314,2.182294416e-314,2.1253803976e-314,2.1822998074e-314,2.1253803264e-314,2.181649625e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1816496486e-314,2.1253760537e-314
2.83,2.1253815833e-314,2.1253760537e-314,2.1253804924e-314,2.1290454437e-314,2.181649696e-314,2.129003887e-314,2.125381536e-314,2.1816497197e-314,2.125375611e-314,2.1253815833e-314,2.125375611e-314,2.12538035e-314,2.129003887e-314,2.1290454437e-314,2.125380374e-314,2.1290454437e-314,2.1290454437e-314,2.1253803264e-314,2.1816497434e-314,2.182300914e-314,2.1253803976e-314
2.84,2.182298163e-314,2.181649791e-314,2.129003887e-314,2.125381536e-314,2.1816498146e-314,2.125375627e-314,2.1253815833e-314,2.125375627e-314,2.1253804924e-314,2.129003887e-314,2.1816498383e-314,2.1290454437e-314,2.125381536e-314,2.1816498857e-314,2.1253760853e-314,2.1253815833e-314,2.1253760853e-314,2.12538035e-314,2.1290454437e-314,2.12538035e-314,2.12538035e-314
2.85,2.1290454437e-314,2.125379358e-314,2.1290454437e-314,2.1290454437e-314,2.1816499094e-314,2.129005476e-314,2.125381536e-314,2.129005476e-314,2.1253806584e-314,2.1253753897e-314,2.1253815833e-314,2.1253753897e-314,2.1253808244e-314,2.129005476e-314,2.181649933e-314,2.1290617597e-314,2.125381536e-314,2.1253806347e-314,2.125375374e-314,2.1253815833e-314,2.125375374e-314
2.86,2.125380445e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.1253803264e-314,2.1816499806e-314,2.1290617597e-314,2.125381536e-314,2.1290617597e-314,2.1253806584e-314,2.1253753897e-314,2.1253815833e-314,2.1253753897e-314,2.1253803976e-314,2.1290617597e-314,2.1816500043e-314,2.1290617597e-314,2.125381536e-314,2.181650028e-314,2.125375516e-314,2.1253815833e-314
2.87,2.125375516e-314,2.12538035e-314,2.1290617597e-314,2.1290617597e-314,2.125379358e-314,2.1290617597e-314,2.1290617597e-314,2.1816500755e-314,2.1290617597e-314,2.125381536e-314,2.1290617597e-314,2.181650099e-314,2.1253754846e-314,2.1253815833e-314,2.1253754846e-314,2.1253808244e-314,2.1290617597e-314,2.181650123e-314,2.1290454437e-314,2.125381536e-314,2.1816501703e-314
2.88,2.125376196e-314,2.1253815833e-314,2.125376196e-314,2.125380374e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.181650194e-314,2.129003887e-314,2.125381536e-314,2.1816502177e-314,2.125375453e-314,2.1253815833e-314,2.125375453e-314,2.125379358e-314,2.129003887e-314,2.1816502415e-314,2.1290617597e-314,2.125381536e-314,2.1290617597e-314,2.181650265e-314
2.89,2.125375532e-314,2.1253815833e-314,2.125375532e-314,2.1253808244e-314,2.1290617597e-314,2.181650289e-314,2.1290454437e-314,2.125381536e-314,2.181651261e-314,2.125376212e-314,2.1253815833e-314,2.125376212e-314,2.125380374e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.181651285e-314,2.129003887e-314,2.125381536e-314,2.1816513086e-314,2.1253754846e-314
2.9,2.1253815833e-314,2.1253754846e-314,2.125380374e-314,2.129003887e-314,2.181651356e-314,2.129003887e-314,2.125381536e-314,2.18165138e-314,2.125375453e-314,2.1253815833e-314,2.125375453e-314,2.125380445e-314,2.129003887e-314,2.1816514035e-314,2.1290454437e-314,2.125381536e-314,2.181651451e-314,2.1253762276e-314,2.1253815833e-314,2.1253762276e-314,2.125380374e-314
2.91,2.1290454437e-314,2.1253803264e-314,2.1816514746e-314,2.129005689e-314,2.1253803264e-314,2.129005689e-314,2.1816514984e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.181651546e-314,2.125375469e-314,2.1253815833e-314,2.125375469e-314,2.1253804213e-314,2.129003887e-314,2.129003887e-314,2.1816515695e-314,2.182300772e-314,2.12538035e-314,2.1822975623e-314
2.92,2.12538035e-314,2.129005689e-314,2.129005689e-314,2.125379358e-314,2.129005689e-314,2.129005689e-314,2.181651593e-314,2.129005476e-314,2.125381536e-314,2.129005476e-314,2.1816516407e-314,2.125375453e-314,2.1253815833e-314,2.125375453e-314,2.1253808244e-314,2.129005476e-314,2.1253803264e-314,2.1816516644e-314,2.1290617597e-314,2.125381536e-314,2.1290617597e-314
2.93,2.1253807296e-314,2.125375437e-314,2.1253815833e-314,2.125375437e-314,2.1253803976e-314,2.1290617597e-314,2.181651688e-314,2.1290617597e-314,2.125381536e-314,2.125380706e-314,2.1253754213e-314,2.1253815833e-314,2.1253754213e-314,2.12538035e-314,2.1290617597e-314,2.1290617597e-314,2.125380445e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314
2.94,2.1290617597e-314,2.1290617597e-314,2.1253803264e-314,2.1816517355e-314,2.1290617597e-314,2.125381536e-314,2.1290617597e-314,2.125380611e-314,2.125375358e-314,2.1253815833e-314,2.125375358e-314,2.1253803976e-314,2.1290617597e-314,2.181651759e-314,2.1290617597e-314,2.125381536e-314,2.181651783e-314,2.125375453e-314,2.1253815833e-314,2.125375453e-314,2.1253803976e-314
2.95,2.1290617597e-314,2.1816518304e-314,2.1290617597e-314,2.125381536e-314,2.1253805636e-314,2.1253753265e-314,2.1253815833e-314,2.1253753265e-314,2.1253803976e-314,2.1290617597e-314,2.181651854e-314,2.1290617597e-314,2.125381536e-314,2.181651878e-314,2.1253754846e-314,2.1253815833e-314,2.1253754846e-314,2.1253803976e-314,2.1290617597e-314,2.181651925e-314,2.1290617597e-314
2.96,2.125381536e-314,2.181651949e-314,2.125375532e-314,2.1253815833e-314,2.125375532e-314,2.12538035e-314,2.1290617597e-314,2.1290617597e-314,2.125379358e-314,2.1290617597e-314,2.1290617597e-314,2.1816519727e-314,2.129005476e-314,2.125381536e-314,2.129005476e-314,2.1816519964e-314,2.125375469e-314,2.1253815833e-314,2.125375469e-314,2.1253808244e-314,2.129005476e-314
2.97,2.1253803264e-314,2.18165202e-314,2.1290617597e-314,2.125381536e-314,2.1290617597e-314,2.125380611e-314,2.125375358e-314,2.1253815833e-314,2.125375358e-314,2.1253803976e-314,2.1290617597e-314,2.1816520675e-314,2.1290617597e-314,2.125381536e-314,2.181652091e-314,2.125375453e-314,2.1253815833e-314,2.125375453e-314,2.1253803976e-314,2.1290617597e-314,2.181652115e-314
2.98,2.1290617597e-314,2.125381536e-314,2.1253805636e-314,2.1253753265e-314,2.1253815833e-314,2.1253753265e-314,2.1253803976e-314,2.1290617597e-314,2.1816527316e-314,2.1290617597e-314,2.125381536e-314,2.1816527553e-314,2.1253754846e-314,2.1253815833e-314,2.1253754846e-314,2.1253803976e-314,2.1290617597e-314,2.181652779e-314,2.182294163e-314,2.125380374e-314,2.182298274e-314
2.99,2.1816528264e-314,2.1290617597e-314,2.125381536e-314,2.18165285e-314,2.125375532e-314,2.1253815833e-314,2.125375532e-314,2.12538035e-314,2.1290617597e-314,2.1290617597e-314,2.125380445e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.1253803264e-314,2.181652874e-314,2.1290617597e-314,2.125381536e-314
3.0,2.1290617597e-314,2.1253807296e-314,2.125375437e-314,2.1253815833e-314,2.125375437e-314,2.1253803976e-314,2.1290617597e-314,2.1816528976e-314,2.1290617597e-314,2.125381536e-314,2.125380706e-314,2.1253754213e-314,2.1253815833e-314,2.1253754213e-314,2.12538035e-314,2.1290617597e-314,2.1290617597e-314,2.125379358e-314,2.1290617597e-314,2.1290617597e-314,2.1816529213e-314
3.0100000000000002,2.129005476e-314,2.125381536e-314,2.129005476e-314,2.181652945e-314,2.1253754846e-314,2.1253815833e-314,2.1253754846e-314,2.1253808244e-314,2.129005476e-314,2.125380445e-314,2.1816529924e-314,2.1290617597e-314,2.125381536e-314,2.18165304e-314,2.125375532e-314,2.1253815833e-314,2.125375532e-314,2.125379358e-314,2.1290617597e-314,2.1816530636e-314,2.1290617597e-314
3.02,2.125381536e-314,2.1290617597e-314,2.1816530873e-314,2.1253755004e-314,2.1253815833e-314,2.1253755004e-314,2.1253808244e-314,2.1290617597e-314,2.1253803264e-314,2.181653111e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1816531347e-314,2.125376022e-314,2.1253815833e-314,2.125376022e-314,2.125380374e-314,2.1290454437e-314,2.1816531584e-314,2.129003887e-314
3.0300000000000002,2.125381536e-314,2.181653182e-314,2.125375516e-314,2.1253815833e-314,2.125375516e-314,2.125380374e-314,2.129003887e-314,2.181653206e-314,2.129003887e-314,2.125381536e-314,2.1816532296e-314,2.125375611e-314,2.1253815833e-314,2.125375611e-314,2.12538035e-314,2.129003887e-314,2.1290454437e-314,2.1253804924e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314
3.04,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1253803264e-314,2.1253803264e-314,2.181653277e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1816533007e-314,2.1253759905e-314,2.1253815833e-314,2.1253759905e-314,2.1253803976e-314,2.1290454437e-314,2.1816533244e-314,2.129003887e-314,2.125381536e-314,2.181653348e-314,2.125375611e-314,2.1253815833e-314
3.0500000000000003,2.125375611e-314,2.12538035e-314,2.129003887e-314,2.1290454437e-314,2.125380374e-314,2.1290454437e-314,2.1290454437e-314,2.1253803264e-314,2.1816493403e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.1815694123e-314,2.1253760063e-314,2.1253815833e-314,2.1253760063e-314,2.1253803976e-314,2.1290454437e-314,2.1815693886e-314,2.129003887e-314,2.125381536e-314
3.06,2.181569365e-314,2.125375516e-314,2.1253815833e-314,2.125375516e-314,2.12538035e-314,2.129003887e-314,2.1290454437e-314,2.12538035e-314,2.1290454437e-314,2.1290454437e-314,2.125379358e-314,2.1815675625e-314,2.129005476e-314,2.125381536e-314,2.129005476e-314,2.181567183e-314,2.125375611e-314,2.1253815833e-314,2.125375611e-314,2.1253808244e-314,2.129005476e-314
3.0700000000000003,2.1815674677e-314,2.1290617597e-314,2.125381536e-314,2.125380682e-314,2.1253754055e-314,2.1253815833e-314,2.1253754055e-314,2.125380445e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.1253803264e-314,2.18156761e-314,2.1290617597e-314,2.125381536e-314,2.1290617597e-314,2.181567373e-314,2.1253755004e-314,2.1253815833e-314,2.1253755004e-314,2.1253803976e-314
3.08,2.1290617597e-314,2.181567515e-314,2.1290617597e-314,2.125381536e-314,2.181567278e-314,2.125375516e-314,2.1253815833e-314,2.125375516e-314,2.12538035e-314,2.1290617597e-314,2.1290617597e-314,2.125379358e-314,2.1290617597e-314,2.1290617597e-314,2.1815674202e-314,2.129005476e-314,2.125381536e-314,2.129005476e-314,2.181567776e-314,2.125375627e-314,2.1253815833e-314
3.09,2.125375627e-314,2.1253808244e-314,2.129005476e-314,2.1253803264e-314,2.1815673254e-314,2.1290617597e-314,2.125381536e-314,2.1290617597e-314,2.181567871e-314,2.1253755004e-314,2.1253815833e-314,2.1253755004e-314,2.1253803976e-314,2.1290617597e-314,2.1815672305e-314,2.1290617597e-314,2.125381536e-314,2.181567942e-314,2.125375516e-314,2.1253815833e-314,2.125375516e-314
3.1,2.12538035e-314,2.1290617597e-314,2.1290617597e-314,2.125380445e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.181567847e-314,2.1290617597e-314,2.125381536e-314,2.125380682e-314,2.1253754055e-314,2.1253815833e-314,2.1253754055e-314,2.125379358e-314,2.1290617597e-314,2.181568108e-314,2.1290617597e-314
3.11,2.125381536e-314,2.1290617597e-314,2.1815678946e-314,2.1253755794e-314,2.1253815833e-314,2.1253755794e-314,2.1253808244e-314,2.1290617597e-314,2.1253803264e-314,2.1815688194e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.181568013e-314,2.1253761486e-314,2.1253815833e-314,2.1253761486e-314,2.1253804924e-314,2.1290454437e-314,2.1815688906e-314,2.1290454437e-314
3.12,2.125381536e-314,2.125380706e-314,2.1253754213e-314,2.1253815833e-314,2.1253754213e-314,2.12538035e-314,2.1290454437e-314,2.1290454437e-314,2.125380374e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1253803264e-314,2.1815687483e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.181568938e-314
3.13,2.125375516e-314,2.1253815833e-314,2.125375516e-314,2.125380445e-314,2.129003887e-314,2.181568867e-314,2.129003887e-314,2.125381536e-314,2.181569009e-314,2.125375532e-314,2.1253815833e-314,2.125375532e-314,2.12538035e-314,2.129003887e-314,2.129003887e-314,2.125379358e-314,2.129003887e-314,2.129003887e-314,2.1815689143e-314,2.129005476e-314,2.125381536e-314
3.14,2.129005476e-314,2.1815690803e-314,2.125375516e-314,2.1253815833e-314,2.125375516e-314,2.1253808244e-314,2.129005476e-314,2.1815689854e-314,2.1290617597e-314,2.125381536e-314,2.1815691277e-314,2.125375469e-314,2.1253815833e-314,2.125375469e-314,2.125380445e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.1253803264e-314,2.1815690566e-314,2.182296693e-314
3.15,2.125380374e-314,2.182297436e-314,2.181569175e-314,2.1290617597e-314,2.125381536e-314,2.181569104e-314,2.1253755794e-314,2.1253815833e-314,2.1253755794e-314,2.1253803976e-314,2.1290617597e-314,2.1815692226e-314,2.1290617597e-314,2.125381536e-314,2.1815691515e-314,2.1253755004e-314,2.1253815833e-314,2.1253755004e-314,2.12538035e-314,2.1290617597e-314,2.125379358e-314
3.16,2.181567705e-314,2.1290617597e-314,2.125381536e-314,2.1290617597e-314,2.181569199e-314,2.125375595e-314,2.1253815833e-314,2.125375595e-314,2.1253808244e-314,2.1290617597e-314,2.1253803264e-314,2.181569341e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.181569436e-314,2.125376038e-314,2.1253815833e-314,2.125376038e-314,2.1253804924e-314,2.1290454437e-314
3.17,2.1815694598e-314,2.1290454437e-314,2.125381536e-314,2.125380706e-314,2.1253754213e-314,2.1253815833e-314,2.1253754213e-314,2.12538035e-314,2.1290454437e-314,2.1290454437e-314,2.125380374e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1253803264e-314,2.1815694835e-314,2.129003887e-314,2.125381536e-314
3.18,2.129003887e-314,2.181569507e-314,2.125375548e-314,2.1253815833e-314,2.125375548e-314,2.125380445e-314,2.129003887e-314,2.181569531e-314,2.129003887e-314,2.125381536e-314,2.1815695546e-314,2.1253755636e-314,2.1253815833e-314,2.1253755636e-314,2.12538035e-314,2.129003887e-314,2.129003887e-314,2.125379358e-314,2.129003887e-314,2.129003887e-314,2.1815695783e-314
3.19,2.129005476e-314,2.125381536e-314,2.129005476e-314,2.181569602e-314,2.125375548e-314,2.1253815833e-314,2.125375548e-314,2.1253808244e-314,2.129005476e-314,2.181569626e-314,2.1290617597e-314,2.125381536e-314,2.1815696495e-314,2.1253755004e-314,2.1253815833e-314,2.1253755004e-314,2.125380445e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.181569673e-314
3.2,2.18229927e-314,2.125380374e-314,2.182294321e-314,2.181569697e-314,2.1290617597e-314,2.125381536e-314,2.1815697206e-314,2.125375595e-314,2.1253815833e-314,2.125375595e-314,2.125379358e-314,2.1290617597e-314,2.1815697443e-314,2.1290617597e-314,2.125381536e-314,2.1290617597e-314,2.181569768e-314,2.1253755636e-314,2.1253815833e-314,2.1253755636e-314,2.1253808244e-314
3.21,2.1290617597e-314,2.181569792e-314,2.1290454437e-314,2.125381536e-314,2.1253805636e-314,2.1253753265e-314,2.1253815833e-314,2.1253753265e-314,2.125380374e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1815698155e-314,2.129003887e-314,2.125381536e-314,2.181569839e-314,2.1253755636e-314,2.1253815833e-314,2.1253755636e-314,2.125379358e-314,2.129003887e-314
3.22,2.181569863e-314,2.129005476e-314,2.125381536e-314,2.129005476e-314,2.1815698866e-314,2.1253755636e-314,2.1253815833e-314,2.1253755636e-314,2.1253808244e-314,2.129005476e-314,2.1815699103e-314,2.1290617597e-314,2.125381536e-314,2.181569934e-314,2.125375595e-314,2.1253815833e-314,2.125375595e-314,2.125380445e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314
3.23,2.181569958e-314,2.1290617597e-314,2.125381536e-314,2.1815699815e-314,2.1253755636e-314,2.1253815833e-314,2.1253755636e-314,2.125379358e-314,2.1290617597e-314,2.181570005e-314,2.1290617597e-314,2.125381536e-314,2.1290617597e-314,2.181570029e-314,2.125375627e-314,2.1253815833e-314,2.125375627e-314,2.1253808244e-314,2.1290617597e-314,2.1815700526e-314,2.1290454437e-314
3.24,2.125381536e-314,2.1815700763e-314,2.1253761644e-314,2.1253815833e-314,2.1253761644e-314,2.125380374e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1815701e-314,2.129003887e-314,2.125381536e-314,2.181570124e-314,2.125375532e-314,2.1253815833e-314,2.125375532e-314,2.125380374e-314,2.129003887e-314,2.1815701475e-314,2.129003887e-314,2.125381536e-314
3.25,2.181570171e-314,2.1253755004e-314,2.1253815833e-314,2.1253755004e-314,2.125379358e-314,2.129003887e-314,2.181570195e-314,2.1290617597e-314,2.125381536e-314,2.1290617597e-314,2.1815702186e-314,2.125375548e-314,2.1253815833e-314,2.125375548e-314,2.1253808244e-314,2.1290617597e-314,2.181570266e-314,2.1290454437e-314,2.125381536e-314,2.1253805636e-314,2.1253753265e-314
3.2600000000000002,2.1253815833e-314,2.1253753265e-314,2.125380374e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1815703135e-314,2.129003887e-314,2.125381536e-314,2.181570361e-314,2.125375532e-314,2.1253815833e-314,2.125375532e-314,2.125379358e-314,2.129003887e-314,2.1815704084e-314,2.129005476e-314,2.125381536e-314,2.129005476e-314,2.181570456e-314,2.125375532e-314
3.27,2.1253815833e-314,2.125375532e-314,2.1253808244e-314,2.129005476e-314,2.181570503e-314,2.1290617597e-314,2.125381536e-314,2.1815705506e-314,2.1253755794e-314,2.1253815833e-314,2.1253755794e-314,2.125380445e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.1253803264e-314,2.181570598e-314,2.1290617597e-314,2.125381536e-314,2.1290617597e-314,2.1815706455e-314
3.2800000000000002,2.125375627e-314,2.1253815833e-314,2.125375627e-314,2.1253803976e-314,2.1290617597e-314,2.181570693e-314,2.1290617597e-314,2.125381536e-314,2.1815707404e-314,2.125375548e-314,2.1253815833e-314,2.125375548e-314,2.12538035e-314,2.1290617597e-314,2.1290617597e-314,2.125379358e-314,2.1290617597e-314,2.1290617597e-314,2.181570788e-314,2.1290617597e-314,2.125381536e-314
3.29,2.1290617597e-314,2.181570835e-314,2.1253756427e-314,2.1253815833e-314,2.1253756427e-314,2.1253808244e-314,2.1290617597e-314,2.1253803264e-314,2.1815708827e-314,2.1290454437e-314,2.125381536e-314,2.1290454437e-314,2.18157093e-314,2.125376133e-314,2.1253815833e-314,2.125376133e-314,2.1253804924e-314,2.1290454437e-314,2.1815709775e-314,2.1290454437e-314,2.125381536e-314
3.3000000000000003,2.125380706e-314,2.1253754213e-314,2.1253815833e-314,2.1253754213e-314,2.12538035e-314,2.1290454437e-314,2.1290454437e-314,2.125380374e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1290454437e-314,2.1253803264e-314,2.181571025e-314,2.129003887e-314,2.125381536e-314,2.129003887e-314,2.1815710724e-314,2.1253755794e-314
3.31,2.1253815833e-314,2.1253755794e-314,2.125380445e-314,2.129003887e-314,2.18157112e-314,2.129003887e-314,2.125381536e-314,2.181571167e-314,2.125375595e-314,2.1253815833e-314,2.125375595e-314,2.12538035e-314,2.129003887e-314,2.129003887e-314,2.125379358e-314,2.129003887e-314,2.129003887e-314,2.1815729933e-314,2.129005476e-314,2.125381536e-314,2.129005476e-314
3.3200000000000003,2.1815730407e-314,2.1253755794e-314,2.1253815833e-314,2.1253755794e-314,2.1253808244e-314,2.129005476e-314,2.181573088e-314,2.1290617597e-314,2.125381536e-314,2.1815731356e-314,2.125375516e-314,2.1253815833e-314,2.125375516e-314,2.125380445e-314,2.1290617597e-314,2.1290617597e-314,2.1290617597e-314,2.181573183e-314,2.182297357e-314,2.125380374e-314,2.182296013e-314
