t,Py,Py1,Dw,Qw2,Qw1,Rw,Mw,Px,Px1,Dz,Qz4,Qz2,Qz1,Rz,Qz3,Qz5,Mz
3.58,0.044061840469407844,21.586847273011266,0.1408054929110325,3.3690908865193383,0.49010362056963036,49.50989637943035,0.0,23.77596949197374,0.22091133152876452,2.979663485063046,0.9703833045611222,0.011985746299544402,0.01721733843945572,49.96203253592374,0.0025324908535776887,0.01821763478324966,0.0
3.59,0.04406153308341,21.586774056139628,0.14080789957044176,3.369164410776974,0.49002768965258553,49.50997231034739,0.0,23.775178757162195,0.22150293117146194,2.979441603857941,0.9704834732233886,0.012027883146835956,0.01724008447571089,49.961952960228196,0.0025470672451641135,0.018259888050955263,0.0
3.6,0.04406123264070079,21.58670107794771,0.14081029854613877,3.369237689411602,0.48995201204226063,49.51004798795772,0.0,23.77438989318889,0.22209445812004358,2.9792215945636804,0.970581911454755,0.012070035000556487,0.017262756745244898,49.96187354101902,0.0025616777287071676,0.01830202450705156,0.0
3.61,0.044060938785286295,21.586628337189644,0.14081268904638256,3.369310724025082,0.4898765869285367,49.51012341307144,0.0,23.773602878049125,0.22268591257672057,2.9790034351095316,0.9706786410317401,0.012112201784598792,0.01728535551630829,49.9617942779259,0.0025763222295560016,0.018344044328260815,0.0
3.62,0.04406065111084633,21.586555832288354,0.1408150698783957,3.3693835166008106,0.4898014135207946,49.51019858647918,0.0,23.77281768982491,0.22327729474314761,2.9787871035116797,0.9707736836444976,0.01215438342310919,0.01730788105637333,49.96171517057931,0.002591000673165535,0.018385947691170083,0.0
3.63,0.044060369360866436,21.586483562885768,0.14081744127556173,3.3694560677533762,0.4897264909710633,49.51027350902891,0.0,23.772034307165104,0.22386860481919715,2.978572578353663,0.9708670604130695,0.012196579840713057,0.017330333630632223,49.96163621860747,0.0026057129850450907,0.01842773477687258,0.0
3.64,0.04406009340978054,21.586411529751384,0.14081980478235473,3.369528376838847,0.48965181837879934,49.510348181621175,0.0,23.7712527092282,0.22445984300311733,2.9783598387291352,0.9709587919450258,0.012238790962475635,0.017352713502177087,49.96155742163666,0.002620459090765314,0.01846940577041663,0.0
3.65,0.044059823080229425,21.58633973309151,0.1408221612982185,3.3696004438282725,0.48957739487350993,49.510422605126465,0.0,23.770472875323293,0.22505100949236587,2.978148863882532,0.9710488986972083,0.012281016713821452,0.01737502093311808,49.961478779293586,0.0026352389159906707,0.018510960857325034,0.0
3.66,0.04405955810823473,21.586268172063562,0.14082451053388162,3.3696722698282144,0.48950321963790505,49.51049678036207,0.0,23.769694784893744,0.22564210448358105,2.977939633192687,0.9711374009921696,0.012323257020602564,0.01739725618463073,49.961400291205486,0.0026500523864760716,0.018552400223429667,0.0
3.67,0.044059298269353515,21.586196845999467,0.14082685242066145,3.3697438557311896,0.48942929184815015,49.510570708151825,0.0,23.768918417688933,0.22623312817227753,2.9777321263447765,0.9712243188451514,0.012365511809035437,0.017419419516426664,49.96132195699899,0.0026648994280582053,0.018593724056547554,0.0
3.68,0.04405904336961643,21.586125753874633,0.1408291865465325,3.3698152027557606,0.48935561069770805,49.510644389302264,0.0,23.768143753705925,0.2268240807530239,2.9775263232720026,0.971309672022824,0.012407781005642661,0.01744151118693925,49.96124377630049,0.0026797799666639236,0.018634932545923546,0.0
3.69,0.04405879321400212,21.586054894490186,0.14083151231447216,3.3698863122958196,0.48928217538970953,49.51071782461026,0.0,23.76737077310537,0.22741496241971995,2.97732220407132,0.9713934801276919,0.01245006453719823,0.017463531453760603,49.96116574873623,0.002694693928274476,0.018676025881750845,0.0
3.7,0.04405854762762145,21.585984267682864,0.14083383022325607,3.369957184689523,0.4892089850872221,49.510791014912755,0.0,23.766599456624835,0.22800577336392958,2.977119749417295,0.9714757621833726,0.012492362331320233,0.017485480571462066,49.96108787393201,0.0027096412390818394,0.018717004257464025,0.0
3.71,0.04405830642608548,21.585913872988478,0.14083614045047205,3.3700278205854435,0.48913603896408525,49.510863961035895,0.0,23.765829784744533,0.228596513778254,2.976918939726823,0.97155653747174,0.012534674315253172,0.017507358795955684,49.96101015151384,0.0027246218251856576,0.018757867865038465,0.0
3.72,0.04405806944533628,21.58584370989544,0.14083844313785576,3.3700982206592336,0.4890633362029113,49.51093666379707,0.0,23.765061738579007,0.22918718385271555,2.976719756051893,0.9716358246381973,0.012577000417176886,0.01752916637981933,49.960932581107286,0.0027396356129203584,0.018798616899988907,0.0
3.73,0.04405783652134141,21.5857737778706,0.14084073840460004,3.370168385608068,0.4889908759873324,49.511009124012645,0.0,23.764295299247554,0.2297777837773162,2.9765221794492565,0.9717136423233802,0.012619340565278907,0.017550903575604328,49.960855162337936,0.002754682528622511,0.018839251557853615,0.0
3.74,0.044057607498894674,21.58570407626742,0.14084302625716685,3.3702383162336904,0.4889186575091431,49.51108134249083,0.0,23.76353044815672,0.23036831374087993,2.9763261912632615,0.9717900088797519,0.012661694688175093,0.017572570634332055,49.96077789483121,0.002769762498740115,0.018879772035734845,0.0
3.75,0.04405738223241754,21.585634604227224,0.14084530648644097,3.370308013540365,0.4888466799731948,49.51115332002678,0.0,23.762767167042753,0.23095877393087486,2.9761317731683574,0.9718649423290298,0.012704062714975444,0.017594167805262767,49.960700778212384,0.0027848754498503094,0.018920178532520128,0.0
3.7600000000000002,0.04405716057477474,21.58556536104061,0.14084757903817224,3.3703774783846194,0.4887749425772089,49.51122505742277,0.0,23.762005437593974,0.2315491645349632,2.9759389067910207,0.9719384607410072,0.01274644457471971,0.017615695337907595,49.96062381210677,0.0028000213085127906,0.018960471246827794,0.0
3.77,0.044056942396046316,21.585496346104755,0.14084984397975,3.3704467114992047,0.4887034445210462,49.511296555478935,0.0,23.76124524211104,0.23213948573827636,2.9757475743708244,0.9720105815712309,0.012788840197372,0.01763715347848532,49.96054699613945,0.0028152000015326958,0.019000650380550654,0.0
3.7800000000000002,0.04405672756147267,21.585427558783955,0.14085210134128676,3.370515713654582,0.48863218500413214,49.51136781499585,0.0,23.760486562724736,0.2327297377266467,2.9755577579772456,0.9720813224456659,0.012831249512640757,0.01765854247412628,49.960470329935575,0.0028304114556475454,0.01904071613466944,0.0
3.79,0.04405651595012894,21.585358998471325,0.1408543511906182,3.370584485578556,0.4885611632308263,49.51143883676915,0.0,23.759729382100584,0.23331992068367205,2.9753694402151973,0.9721507004539179,0.012873672451056471,0.017679862569049996,49.9603938131202,0.0028456555978182076,0.019080668712956016,0.0
3.8000000000000003,0.04405630744157967,21.585290664561143,0.14085659359705927,3.370653027997286,0.4884903784056551,49.51150962159432,0.0,23.75897368292294,0.23391003479287176,2.9751826037084284,0.9722187326667213,0.012916108943178526,0.01770111400737367,49.96031744531835,0.002860932355013389,0.019120508319280603,0.0
3.81,0.04405610192093444,21.585222556407942,0.1408588285910873,3.37072134167113,0.4884198297377831,49.51158017026219,0.0,23.758219448113124,0.2345000802367618,2.974997231317971,0.9722854359171663,0.012958558919938072,0.017722297031903828,49.960241226155105,0.0028762416543061282,0.019160235158710265,0.0
3.8200000000000003,0.04405589928185524,21.585154673333292,0.14086105617308647,3.3707894273848598,0.4883495164420547,49.51165048355792,0.0,23.75746666094519,0.23509005719637147,2.974813306258045,0.9723508266845925,0.01300102231281584,0.017743411883506564,49.96016515525548,0.0028915834229220594,0.019199849438113793,0.0
3.83,0.044055699415975744,21.585087014676155,0.14086327636041573,3.370857285907875,0.48827943773170973,49.511720562268266,0.0,23.756715304619433,0.23567996585303524,2.974630811669016,0.9724149215223304,0.013043499053180845,0.01776445880344502,49.96008923224455,0.0029069575880571697,0.019239351363966387,0.0
3.84,0.04405550222752644,21.58501957976589,0.14086548916610706,3.3709249180065877,0.4882095928273061,49.51179040717267,0.0,23.755965362895914,0.23626980638570555,2.9744497312517444,0.9724777364224039,0.013085989073287299,0.017785438029867526,49.96001345674746,0.002922364077158808,0.01927874114553404,0.0
3.85,0.044055307617120947,21.584952367935575,0.14086769460539728,3.370992324447309,0.48813998094729427,49.511860019052676,0.0,23.755216819376056,0.2368595789740086,2.9742700485482536,0.9725392875359083,0.013128492305139279,0.01780634980180323,49.95993782838933,0.0029378028176035827,0.019318018991288228,0.0
3.86,0.04405511549566739,21.584885378527733,0.14086989270740155,3.371059505976605,0.488070601315994,49.511929398683975,0.0,23.75446965815665,0.23744928379544014,2.9740917475965944,0.9725995905172704,0.01317100868153723,0.01782719435549054,49.95986234679543,0.002953273736999474,0.019357185112104117,0.0
3.87,0.04405492577431279,21.584818610885083,0.1408720835015311,3.371126463340608,0.48800145315786114,49.51199854684211,0.0,23.753723863345936,0.23803892102744667,2.973914812446273,0.9726586610094471,0.01321353813529998,0.01784797192710346,49.95978701159105,0.002968776762959793,0.019396239718912488,0.0
3.88,0.0440547383688816,21.584752064345338,0.14087426701336392,3.3711931972857823,0.4879325357008538,49.51206746429912,0.0,23.75297941930093,0.2386284908463899,2.9737392273959244,0.9727165144059963,0.013256080599654895,0.0178686827513921,49.95971182240161,0.002984311823219908,0.019435183023808318,0.0
3.89,0.0440545531993293,21.58468573824423,0.1408764432677649,3.371259708556443,0.48786384817579215,49.51213615182418,0.0,23.7522363105915,0.2392179934277075,2.9735649769573054,0.9727731658871074,0.01329863600817663,0.017889327061894278,49.95963677885262,0.002999878845618077,0.01947401523989378,0.0
3.9,0.04405437018728691,21.58461963191752,0.1408786122894623,3.371325997895196,0.48779538981534204,49.512204610184625,0.0,23.751494521913262,0.23980742894626253,2.9733920457681298,0.9728286305069566,0.013341204294662531,0.017909905091392155,49.95956188056978,0.0030154777580636,0.019512736580790526,0.0
3.91,0.044054189260641224,21.584553744700642,0.14088077410259128,3.371392066038719,0.4877271598586898,49.51227284014128,0.0,23.750754038410083,0.2403967975748817,2.9732204189149725,0.9728829228706213,0.013383785393697119,0.017930417069989633,49.95948712717932,0.003031108488715152,0.019551347261999637,0.0
3.92,0.04405401034602221,21.584488075927794,0.1408829287311687,3.371457913726186,0.4876591575426455,49.51234084245733,0.0,23.750014845074343,0.2409860994871115,2.973050081332713,0.9729360577348558,0.013426379239579317,0.017950863228739594,49.95941251830718,0.0030467709656356676,0.01958984749847185,0.0
3.93,0.04405383337362737,21.584422624931392,0.14088507619858304,3.3715235416949834,0.4875913821064339,49.512408617893534,0.0,23.749276927078967,0.2415753348557169,2.9728810181370102,0.972988049675421,0.013468985766901177,0.017971243797669866,49.959338053579366,0.0030624651169745103,0.019628237506018522,0.0
3.94,0.04405365827781499,21.584357391042,0.14088721652753147,3.3715889506801853,0.4875238327922837,49.51247616720769,0.0,23.74854026981823,0.24216450385249658,2.972713214665179,0.9730389130461815,0.013511604910619006,0.017991559005540492,49.95926373262201,0.0030781908709898603,0.019666517501485112,0.0
3.95,0.04405348499710406,21.584292373588347,0.14088934974002007,3.371654141414553,0.48745650884542757,49.512543491154545,0.0,23.747804858907756,0.2427536066482833,2.972546656476192,0.9730886619791063,0.01355423660605339,0.01801180907984375,49.959189555061386,0.003093948156048723,0.019704687702751186,0.0
3.96,0.044053313474174356,21.584227571897294,0.14089147585736364,3.3717191146285344,0.48738940951410226,49.51261059048587,0.0,23.747070680184542,0.2433426434129434,2.9723813293506764,0.9731373103842681,0.013596880788889177,0.018031994246804142,49.959115520523866,0.003109736900626922,0.01974274832873041,0.0
3.97,0.04405314365586638,21.58416298529387,0.1408935949001858,3.3717838710502663,0.48732253404954834,49.512677465950425,0.0,23.746337719706922,0.24393161431537722,2.972217219290918,0.9731848719498437,0.013639537395175483,0.0180521147313784,49.959041628635966,0.003125557033309105,0.019780699599370552,0.0
3.98,0.04405297549318009,21.58409861310125,0.14089570688841924,3.3718484114055713,0.48725588170601,49.51274411829396,0.0,23.745605963754567,0.24452051952351897,2.972054312520827,0.9732313601421452,0.013682206361325652,0.018072170757255604,49.958967879024335,0.003141408482788734,0.019818541735653252,0.0
3.99,0.044052808927206394,21.58403445465437,0.14089781184346695,3.3719127364184276,0.48718945173810596,49.51281054826187,0.0,23.744875398490098,0.24510935920552404,2.9718925951472963,0.9732767885457351,0.013724887623714318,0.01809216254832078,49.95889427131678,0.0031572911778308507,0.01985627495709806,0.0
4.0,0.04405264389749639,21.583970509291817,0.14089990978691652,3.3719768468106905,0.48712324340239366,49.51287675659758,0.0,23.74414601016038,0.24569813352906267,2.971732053361657,0.9733211706610954,0.013767581118917092,0.018112090327784196,49.958820805141706,0.003173205047294224,0.01989389948324723,0.0
4.01,0.04405248035748961,21.583906776340935,0.14090200073816989,3.3720407433015787,0.48705725596025223,49.51294274403972,0.0,23.743417785467614,0.24628684266001807,2.971572673811053,0.9733645195316386,0.013810286784152486,0.018131954316576382,49.95874748012688,0.003189150020172198,0.019931415536402985,0.0
4.0200000000000005,0.044052318263796686,21.583843255128176,0.1409040847160898,3.372104426608031,0.48699148867587994,49.513008511324095,0.0,23.742690711311536,0.24687548676339088,2.971414443340461,0.9734068480028062,0.013853004556974928,0.018151754734463038,49.95867429590028,0.003205126025564317,0.01996882333972607,0.0
4.03,0.04405215757619938,21.583779944979096,0.14090616173899992,3.3721678974447067,0.48692594081629403,49.51307405918368,0.0,23.741964774789444,0.2474640660032989,2.9712573489926952,0.9734481687220683,0.013895734375274768,0.018171491800045035,49.95860125209008,0.0032211329926763255,0.020006123117235753,0.0
4.04,0.04405199825765058,21.58371684521837,0.14090823182468465,3.372231156523985,0.48686061165133077,49.51313938834864,0.0,23.74123996319619,0.2480525805429774,2.9711013780084046,0.9734884941389239,0.013938476177278282,0.01819116573075843,49.95852834832464,0.003237170850820171,0.020043315093809837,0.0
4.05,0.0440518402742743,21.583653955169762,0.14091029499038932,3.372294204555966,0.48679550045364534,49.513204499546326,0.0,23.740516264024173,0.24864103054477898,2.9709465178260737,0.9735278365049007,0.013981229901547671,0.018210776742874465,49.95845558423256,0.0032532395294140033,0.020080399495184656,0.0
4.0600000000000005,0.044051683595365675,21.58359127415617,0.14091235125282006,3.3723570422484688,0.48673060649871197,49.51326939350126,0.0,23.73979366496335,0.24922941617017366,2.970792756082022,0.9735662078735551,0.014023995486981059,0.018230325051499546,49.958382959442595,0.0032693389579821733,0.020117376547955066,0.0
4.07,0.0440515281908553,21.583528801502688,0.14091440062941163,3.372419670306457,0.48666592906413225,49.513334070935834,0.0,23.73907215382954,0.24981773757999923,2.9706400805386273,0.9736036201724924,0.014066772872735372,0.018249810870908934,49.958310473583886,0.0032854690661404027,0.02015424647909082,0.0
