t,Py,Zn,Py1,Dw,Qw2,Qw1,Rw,Mw,Px,Px1,Dz,Qz4,Qz2,Tp,Tp1,Qz1,Rz,Qz3,Qz5,Mz
3.67,2.172970994e-314,2.172970172e-314,2.1729701405e-314,2.172975769e-314,2.1729744724e-314,2.172969445e-314,2.172970109e-314,2.172970014e-314,2.172974662e-314,2.1729745673e-314,2.1729702353e-314,2.1729715634e-314,2.172969761e-314,2.172969666e-314,2.172970077e-314,2.1729754843e-314,2.1729761167e-314,2.1729689705e-314,2.172968939e-314,2.1729738084e-314
3.68,2.172973777e-314,2.172973745e-314,2.1729738717e-314,2.1729737135e-314,2.172973682e-314,2.1729736503e-314,2.1729736187e-314,2.172974599e-314,2.172972006e-314,2.1729719744e-314,2.172971943e-314,2.1729732076e-314,2.172973239e-314,2.172973271e-314,2.1729733025e-314,2.172973334e-314,2.1729733657e-314,2.1729733973e-314,2.172973429e-314,2.1729734606e-314
3.69,2.172973492e-314,2.172973524e-314,2.1729735554e-314,2.172973587e-314,2.1729739033e-314,2.172973935e-314,2.1729739665e-314,2.172973998e-314,2.1729740298e-314,2.1729740614e-314,2.172974093e-314,2.1729741246e-314,2.172974156e-314,2.172974188e-314,2.1729742195e-314,2.172974251e-314,2.1729742827e-314,2.172974441e-314,2.1729743143e-314,2.172974346e-314
3.7,2.1729745357e-314,2.172971911e-314,2.1729718796e-314,2.172968686e-314,2.1729713104e-314,2.172971342e-314,2.172971437e-314,2.1729714685e-314,2.1729704883e-314,2.17297052e-314,2.172975263e-314,2.172976243e-314,2.172973018e-314,2.1729729863e-314,2.1729730495e-314,2.172973081e-314,2.172973113e-314,2.1729727333e-314,2.17297286e-314,2.172972828e-314
3.71,2.1729728914e-314,2.172972923e-314,2.1729729547e-314,2.1729720377e-314,2.1729720693e-314,2.172972101e-314,2.172971247e-314,2.172971279e-314,2.1729686543e-314,2.1729686227e-314,2.172968591e-314,2.172970836e-314,2.1729708677e-314,2.1729708994e-314,2.172970931e-314,2.1729709626e-314,2.1729687176e-314,2.172968749e-314,2.172968781e-314,2.1729688124e-314
3.72,2.172968844e-314,2.1729688757e-314,2.1729689073e-314,2.1729692867e-314,2.1729693183e-314,2.172970267e-314,2.1729702986e-314,2.17297033e-314,2.1729704567e-314,2.172970362e-314,2.1729703934e-314,2.172970425e-314,2.172969856e-314,2.1729698243e-314,2.1729715e-314,2.172971532e-314,2.1729705515e-314,2.172970583e-314,2.172970615e-314,2.1729706464e-314
3.73,2.172970678e-314,2.1729707096e-314,2.1729707413e-314,2.172970773e-314,2.17297384e-314,2.172969255e-314,2.1729692235e-314,2.17296916e-314,2.1729691286e-314,2.172969002e-314,2.172969097e-314,2.1729690654e-314,2.172969034e-314,2.172972765e-314,2.1729727966e-314,2.172974409e-314,2.172974504e-314,2.1729756424e-314,2.1729714053e-314,2.1729713737e-314
3.74,2.1729712156e-314,2.172971184e-314,2.1729711523e-314,2.1729711207e-314,2.172971089e-314,2.1729710575e-314,2.172971026e-314,2.17297267e-314,2.1729726385e-314,2.172972607e-314,2.172972575e-314,2.1729725436e-314,2.172972512e-314,2.1729724804e-314,2.1729724487e-314,2.17296935e-314,2.1729693816e-314,2.172969413e-314,2.1729700456e-314,2.1729697294e-314
3.75,2.1729698875e-314,2.1729702037e-314,2.172969919e-314,2.1729697926e-314,2.1729699507e-314,2.1729696345e-314,2.172969603e-314,2.128267713e-314,2.1731424706e-314,2.173142439e-314,2.173143419e-314,2.1731433875e-314,2.1731429765e-314,2.1731419646e-314,2.1731408896e-314,2.173140858e-314,2.173139941e-314,2.173139846e-314,2.1731396247e-314,2.1731396564e-314
3.7600000000000002,2.173143925e-314,2.1731439883e-314,2.1731430713e-314,2.1731395615e-314,2.1731394983e-314,2.1731394666e-314,2.173144115e-314,2.17314402e-314,2.173141111e-314,2.173145664e-314,2.173141206e-314,2.1731424073e-314,2.17313934e-314,2.1731393085e-314,2.173139277e-314,2.1731391504e-314,2.173139182e-314,2.173139119e-314,2.1731392453e-314,2.1731392137e-314
3.77,2.1731423125e-314,2.1731434824e-314,2.1731409844e-314,2.173138676e-314,2.173138708e-314,2.173138771e-314,2.1731387394e-314,2.1731388026e-314,2.1731418065e-314,2.173138866e-314,2.1731461385e-314,2.1731440516e-314,2.173146107e-314,2.1731458223e-314,2.173145917e-314,2.173142091e-314,2.1731458855e-314,2.173140763e-314,2.1731407947e-314,2.173142186e-314
3.7800000000000002,2.1731388975e-314,2.173138929e-314,2.1731389607e-314,2.173139024e-314,2.1731390556e-314,2.173139087e-314,2.173139372e-314,2.1731394034e-314,2.173139435e-314,2.173139751e-314,2.173141775e-314,2.1731417433e-314,2.1731417117e-314,2.17314168e-314,2.1731416484e-314,2.173141617e-314,2.173141585e-314,2.1731457907e-314,2.173143166e-314,2.1731430397e-314
3.79,2.1731431346e-314,2.1731428184e-314,2.173142787e-314,2.173142755e-314,2.1731427235e-314,2.173142692e-314,2.1731421544e-314,2.1731421227e-314,2.173141933e-314,2.1731419014e-314,2.17314187e-314,2.173146518e-314,2.1731465496e-314,2.173142945e-314,2.1731428816e-314,2.173143103e-314,2.173143008e-314,2.173143261e-314,2.173143356e-314,2.1731422176e-314
3.8000000000000003,2.173142249e-314,2.173142281e-314,2.173142344e-314,2.1731423757e-314,2.173142502e-314,2.1731399093e-314,2.1731419963e-314,2.173142028e-314,2.1731460436e-314,2.173146012e-314,2.1731420595e-314,2.1731433243e-314,2.1731432294e-314,2.1731435457e-314,2.1731459804e-314,2.1731398145e-314,2.173139783e-314,2.1731385813e-314,2.173139593e-314,2.173140036e-314
3.81,2.1731400674e-314,2.1731412374e-314,2.173141269e-314,2.1731413006e-314,2.173141332e-314,2.173141364e-314,2.1731413955e-314,2.173141427e-314,2.1731414587e-314,2.1731414903e-314,2.173141522e-314,2.173143451e-314,2.1731435773e-314,2.173139688e-314,2.1731397196e-314,2.173141838e-314,2.1731389923e-314,2.1731426603e-314,2.1731426287e-314,2.1731425654e-314
3.8200000000000003,2.173142597e-314,2.173142534e-314,2.1731410793e-314,2.1731410477e-314,2.173141016e-314,2.173140921e-314,2.1731408263e-314,2.1731407315e-314,2.1731407e-314,2.173140668e-314,2.1731406366e-314,2.173140605e-314,2.1731405734e-314,2.1731405417e-314,2.17314051e-314,2.1731404785e-314,2.173140447e-314,2.1731404153e-314,2.1731403836e-314,2.173140352e-314
3.83,2.1731403204e-314,2.173140289e-314,2.173140257e-314,2.1731402255e-314,2.173140194e-314,2.1731401623e-314,2.1731401307e-314,2.173140099e-314,2.173140953e-314,2.1731415536e-314,2.1731399726e-314,2.173140004e-314,2.173138613e-314,2.1731386445e-314,2.1731432927e-314,2.17314285e-314,2.1734191157e-314,2.173414752e-314,2.173419084e-314,2.1734147837e-314
3.84,2.1734185465e-314,2.173420602e-314,2.173420665e-314,2.173420444e-314,2.1734206335e-314,2.173418578e-314,2.173421076e-314,2.1734209813e-314,2.1734212026e-314,2.1734171553e-314,2.173417187e-314,2.1734173766e-314,2.1734172185e-314,2.17341725e-314,2.1734173134e-314,2.173417345e-314,2.173419527e-314,2.173419495e-314,2.1734191473e-314,2.173419179e-314
3.85,2.1734192106e-314,2.173419242e-314,2.1734209497e-314,2.173420855e-314,2.1734212343e-314,2.173421266e-314,2.173421013e-314,2.1734211394e-314,2.173420507e-314,2.173420412e-314,2.173420918e-314,2.1734210445e-314,2.173421171e-314,2.173416744e-314,2.1734167126e-314,2.1734181355e-314,2.173418167e-314,2.173418104e-314,2.1734181987e-314,2.1734182303e-314
3.86,2.173418262e-314,2.1734197165e-314,2.173419685e-314,2.1734187046e-314,2.173421582e-314,2.1734184833e-314,2.1734184517e-314,2.1734144675e-314,2.173414499e-314,2.173414531e-314,2.173414436e-314,2.1734145624e-314,2.173414594e-314,2.1734146256e-314,2.1734146573e-314,2.173414689e-314,2.17342057e-314,2.1734216137e-314,2.173418673e-314,2.1734186414e-314
3.87,2.173413993e-314,2.173414025e-314,2.1734140565e-314,2.1734139616e-314,2.173414183e-314,2.1734142146e-314,2.1734206967e-314,2.1734187995e-314,2.173418768e-314,2.1734158904e-314,2.173415859e-314,2.173415827e-314,2.173415922e-314,2.1734157956e-314,2.173415764e-314,2.1734157323e-314,2.1734157007e-314,2.1734138035e-314,2.1734207916e-314,2.173419938e-314
3.88,2.173419906e-314,2.1734198746e-314,2.1734197797e-314,2.1734148154e-314,2.173414847e-314,2.1734148786e-314,2.17341491e-314,2.173414942e-314,2.1734149735e-314,2.173415005e-314,2.1734150367e-314,2.1734150683e-314,2.1734151e-314,2.1734151316e-314,2.173415163e-314,2.173420159e-314,2.1734201276e-314,2.173420096e-314,2.1734200643e-314,2.1734200327e-314
3.89,2.1734171236e-314,2.173417092e-314,2.1734170604e-314,2.173417029e-314,2.173416997e-314,2.1734169655e-314,2.173416934e-314,2.1734169023e-314,2.1734168707e-314,2.173416839e-314,2.1734168074e-314,2.173416112e-314,2.17341608e-314,2.1734160485e-314,2.173416017e-314,2.1734159853e-314,2.1734159537e-314,2.173413835e-314,2.1734138668e-314,2.17341861e-314
3.9,2.173418515e-314,2.1734187363e-314,2.173418831e-314,2.1734188944e-314,2.1734188627e-314,2.1734144043e-314,2.1734147205e-314,2.1734143727e-314,2.173414341e-314,2.1734143094e-314,2.173414278e-314,2.173414246e-314,2.17341393e-314,2.1734175347e-314,2.1734175663e-314,2.1734176296e-314,2.173417598e-314,2.173418072e-314,2.1734180406e-314,2.173418009e-314
3.91,2.173419843e-314,2.173417408e-314,2.173417661e-314,2.173417693e-314,2.1734182936e-314,2.173418325e-314,2.173418357e-314,2.1734183884e-314,2.17341842e-314,2.173418926e-314,2.1734189576e-314,2.173418989e-314,2.173419021e-314,2.1734190525e-314,2.173420001e-314,2.1734141197e-314,2.173414088e-314,2.1734141513e-314,2.173416776e-314,2.173416681e-314
3.92,2.1734166493e-314,2.173420191e-314,2.1734202224e-314,2.173420254e-314,2.1734202857e-314,2.1734203173e-314,2.173420349e-314,2.1734204754e-314,2.1734205386e-314,2.1734208864e-314,2.173415669e-314,2.173415448e-314,2.1734166177e-314,2.173416586e-314,2.1734165545e-314,2.173416523e-314,2.1734164596e-314,2.173416491e-314,2.173416428e-314,2.1734163964e-314
3.93,2.1734163647e-314,2.173416333e-314,2.1734163015e-314,2.17341627e-314,2.1734162383e-314,2.1734162066e-314,2.173416175e-314,2.1734161434e-314,2.173415195e-314,2.1734152264e-314,2.1734153845e-314,2.173415258e-314,2.1734152897e-314,2.1734153213e-314,2.173415353e-314,2.173415416e-314,2.1734156375e-314,2.1734155426e-314,2.173415574e-314,2.173415511e-314
3.94,2.173417756e-314,2.173419337e-314,2.1734194003e-314,2.1734193054e-314,2.1734138984e-314,2.174334078e-314,2.174331991e-314,2.174332244e-314,2.174332307e-314,2.1743287657e-314,2.17432905e-314,2.174334046e-314,2.174333983e-314,2.1743287024e-314,2.174328639e-314,2.1743292716e-314,2.174329335e-314,2.174330884e-314,2.1743309475e-314,2.174330979e-314
3.95,2.174330916e-314,2.1743310107e-314,2.174331232e-314,2.1743291767e-314,2.174329398e-314,2.174329303e-314,2.1743294297e-314,2.174328734e-314,2.17432924e-314,2.1743294613e-314,2.174329493e-314,2.1743292083e-314,2.1743295245e-314,2.174329556e-314,2.174329588e-314,2.1743296194e-314,2.174329651e-314,2.1743296826e-314,2.1743297143e-314,2.174329746e-314
3.96,2.1743297775e-314,2.174329809e-314,2.1743298407e-314,2.1743298724e-314,2.174329904e-314,2.1743299356e-314,2.174329967e-314,2.174329999e-314,2.1743300305e-314,2.174330062e-314,2.1743300937e-314,2.1743301253e-314,2.174330157e-314,2.1743301886e-314,2.17433022e-314,2.1743302834e-314,2.174330315e-314,2.1743303467e-314,2.1743303783e-314,2.1743307577e-314
3.97,2.174333635e-314,2.174333667e-314,2.1743336984e-314,2.174330726e-314,2.1743306945e-314,2.174330663e-314,2.1743306312e-314,2.1743305996e-314,2.174330568e-314,2.1743305364e-314,2.174330505e-314,2.174330473e-314,2.1743304415e-314,2.17433041e-314,2.1743339198e-314,2.1743339514e-314,2.1743341095e-314,2.1743341727e-314,2.1743342043e-314,2.174334236e-314
3.98,2.1743342676e-314,2.174334141e-314,2.174334299e-314,2.174334331e-314,2.1743343624e-314,2.174334647e-314,2.1743346786e-314,2.1743348367e-314,2.1743349316e-314,2.174334963e-314,2.1743350265e-314,2.1743354375e-314,2.174335469e-314,2.174335501e-314,2.1743355324e-314,2.174335564e-314,2.1743355956e-314,2.174332908e-314,2.1743328763e-314,2.1743328447e-314
3.99,2.174332813e-314,2.1743327814e-314,2.17433275e-314,2.174332718e-314,2.1743326866e-314,2.174332655e-314,2.1743326233e-314,2.1743325917e-314,2.17433256e-314,2.1743325285e-314,2.174332497e-314,2.174332465e-314,2.1743324336e-314,2.1743322123e-314,2.1743321806e-314,2.174332149e-314,2.1743321174e-314,2.174332086e-314,2.174332054e-314,2.1743320225e-314
4.0,2.174331801e-314,2.1743317696e-314,2.174331738e-314,2.1743317063e-314,2.1743316747e-314,2.174331643e-314,2.1743316115e-314,2.17433158e-314,2.174331548e-314,2.1743315166e-314,2.174331485e-314,2.1743314534e-314,2.174331422e-314,2.17433139e-314,2.1743313585e-314,2.174331327e-314,2.1743312953e-314,2.1743312637e-314,2.1743308526e-314,2.174330821e-314
4.01,2.1743357537e-314,2.1743357853e-314,2.174335817e-314,2.1743358486e-314,2.17433588e-314,2.1743361015e-314,2.174336133e-314,2.174336165e-314,2.1743361964e-314,2.174336228e-314,2.1743362596e-314,2.1743362913e-314,2.174336323e-314,2.1743363545e-314,2.174336386e-314,2.1743364177e-314,2.1743364494e-314,2.174336481e-314,2.1743365126e-314,2.174336544e-314
4.0200000000000005,2.174331896e-314,2.1743318644e-314,2.1743319277e-314,2.1743319593e-314,2.1743322755e-314,2.1743323387e-314,2.1743323704e-314,2.174332402e-314,2.174331074e-314,2.1743310423e-314,2.1743311056e-314,2.174331137e-314,2.174331169e-314,2.1743312004e-314,2.174333414e-314,2.1743334454e-314,2.174333477e-314,2.1743335087e-314,2.174333382e-314,2.1743335403e-314
4.03,2.174333572e-314,2.1743336035e-314,2.174333888e-314,2.1743338565e-314,2.174333825e-314,2.1743337933e-314,2.1743337616e-314,2.17433373e-314,2.1743346154e-314,2.174334584e-314,2.174334552e-314,2.1743345205e-314,2.174334489e-314,2.1743344573e-314,2.1743344257e-314,2.174334394e-314,2.1743329395e-314,2.174333003e-314,2.174332971e-314,2.174333066e-314
4.04,2.1743330344e-314,2.174333129e-314,2.1743330976e-314,2.174333319e-314,2.1743333506e-314,2.174330252e-314,2.17433607e-314,2.174335912e-314,2.1743360383e-314,2.1743360067e-314,2.174335975e-314,2.1743359434e-314,2.174334742e-314,2.1743347103e-314,2.174329082e-314,2.174328671e-314,2.174329145e-314,2.174328924e-314,2.173548063e-314,2.173548316e-314
4.05,2.173548284e-314,2.1735482526e-314,2.1735466084e-314,2.173548221e-314,2.1735462605e-314,2.173545059e-314,2.1735448376e-314,2.173547873e-314,2.173547905e-314,2.17354996e-314,2.1735500233e-314,2.173550055e-314,2.1735499917e-314,2.1735483475e-314,2.173548379e-314,2.1735484107e-314,2.1735484423e-314,2.173548474e-314,2.1735485056e-314,2.173548537e-314
4.0600000000000005,2.173548569e-314,2.1735486004e-314,2.173548632e-314,2.1735486637e-314,2.1735486953e-314,2.173548727e-314,2.1735487585e-314,2.17354879e-314,2.173548822e-314,2.1735488534e-314,2.173548885e-314,2.1735489166e-314,2.1735489483e-314,2.173550308e-314,2.1735503395e-314,2.173550371e-314,2.173550403e-314,2.173550466e-314,2.1735504344e-314,2.173550561e-314
4.07,2.173551288e-314,2.17355132e-314,2.1735513514e-314,2.17355015e-314,2.173550118e-314,2.1735500866e-314,2.173546292e-314,2.173544901e-314,2.173544806e-314,2.173546482e-314,2.173544743e-314,2.173544711e-314,2.173544869e-314,2.1735450906e-314,2.1735449957e-314,2.1735446795e-314,2.1735465767e-314,2.1735492645e-314,2.173549233e-314,2.173549201e-314
4.08,2.1735491696e-314,2.173549138e-314,2.1735502763e-314,2.1735502447e-314,2.173550213e-314,2.1735501814e-314,2.1735499285e-314,2.173549897e-314,2.173549865e-314,2.1735498336e-314,2.173549802e-314,2.1735497704e-314,2.173549739e-314,2.173549707e-314,2.1735496755e-314,2.173549644e-314,2.1735496123e-314,2.1735495807e-314,2.173549549e-314,2.1735495174e-314
4.09,2.173549486e-314,2.173549454e-314,2.1735494226e-314,2.173549391e-314,2.1735493593e-314,2.1735493277e-314,2.173549296e-314,2.1735481894e-314,2.1735481577e-314,2.173548126e-314,2.1735480945e-314,2.1735480313e-314,2.173547652e-314,2.17354762e-314,2.1735475886e-314,2.173547557e-314,2.1735439523e-314,2.173543984e-314,2.1735440155e-314,2.173544047e-314
4.1,2.1735440787e-314,2.1735441104e-314,2.173544142e-314,2.1735441736e-314,2.173544205e-314,2.1735509403e-314,2.173550972e-314,2.1735510036e-314,2.173551035e-314,2.1735468297e-314,2.17355113e-314,2.173551067e-314,2.1735511617e-314,2.173543573e-314,2.1735509087e-314,2.173550877e-314,2.1735507506e-314,2.1735491064e-314,2.1735490747e-314,2.173549043e-314
4.11,2.1735490115e-314,2.17354898e-314,2.173543383e-314,2.1735433515e-314,2.1735434147e-314,2.17354332e-314,2.173550719e-314,2.1735506874e-314,2.1735506557e-314,2.173550624e-314,2.1735475253e-314,2.1735474937e-314,2.173547462e-314,2.1735474305e-314,2.173547399e-314,2.173547367e-314,2.1735473356e-314,2.173547304e-314,2.1735472724e-314,2.173547051e-314
4.12,2.1735470194e-314,2.173546988e-314,2.173546956e-314,2.1735469246e-314,2.173546893e-314,2.173543826e-314,2.1735438574e-314,2.173543889e-314,2.1735439206e-314,2.173547209e-314,2.173547241e-314,2.1735471775e-314,2.173547146e-314,2.1735470827e-314,2.1735471143e-314,2.173544648e-314,2.173544395e-314,2.173544237e-314,2.1735442685e-314,2.1735443e-314
4.13,2.1735443317e-314,2.1735443633e-314,2.1735450273e-314,2.1735444266e-314,2.1735445847e-314,2.1735445214e-314,2.173544458e-314,2.17354449e-314,2.1735446163e-314,2.181311581e-314,2.1813111385e-314,2.1813107275e-314,2.181310854e-314,2.18131117e-314,2.1813105377e-314,2.1813105694e-314,2.1813108223e-314,2.181310506e-314,2.1813108856e-314,2.1813104745e-314
4.14,2.181310443e-314,2.1813104113e-314,2.181308704e-314,2.1813089567e-314,2.1813089883e-314,2.18130902e-314,2.1813090516e-314,2.181309083e-314,2.181309115e-314,2.181308672e-314,2.1813074073e-314,2.181307439e-314,2.1813074706e-314,2.181307502e-314,2.181307534e-314,2.1813075654e-314,2.181307787e-314,2.18130785e-314,2.1813078816e-314,2.1813079133e-314
4.15,2.181307945e-314,2.1813079765e-314,2.1813080397e-314,2.1813080714e-314,2.181308103e-314,2.1813081346e-314,2.181308514e-314,2.1813085773e-314,2.181308609e-314,2.1813086405e-314,2.1813110753e-314,2.18131e-314,2.181310032e-314,2.1813119606e-314,2.1813120555e-314,2.1813091464e-314,2.181309178e-314,2.1813092097e-314,2.1813092413e-314,2.181309273e-314
4.16,2.1813093045e-314,2.181309336e-314,2.181309368e-314,2.1813093994e-314,2.181309431e-314,2.1813094626e-314,2.1813094943e-314,2.181309526e-314,2.1813095575e-314,2.181309589e-314,2.1813096207e-314,2.1813096524e-314,2.181309684e-314,2.1813097156e-314,2.1813098105e-314,2.181309842e-314,2.1813098737e-314,2.1813099053e-314,2.181309937e-314,2.1813099686e-314
4.17,2.1813100634e-314,2.181310095e-314,2.1813101267e-314,2.1813101583e-314,2.18131019e-314,2.1813102215e-314,2.181310253e-314,2.1813103796e-314,2.1813063006e-314,2.181308008e-314,2.181309779e-314,2.181309747e-314,2.181312024e-314,2.181311613e-314,2.1813110437e-314,2.1813106326e-314,2.181310696e-314,2.181310664e-314,2.181310949e-314,2.181311328e-314
4.18,2.181312087e-314,2.1813117393e-314,2.181311866e-314,2.181311012e-314,2.181310759e-314,2.181311107e-314,2.181310348e-314,2.1813103164e-314,2.181310285e-314,2.1800906304e-314,2.180089492e-314,2.1800909466e-314,2.1800911995e-314,2.180091073e-314,2.180091326e-314,2.180091263e-314,2.180091231e-314,2.1800913576e-314,2.1800913892e-314,2.1800910414e-314
4.19,2.180091421e-314,2.1800914525e-314,2.180091484e-314,2.1800915157e-314,2.1800915474e-314,2.180091579e-314,2.1800916106e-314,2.180091642e-314,2.180091674e-314,2.1800917055e-314,2.180091737e-314,2.1800917687e-314,2.1800918003e-314,2.180091832e-314,2.1800918636e-314,2.180091895e-314,2.180091927e-314,2.1800896185e-314,2.1800906936e-314,2.180090662e-314
4.2,2.180085318e-314,2.180085065e-314,2.1800849703e-314,2.1800886383e-314,2.180085002e-314,2.1800854447e-314,2.1800854763e-314,2.1800849387e-314,2.1800888913e-314,2.1800847806e-314,2.1800888596e-314,2.1800887964e-314,2.1800850336e-314,2.180088765e-314,2.180088828e-314,2.180090251e-314,2.1800900296e-314,2.180089808e-314,2.1800897134e-314,2.18008965e-314
4.21,2.1800895553e-314,2.180089998e-314,2.1800901877e-314,2.1800898715e-314,2.180085097e-314,2.180090725e-314,2.180090757e-314,2.180090915e-314,2.1800911047e-314,2.180091168e-314,2.1800908517e-314,2.1800907885e-314,2.18009082e-314,2.180090567e-314,2.1800905987e-314,2.180090978e-314,2.1800908833e-314,2.1800902825e-314,2.1800899663e-314,2.1800897766e-314
4.22,2.1800895237e-314,2.180088733e-314,2.18008867e-314,2.1800887015e-314,2.1800911363e-314,2.180088575e-314,2.180085666e-314,2.1801273414e-314,2.18012731e-314,2.180127215e-314,2.1801271833e-314,2.1801271517e-314,2.18012712e-314,2.180124369e-314,2.1801244007e-314,2.1801244324e-314,2.180124464e-314,2.1801244956e-314,2.180124527e-314,2.180124559e-314
