t,V,m,h1,h2,d_L,f_L,d_T,f_T,q,r,P_af,P_as,P_i,xs,y
3.2600000000000002,16.895984977503048,0.9999413144964522,2.4180235606312347e-06,4.951893746635398e-06,0.9984815964054589,0.14149039634804378,0.999634805968761,5.786254015653894e-05,0.015283000734816522,0.5537130299096956,0.5935784780725476,0.49770439575856346,0.031632510250065776,0.09049310225062056,0.01101179286784944
3.27,18.950691396991246,0.9999598094562624,1.7085078652255254e-06,1.9981292949019903e-06,0.998956950370143,0.110192259875848,0.9997323078033769,4.573573403872941e-05,0.007348953140480125,0.5938995497517557,0.7698143792677572,0.5298626119109422,0.024332899021613313,0.10013445067589341,0.005093998351238381
3.2800000000000002,18.979780194378797,0.99996007636159,1.6754299356705847e-06,1.678396449285486e-06,0.9989794004146374,0.08581760968729636,0.9997346642746208,4.5435549851639576e-05,0.004301190850017631,0.6016392897047366,0.8655755078367708,0.5616310242656537,0.02345245097468491,0.11062298763824491,0.0023629161030498847
3.29,17.74795055958445,0.9999500168817653,2.011553557281731e-06,1.8974386691382756e-06,0.9987613953805914,0.0668347795741366,0.9996829843385199,5.1971271881312305e-05,0.0032609626009433507,0.5911950517052776,0.910105912735339,0.5898381970029436,0.025863784157065382,0.12021308241357644,0.001220645494545379
3.3000000000000003,15.665302826735015,0.9999268540255452,2.7667139479044965e-06,2.519928058127e-06,0.9982651095957329,0.05205111684856379,0.9995705468724249,6.534330637242507e-05,0.00311258837269289,0.5687190520871491,0.9276812763018978,0.6132416947554733,0.03115521255593098,0.1279964311878278,0.0007685360196002773
3.31,12.962217714223456,0.9998800654711729,4.199492965531619e-06,3.7332607261242936e-06,0.9973069135733511,0.04053792060914021,0.999362654442694,8.797740053820688e-05,0.0034495660655594904,0.5374676646769504,0.931137124335946,0.631709894325056,0.03991178187380013,0.1337246310228832,0.0006131913883498536
3.3200000000000003,9.750846609660965,0.9997841750968777,6.905575432326161e-06,6.020527052248808e-06,0.9954628845390296,0.0315721770327702,0.9989811598397065,0.00012520248898493906,0.004164848034413388,0.4993384771468753,0.9261732688014397,0.6456089199096179,0.053572208804124825,0.13753279685733444,0.0005988946773133596
3.33,6.047227751350089,0.9995750959930457,1.2260612047279384e-05,1.0490416456249494e-05,0.9917542545762494,0.024591472859746572,0.9982508715331834,0.00018781657675629118,0.005309668152185344,0.4554428946996968,0.9149745103487135,0.6554501694044503,0.07484968033841363,0.13971888074073027,0.0006692699752693762
3.34,1.765299992811986,0.9990707295147494,2.379746605817151e-05,1.9918239585237142e-05,0.9837067914860369,0.019159824173763367,0.9967376954244428,0.0002992355263629936,0.007083381491746098,0.4063652661533317,0.8980580486958135,0.6617226049217623,0.10886715938404672,0.14060901105183335,0.0008114772835420094
3.35,-3.3245302309697964,0.9976488990959658,5.225905452886091e-05,4.2431688467789886e-05,0.9641729925630945,0.01494504131203975,0.9931804446038159,0.0005169386389702668,0.009947685510225438,0.3524158586150572,0.8751321104492858,0.6648314598721976,0.16578270989887262,0.14049019934253107,0.0010384131881230297
3.36,-9.690761641844365,0.9925478463553676,0.0001393365073799824,0.00010801726049445347,0.9091592008488857,0.011723732735576206,0.9830044336747729,0.0010070621121317529,0.015028383743280856,0.29436950105746645,0.8456187346344635,0.6650989695210077,0.2661653903672137,0.13958137943407367,0.0013910134893650018
3.37,-18.10974953847653,0.9670892863504976,0.000508020322172888,0.0003681566336073632,0.738411474824599,0.009577189831501007,0.9447782528747737,0.002334942500940796,0.025446151671275865,0.2357511523136271,0.8091927045934992,0.6628013095277839,0.44327112068022606,0.13801604927368247,0.0019608917899915593
3.38,-28.821863597267804,0.8305842471753494,0.0026303378859376635,0.0018213710934787246,0.37916255227154755,0.011030938844968042,0.7821655350062316,0.006392846982938861,0.04829414489353404,0.18345407536105415,0.7653301196120791,0.6580800282281742,0.6865409499920082,0.13582349371607558,0.0029333760151898317
3.39,-39.24795815669152,0.5505341451916131,0.01160196908486466,0.00758952445466382,0.1141417937184947,0.04218429593746148,0.4322553563978287,0.01697710750791523,0.07508373356863009,0.1303316629932326,0.7101900453569311,0.6504795710241302,0.8627531309067888,0.1329747094588695,0.004556021318471209
3.4,-46.445610107375515,0.37050548731826055,0.02546102053149482,0.009485365955962133,0.029902093885592385,0.19501375855025718,0.2047897476531827,0.03565796990031037,0.09755992852106864,0.07803907788337675,0.6414652600845651,0.6395046771070881,0.9324643605277244,0.1295605788368202,0.006903746011292423
3.41,-50.9587033017983,0.28359979936964674,0.03823610309411117,0.00982232600547591,0.011025361199044395,0.43620211519234375,0.1156544756603841,0.05961600517292075,0.13172103892157164,0.05001506729029828,0.564683263382798,0.6256170543958339,0.957818770666467,0.12578312757545843,0.00983236035932753
3.42,-53.764806576301254,0.23909652107863819,0.050676437052710896,0.010235931606290093,0.006057954655597559,0.6427492942923313,0.0790722861450414,0.08522266327367192,0.17754709442811564,0.03908905845149228,0.48716427995485734,0.6096614033586705,0.9687173954419831,0.12181336627040176,0.013165627491043408
3.43,-55.347038060752006,0.2167984677043535,0.06379730831104642,0.01082942647244781,0.0043340107848840285,0.7743112869393385,0.06338649740221482,0.10902495541336897,0.22735515909529147,0.034628303145394175,0.41464840153720023,0.5925318861991137,0.9737297594152305,0.11778214084803627,0.01673514538125009
3.44,-55.99977476051604,0.20801806012929883,0.0770789160066001,0.011548298790545579,0.003711317146957879,0.8451092081814952,0.057713883578569616,0.12818805040437056,0.2733533354224995,0.0327891347181876,0.3505668411386207,0.5750508234070932,0.9757481427879349,0.11378956610143218,0.020384931344365118
3.45,-55.92382754145645,0.2086756278192071,0.08919914374622179,0.01229992595399204,0.003633152420023309,0.8773984483275391,0.05816273049382018,0.14079739945836578,0.3105951060855484,0.0324161176079151,0.2962509627927827,0.557889759226727,0.9758899162831008,0.1099091765092685,0.023978283996862915
3.46,-55.25847370935389,0.21697413827946135,0.09888716916181096,0.012998341519575365,0.003950144098839366,0.8861789415246306,0.06361188033281744,0.14589241883859738,0.3371289306668311,0.03309393309940797,0.25157992530368695,0.5415448872359053,0.9745626488986863,0.10619232542061884,0.027400358574292676
3.47,-54.09532958569289,0.23250134849710488,0.10524051167267352,0.013586179057242367,0.004681511849156199,0.8786129151324984,0.0744343994342386,0.14336134628794897,0.35307903687401043,0.034662912300178664,0.2156492898424317,0.5263511958673281,0.9718017503409762,0.10267306476003916,0.03055645238578131
3.48,-52.486503236319756,0.25591218398045523,0.10747391899377179,0.014041537826913355,0.005980044276976717,0.8563431439231244,0.09226886233396889,0.13379796328190935,0.35969210952305597,0.03709583690787067,0.18726674547077876,0.5125146731333112,0.967359416246586,0.09937286165632195,0.03336761106544777
3.49,-50.45157431457794,0.28889117026039596,0.10415405858393102,0.014379396747999531,0.008187664126373789,0.8173644319312168,0.12030341280366011,0.11837401590083287,0.3586801591638224,0.04045860487728492,0.16525020919460123,0.5001467489318863,0.960671269062025,0.09630459781195395,0.03576519550273915
3.5,-47.98787375566668,0.3342085080571337,0.0921200467916316,0.014663871111467603,0.01199569182235493,0.7577866623359176,0.16380561978471112,0.0987532295146086,0.3518047236356177,0.04488998970013568,0.14857647606957788,0.4892917417948979,0.9507325243172122,0.0934754987461338,0.03768575924728634
3.5100000000000002,-45.09021389641262,0.39552834232626627,0.0672850850977842,0.015069536339962167,0.01878858504674318,0.6753124695848292,0.23017293413887074,0.07704632675482684,0.34042280901968697,0.05057130926492747,0.13643843139951303,0.4799427457680425,0.9359133265101923,0.09088868498203997,0.03906777078942778
3.52,-41.770741642103125,0.4764584252649088,0.034745947763200315,0.015944339010626606,0.0313311244369925,0.5751424004528553,0.32679243402408537,0.055706121887323774,0.3243764733459682,0.05768340891087754,0.12825976399429626,0.472047539289798,0.9137685463347698,0.08854337565594363,0.039851497834927044
3.5300000000000002,-37.99230408107938,0.5800701458042734,0.014500233277809537,0.015509862539033895,0.05546081532039822,0.47214063335191125,0.4571613427821208,0.0370373530303287,0.2992020917388426,0.0664757961603832,0.12373265024886305,0.46552347786790665,0.8803930221015653,0.08643607302283328,0.03997636945505363
3.54,-33.27189472960343,0.71477294497864,0.006434185928834968,0.008608315705220651,0.10806307643659163,0.38164690137479984,0.6250276732442175,0.022094740676828324,0.25225467804027824,0.07793913372047011,0.12307923824798675,0.4603308769884377,0.8253716021491934,0.08457112953188475,0.039340524175728406
3.5500000000000003,-25.183336137269322,0.8944330435267985,0.0018812992563536923,0.0031136704517764537,0.27827791019263615,0.3059700198223915,0.8398372850364615,0.009877588633368548,0.17193011668798483,0.09815143794487281,0.12868789082580573,0.4567190138075445,0.6997256594411948,0.08300401078985722,0.037580617979809265
3.56,-6.3117679646026845,0.9958355433243005,0.0001118249964114067,0.0005003998709934161,0.8494301973142298,0.23804001095246777,0.987527096902055,0.0011136175278540388,0.08783140948043495,0.19203643140615873,0.16389178141776375,0.45675133544423274,0.3203997433781841,0.08207748286102676,0.03285841025176798
3.5700000000000003,10.203990680384981,0.9997989939008443,7.376685785155994e-06,4.400097791626144e-05,0.9946153730445644,0.1853197403103462,0.9989954475055179,0.0001256613324704111,0.03773789846739535,0.42530839106751495,0.3316720019229203,0.46924754261903645,0.07159675820747739,0.0836783942853286,0.022222780176261062
3.58,16.606257036485363,0.9999381040733307,2.537585329512968e-06,5.593484802629747e-06,0.9983996669769237,0.14432424575298788,0.999618518241703,5.9811015995128135e-05,0.016287377859005508,0.5482459499209495,0.5758901597605637,0.4952884684578817,0.0327787713845171,0.08983535928403642,0.011668990377687876
3.59,18.875651020633867,0.9999592465363285,1.7313320471729651e-06,2.072130400543109e-06,0.9989419465508583,0.11239920948329019,0.999729209756721,4.613502360244549e-05,0.0077423085465529754,0.5921870362576507,0.7590748839037399,0.5272671905463973,0.024598418059018072,0.09931291096975732,0.005422372172500315
3.6,19.030566585829213,0.9999604422635971,1.6637682309954645e-06,1.6783852418160087e-06,0.998986906960225,0.08753636675271935,0.9997365607829715,4.5189716588900865e-05,0.004447054010577969,0.6018022120786868,0.860253934264053,0.5592133761839184,0.02338691079176938,0.1098088724203356,0.0025048655392412543
3.61,17.880725344963967,0.9999512145165973,1.9714996021334404e-06,1.866247036082246e-06,0.9987874868289052,0.06817333665841374,0.9996890433688046,5.121978418017267e-05,0.003302361435304015,0.5925188775753523,0.9077961230682624,0.5877683288725868,0.02556959474085939,0.1195138283391359,0.0012783081933503563
3.62,15.85531554878219,0.9999293533364013,2.68700168781561e-06,2.4529128123283288e-06,0.9983178431997735,0.0530935682769704,0.9995822934556726,6.399130303901126e-05,0.003103794482163652,0.5708540243420902,0.9269139546753027,0.6115676493781427,0.03062167364373505,0.12745638917272567,0.0007904162054574564
3.63,13.196006211445328,0.9998850933701642,4.05033785297301e-06,3.6067496195960404e-06,0.9974074334736417,0.041349746052542324,0.9993840557738218,8.57438398836922e-05,0.0034087866453981555,0.5402164268617035,0.9312162172091498,0.6304176519557099,0.03906340133450783,0.13334603293175684,0.0006191674285966584
3.64,10.023136436464915,0.9997946624971443,6.6202293727098e-06,5.780239302538656e-06,0.9956587521148056,0.03220434219261345,0.9990208782573355,0.00012151645923656694,0.004093937285826772,0.5025838613030037,0.9268095991324337,0.6446609087576509,0.05225727153683064,0.13729664403209146,0.0005965523486088029
3.65,6.360210302647654,0.9995987309437063,1.1680074947850779e-05,1.0009213746748586e-05,0.9921582935004463,0.02508358778499778,0.9983288988845768,0.000181503380688972,0.005199676345599639,0.4591185662299032,0.9160715854464228,0.6548052764163681,0.0727863617451419,0.1395992472937258,0.0006610761465439728
3.66,2.1302087344987344,0.9991306437891865,2.249074904491089e-05,1.886164993722111e-05,0.9846173340241787,0.019542474155102456,0.9969061912824078,0.0002876396500278942,0.006911476843773212,0.41043939127275597,0.8996121653153596,0.6613447566294194,0.10551393905907884,0.14058089445948418,0.0007974233437350003
3.67,-2.8824080960209604,0.9978307334369049,4.881180224390193e-05,3.974675404074036e-05,0.9665018726059755,0.015241011069083462,0.9936022268599185,0.0004931574585631823,0.009661444717188885,0.356862797090441,0.8771834092523629,0.6646918614816806,0.16004458113655357,0.14053308006637463,0.0010165923086431694
3.68,-9.122495968280177,0.9932730936860882,0.0001276751535136292,9.941929189366751e-05,0.9161109830867211,0.01194518860691913,0.9843259672882988,0.0009497855220750649,0.014493532358842837,0.29907150556057444,0.848210933457152,0.6651742774211666,0.2558689918651442,0.13968076981292848,0.0013567866786838357
3.69,-17.349249693489096,0.9711135754402263,0.0004519893259388722,0.0003294547941433789,0.7594881433378636,0.009687401600728219,0.9502488786684021,0.0021686422064840023,0.02427827079826889,0.24024702805175208,0.8123347293470005,0.663071011052903,0.4258558730179484,0.13816496738142184,0.0019041583647116844
3.7,-27.928425886841676,0.8491556140522493,0.0022954692693420565,0.0015887030706893488,0.40900609677377,0.010555152114193828,0.80370503090738,0.005887062927562151,0.0459458470867395,0.18737775185884567,0.7691450144073739,0.6585482529172489,0.6677064612950513,0.13602333945694442,0.0028354602104617857
3.71,-38.52479974604833,0.570874465905955,0.010583131386886937,0.007150677119677721,0.12705933738196556,0.03651136386965487,0.4590902397601963,0.015825723442393583,0.07337933721062552,0.13488845218176337,0.7150866274309318,0.651204872049775,0.8534146355268794,0.1332258060367267,0.004399894941452283
3.72,-45.99069911563402,0.3804036360702571,0.024384165241947572,0.009444987322951013,0.03298246545223887,0.17785504411491904,0.21616065799537953,0.03393571440363669,0.09545266573140478,0.08140056508507375,0.6473100813065799,0.6404910538746901,0.929225634223359,0.12984925797833305,0.006693961094360513
3.73,-50.67157965788134,0.28854243474110747,0.03725820160933605,0.009796469035818779,0.011740013327390665,0.41716225143451446,0.1201313819035451,0.05760827601113763,0.12850982508007197,0.05141858710968262,0.5708894567453705,0.626805199719966,0.9565238403797781,0.1260936696872802,0.009583054234468777
3.74,-53.591680088152025,0.24165187654732642,0.049667951423758516,0.010196375042289022,0.006282096233932648,0.6290888985067522,0.0809847875057411,0.08321496648142418,0.1736526036755868,0.039633844351996204,0.4931909720785541,0.6109807601214385,0.9681270231919546,0.12213388337282574,0.012890483787823205
3.75,-55.25863334189082,0.2179976949844288,0.06273617156691215,0.010776659017518089,0.004418114509667745,0.7664080992341812,0.06418403594096268,0.10727473191845954,0.22345645591844454,0.03486152795790154,0.42012215561726546,0.5939127445372018,0.9734638046921072,0.11810343835464228,0.016447173960976606
