t,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,C,C_star,M,A,T
3.29,0.7022074084674558,1.0626045025695376,1.5576763167260863,2.211123765203967,3.0402977728495664,4.061549920216755,5.326345930509946,7.035859769438075,9.818525836080992,15.288601912491364,26.99967188942359,91.62605041590515,53.102507897750755,22.190852175374527,452.39570216409504,15.463700760942206
3.3000000000000003,0.7043179774095206,1.0675154613315079,1.5675321235259279,2.2290629979308,3.0705285379197367,4.108905554137566,5.39454399252439,7.123148909798602,9.909137118055863,15.33945008823714,26.92563740802771,91.04300528748918,52.81515136147825,22.39410059466605,452.2401681756481,15.527757503253778
3.31,0.7063810593630777,1.0723574933225377,1.5773037092421778,2.2469224785726234,3.1007314912245745,4.1563877480282745,5.4632284806390095,7.2116633087906274,10.002329458184306,15.395050177824393,26.859190931154384,90.47165739692552,52.52795560115998,22.597647535117634,452.0850881453496,15.591429656889977
3.3200000000000003,0.70839680314794,1.0771300874604401,1.58698955352021,2.2646991998959853,3.1309014120393384,4.203987906301913,5.532385688045041,7.3013822773915615,10.098075653546713,15.455378257552818,26.800344386216494,89.91225951789026,52.24108530283569,22.80148094197212,451.93045338313624,15.654712463858584
3.33,0.7103653932499936,1.0818327700699946,1.5965881690058374,2.282390177845233,3.1610330889643716,4.251697425604982,5.602001872532403,7.392285013827506,10.196348140563694,15.520409368816848,26.74910722086314,89.36505782068059,51.954703672178546,23.005589008713027,451.7762550295141,15.71760139125229
3.34,0.712287050176446,1.0864651057837091,1.6060981027260555,2.2999924531513916,3.1911213215704746,4.29950769635808,5.672063258145758,7.484350606928275,10.297119003963964,15.590117537974328,26.705486433843888,88.83029186073715,51.66897238374448,23.20996018847204,451.62248406003795,15.780092136347767
3.35,0.7141620309224198,1.091026698553571,1.615517937543439,2.3175030929862346,3.221160922027709,4.34741010419701,5.742556036620072,7.577558039002965,10.400359985049437,15.66447579624002,26.66948660897909,88.30819457890024,51.38405153173387,23.414583206472674,451.46913129003826,15.842180632318037
3.36,0.7159906294863716,1.0955171927178609,1.6248462936447632,2.334919192651868,3.251146716746864,4.395396031371601,5.813466368703884,7.6718861884313165,10.506042489499421,15.743456199569042,26.641109951090716,87.79899230968512,51.100099582124415,23.619447072989118,451.31618737950015,15.903863054229195
3.37,0.7177731762726098,1.0999362730803122,1.6340818293100234,2.3522378771146433,3.2810735485688194,4.443456859137252,5.884780387356023,7.767313835570721,10.6141375991977,15.827029848059075,26.620356303069826,87.302904729115,50.81727332321476,23.82454108705286,451.1636428363403,15.965135819181477
3.38,0.7195100394880594,1.1042836668052933,1.6432232430640803,2.369456302939563,3.3109362781010034,4.491583968483515,5.956484197602363,7.863819662459887,10.72461607613102,15.915166905408325,26.607223197909125,86.82014492300397,50.53572782389253,24.02985485737653,451.011488022642,16.02599559713052
3.39,0.7212016257722454,1.108559144637648,1.6522692753428845,2.386571660130984,3.3407297854457254,4.539768741559608,6.028563877685336,7.961382254777845,10.837448368979173,16.007836617952112,26.60170589786834,86.35091941494748,50.25561639135039,24.235378316974217,450.85971315979674,16.086439317695017
3.4,0.7228483803465833,1.1127625217053378,1.6612187098678248,2.4035811739307915,3.3704489721913506,4.588002563552256,6.101005481026052,8.059980105181682,10.952604621296105,16.105007333327407,26.603797425728644,85.89542817067715,49.9770905291082,24.441101733915012,450.70830833297134,16.14646417447313
3.41,0.724450787407985,1.1168936585588984,1.6700703752185515,2.420482106703644,3.400088763338961,4.636276824396258,6.173795037782589,8.159591615801544,11.070054678493454,16.20664651889212,26.613488600702443,85.45386462099577,49.70029989750956,24.64701572438486,450.5572634959662,16.206067630725663
3.42,0.7260093694978731,1.1209524611539146,1.6788231455939402,2.437271759518594,3.4296441093073557,4.684582921386792,6.246918558065917,8.2601951033745,11.189768098442576,16.312720780711235,26.63076806174826,85.02641563604925,49.42539226956248,24.853111255959337,450.4065684749066,16.265247419191347
3.43,0.7275246880228213,1.124938882063261,1.6874759425631485,2.45394747417168,3.4591099879670386,4.732912260867064,6.320362033308706,8.361768801231047,11.31171415746467,16.423195881246563,26.655622305717536,84.61326156323824,49.15251349587026,25.059379662421378,450.2562129732986,16.324001548661258
3.44,0.728997344444655,1.1288529224124477,1.6960277374075026,2.4705066354844853,3.4884814067141026,4.781256259395918,6.39411143656343,8.46429085941615,11.43586185353232,16.538036756162736,26.68803573425659,84.21457630388826,48.881807475607445,25.26581266539676,450.10618657788916,16.38232831451456
3.45,0.730427979977254,1.1326946322654807,1.704477552262454,2.486946673138746,3.5177534046331242,4.8296063462106185,6.4681527252130815,8.567739348695525,11.562179914862432,16.657207532101612,26.727990682206677,83.83052731706813,48.61341611987869,25.472402381606223,449.9564787628142,16.44022630066702
3.46,0.7318172757743366,1.1364641115462901,1.7128244617025918,2.5032650637258684,3.5469210547040046,4.877953965319372,6.542471842898619,8.672092263171029,11.69063680639566,16.780671543725763,26.775467452509865,83.46127565295657,48.34747931999527,25.6791413351858,449.8070788943431,16.49769438444532
3.47,0.7331659528506224,1.14016151067857,1.7210675941049833,2.5194593326696855,3.575979466071047,4.926290577807165,6.617054721822472,8.77732752353223,11.821200737044471,16.908391350899166,26.830444348693174,83.10697597718124,48.08413491540696,25.886022467386848,449.6579762353738,16.55473173989485
3.48,0.734474770444773,1.143787029472592,1.7292061315184517,2.535527055133318,3.6049237864093073,4.974607665155064,6.691887287177588,8.883422984446387,11.953839672685103,17.040328758299285,26.892897692016902,82.76777652230469,47.82351865054973,26.093039129573718,449.5091599483706,16.611337831502887
3.49,0.7357445280935903,1.1473409202621898,1.7372393132298987,2.551465859537591,3.6337492042451656,5.0228967303082905,6.766955456564005,8.990356431798055,12.088521334594954,17.176444828100163,26.96280187597412,82.44381922685561,47.56576416442627,26.30018511697057,449.36061910208235,16.6675124310493
3.5,0.7369760652586044,1.150823488275494,1.7451664369604047,2.567273429451312,3.66245095139832,5.0711493003087815,6.842245142735755,9.098105586478809,12.22521320705989,17.316699896666773,27.040129396561756,82.13523975755635,47.31100296170677,26.50745467600914,449.2123426758017,16.72325561935148
3.5100000000000002,0.7381702610022838,1.1542350920843523,1.7529868601511966,2.582947505572485,3.6910243054774314,5.119356928945142,6.9177422562954245,9.206648107955607,12.363882544531968,17.461053590824825,27.124850883291955,81.84216753815093,47.059364386114716,26.714842512504045,449.0643195636961,16.778567788405912
3.52,0.7393280338641637,1.1575761443036685,1.7607000014875402,2.5984858879039083,3.719464592425301,5.167511199326777,6.993432708132654,9.315961597210118,12.504496377758514,17.609464843438815,27.21693513244635,81.56472579226072,46.81097559734807,26.922343802294165,448.91653857936177,16.833449644859392
3.5300000000000002,0.7404503409317214,1.1608471111519156,1.7683053412745047,2.613886437161907,3.747767188747336,5.215603726746748,7.069302413157888,9.426023601844744,12.647021523132226,17.76189191147029,27.316349134535738,81.30303154993314,46.56596153982749,27.12995419123948,448.7689884596825,16.88790220768493
3.54,0.7415381771505627,1.1640485123946596,1.7758024222328093,2.6291470765041014,3.7759275239310055,5.263626161537968,7.145337293658065,9.536811620427454,12.791424590724151,17.91829239277239,27.423058103667735,81.05719567040462,46.324444916520335,27.337669798892673,448.6216578689156,16.941926807752377
3.5500000000000003,0.7425925764971476,1.1671809240360094,1.7831908531517349,2.6442657952636908,3.8039410838453436,5.311570191463838,7.221523279674174,9.648303101525999,12.937671983947766,18.078623235803274,27.537025520792156,80.8273229626944,46.08654618842788,27.54548724809765,448.47453540443945,16.995525101243917
3.56,0.7436146109358422,1.1702449778163735,1.7904703092764165,2.6592406504506223,3.8318034131381267,5.359427544796317,7.2978463129332445,9.7604754488618,13.085729908571329,18.242840756874475,27.65821316075124,80.61351219897486,45.85238354801131,27.753403664608644,448.32760960055947,17.048699066890734
3.5700000000000003,0.7446053899867998,1.173241361634503,1.7976405336729875,2.6740697689580197,3.859510118004671,5.407189993282346,7.374292349807246,9.873306024661519,13.23556437879928,18.4109006548042,27.786581123977516,80.41585616283602,45.622072902405264,27.961416685477182,448.1808689328695,17.101451007839575
3.58,0.7455660601850237,1.176170819817394,1.8047013384523318,2.6887513496704565,3.887056868934332,5.454849355208077,7.450847364426457,9.986772153263079,13.387141223654293,18.582758025649916,27.922087867626704,80.234441695669,45.39572785695354,28.169524466088983,448.03430182252924,17.15378355274738
3.59,0.7464978034064677,1.1790341513439446,1.8116526037566294,2.7032836636144384,3.914439402303247,5.50239749893753,7.527497353226937,10.100851128420393,13.540426099625162,18.758367382560905,28.064690229948866,80.06934968116938,45.173459681214034,28.377725668181924,447.88789663949603,17.205699647074212
3.6,0.7474018373197504,1.181832212059297,1.8184942811914373,2.717665058088448,3.941653524429739,5.549826345725263,7.604228336870151,10.215520213333617,13.695384490562326,18.937682664677684,28.214343467580022,79.92065515908034,44.95537731436111,28.58601948515706,447.7416417077713,17.25720256334376
3.61,0.7482794147758219,1.1845659149743064,1.8252263951659904,2.7318939589644047,3.968695114554641,5.597127872977325,7.681026363508257,10.330756644139276,13.851981713425292,19.120657250801568,28.371001286500253,79.78842738121493,44.74158735429614,28.794405649596087,447.59552530966886,17.308295902228185
3.62,0.7491318228238906,1.1872362299253254,1.831849043553327,2.745968872414702,3.9955601275104744,5.644294117706945,7.757877512537088,10.44653763454239,14.010182925864747,19.30724397443927,28.53461587081587,79.67272985012808,44.53219404249121,29.00288443488011,447.4495356897497,17.358983590534216
3.63,0.7499603819180943,1.1898441836400733,1.838362398827876,2.75988838709332,4.022244596705901,5.691317179976978,7.834767898133111,10.56284037968969,14.169953132344784,19.497395137438108,28.70513791277506,79.57362037354564,44.32729925442761,29.211456660664478,447.30366105895513,17.409269881074245
3.64,0.7507664448389826,1.1923908590865342,1.8447667081922674,2.773651175353913,4.0487446365522315,5.738189226071448,7.911683673368489,10.679642061471613,14.331257192342887,19.69106252593919,28.882516641467312,79.4911510992528,44.12700248366155,29.420123691332407,447.157889598411,17.459159349139348
3.65,0.7515513953579549,1.1948773941862636,1.8510622928131304,2.7872559936227463,4.075056444404963,5.784902491438224,7.98861103484472,10.796919855087255,14.494059830371153,19.888197428342444,29.066699850337017,79.4253685329874,43.9314008204517,29.628887428234854,447.0122094629402,17.508656885953723
3.66,0.7523166480370153,1.19730498391824,1.8572495520916172,2.800701687760045,4.101176305634196,5.831449285485704,8.065536224906015,10.914650928677863,14.658325635138425,20.088750640145857,29.257633929974673,79.37631366526061,43.74058897116843,29.837750335680568,446.8666087860637,17.55776770788395
3.67,0.7530636468907712,1.1996748792404672,1.8633289632947063,2.8139871938863066,4.1271005959242615,5.877821994833194,8.142445536230245,11.03281244940665,14.824019068554502,20.29267248037168,29.45526389563412,79.34402200153238,43.55465924302899,30.04671543543418,446.7210756835829,17.606497350754893
3.68,0.7537938642601083,1.201988386731336,1.8693010822903275,2.8271115403272815,4.152825784304969,5.92401308703363,8.2193253159492,11.151381588043137,14.991104472287054,20.499912804908664,29.659533415739936,79.32852361778185,43.37370153895373,30.255786308454095,446.5755982574688,17.65485166746683
3.69,0.7545087996522779,1.2042468682055494,1.8751665442863519,2.840073849589821,4.17834843622402,5.970015114379996,8.296161969832525,11.270335523550337,15.159546074239099,20.71042101959713,29.870384840231246,79.32984321820238,43.19780335393449,30.464967096508104,446.4301645997316,17.70283682547224
3.7,0.7552099786464026,1.206451738782905,1.8809260621747539,2.852873337758995,4.203665214211903,6.01582071685306,8.372941967167515,11.389651449856453,15.329308000798509,20.924146100041998,30.08775922844609,79.34800014924372,43.027049752725034,30.67426249031934,446.28476279570793,17.75045929868116
3.71,0.7558989515460254,1.2086044673053071,1.8865804286377956,2.8655093180387636,4.228772882520058,6.061422626638992,8.449651844766283,11.509306579321725,15.500354279771035,21.141036600141916,30.311596377081095,79.38300848699602,42.86152338081989,30.883677738227934,446.1393809281928,17.797725867525017
3.72,0.75657729200456,1.2107065763386164,1.8921305176485437,2.877981203667396,4.253668311205769,6.106813672494059,8.526278211213025,11.629278146794665,15.672648844700799,21.36104066211235,30.541834847847195,79.43487711491942,42.70130447185627,31.093218651259207,445.99400708140405,17.844643617438923
3.73,0.7572465956879068,1.2127596409729993,1.8975772841228646,2.8902885088506287,4.278348478375694,6.1519867834660715,8.602807751667896,11.749543415365524,15.846155543623741,21.584106031638047,30.77841199471313,79.50360976830194,42.546470840949446,31.302891597737485,445.84862934449154,17.891219932990836
3.74,0.7579084788403908,1.2147652880594266,1.9029217643113023,2.902430850538688,4.302810473270622,6.196934992993658,8.679227232568214,11.870079681509523,16.020838145911018,21.810180070583097,31.02126399096191,79.58920509463168,42.39709788580815,31.512703501733817,445.7032358151905,17.937462493429738
3.75,0.7585645769985353,1.2167251951677727,1.9081650755689408,2.9144079493849833,4.3270514986861075,6.24165144260775,8.755523506232171,11.990864281032044,16.196660350320265,22.039209771213887,31.270325856812782,79.69165670535538,42.25325858408599,31.722661838860056,445.55781460333407,17.98337926735386
3.7600000000000002,0.759216544249829,1.2186410888502774,1.9133084143917465,2.926219628330975,4.351068871393935,6.286129384331801,8.831683514981748,12.11187459719377,16.373585796550756,22.271141775131422,31.52553148921237,79.81095320053971,42.11502347749043,31.93277462528464,445.41235383402426,18.028978505460216
