t,V,Na_c,Na_i,m,h1,h2,Ca_d,d_L,f_L1,f_L2,K_c,K_i,r,s,a_ur,i_ur,n,pa,Ca_c,Ca_i,O_C,O_TC,O_TMgC,O_TMgMg,O,Ca_rel,Ca_up,O_Calse,F1,F2
2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-323,8.04236404963e-312,6.7903865322e-313,0.0,0.0,2.121995833e-314,8.04236404963e-312,8.2757835864e-313,0.0,0.0,2.121995791375e-312,8.04236404963e-312,8.91238232403e-313,0.0,0.0,2.5e-323,8.04236404963e-312,9.1245819028e-313,0.0,0.0
3.42,2.1219957932e-313,8.04236404963e-312,9.12458190224e-313,0.0,0.0,2.652494739117e-312,8.04236404963e-312,1.103437811524e-312,0.0,0.0,1.0609978977e-313,8.04236404963e-312,1.103437811406e-312,0.0,0.0,4.243991624e-314,8.04236404963e-312,1.31563739066e-312,0.0,0.0,2.44029516002e-312,8.04236404963e-312,1.37929726444e-312,0.0,0.0,2.5e-323,8.04236404963e-312,1.4005172223e-312,0.0,0.0
3.43,1.0609978977e-313,8.04236404963e-312,1.40051722214e-312,0.0,0.0,4.243991624e-314,8.04236404963e-312,1.612716801465e-312,0.0,0.0,7.85138443067e-313,8.04236404963e-312,1.655156717333e-312,0.0,0.0,2.5e-323,8.04236404963e-312,1.676376675194e-312,0.0,0.0,1.0609978977e-313,8.04236404963e-312,1.676376674966e-312,0.0,0.0,4.243991624e-314,8.04236404963e-312,1.90979621227e-312,0.0,0.0
3.44,2.50395503375e-312,8.04236404963e-312,1.973456086047e-312,0.0,0.0,2.5e-323,8.04236404963e-312,1.99467604391e-312,0.0,0.0,2.3341953723e-313,8.04236404963e-312,1.994676043606e-312,0.0,0.0,8.487983206e-314,8.04236404963e-312,2.75859452845e-313,0.0,0.0,3.480073097593e-312,8.04236404963e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.04236404963e-312,3.60739284484e-313,0.0,0.0
3.45,8.487983206e-314,8.063584007545e-312,5.51718905735e-313,0.0,0.0,3.373973308045e-312,8.063584007545e-312,6.15378779513e-313,0.0,0.0,2.5e-323,8.063584007545e-312,6.36598737374e-313,0.0,0.0,8.487983206e-314,8.063584007545e-312,8.4879831654e-313,0.0,0.0,3.480073097593e-312,8.063584007545e-312,9.1245819032e-313,0.0,0.0,2.5e-323,8.063584007545e-312,9.3367814818e-313,0.0,0.0
3.46,2.1219957932e-313,8.063584007545e-312,9.3367814811e-313,0.0,0.0,2.652494739117e-312,8.063584007545e-312,1.145877727353e-312,0.0,0.0,4.243991624e-314,8.063584007545e-312,1.35807730649e-312,0.0,0.0,2.35541532838e-312,8.063584007545e-312,1.42173718027e-312,0.0,0.0,2.5e-323,8.063584007545e-312,1.44295713813e-312,0.0,0.0,1.0609978977e-313,8.063584007545e-312,1.44295713809e-312,0.0,0.0
3.47,4.243991624e-314,8.063584007545e-312,1.655156717294e-312,0.0,0.0,7.85138443067e-313,8.063584007545e-312,1.697596633163e-312,0.0,0.0,2.5e-323,8.063584007545e-312,1.718816591023e-312,0.0,0.0,1.0609978977e-313,8.063584007545e-312,1.718816590914e-312,0.0,0.0,2.3341953723e-313,8.063584007545e-312,1.74003654867e-312,0.0,0.0,6.365987415e-314,8.063584007545e-312,1.90979621207e-313,0.0,0.0
3.48,8.48798316796e-313,8.063584007545e-312,2.54639494965e-313,0.0,0.0,1.93e-322,8.063584007545e-312,2.75859452845e-313,0.0,0.0,3.501293055503e-312,8.08480396546e-312,5.7293886366e-313,0.0,0.0,2.121995833e-314,8.08480396546e-312,7.21478569067e-313,0.0,0.0,2.121995791375e-312,8.08480396546e-312,7.8513844283e-313,0.0,0.0,2.5e-323,8.08480396546e-312,8.06358400705e-313,0.0,0.0
3.49,1.0609978977e-313,8.08480396546e-312,8.06358400666e-313,0.0,0.0,8.487983205e-314,8.08480396546e-312,9.9733802195e-313,0.0,0.0,2.121995833e-314,8.08480396546e-312,1.14587772736e-312,0.0,0.0,1.018557980073e-312,8.08480396546e-312,1.20953760112e-312,0.0,0.0,2.5e-323,8.08480396546e-312,1.230757558997e-312,0.0,0.0,2.1219957932e-313,8.08480396546e-312,1.230757558957e-312,0.0,0.0
3.5,1.0609978977e-313,8.08480396546e-312,1.25197751677e-312,0.0,0.0,3.52251301341e-312,8.08480396546e-312,1.421737180243e-312,0.0,0.0,2.121995833e-314,8.08480396546e-312,1.57027688565e-312,0.0,0.0,1.018557980073e-312,8.08480396546e-312,1.633936759414e-312,0.0,0.0,2.5e-323,8.08480396546e-312,1.65515671729e-312,0.0,0.0,1.0609978977e-313,8.08480396546e-312,1.65515671725e-312,0.0,0.0
3.5100000000000002,2.1219957932e-313,8.08480396546e-312,1.65515671705e-312,0.0,0.0,8.487983206e-314,8.08480396546e-312,2.75859452845e-313,0.0,0.0,3.54373297132e-312,8.08480396546e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.08480396546e-312,3.60739284484e-313,0.0,0.0,8.487983206e-314,8.106023923375e-312,5.3049894782e-313,0.0,0.0,3.54373297132e-312,8.106023923375e-312,5.941588216e-313,0.0,0.0
3.52,2.5e-323,8.106023923375e-312,6.1537877946e-313,0.0,0.0,6.365987415e-314,8.106023923375e-312,1.90979621207e-313,0.0,0.0,1.018557980073e-312,8.106023923375e-312,2.54639494965e-313,0.0,0.0,1.93e-322,8.106023923375e-312,2.75859452845e-313,0.0,0.0,8.487983206e-314,8.12724388129e-312,5.51718905735e-313,0.0,0.0,3.480073097593e-312,8.12724388129e-312,6.15378779513e-313,0.0,0.0
3.5300000000000002,2.5e-323,8.12724388129e-312,6.36598737374e-313,0.0,0.0,8.487983206e-314,8.12724388129e-312,8.4879831654e-313,0.0,0.0,3.458853139683e-312,8.12724388129e-312,9.1245819032e-313,0.0,0.0,2.5e-323,8.12724388129e-312,9.3367814818e-313,0.0,0.0,2.1219957932e-313,8.12724388129e-312,9.3367814811e-313,0.0,0.0,2.652494739117e-312,8.12724388129e-312,1.145877727353e-312,0.0,0.0
3.54,4.243991624e-314,8.12724388129e-312,1.35807730649e-312,0.0,0.0,2.44029516002e-312,8.12724388129e-312,1.42173718027e-312,0.0,0.0,2.5e-323,8.12724388129e-312,1.44295713813e-312,0.0,0.0,1.0609978977e-313,8.12724388129e-312,1.44295713809e-312,0.0,0.0,4.243991624e-314,8.12724388129e-312,1.655156717294e-312,0.0,0.0,7.85138443067e-313,8.12724388129e-312,1.697596633163e-312,0.0,0.0
3.5500000000000003,2.5e-323,8.12724388129e-312,1.718816591023e-312,0.0,0.0,1.0609978977e-313,8.12724388129e-312,1.718816590914e-312,0.0,0.0,2.3341953723e-313,8.12724388129e-312,1.74003654867e-312,0.0,0.0,3.56495292923e-312,8.12724388129e-312,1.90979621228e-312,0.0,0.0,8.487983206e-314,8.12724388129e-312,2.121995791415e-312,0.0,0.0,3.54373297132e-312,8.12724388129e-312,2.185655665193e-312,0.0,0.0
3.56,2.5e-323,8.12724388129e-312,2.206875623053e-312,0.0,0.0,1.0609978977e-313,8.12724388129e-312,2.206875623014e-312,0.0,0.0,2.1219957932e-313,8.12724388129e-312,2.206875622683e-312,0.0,0.0,6.365987415e-314,8.12724388129e-312,1.90979621207e-313,0.0,0.0,2.121995791375e-312,8.12724388129e-312,2.54639494965e-313,0.0,0.0,1.93e-322,8.12724388129e-312,2.75859452845e-313,0.0,0.0
3.5700000000000003,6.365987415e-314,8.148463839204e-312,3.3951932661e-313,0.0,0.0,1.8e-322,8.148463839204e-312,3.60739284484e-313,0.0,0.0,1.93e-322,8.12724388129e-312,2.75859452845e-313,0.0,0.0,6.365987415e-314,8.148463839204e-312,3.3951932661e-313,0.0,0.0,1.8e-322,8.148463839204e-312,3.60739284484e-313,0.0,0.0,1.0609978977e-313,8.08480396546e-312,1.65515671725e-312,0.0,0.0
3.58,2.1219957932e-313,8.08480396546e-312,1.65515671705e-312,0.0,0.0,8.487983206e-314,8.08480396546e-312,2.75859452845e-313,0.0,0.0,3.54373297132e-312,8.08480396546e-312,3.39519326624e-313,0.0,0.0,1.93e-322,8.08480396546e-312,3.60739284484e-313,0.0,0.0,8.487983206e-314,8.106023923375e-312,5.3049894782e-313,0.0,0.0,3.54373297132e-312,8.106023923375e-312,5.941588216e-313,0.0,0.0
3.59,2.5e-323,8.106023923375e-312,6.1537877946e-313,0.0,0.0,6.365987415e-314,8.106023923375e-312,1.90979621207e-313,0.0,0.0,1.018557980073e-312,8.106023923375e-312,2.54639494965e-313,0.0,0.0,1.93e-322,8.106023923375e-312,2.75859452845e-313,0.0,0.0,8.487983206e-314,8.12724388129e-312,5.51718905735e-313,0.0,0.0,3.480073097593e-312,8.12724388129e-312,6.15378779513e-313,0.0,0.0
3.6,2.5e-323,8.12724388129e-312,6.36598737374e-313,0.0,0.0,8.487983206e-314,8.12724388129e-312,8.4879831654e-313,0.0,0.0,3.458853139683e-312,8.12724388129e-312,9.1245819032e-313,0.0,0.0,2.5e-323,8.12724388129e-312,9.3367814818e-313,0.0,0.0,2.1219957932e-313,8.12724388129e-312,9.3367814811e-313,0.0,0.0,2.652494739117e-312,8.12724388129e-312,1.145877727353e-312,0.0,0.0
3.61,4.243991624e-314,8.12724388129e-312,1.35807730649e-312,0.0,0.0,2.44029516002e-312,8.12724388129e-312,1.42173718027e-312,0.0,0.0,2.5e-323,8.12724388129e-312,1.44295713813e-312,0.0,0.0,1.0609978977e-313,8.12724388129e-312,1.44295713809e-312,0.0,0.0,4.243991624e-314,8.12724388129e-312,1.655156717294e-312,0.0,0.0,7.85138443067e-313,8.12724388129e-312,1.697596633163e-312,0.0,0.0
3.62,2.5e-323,8.12724388129e-312,1.718816591023e-312,0.0,0.0,1.0609978977e-313,8.12724388129e-312,1.718816590914e-312,0.0,0.0,2.3341953723e-313,8.12724388129e-312,1.74003654867e-312,0.0,0.0,3.56495292923e-312,8.12724388129e-312,1.90979621228e-312,0.0,0.0,8.487983206e-314,8.12724388129e-312,2.121995791415e-312,0.0,0.0,3.54373297132e-312,8.12724388129e-312,2.185655665193e-312,0.0,0.0
3.63,2.5e-323,8.12724388129e-312,2.206875623053e-312,0.0,0.0,1.0609978977e-313,8.12724388129e-312,2.206875623014e-312,0.0,0.0,2.1219957932e-313,8.12724388129e-312,2.206875622683e-312,0.0,0.0,6.365987415e-314,8.12724388129e-312,1.90979621207e-313,0.0,0.0,2.121995791375e-312,8.12724388129e-312,2.54639494965e-313,0.0,0.0,1.93e-322,8.12724388129e-312,2.75859452845e-313,0.0,0.0
3.64,6.365987415e-314,8.148463839204e-312,3.3951932661e-313,0.0,0.0,1.8e-322,8.148463839204e-312,3.60739284484e-313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
