t,x1,x2,x3,x4,x5,x6,x7,x8,x9
3.93,0.8000001041136462,1.435012560771948e-17,1.0159612790619751e-07,2.0319228232914917,1.8286888117947295e-25,1.2585093262360883e-18,2.5170189435942332e-09,5.034038535038928,3.7706440860188063e-17
3.94,0.8000001041136462,1.435012560771832e-17,1.0159612790616836e-07,2.0319228232909086,1.828688811794059e-25,1.2585093262361613e-18,2.5170189435943792e-09,5.03403853503922,3.770644086017472e-17
3.95,0.8000001041136462,1.4350125607717155e-17,1.015961279061392e-07,2.0319228232903255,1.8286888117933885e-25,1.2585093262362341e-18,2.517018943594525e-09,5.034038535039511,3.770644086016138e-17
3.96,0.8000001041136462,1.4350125607715993e-17,1.0159612790611004e-07,2.0319228232897424,1.8286888117927181e-25,1.2585093262363071e-18,2.517018943594671e-09,5.0340385350398025,3.7706440860148035e-17
3.97,0.8000001041136462,1.4350125607714828e-17,1.0159612790608089e-07,2.0319228232891593,1.8286888117920477e-25,1.25850932623638e-18,2.5170189435948164e-09,5.034038535040095,3.770644086013469e-17
3.98,0.8000001041136462,1.4350125607713667e-17,1.0159612790605172e-07,2.0319228232885758,1.8286888117913773e-25,1.258509326236453e-18,2.5170189435949624e-09,5.034038535040386,3.770644086012135e-17
3.99,0.8000001041136462,1.4350125607712502e-17,1.0159612790602256e-07,2.0319228232879927,1.828688811790707e-25,1.2585093262365257e-18,2.517018943595108e-09,5.034038535040677,3.7706440860108006e-17
4.0,0.8000001041136462,1.4350125607711337e-17,1.015961279059934e-07,2.0319228232874096,1.8286888117900365e-25,1.2585093262365987e-18,2.517018943595254e-09,5.034038535040969,3.7706440860094663e-17
4.01,0.8000001041136462,1.4350125607710175e-17,1.0159612790596425e-07,2.0319228232868265,1.8286888117893661e-25,1.2585093262366715e-18,2.5170189435953996e-09,5.034038535041261,3.770644086008132e-17
4.0200000000000005,0.8000001041136462,1.435012560770901e-17,1.0159612790593509e-07,2.0319228232862434,1.8286888117886957e-25,1.2585093262367445e-18,2.5170189435955456e-09,5.034038535041552,3.770644086006798e-17
4.03,0.8000001041136462,1.435012560770785e-17,1.0159612790590594e-07,2.0319228232856603,1.8286888117880253e-25,1.2585093262368173e-18,2.517018943595691e-09,5.0340385350418435,3.7706440860054635e-17
4.04,0.8000001041136462,1.4350125607706684e-17,1.0159612790587678e-07,2.031922823285077,1.828688811787355e-25,1.2585093262368903e-18,2.517018943595837e-09,5.034038535042136,3.770644086004129e-17
4.05,0.8000001041136462,1.4350125607705522e-17,1.0159612790584761e-07,2.0319228232844937,1.8286888117866845e-25,1.258509326236963e-18,2.5170189435959827e-09,5.034038535042427,3.770644086002795e-17
4.0600000000000005,0.8000001041136462,1.4350125607704358e-17,1.0159612790581845e-07,2.0319228232839106,1.828688811786014e-25,1.258509326237036e-18,2.5170189435961287e-09,5.034038535042718,3.7706440860014606e-17
4.07,0.8000001041136462,1.4350125607703196e-17,1.015961279057893e-07,2.0319228232833275,1.8286888117853435e-25,1.2585093262371089e-18,2.5170189435962743e-09,5.034038535043011,3.7706440860001263e-17
4.08,0.8000001041136462,1.435012560770203e-17,1.0159612790576014e-07,2.0319228232827444,1.828688811784673e-25,1.2585093262371819e-18,2.5170189435964203e-09,5.034038535043302,3.770644085998792e-17
4.09,0.8000001041136462,1.4350125607700866e-17,1.0159612790573098e-07,2.0319228232821613,1.8286888117840027e-25,1.2585093262372547e-18,2.517018943596566e-09,5.034038535043593,3.770644085997458e-17
4.1,0.8000001041136462,1.4350125607699705e-17,1.0159612790570183e-07,2.031922823281578,1.8286888117833323e-25,1.2585093262373277e-18,2.517018943596712e-09,5.0340385350438845,3.7706440859961235e-17
4.11,0.8000001041136462,1.435012560769854e-17,1.0159612790567267e-07,2.0319228232809947,1.828688811782662e-25,1.2585093262374005e-18,2.5170189435968575e-09,5.034038535044177,3.77064408599479e-17
4.12,0.8000001041136462,1.4350125607697378e-17,1.0159612790564351e-07,2.0319228232804116,1.8286888117819915e-25,1.2585093262374735e-18,2.5170189435970035e-09,5.034038535044468,3.7706440859934555e-17
4.13,0.8000001041136462,1.4350125607696213e-17,1.0159612790561434e-07,2.0319228232798285,1.828688811781321e-25,1.2585093262375463e-18,2.517018943597149e-09,5.034038535044759,3.770644085992121e-17
4.14,0.8000001041136462,1.435012560769505e-17,1.0159612790558519e-07,2.0319228232792454,1.8286888117806507e-25,1.2585093262376193e-18,2.517018943597295e-09,5.034038535045052,3.770644085990787e-17
4.15,0.8000001041136462,1.4350125607693887e-17,1.0159612790555603e-07,2.0319228232786624,1.8286888117799803e-25,1.258509326237692e-18,2.5170189435974406e-09,5.034038535045343,3.7706440859894527e-17
4.16,0.8000001041136462,1.4350125607692722e-17,1.0159612790552687e-07,2.031922823278079,1.82868881177931e-25,1.258509326237765e-18,2.5170189435975866e-09,5.034038535045634,3.7706440859881184e-17
4.17,0.8000001041136462,1.435012560769156e-17,1.0159612790549772e-07,2.0319228232774957,1.8286888117786395e-25,1.2585093262378379e-18,2.5170189435977322e-09,5.034038535045926,3.770644085986784e-17
4.18,0.8000001041136462,1.4350125607690395e-17,1.0159612790546856e-07,2.0319228232769126,1.8286888117779689e-25,1.2585093262379108e-18,2.5170189435978782e-09,5.034038535046218,3.77064408598545e-17
4.19,0.8000001041136462,1.4350125607689234e-17,1.015961279054394e-07,2.0319228232763296,1.8286888117772985e-25,1.2585093262379836e-18,2.517018943598024e-09,5.034038535046509,3.7706440859841155e-17
4.2,0.8000001041136462,1.435012560768807e-17,1.0159612790541024e-07,2.0319228232757465,1.828688811776628e-25,1.2585093262380566e-18,2.5170189435981698e-09,5.0340385350468,3.770644085982781e-17
4.21,0.8000001041136462,1.4350125607686907e-17,1.0159612790538108e-07,2.031922823275163,1.8286888117759577e-25,1.2585093262381294e-18,2.5170189435983154e-09,5.034038535047093,3.770644085981447e-17
4.22,0.8000001041136462,1.4350125607685742e-17,1.0159612790535192e-07,2.03192282327458,1.8286888117752873e-25,1.2585093262382024e-18,2.5170189435984614e-09,5.034038535047384,3.7706440859801127e-17
4.23,0.8000001041136462,1.435012560768458e-17,1.0159612790532277e-07,2.0319228232739968,1.8286888117746169e-25,1.2585093262382752e-18,2.517018943598607e-09,5.034038535047675,3.7706440859787784e-17
4.24,0.8000001041136462,1.4350125607683416e-17,1.0159612790529361e-07,2.0319228232734137,1.8286888117739465e-25,1.2585093262383482e-18,2.517018943598753e-09,5.0340385350479675,3.770644085977444e-17
4.25,0.8000001041136462,1.435012560768225e-17,1.0159612790526445e-07,2.0319228232728306,1.828688811773276e-25,1.258509326238421e-18,2.5170189435988985e-09,5.034038535048259,3.77064408597611e-17
4.26,0.8000001041136462,1.435012560768109e-17,1.015961279052353e-07,2.0319228232722475,1.8286888117726057e-25,1.258509326238494e-18,2.5170189435990445e-09,5.03403853504855,3.7706440859747756e-17
4.2700000000000005,0.8000001041136462,1.4350125607679924e-17,1.0159612790520613e-07,2.031922823271664,1.8286888117719353e-25,1.2585093262385668e-18,2.51701894359919e-09,5.0340385350488415,3.770644085973441e-17
4.28,0.8000001041136462,1.4350125607678763e-17,1.0159612790517697e-07,2.031922823271081,1.828688811771265e-25,1.2585093262386398e-18,2.517018943599336e-09,5.034038535049134,3.770644085972107e-17
4.29,0.8000001041136462,1.4350125607677598e-17,1.0159612790514781e-07,2.031922823270498,1.8286888117705945e-25,1.2585093262387126e-18,2.5170189435994817e-09,5.034038535049425,3.770644085970773e-17
4.3,0.8000001041136462,1.4350125607676436e-17,1.0159612790511866e-07,2.0319228232699147,1.8286888117699239e-25,1.2585093262387856e-18,2.5170189435996277e-09,5.034038535049716,3.7706440859694384e-17
4.3100000000000005,0.8000001041136462,1.435012560767527e-17,1.015961279050895e-07,2.0319228232693316,1.8286888117692535e-25,1.2585093262388584e-18,2.5170189435997733e-09,5.0340385350500085,3.770644085968104e-17
4.32,0.8000001041136462,1.435012560767411e-17,1.0159612790506034e-07,2.0319228232687485,1.828688811768583e-25,1.2585093262389314e-18,2.5170189435999193e-09,5.0340385350503,3.77064408596677e-17
4.33,0.8000001041136462,1.4350125607672945e-17,1.0159612790503119e-07,2.031922823268165,1.8286888117679127e-25,1.2585093262390042e-18,2.517018943600065e-09,5.034038535050591,3.7706440859654356e-17
4.34,0.8000001041136462,1.435012560767178e-17,1.0159612790500202e-07,2.031922823267582,1.8286888117672423e-25,1.2585093262390772e-18,2.517018943600211e-09,5.0340385350508825,3.770644085964101e-17
4.3500000000000005,0.8000001041136462,1.4350125607670618e-17,1.0159612790497286e-07,2.031922823266999,1.8286888117665719e-25,1.25850932623915e-18,2.5170189436003564e-09,5.034038535051175,3.770644085962767e-17
4.36,0.8000001041136462,1.4350125607669454e-17,1.015961279049437e-07,2.0319228232664157,1.8286888117659015e-25,1.258509326239223e-18,2.5170189436005024e-09,5.034038535051466,3.770644085961433e-17
4.37,0.8000001041136462,1.4350125607668292e-17,1.0159612790491455e-07,2.0319228232658326,1.828688811765231e-25,1.2585093262392958e-18,2.517018943600648e-09,5.034038535051757,3.7706440859600984e-17
4.38,0.8000001041136462,1.4350125607667127e-17,1.0159612790488539e-07,2.031922823265249,1.8286888117645607e-25,1.2585093262393688e-18,2.517018943600794e-09,5.03403853505205,3.770644085958764e-17
4.39,0.8000001041136462,1.4350125607665965e-17,1.0159612790485624e-07,2.031922823264666,1.8286888117638903e-25,1.2585093262394416e-18,2.5170189436009396e-09,5.034038535052341,3.77064408595743e-17
4.4,0.8000001041136462,1.43501256076648e-17,1.0159612790482708e-07,2.031922823264083,1.8286888117632199e-25,1.2585093262395146e-18,2.5170189436010856e-09,5.034038535052632,3.7706440859560956e-17
4.41,0.8000001041136462,1.4350125607663636e-17,1.0159612790479791e-07,2.0319228232635,1.8286888117625495e-25,1.2585093262395874e-18,2.517018943601231e-09,5.034038535052924,3.770644085954761e-17
4.42,0.8000001041136462,1.4350125607662474e-17,1.0159612790476875e-07,2.0319228232629167,1.8286888117618788e-25,1.2585093262396604e-18,2.517018943601377e-09,5.034038535053216,3.770644085953427e-17
4.43,0.8000001041136462,1.435012560766131e-17,1.015961279047396e-07,2.0319228232623336,1.8286888117612084e-25,1.2585093262397332e-18,2.5170189436015228e-09,5.034038535053507,3.770644085952093e-17
4.44,0.8000001041136462,1.4350125607660147e-17,1.0159612790471044e-07,2.03192282326175,1.828688811760538e-25,1.2585093262398062e-18,2.5170189436016688e-09,5.034038535053798,3.7706440859507584e-17
4.45,0.8000001041136462,1.4350125607658983e-17,1.0159612790468128e-07,2.031922823261167,1.8286888117598676e-25,1.258509326239879e-18,2.5170189436018144e-09,5.034038535054091,3.770644085949424e-17
4.46,0.8000001041136462,1.4350125607657818e-17,1.0159612790465213e-07,2.031922823260584,1.8286888117591972e-25,1.258509326239952e-18,2.5170189436019603e-09,5.034038535054382,3.77064408594809e-17
4.47,0.8000001041136462,1.4350125607656656e-17,1.0159612790462296e-07,2.031922823260001,1.8286888117585268e-25,1.258509326240025e-18,2.5170189436021063e-09,5.034038535054673,3.7706440859467556e-17
4.48,0.8000001041136462,1.435012560765549e-17,1.015961279045938e-07,2.0319228232594178,1.8286888117578564e-25,1.2585093262400977e-18,2.517018943602252e-09,5.034038535054965,3.770644085945421e-17
4.49,0.8000001041136462,1.435012560765433e-17,1.0159612790456465e-07,2.0319228232588347,1.828688811757186e-25,1.2585093262401707e-18,2.517018943602398e-09,5.034038535055257,3.770644085944087e-17
4.5,0.8000001041136462,1.4350125607653165e-17,1.0159612790453549e-07,2.0319228232582516,1.8286888117565154e-25,1.2585093262402435e-18,2.5170189436025435e-09,5.034038535055548,3.770644085942753e-17
4.51,0.8000001041136462,1.4350125607652003e-17,1.0159612790450633e-07,2.0319228232576685,1.828688811755845e-25,1.2585093262403165e-18,2.5170189436026895e-09,5.034038535055839,3.7706440859414184e-17
4.5200000000000005,0.8000001041136462,1.4350125607650838e-17,1.0159612790447718e-07,2.031922823257085,1.8286888117551746e-25,1.2585093262403893e-18,2.517018943602835e-09,5.034038535056132,3.770644085940084e-17
4.53,0.8000001041136462,1.4350125607649677e-17,1.0159612790444802e-07,2.031922823256502,1.8286888117545042e-25,1.2585093262404623e-18,2.517018943602981e-09,5.034038535056423,3.77064408593875e-17
4.54,0.8000001041136462,1.4350125607648512e-17,1.0159612790441885e-07,2.0319228232559188,1.8286888117538338e-25,1.2585093262405351e-18,2.5170189436031267e-09,5.034038535056714,3.7706440859374156e-17
4.55,0.8000001041136462,1.4350125607647347e-17,1.0159612790438969e-07,2.0319228232553357,1.8286888117531634e-25,1.2585093262406081e-18,2.5170189436032727e-09,5.034038535057006,3.7706440859360813e-17
4.5600000000000005,0.8000001041136462,1.4350125607646185e-17,1.0159612790436054e-07,2.0319228232547526,1.828688811752493e-25,1.258509326240681e-18,2.5170189436034183e-09,5.034038535057298,3.770644085934747e-17
4.57,0.8000001041136462,1.435012560764502e-17,1.0159612790433138e-07,2.0319228232541695,1.8286888117518226e-25,1.2585093262407539e-18,2.5170189436035643e-09,5.034038535057589,3.770644085933413e-17
4.58,0.8000001041136462,1.435012560764386e-17,1.0159612790430222e-07,2.031922823253586,1.8286888117511522e-25,1.2585093262408267e-18,2.51701894360371e-09,5.0340385350578805,3.7706440859320785e-17
4.59,0.8000001041136462,1.4350125607642694e-17,1.0159612790427307e-07,2.031922823253003,1.8286888117504818e-25,1.2585093262408997e-18,2.517018943603856e-09,5.034038535058173,3.770644085930744e-17
4.6000000000000005,0.8000001041136462,1.4350125607641532e-17,1.0159612790424391e-07,2.03192282325242,1.8286888117498114e-25,1.2585093262409725e-18,2.5170189436040014e-09,5.034038535058464,3.77064408592941e-17
4.61,0.8000001041136462,1.4350125607640367e-17,1.0159612790421475e-07,2.0319228232518367,1.828688811749141e-25,1.2585093262410455e-18,2.5170189436041474e-09,5.034038535058755,3.7706440859280756e-17
4.62,0.8000001041136462,1.4350125607639203e-17,1.0159612790418558e-07,2.0319228232512536,1.8286888117484706e-25,1.2585093262411183e-18,2.517018943604293e-09,5.0340385350590475,3.7706440859267413e-17
4.63,0.8000001041136462,1.435012560763804e-17,1.0159612790415643e-07,2.03192282325067,1.8286888117478e-25,1.2585093262411913e-18,2.517018943604439e-09,5.034038535059339,3.770644085925407e-17
4.64,0.8000001041136462,1.4350125607636876e-17,1.0159612790412727e-07,2.031922823250087,1.8286888117471296e-25,1.258509326241264e-18,2.5170189436045846e-09,5.03403853505963,3.770644085924073e-17
4.65,0.8000001041136462,1.4350125607635714e-17,1.0159612790409812e-07,2.031922823249504,1.8286888117464592e-25,1.258509326241337e-18,2.5170189436047306e-09,5.0340385350599215,3.7706440859227385e-17
4.66,0.8000001041136462,1.435012560763455e-17,1.0159612790406896e-07,2.031922823248921,1.8286888117457888e-25,1.2585093262414099e-18,2.517018943604876e-09,5.034038535060214,3.770644085921404e-17
4.67,0.8000001041136462,1.4350125607633388e-17,1.015961279040398e-07,2.0319228232483377,1.8286888117451184e-25,1.2585093262414829e-18,2.517018943605022e-09,5.034038535060505,3.77064408592007e-17
4.68,0.8000001041136462,1.4350125607632223e-17,1.0159612790401065e-07,2.0319228232477546,1.828688811744448e-25,1.2585093262415557e-18,2.5170189436051677e-09,5.034038535060796,3.7706440859187356e-17
4.69,0.8000001041136462,1.435012560763106e-17,1.0159612790398148e-07,2.031922823247171,1.8286888117437776e-25,1.2585093262416287e-18,2.5170189436053137e-09,5.034038535061089,3.7706440859174013e-17
4.7,0.8000001041136462,1.4350125607629896e-17,1.0159612790395232e-07,2.031922823246588,1.8286888117431072e-25,1.2585093262417015e-18,2.5170189436054593e-09,5.03403853506138,3.770644085916067e-17
4.71,0.8000001041136462,1.4350125607628732e-17,1.0159612790392316e-07,2.031922823246005,1.8286888117424368e-25,1.2585093262417745e-18,2.5170189436056053e-09,5.034038535061671,3.770644085914733e-17
4.72,0.8000001041136462,1.435012560762757e-17,1.0159612790389401e-07,2.031922823245422,1.8286888117417664e-25,1.2585093262418473e-18,2.517018943605751e-09,5.0340385350619625,3.7706440859133985e-17
4.73,0.8000001041136462,1.4350125607626405e-17,1.0159612790386485e-07,2.0319228232448387,1.828688811741096e-25,1.2585093262419202e-18,2.517018943605897e-09,5.034038535062255,3.770644085912064e-17
4.74,0.8000001041136462,1.4350125607625243e-17,1.015961279038357e-07,2.0319228232442557,1.8286888117404256e-25,1.258509326241993e-18,2.5170189436060425e-09,5.034038535062546,3.77064408591073e-17
4.75,0.8000001041136462,1.435012560762408e-17,1.0159612790380654e-07,2.031922823243672,1.8286888117397552e-25,1.258509326242066e-18,2.5170189436061885e-09,5.034038535062837,3.7706440859093956e-17
4.76,0.8000001041136462,1.4350125607622917e-17,1.0159612790377737e-07,2.031922823243089,1.8286888117390846e-25,1.2585093262421388e-18,2.517018943606334e-09,5.03403853506313,3.7706440859080613e-17
4.7700000000000005,0.8000001041136462,1.4350125607621752e-17,1.0159612790374821e-07,2.031922823242506,1.8286888117384142e-25,1.2585093262422118e-18,2.51701894360648e-09,5.034038535063421,3.770644085906727e-17
4.78,0.8000001041136462,1.4350125607620587e-17,1.0159612790371906e-07,2.031922823241923,1.8286888117377438e-25,1.2585093262422846e-18,2.5170189436066256e-09,5.034038535063712,3.770644085905393e-17
4.79,0.8000001041136462,1.4350125607619426e-17,1.015961279036899e-07,2.0319228232413398,1.8286888117370734e-25,1.2585093262423576e-18,2.5170189436067716e-09,5.0340385350640044,3.7706440859040585e-17
4.8,0.8000001041136462,1.435012560761826e-17,1.0159612790366074e-07,2.0319228232407562,1.828688811736403e-25,1.2585093262424304e-18,2.5170189436069172e-09,5.034038535064296,3.770644085902724e-17
4.8100000000000005,0.8000001041136462,1.43501256076171e-17,1.0159612790363159e-07,2.031922823240173,1.8286888117357326e-25,1.2585093262425034e-18,2.5170189436070632e-09,5.034038535064587,3.77064408590139e-17
